epoch,train_ba,val_ba,train_loss,val_loss,train_task_loss,train_reg_loss,train_total_loss,reg_scale
1,0.11006959534285803,0.06785714285714285,2.4749485986778534,2.4938573837280273,2.529633092880249,0.0022768858354538677,2.5319099903106688,0.1
2,0.11993728478328923,0.0761904761904762,2.4568653274936643,2.492302656173706,2.474481439590454,0.00453219236806035,2.4790136337280275,0.2
3,0.12525137074665374,0.08313492063492063,2.426419603229595,2.497586727142334,2.449126195907593,0.006720882747322321,2.4558471202850343,0.3
4,0.13722262538300276,0.10873015873015872,2.3983934692999993,2.4826014041900635,2.4108319759368895,0.008718535304069519,2.4195504665374754,0.4
5,0.16482774955652316,0.13313492063492063,2.3600100260388217,2.4272685050964355,2.409416151046753,0.010554852336645127,2.419970989227295,0.5
6,0.1803014634736333,0.13174603174603175,2.3166502309953487,2.4165561199188232,2.3482800006866453,0.01233256570994854,2.3606125354766845,0.6
7,0.2166494315432995,0.13373015873015873,2.277380853429719,2.3973350524902344,2.2905229568481444,0.01370846088975668,2.3042314052581787,0.7
8,0.23776054265441057,0.2109126984126984,2.2343748301113737,2.3484578132629395,2.258316469192505,0.014911936409771443,2.273228406906128,0.8
9,0.25875957506853736,0.17896825396825397,2.192965008100421,2.3490207195281982,2.236540126800537,0.016475191339850426,2.253015327453613,0.9
10,0.28343553459119497,0.1867063492063492,2.177935766476157,2.381704807281494,2.189528560638428,0.017049233615398406,2.2065778255462645,1.0
11,0.2884425899048541,0.2117063492063492,2.14207404205598,2.3355069160461426,2.1834203720092775,0.016545443423092367,2.1999658584594726,1.0
12,0.29152142799548464,0.23253968253968252,2.11876020086817,2.30768084526062,2.1360960006713867,0.016295937821269035,2.1523919105529785,1.0
13,0.3056777132720529,0.21587301587301586,2.0944468092795288,2.3387553691864014,2.115592050552368,0.015935119427740573,2.131527137756348,1.0
14,0.32228519237883835,0.2130952380952381,2.0527300963918846,2.312225103378296,2.0844117641448974,0.015652456879615785,2.100064206123352,1.0
15,0.34323987710710796,0.28485449735449736,2.01208723884031,2.2837703227996826,2.0541003704071046,0.015793356485664843,2.0698936939239503,1.0
16,0.34844125591697733,0.2228174603174603,1.9695357902940498,2.2923145294189453,2.018885922431946,0.015796513855457307,2.0346824645996096,1.0
17,0.3801419896695979,0.2117063492063492,1.940441478345152,2.253415107727051,1.9811768770217895,0.015664998814463614,1.9968419075012207,1.0
18,0.3949338579166548,0.26587301587301587,1.9041888523019734,2.267981767654419,1.9410054683685303,0.015199662372469901,1.9562051057815553,1.0
19,0.4133330072474079,0.24226190476190476,1.8734793673283878,2.25565767288208,1.895001482963562,0.015140298940241336,1.9101417779922485,1.0
20,0.4308119420966258,0.20906084656084656,1.8401427490575795,2.2811410427093506,1.8748870849609376,0.01544662844389677,1.8903337001800538,1.0
21,0.44603791371410684,0.20476190476190478,1.8081541147576756,2.2859885692596436,1.824481225013733,0.015350160747766494,1.8398313760757445,1.0
22,0.46733731079111207,0.24642857142857144,1.7704265049936028,2.250653028488159,1.7999887704849242,0.015335567109286786,1.815324330329895,1.0
23,0.47060888345017093,0.21382275132275133,1.7446529040443302,2.2756595611572266,1.7726748943328858,0.015319121442735196,1.7879939794540405,1.0
24,0.4896538931000192,0.2553571428571429,1.71383070022432,2.229038715362549,1.7572468996047974,0.01536100935190916,1.7726078748703002,1.0
25,0.501977580830804,0.25502645502645505,1.6825466909014624,2.2177937030792236,1.7032200574874878,0.015368968434631824,1.7185890197753906,1.0
26,0.5429211797213748,0.22261904761904763,1.6447709831641586,2.2427053451538086,1.6938011169433593,0.015029741451144218,1.7088308572769164,1.0
27,0.5455621616165233,0.23670634920634923,1.6069238171520004,2.240339517593384,1.6404394865036012,0.015134437195956706,1.6555739164352417,1.0
28,0.5767106073029374,0.2226190476190476,1.568257254905832,2.2155163288116455,1.5823538064956666,0.015708771720528602,1.598062562942505,1.0
29,0.5921878488768771,0.2234126984126984,1.533816042126969,2.230724573135376,1.570426845550537,0.015701723471283912,1.58612859249115,1.0
30,0.6148030317333689,0.22539682539682537,1.499848595789911,2.2274413108825684,1.537208867073059,0.01563642080873251,1.552845287322998,1.0
31,0.6371734689019471,0.26025132275132273,1.4673701887902213,2.1988720893859863,1.488317108154297,0.015485912933945656,1.503803014755249,1.0
32,0.6360517708677907,0.2350889850889851,1.4363172388733356,2.204888105392456,1.4725199460983276,0.01530215535312891,1.4878221035003663,1.0
33,0.662805673796501,0.23495670995670995,1.3946313412792712,2.1969213485717773,1.4122586250305176,0.015488587319850922,1.4277472257614137,1.0
34,0.6821218380141635,0.25612073112073114,1.3576982511710793,2.196122884750366,1.3770879983901978,0.01564222276210785,1.392730212211609,1.0
35,0.6871038598101419,0.24990379990379993,1.3205592601516776,2.170156478881836,1.3520553350448608,0.01568259671330452,1.3677379131317138,1.0
36,0.7159911058379755,0.24560485810485808,1.2866835984018297,2.1817753314971924,1.3310904026031494,0.015987829491496085,1.3470782518386841,1.0
37,0.7326903797796653,0.22381553631553633,1.2679203947727118,2.1639139652252197,1.278931975364685,0.015903840772807598,1.2948358297348022,1.0
38,0.7291759330957789,0.24885161135161138,1.2440418489213245,2.187513828277588,1.2811837434768676,0.015825174748897552,1.2970089197158814,1.0
39,0.7445629200143972,0.22305796055796057,1.216607881084777,2.1998202800750732,1.242209267616272,0.015829673781991006,1.2580389261245728,1.0
40,0.7527805126069897,0.2398869648869649,1.1905257071972715,2.1524877548217773,1.223925232887268,0.015802833810448648,1.23972806930542,1.0
41,0.7703897264441477,0.24683140933140935,1.1750562222812344,2.172166347503662,1.191141676902771,0.015988137945532797,1.2071297883987426,1.0
42,0.7788756363701242,0.25873617123617126,1.1524651657898948,2.1601362228393555,1.165474796295166,0.015889115631580353,1.1813638925552368,1.0
43,0.7845351639289303,0.24683140933140935,1.1228616624403738,2.1540985107421875,1.1477976799011231,0.015645433403551578,1.16344313621521,1.0
44,0.8002253501523203,0.2630351130351131,1.0996890929808099,2.119687080383301,1.1205058813095092,0.01563708037137985,1.1361429691314697,1.0
45,0.8059440962327016,0.2709355459355459,1.0716150669756117,2.1364786624908447,1.0982661485671996,0.01582583449780941,1.114091968536377,1.0
46,0.8174956479801008,0.26779701779701776,1.045132047953581,2.1537563800811768,1.0698309421539307,0.01576155759394169,1.0855924606323242,1.0
47,0.8246757273843293,0.2392556517556517,1.0166082531983183,2.1207196712493896,1.0445847034454345,0.015603366494178771,1.06018807888031,1.0
48,0.83260969311653,0.2803330928330929,0.9972958333931363,2.1134893894195557,1.0179031491279602,0.01582009866833687,1.033723247051239,1.0
49,0.8458047996142167,0.27136844636844637,0.97173662245171,2.122785806655884,0.9886661171913147,0.015784741938114168,1.0044508457183838,1.0
50,0.8421206492083683,0.26766474266474266,0.9553197736173817,2.1313695907592773,0.9899065971374512,0.015787983685731886,1.0056945919990539,1.0
