epoch,train_ba,val_ba,train_loss,val_loss,train_task_loss,train_reg_loss,train_total_loss,reg_scale
1,0.09451626174041083,0.0748015873015873,2.4617088747927327,2.4891321659088135,2.503705072402954,0.0,2.503705072402954,0.0
2,0.11827111086868762,0.08035714285714286,2.4324441899941425,2.4862112998962402,2.4537777423858644,0.0,2.4537777423858644,0.0
3,0.1312940551966634,0.11507936507936507,2.4122988656547926,2.4689717292785645,2.4294808864593507,0.0,2.4294808864593507,0.0
4,0.1515392217468614,0.12896825396825398,2.386596692408629,2.4584453105926514,2.409080171585083,0.0,2.409080171585083,0.0
5,0.1779814958424374,0.10714285714285714,2.364133183599134,2.436764717102051,2.3832911014556886,0.0,2.3832911014556886,0.0
6,0.18585668174435285,0.12599206349206352,2.338256566741996,2.4180757999420166,2.3615267276763916,0.0,2.3615267276763916,0.0
7,0.20311685707449675,0.13988095238095238,2.3076064479946066,2.397660732269287,2.338459873199463,0.0,2.338459873199463,0.0
8,0.2197841831593681,0.14682539682539683,2.2747955498719996,2.374701976776123,2.2915791988372805,0.0,2.2915791988372805,0.0
9,0.23926915646116534,0.15376984126984128,2.24463212797851,2.3513174057006836,2.274770641326904,0.0,2.274770641326904,0.0
10,0.23684582420292744,0.16071428571428573,2.2181553898087465,2.3285529613494873,2.2422011375427244,0.0,2.2422011375427244,0.0
11,0.2567154800828034,0.15873015873015872,2.192562768053065,2.312499761581421,2.2204339504241943,0.0,2.2204339504241943,0.0
12,0.25758907218211696,0.1488095238095238,2.1716116787849726,2.2891299724578857,2.201057863235474,0.0,2.201057863235474,0.0
13,0.27911883084954675,0.18293650793650792,2.1469578472144017,2.282381296157837,2.1645468711853026,0.0,2.1645468711853026,0.0
14,0.3017025394547607,0.20873015873015874,2.119904827332948,2.264017105102539,2.147916316986084,0.0,2.147916316986084,0.0
15,0.3108514657295656,0.1765873015873016,2.0976387272603336,2.2425622940063477,2.1112192153930662,0.0,2.1112192153930662,0.0
16,0.3173229769293432,0.19186507936507935,2.0746360229337895,2.2303335666656494,2.0957474231719972,0.0,2.0957474231719972,0.0
17,0.34553232918503585,0.1904761904761905,2.0434148264423704,2.2293710708618164,2.076200819015503,0.0,2.076200819015503,0.0
18,0.3750385568290779,0.17301587301587298,2.015212719904166,2.2251081466674805,2.0371538162231446,0.0,2.0371538162231446,0.0
19,0.3826378067596234,0.15912698412698414,1.9912749299083847,2.213426113128662,2.0250638008117674,0.0,2.0250638008117674,0.0
20,0.41423236315237283,0.21210317460317463,1.952289049883923,2.200927972793579,1.9934434652328492,0.0,1.9934434652328492,0.0
21,0.4422064560261665,0.1941798941798942,1.9284684319504362,2.198523998260498,1.9547221422195435,0.0,1.9547221422195435,0.0
22,0.43047120986620696,0.18829365079365076,1.9000191323318087,2.2058968544006348,1.9426565408706664,0.0,1.9426565408706664,0.0
23,0.44593007477166213,0.2241402116402116,1.8701091928859586,2.218182325363159,1.9021999835968018,0.0,1.9021999835968018,0.0
24,0.4657795969441109,0.18366402116402117,1.8442398631839456,2.204493522644043,1.875076961517334,0.0,1.875076961517334,0.0
25,0.4758194999799907,0.21441798941798942,1.8099096399986805,2.1977226734161377,1.8509726524353027,0.0,1.8509726524353027,0.0
26,0.48124737543861906,0.23604497354497353,1.7881718235869415,2.2113823890686035,1.8216995000839233,0.0,1.8216995000839233,0.0
27,0.510137664807588,0.24973544973544973,1.7536338699048644,2.1736834049224854,1.794809675216675,0.0,1.794809675216675,0.0
28,0.529193223257435,0.24437830687830686,1.7212602792631533,2.1744065284729004,1.749397087097168,0.0,1.749397087097168,0.0
29,0.5506876539733326,0.2289021164021164,1.686327548322497,2.1539957523345947,1.7189833879470826,0.0,1.7189833879470826,0.0
30,0.5535990617208469,0.24775132275132275,1.6584386240799949,2.153697967529297,1.701699447631836,0.0,1.701699447631836,0.0
31,0.561494464291379,0.23247354497354497,1.6321296710360687,2.132378101348877,1.6619861125946045,0.0,1.6619861125946045,0.0
32,0.5886467091327655,0.25112433862433864,1.6032439304095742,2.10636305809021,1.628428840637207,0.0,1.628428840637207,0.0
33,0.5914576567661327,0.27354497354497354,1.5869627372328057,2.1103227138519287,1.616340208053589,0.0,1.616340208053589,0.0
34,0.5957092422216149,0.24649470899470896,1.5635792675609228,2.093193292617798,1.587389349937439,0.0,1.587389349937439,0.0
35,0.6363366631200759,0.2916005291005291,1.536734950932291,2.0874221324920654,1.5594689846038818,0.0,1.5594689846038818,0.0
36,0.6368720810156476,0.28525132275132276,1.516391452331346,2.04244327545166,1.5353077888488769,0.0,1.5353077888488769,0.0
37,0.6422485765738409,0.27956349206349207,1.4938033244696007,2.050530433654785,1.5134819507598878,0.0,1.5134819507598878,0.0
38,0.6589833800899538,0.31117724867724866,1.4729670870940164,2.016263246536255,1.4901380777359008,0.0,1.4901380777359008,0.0
39,0.6744892870073972,0.2997715247715248,1.446852278175945,2.013406276702881,1.4869750499725343,0.0,1.4869750499725343,0.0
40,0.6806770514100632,0.31723184223184225,1.4254890473081816,1.9882073402404785,1.4562689304351806,0.0,1.4562689304351806,0.0
41,0.6805090346435388,0.3150493025493026,1.4093014496328908,2.006788969039917,1.4209675788879395,0.0,1.4209675788879395,0.0
42,0.7022701608695665,0.31862073112073114,1.3867810673229461,1.985138177871704,1.4171658277511596,0.0,1.4171658277511596,0.0
43,0.7059980601489365,0.3331409331409331,1.3773460597466685,1.9750940799713135,1.3859872102737427,0.0,1.3859872102737427,0.0
44,0.7250982283008973,0.3019540644540644,1.353313704160733,1.9787360429763794,1.3799526929855346,0.0,1.3799526929855346,0.0
45,0.7142442159773187,0.311014911014911,1.333371677415096,1.9740564823150635,1.3568529844284059,0.0,1.3568529844284059,0.0
46,0.7153307514085637,0.3291065416065416,1.3224551542285388,1.957192301750183,1.3296826601028442,0.0,1.3296826601028442,0.0
47,0.7338579168035612,0.3108826358826359,1.301034831344158,1.9246355295181274,1.3409634351730346,0.0,1.3409634351730346,0.0
48,0.7328222580230356,0.3403799903799904,1.2928236477756665,1.9070457220077515,1.3133046627044678,0.0,1.3133046627044678,0.0
49,0.7480958098589717,0.35331289081289086,1.2699755565640027,1.9079920053482056,1.283258581161499,0.0,1.283258581161499,0.0
50,0.7506754479470726,0.3246031746031746,1.255008477352162,1.9346823692321777,1.2712369680404663,0.0,1.2712369680404663,0.0
51,0.769964300040634,0.3534752284752285,1.24092736270875,1.9022127389907837,1.2582380056381226,0.0,1.2582380056381226,0.0
52,0.7618174602312449,0.3534752284752285,1.226844410580325,1.8994269371032715,1.2503586769104005,0.0,1.2503586769104005,0.0
53,0.7663467318544415,0.3527176527176527,1.2081411713782357,1.888443946838379,1.2272057294845582,0.0,1.2272057294845582,0.0
54,0.7896650869742671,0.3958092833092834,1.194724243191967,1.891291618347168,1.211754608154297,0.0,1.211754608154297,0.0
