epoch,train_ba,val_ba,train_loss,val_loss,train_task_loss,train_reg_loss,train_total_loss,reg_scale
1,0.11743921437470568,0.08928571428571429,2.4629833218152677,2.4804558753967285,2.4846396923065184,0.0,2.4846396923065184,0.0
2,0.11534014451074198,0.11706349206349205,2.4414634433752904,2.4697065353393555,2.4620025634765623,0.0,2.4620025634765623,0.0
3,0.14704116943503734,0.08234126984126984,2.393712192312165,2.4420862197875977,2.4278366565704346,0.0,2.4278366565704346,0.0
4,0.14704393556594814,0.11011904761904762,2.371544514588768,2.3883261680603027,2.384837245941162,0.0,2.384837245941162,0.0
5,0.18958644663047183,0.11904761904761905,2.3379392398203915,2.368215322494507,2.356960582733154,0.0,2.356960582733154,0.0
6,0.2179969404576323,0.11904761904761903,2.312581839126482,2.373790740966797,2.3345619678497314,0.0,2.3345619678497314,0.0
7,0.20836246169972586,0.1259920634920635,2.2832581003848946,2.345569133758545,2.30057954788208,0.0,2.30057954788208,0.0
8,0.23066094525163297,0.14682539682539683,2.258376552808305,2.3298938274383545,2.2731703758239745,0.0,2.2731703758239745,0.0
9,0.24031802666236626,0.13293650793650794,2.2316675325679287,2.334270715713501,2.2473045349121095,0.0,2.2473045349121095,0.0
10,0.24977305407729933,0.16071428571428573,2.20094018261527,2.3063197135925293,2.228016996383667,0.0,2.228016996383667,0.0
11,0.2632619818227954,0.1884920634920635,2.176670886973711,2.291949510574341,2.201632022857666,0.0,2.201632022857666,0.0
12,0.2768994775672094,0.16071428571428573,2.148454087121146,2.297006130218506,2.1747780323028563,0.0,2.1747780323028563,0.0
13,0.29751072868382783,0.20039682539682538,2.118335990610303,2.2780511379241943,2.149580240249634,0.0,2.149580240249634,0.0
14,0.31379222002035073,0.20714285714285718,2.096547977239047,2.2527565956115723,2.1097779273986816,0.0,2.1097779273986816,0.0
15,0.3548382958064853,0.18630952380952384,2.055630833679961,2.244506359100342,2.091320610046387,0.0,2.091320610046387,0.0
16,0.35281362104919856,0.2119047619047619,2.0339974489146377,2.2413392066955566,2.047731065750122,0.0,2.047731065750122,0.0
17,0.3771235508099715,0.2154761904761905,2.004553426358458,2.2164018154144287,2.0165106058120728,0.0,2.0165106058120728,0.0
18,0.37640350746224005,0.18412698412698414,1.9734384049236673,2.2042129039764404,1.9972828865051269,0.0,1.9972828865051269,0.0
19,0.40445679903158455,0.2646825396825397,1.9476127156702459,2.161757469177246,1.9724592924118043,0.0,1.9724592924118043,0.0
20,0.4156619058504061,0.20912698412698413,1.913785746914179,2.177173137664795,1.9424139738082886,0.0,1.9424139738082886,0.0
21,0.4330418396951476,0.24047619047619048,1.8884174306708645,2.1589906215667725,1.9093370676040649,0.0,1.9093370676040649,0.0
22,0.4556766719433723,0.26051587301587303,1.8567922457975692,2.156364679336548,1.8838127851486206,0.0,1.8838127851486206,0.0
