epoch,train_ba,val_ba,train_loss,val_loss,train_task_loss,train_reg_loss,train_total_loss,reg_scale
1,0.10418163697506094,0.06785714285714285,2.4753281040158823,2.4944558143615723,2.5304245948791504,0.0,2.5304245948791504,0.0
2,0.12481804998245065,0.09285714285714286,2.4516822056597976,2.4960663318634033,2.4731071472167967,0.0,2.4731071472167967,0.0
3,0.11537179131449388,0.10337301587301588,2.4283360519835955,2.4906671047210693,2.441098928451538,0.0,2.441098928451538,0.0
4,0.12763705095003652,0.08313492063492063,2.4038865578564432,2.4730474948883057,2.4181588172912596,0.0,2.4181588172912596,0.0
5,0.15011983954200936,0.14424603174603176,2.367751306182546,2.459026575088501,2.406014347076416,0.0,2.406014347076416,0.0
6,0.18967827769714563,0.15178571428571427,2.318633730768542,2.4172732830047607,2.3566901683807373,0.0,2.3566901683807373,0.0
7,0.2239267860022577,0.16984126984126982,2.2631709756211036,2.3741233348846436,2.2941033840179443,0.0,2.2941033840179443,0.0
8,0.2430989961296565,0.1976190476190476,2.218665637986385,2.3394033908843994,2.244609022140503,0.0,2.244609022140503,0.0
9,0.26509343251088535,0.18571428571428572,2.1778544464538103,2.3271923065185547,2.217722702026367,0.0,2.217722702026367,0.0
10,0.2900524109014675,0.1765873015873016,2.1454690360366375,2.345252275466919,2.1758038997650146,0.0,2.1758038997650146,0.0
11,0.30313341894571083,0.20873015873015874,2.114842945860503,2.3167340755462646,2.153764820098877,0.0,2.153764820098877,0.0
12,0.31423478898090446,0.20019841269841268,2.0878210182649544,2.306277275085449,2.1154453277587892,0.0,2.1154453277587892,0.0
13,0.3291392220894163,0.16130952380952382,2.0592454124030475,2.340458631515503,2.0899656295776365,0.0,2.0899656295776365,0.0
14,0.3355151564738135,0.17305194805194804,2.032472666692816,2.302994728088379,2.049849033355713,0.0,2.049849033355713,0.0
15,0.3578530917688798,0.20638528138528137,1.9994030700493186,2.309863567352295,2.027619218826294,0.0,2.027619218826294,0.0
16,0.36859985225343167,0.20995670995670998,1.9481746415878531,2.308361768722534,1.9946465969085694,0.0,1.9946465969085694,0.0
17,0.4024398816130226,0.21967893217893217,1.9097931083426418,2.283287763595581,1.9642351150512696,0.0,1.9642351150512696,0.0
18,0.4052974615100031,0.1968253968253968,1.884002905499299,2.281184434890747,1.9205626487731933,0.0,1.9205626487731933,0.0
19,0.44087166918049264,0.21088263588263587,1.8412634368197232,2.3026955127716064,1.8663171052932739,0.0,1.8663171052932739,0.0
20,0.4495826633749775,0.1983826358826359,1.8076330778315637,2.3204336166381836,1.8481539011001586,0.0,1.8481539011001586,0.0
21,0.4797845994953376,0.19186507936507935,1.7740076532052018,2.284224033355713,1.8026081323623657,0.0,1.8026081323623657,0.0
22,0.4820175054782436,0.18508898508898508,1.7420416331742594,2.285914897918701,1.7740215063095093,0.0,1.7740215063095093,0.0
23,0.48577657659580514,0.19556878306878303,1.726847513407315,2.2737576961517334,1.766021466255188,0.0,1.766021466255188,0.0
24,0.4928955185121944,0.19758898508898506,1.7010675797979515,2.284430980682373,1.7327155828475953,0.0,1.7327155828475953,0.0
25,0.5097959038074187,0.2025132275132275,1.663751340568989,2.2668726444244385,1.7042402982711793,0.0,1.7042402982711793,0.0
26,0.5415486611109529,0.23356782106782106,1.6283839413713466,2.2741713523864746,1.6780510902404786,0.0,1.6780510902404786,0.0
27,0.5375687922725936,0.20487012987012984,1.5957559480519385,2.2649385929107666,1.6461400508880615,0.0,1.6461400508880615,0.0
28,0.5639460428583626,0.24590548340548343,1.5687534965048968,2.232232093811035,1.5852970361709595,0.0,1.5852970361709595,0.0
29,0.5794588969679147,0.20209235209235207,1.5234877365591604,2.2277286052703857,1.5628053188323974,0.0,1.5628053188323974,0.0
30,0.6046226639497557,0.21934824434824438,1.4848229458327957,2.2407736778259277,1.5242860078811646,0.0,1.5242860078811646,0.0
31,0.6579603771408874,0.2045634920634921,1.4291979076529944,2.2276663780212402,1.471534538269043,0.0,1.471534538269043,0.0
32,0.6616173233316819,0.2734187109187109,1.3944308579275817,2.2013022899627686,1.440809392929077,0.0,1.440809392929077,0.0
