epoch,architecture,objective,train_regime,mean_train_objective_loss,sd_train_objective_loss,n_splits
2,1h256,whole_count_ce,trainable_dynamics,2.481663258379397,0.0021711027448588745,3
2,1h256,whole_count_ce,weight_only,2.482247603198296,0.002646827418007236,3
2,1h512,timestep_ce,trainable_dynamics,2.484761049381191,0.0002525909726036578,3
2,1h512,timestep_ce,weight_only,2.4847975115292216,0.00018943667986312253,3
2,1h512,whole_count_ce,trainable_dynamics,2.4836175347016716,0.0022328537778880343,3
2,1h512,whole_count_ce,weight_only,2.483264024329908,0.002845151702785413,3
2,2h128,timestep_ce,trainable_dynamics,2.4846994182587685,0.00035933920778662674,3
2,2h128,timestep_ce,weight_only,2.484672205306646,0.0004064734234375416,3
2,2h128,whole_count_ce,trainable_dynamics,2.481018838978777,0.0067339268033536365,3
2,2h128,whole_count_ce,weight_only,2.4819776722879126,0.005073178795941961,3
3,1h1024,timestep_ce,trainable_dynamics,2.4791407226265587,0.0026026684844740857,3
3,1h1024,timestep_ce,weight_only,2.4805302971155245,0.001362918094099557,3
3,1h1024,whole_count_ce,trainable_dynamics,2.4294004215480487,0.020339128949104657,3
3,1h1024,whole_count_ce,weight_only,2.4402941340400948,0.01613034417790438,3
3,1h128,timestep_ce,trainable_dynamics,2.483796352669373,0.0011203304052674887,3
3,1h128,timestep_ce,weight_only,2.484377152028012,0.0003758532125721554,3
3,1h128,whole_count_ce,trainable_dynamics,2.4703949410714134,0.016196358967619583,3
3,1h128,whole_count_ce,weight_only,2.4769429978355766,0.0062357111801496605,3
3,1h256,timestep_ce,trainable_dynamics,2.4830667516564287,0.0008617205357319281,3
3,1h256,timestep_ce,weight_only,2.4837850886440878,0.0003764138929562911,3
3,1h256,whole_count_ce,trainable_dynamics,2.4626832415917015,0.012358155898942454,3
3,1h256,whole_count_ce,weight_only,2.468608867355806,0.006780849384747296,3
3,1h512,timestep_ce,trainable_dynamics,2.4831359368071637,0.0011789505386514605,3
3,1h512,timestep_ce,weight_only,2.483581635778488,0.0011338092903336893,3
3,1h512,whole_count_ce,trainable_dynamics,2.4594210037735196,0.01689818054439066,3
3,1h512,whole_count_ce,weight_only,2.4647007495440256,0.015199025802562651,3
3,2h128,timestep_ce,trainable_dynamics,2.4844621829816256,0.00067434479016309,3
3,2h128,timestep_ce,weight_only,2.48449368892525,0.000632639258500058,3
3,2h128,whole_count_ce,trainable_dynamics,2.4778005096850007,0.007487145456613585,3
3,2h128,whole_count_ce,weight_only,2.478561895761986,0.007041370230904085,3
4,1h1024,timestep_ce,trainable_dynamics,2.467042469431921,0.0075150391510513705,3
4,1h1024,timestep_ce,weight_only,2.471259253560744,0.006163419013365595,3
4,1h1024,whole_count_ce,trainable_dynamics,2.338964223396482,0.04444995153362283,3
4,1h1024,whole_count_ce,weight_only,2.3703190495088613,0.03546164909886614,3
4,1h128,timestep_ce,trainable_dynamics,2.4797704895840824,0.005095393254803702,3
4,1h128,timestep_ce,weight_only,2.481719854599258,0.0028859782271579643,3
4,1h128,whole_count_ce,trainable_dynamics,2.437981871546228,0.03550553117952463,3
4,1h128,whole_count_ce,weight_only,2.4501074379626093,0.03125897130310462,3
4,1h256,timestep_ce,trainable_dynamics,2.4765710149341458,0.006303065620624995,3
4,1h256,timestep_ce,weight_only,2.4788783595878843,0.004068492754436821,3
4,1h256,whole_count_ce,trainable_dynamics,2.4205695930985356,0.03050558412605947,3
4,1h256,whole_count_ce,weight_only,2.4289439719512713,0.030783229528155924,3
4,1h512,timestep_ce,trainable_dynamics,2.474042063652376,0.00457431605120635,3
4,1h512,timestep_ce,weight_only,2.4775083689779165,0.003217792076200867,3
4,1h512,whole_count_ce,trainable_dynamics,2.36577582755879,0.049511760738170665,3
4,1h512,whole_count_ce,weight_only,2.4019135774159093,0.03799987452791186,3
4,2h128,timestep_ce,trainable_dynamics,2.4836414751519005,0.0008728204183610296,3
4,2h128,timestep_ce,weight_only,2.4839539193556868,0.0010520776139655373,3
4,2h128,whole_count_ce,trainable_dynamics,2.4585917636249586,0.00903561529331063,3
4,2h128,whole_count_ce,weight_only,2.4670448269521086,0.0012718572844937336,3
5,1h1024,timestep_ce,trainable_dynamics,2.4471427086825535,0.009775139893270935,3
5,1h1024,timestep_ce,weight_only,2.4561986861169682,0.008187298673133983,3
5,1h1024,whole_count_ce,trainable_dynamics,2.1832652591183725,0.03833944671582124,3
5,1h1024,whole_count_ce,weight_only,2.245792694785419,0.04585563660022287,3
5,1h128,timestep_ce,trainable_dynamics,2.4699446272164187,0.012565646771218821,3
5,1h128,timestep_ce,weight_only,2.4751819546969354,0.008986942975994767,3
5,1h128,whole_count_ce,trainable_dynamics,2.3822213034534148,0.051629512599436135,3
5,1h128,whole_count_ce,weight_only,2.4000376465167528,0.05361881028270038,3
5,1h256,timestep_ce,trainable_dynamics,2.465221085223428,0.010864649167477026,3
5,1h256,timestep_ce,weight_only,2.470036958259494,0.009455522880812764,3
5,1h256,whole_count_ce,trainable_dynamics,2.330236099140486,0.03029711384346914,3
5,1h256,whole_count_ce,weight_only,2.359710267873724,0.04047610218552221,3
5,1h512,timestep_ce,trainable_dynamics,2.4550709892357996,0.00826829208611129,3
5,1h512,timestep_ce,weight_only,2.463324269445017,0.006523684212376612,3
5,1h512,whole_count_ce,trainable_dynamics,2.2635366958510286,0.0662999083950597,3
5,1h512,whole_count_ce,weight_only,2.3024790101170507,0.05873972789861787,3
5,2h128,timestep_ce,trainable_dynamics,2.482153705272023,0.0008410285634679715,3
5,2h128,timestep_ce,weight_only,2.4833894363172995,0.0009645294139806974,3
5,2h128,whole_count_ce,trainable_dynamics,2.437377255642337,0.015468686990411838,3
5,2h128,whole_count_ce,weight_only,2.446575724160233,0.01942421448749814,3
6,1h1024,timestep_ce,trainable_dynamics,2.419240433753798,0.010505131242965586,3
6,1h1024,timestep_ce,weight_only,2.435585295739657,0.011116699839802978,3
6,1h1024,whole_count_ce,trainable_dynamics,1.9997733202001908,0.03993196782618144,3
6,1h1024,whole_count_ce,weight_only,2.083814759693766,0.03786641577254342,3
6,1h128,timestep_ce,trainable_dynamics,2.455225601683695,0.014975800325617357,3
6,1h128,timestep_ce,weight_only,2.4642152307977976,0.014271660773989694,3
6,1h128,whole_count_ce,trainable_dynamics,2.2897113273556498,0.06310800808304944,3
6,1h128,whole_count_ce,weight_only,2.3322550502609634,0.05464741176052527,3
6,1h256,timestep_ce,trainable_dynamics,2.4485377782531788,0.01107493008500801,3
6,1h256,timestep_ce,weight_only,2.4573549287391763,0.01029874467059223,3
6,1h256,whole_count_ce,trainable_dynamics,2.2065365208251815,0.030702772851703836,3
6,1h256,whole_count_ce,weight_only,2.2682757725339493,0.029321658019642996,3
6,1h512,timestep_ce,trainable_dynamics,2.4345327225692284,0.011399423509900206,3
6,1h512,timestep_ce,weight_only,2.446102492572437,0.00856439908856215,3
6,1h512,whole_count_ce,trainable_dynamics,2.115011933611937,0.061101317382261884,3
6,1h512,whole_count_ce,weight_only,2.18837623202007,0.06523545913384139,3
6,2h128,timestep_ce,trainable_dynamics,2.4796906586174665,0.0036742448230928887,3
6,2h128,timestep_ce,weight_only,2.4813712352233366,0.00159205838344485,3
6,2h128,whole_count_ce,trainable_dynamics,2.4018328374698745,0.017580691735675568,3
6,2h128,whole_count_ce,weight_only,2.436792602446786,0.011862345931939574,3
7,1h1024,timestep_ce,trainable_dynamics,2.387371724735839,0.013496552490327919,3
7,1h1024,timestep_ce,weight_only,2.409439293538261,0.012719238031121575,3
7,1h1024,whole_count_ce,trainable_dynamics,1.8202536806843277,0.04153930632468738,3
7,1h1024,whole_count_ce,weight_only,1.9528654282921856,0.024922513294978382,3
7,1h128,timestep_ce,trainable_dynamics,2.435737935381112,0.01685102238072893,3
7,1h128,timestep_ce,weight_only,2.4506510142937343,0.013759866217230902,3
7,1h128,whole_count_ce,trainable_dynamics,2.182577855060551,0.07900810746304734,3
7,1h128,whole_count_ce,weight_only,2.25630572012769,0.06897995741409334,3
7,1h256,timestep_ce,trainable_dynamics,2.4261139364833513,0.010936118728462306,3
7,1h256,timestep_ce,weight_only,2.4409995157100948,0.009731622308175127,3
7,1h256,whole_count_ce,trainable_dynamics,2.059868566613344,0.03745470959027695,3
7,1h256,whole_count_ce,weight_only,2.152830605182643,0.021228707821684678,3
7,1h512,timestep_ce,trainable_dynamics,2.4064506025843126,0.015814601350922133,3
7,1h512,timestep_ce,weight_only,2.42628799877018,0.008921519545396078,3
7,1h512,whole_count_ce,trainable_dynamics,1.9508309819464982,0.05560313467465476,3
7,1h512,whole_count_ce,weight_only,2.0523389297114174,0.07327628956826895,3
7,2h128,timestep_ce,trainable_dynamics,2.476477257014673,0.0068113031259304894,3
7,2h128,timestep_ce,weight_only,2.478521859553031,0.004557756463997439,3
7,2h128,whole_count_ce,trainable_dynamics,2.362040003706154,0.009987890266935499,3
7,2h128,whole_count_ce,weight_only,2.391672969161045,0.024807149306767366,3
8,1h1024,timestep_ce,trainable_dynamics,2.3407619883948105,0.012136513477572596,3
8,1h1024,timestep_ce,weight_only,2.3784425244455556,0.013816766557167006,3
8,1h1024,whole_count_ce,trainable_dynamics,1.5761921519467226,0.014162867963731373,3
8,1h1024,whole_count_ce,weight_only,1.7829177825785116,0.022201473911264764,3
8,1h128,timestep_ce,trainable_dynamics,2.414016044465978,0.017779428761551478,3
8,1h128,timestep_ce,weight_only,2.434437819770859,0.015468647095659037,3
8,1h128,whole_count_ce,trainable_dynamics,2.0601239431731497,0.10570495434433197,3
8,1h128,whole_count_ce,weight_only,2.1594030081664273,0.07040193925058183,3
8,1h256,timestep_ce,trainable_dynamics,2.3980300243339774,0.011740142119748793,3
8,1h256,timestep_ce,weight_only,2.4216142661884574,0.008963375847540724,3
8,1h256,whole_count_ce,trainable_dynamics,1.8881350217417368,0.05523403611997133,3
8,1h256,whole_count_ce,weight_only,2.035468490099111,0.009915393723233405,3
8,1h512,timestep_ce,trainable_dynamics,2.370124599434279,0.021112568844690767,3
8,1h512,timestep_ce,weight_only,2.399787707188683,0.010588990840157686,3
8,1h512,whole_count_ce,trainable_dynamics,1.780861269898919,0.06726869660434094,3
8,1h512,whole_count_ce,weight_only,1.9259001009321297,0.04234315364915994,3
8,2h128,timestep_ce,trainable_dynamics,2.471833057572679,0.009058181581723196,3
8,2h128,timestep_ce,weight_only,2.4745384898406284,0.007715680101364347,3
8,2h128,whole_count_ce,trainable_dynamics,2.3182113556831756,0.024371582140124408,3
8,2h128,whole_count_ce,weight_only,2.346871462792098,0.026913208244766236,3
9,1h1024,timestep_ce,trainable_dynamics,2.291156304713246,0.014281324485235192,3
9,1h1024,timestep_ce,weight_only,2.340819217604293,0.010335922714037585,3
9,1h1024,whole_count_ce,trainable_dynamics,1.3447346095298165,0.02277736341266036,3
9,1h1024,whole_count_ce,weight_only,1.5946870927121874,0.061322539208574396,3
9,1h128,timestep_ce,trainable_dynamics,2.3867087793299757,0.019220107649015664,3
9,1h128,timestep_ce,weight_only,2.4159666571907774,0.015762028980837405,3
9,1h128,whole_count_ce,trainable_dynamics,1.9127033210413662,0.11980933391619174,3
9,1h128,whole_count_ce,weight_only,2.0517988230762776,0.07646882734739018,3
9,1h256,timestep_ce,trainable_dynamics,2.3606055601873197,0.01854786092678358,3
9,1h256,timestep_ce,weight_only,2.396531925744243,0.009582651097127944,3
9,1h256,whole_count_ce,trainable_dynamics,1.6805933274184401,0.07804406062205266,3
9,1h256,whole_count_ce,weight_only,1.8814998447573812,0.03084573429229717,3
9,1h512,timestep_ce,trainable_dynamics,2.3221813985924036,0.025073809742925893,3
9,1h512,timestep_ce,weight_only,2.3694702974017225,0.010538715531543293,3
9,1h512,whole_count_ce,trainable_dynamics,1.5818719540426927,0.11329280833613119,3
9,1h512,whole_count_ce,weight_only,1.7788132984675906,0.06519155434451968,3
9,2h128,timestep_ce,trainable_dynamics,2.4648687856428606,0.00798190555148423,3
9,2h128,timestep_ce,weight_only,2.4689457331289004,0.007988425611560197,3
9,2h128,whole_count_ce,trainable_dynamics,2.2703401438697814,0.026303442943929112,3
9,2h128,whole_count_ce,weight_only,2.3148917271153415,0.03010194340499348,3
10,1h1024,timestep_ce,trainable_dynamics,2.240561353594542,0.010061829150206422,3
10,1h1024,timestep_ce,weight_only,2.3032205221130058,0.013262327114603647,3
10,1h1024,whole_count_ce,trainable_dynamics,1.1674443341887735,0.04584158033461177,3
10,1h1024,whole_count_ce,weight_only,1.3889711357370331,0.05361273271414446,3
10,1h128,timestep_ce,trainable_dynamics,2.3508497611735217,0.023638802017032844,3
10,1h128,timestep_ce,weight_only,2.393629064264282,0.016162836392204203,3
10,1h128,whole_count_ce,trainable_dynamics,1.7361144401934905,0.14071290137328843,3
10,1h128,whole_count_ce,weight_only,1.9392953610713237,0.10554315716715669,3
10,1h256,timestep_ce,trainable_dynamics,2.3162904508261897,0.02351515472795348,3
10,1h256,timestep_ce,weight_only,2.3664905847234734,0.011292795235302924,3
10,1h256,whole_count_ce,trainable_dynamics,1.4741595954404,0.08351466307639699,3
10,1h256,whole_count_ce,weight_only,1.7386131693777023,0.03538468693954562,3
10,1h512,timestep_ce,trainable_dynamics,2.273960919105717,0.029920969059314895,3
10,1h512,timestep_ce,weight_only,2.3320813919026775,0.015014573814715474,3
10,1h512,whole_count_ce,trainable_dynamics,1.3491760134758308,0.07388841530671611,3
10,1h512,whole_count_ce,weight_only,1.612316675389984,0.08113505991440462,3
10,2h128,timestep_ce,trainable_dynamics,2.4555526254348674,0.006133702769334487,3
10,2h128,timestep_ce,weight_only,2.4618664222048703,0.007713542896969671,3
10,2h128,whole_count_ce,trainable_dynamics,2.2279807330078927,0.03414944009182494,3
10,2h128,whole_count_ce,weight_only,2.275852916961393,0.021707397042008487,3
11,1h1024,timestep_ce,trainable_dynamics,2.195045506044098,0.008673218941583991,3
11,1h1024,timestep_ce,weight_only,2.2602077899509903,0.018234103271906617,3
11,1h1024,whole_count_ce,trainable_dynamics,0.9970796579080833,0.0467094127511786,3
11,1h1024,whole_count_ce,weight_only,1.2258769378439853,0.09158316517548852,3
11,1h128,timestep_ce,trainable_dynamics,2.309434944911169,0.027924634596460995,3
11,1h128,timestep_ce,weight_only,2.364890474601872,0.017241241202475558,3
11,1h128,whole_count_ce,trainable_dynamics,1.5597526845504757,0.12071326464048089,3
11,1h128,whole_count_ce,weight_only,1.799340512162941,0.12092662517676843,3
11,1h256,timestep_ce,trainable_dynamics,2.264389087889184,0.024393835882580744,3
11,1h256,timestep_ce,weight_only,2.332501614967592,0.01184752632170092,3
11,1h256,whole_count_ce,trainable_dynamics,1.2537890761873771,0.04434411825808926,3
11,1h256,whole_count_ce,weight_only,1.5795141219201785,0.04160477581431652,3
11,1h512,timestep_ce,trainable_dynamics,2.2208426698594947,0.022343785849786586,3
11,1h512,timestep_ce,weight_only,2.293775171649168,0.019901139573801643,3
11,1h512,whole_count_ce,trainable_dynamics,1.1304466271536693,0.05584153791152373,3
11,1h512,whole_count_ce,weight_only,1.4406776870381222,0.08907727173395205,3
11,2h128,timestep_ce,trainable_dynamics,2.445863991661184,0.006474592392997148,3
11,2h128,timestep_ce,weight_only,2.4555901470443167,0.008699201913877602,3
11,2h128,whole_count_ce,trainable_dynamics,2.180024605866612,0.05845829280265238,3
11,2h128,whole_count_ce,weight_only,2.2427083809455293,0.02788073952942915,3
12,1h1024,timestep_ce,trainable_dynamics,2.15800258023868,0.005908039498053575,3
12,1h1024,timestep_ce,weight_only,2.22079559441817,0.011995690795560624,3
12,1h1024,whole_count_ce,trainable_dynamics,0.8672969567253794,0.05735893349991169,3
12,1h1024,whole_count_ce,weight_only,1.1097176861705191,0.0836136013354031,3
12,1h128,timestep_ce,trainable_dynamics,2.267501071879219,0.025323247140019812,3
12,1h128,timestep_ce,weight_only,2.3341484536942265,0.018691898651104412,3
12,1h128,whole_count_ce,trainable_dynamics,1.3715262756688773,0.12001701435762013,3
12,1h128,whole_count_ce,weight_only,1.6524885541856336,0.11207449887089278,3
12,1h256,timestep_ce,trainable_dynamics,2.216366285342424,0.02324147282681282,3
12,1h256,timestep_ce,weight_only,2.300749017777738,0.009773026765711984,3
12,1h256,whole_count_ce,trainable_dynamics,1.098198609500623,0.042567308949352255,3
12,1h256,whole_count_ce,weight_only,1.4114955209183375,0.05823114403716969,3
12,1h512,timestep_ce,trainable_dynamics,2.176896481022291,0.024557867872046783,3
12,1h512,timestep_ce,weight_only,2.2525500732309034,0.021856250405214047,3
12,1h512,whole_count_ce,trainable_dynamics,0.9549735439272631,0.03227021643833927,3
12,1h512,whole_count_ce,weight_only,1.2567608665224455,0.07763821731299193,3
12,2h128,timestep_ce,trainable_dynamics,2.434382104183648,0.009783953250364573,3
12,2h128,timestep_ce,weight_only,2.4461471892321742,0.00624657794664677,3
12,2h128,whole_count_ce,trainable_dynamics,2.1240062457011573,0.0652808536907537,3
12,2h128,whole_count_ce,weight_only,2.2064099151086167,0.00927076293790947,3
13,1h1024,timestep_ce,trainable_dynamics,2.1274224197219778,0.008686074680086019,3
13,1h1024,timestep_ce,weight_only,2.1895729540193547,0.013279874234081222,3
13,1h1024,whole_count_ce,trainable_dynamics,0.7533281665771906,0.04021355214178345,3
13,1h1024,whole_count_ce,weight_only,1.011722188866697,0.06494722188555423,3
13,1h128,timestep_ce,trainable_dynamics,2.2252432105132125,0.023074053572848884,3
13,1h128,timestep_ce,weight_only,2.302079302976552,0.02130897808923574,3
13,1h128,whole_count_ce,trainable_dynamics,1.201619595999083,0.10995209846305092,3
13,1h128,whole_count_ce,weight_only,1.518750471720138,0.10673089702701397,3
13,1h256,timestep_ce,trainable_dynamics,2.170583372151073,0.02532663855551112,3
13,1h256,timestep_ce,weight_only,2.265215988155164,0.013497005725282125,3
13,1h256,whole_count_ce,trainable_dynamics,0.9367242115342588,0.05802771462321541,3
13,1h256,whole_count_ce,weight_only,1.2664445339793433,0.05198449036084994,3
13,1h512,timestep_ce,trainable_dynamics,2.140882087442812,0.02366266658530594,3
13,1h512,timestep_ce,weight_only,2.2170612261946663,0.01738145911700107,3
13,1h512,whole_count_ce,trainable_dynamics,0.8188141620889194,0.046294992799768675,3
13,1h512,whole_count_ce,weight_only,1.127772669149628,0.06641932981118395,3
13,2h128,timestep_ce,trainable_dynamics,2.4219370313975888,0.015498524680438257,3
13,2h128,timestep_ce,weight_only,2.4336717184641863,0.008080756448804042,3
13,2h128,whole_count_ce,trainable_dynamics,2.052246974701129,0.08383886283841319,3
13,2h128,whole_count_ce,weight_only,2.173439085644494,0.014522642782089373,3
14,1h1024,timestep_ce,trainable_dynamics,2.0975330140541164,0.010018949656108478,3
14,1h1024,timestep_ce,weight_only,2.1596603456244554,0.01081536679352097,3
14,1h1024,whole_count_ce,trainable_dynamics,0.6420394248769322,0.06962936487131878,3
14,1h1024,whole_count_ce,weight_only,0.910923500110437,0.06509912778035422,3
14,1h128,timestep_ce,trainable_dynamics,2.1859075501211542,0.02513164245325667,3
14,1h128,timestep_ce,weight_only,2.2700652247928086,0.018300229784738786,3
14,1h128,whole_count_ce,trainable_dynamics,1.0373394876852606,0.09743457230362094,3
14,1h128,whole_count_ce,weight_only,1.37149901279919,0.0717291231671699,3
14,1h256,timestep_ce,trainable_dynamics,2.1348225603075757,0.023695281468223927,3
14,1h256,timestep_ce,weight_only,2.2262974750311377,0.010004202264342522,3
14,1h256,whole_count_ce,trainable_dynamics,0.8073295048794394,0.07479659576382243,3
14,1h256,whole_count_ce,weight_only,1.1224125198797248,0.05951511900980842,3
14,1h512,timestep_ce,trainable_dynamics,2.105026542357427,0.027469306331075753,3
14,1h512,timestep_ce,weight_only,2.182685566454318,0.009590189506177295,3
14,1h512,whole_count_ce,trainable_dynamics,0.6794189569613437,0.0776514489846926,3
14,1h512,whole_count_ce,weight_only,1.013479145773789,0.04597632781228077,3
14,2h128,timestep_ce,trainable_dynamics,2.406279985667131,0.022244555140365746,3
14,2h128,timestep_ce,weight_only,2.4198236872748264,0.014015778865911642,3
14,2h128,whole_count_ce,trainable_dynamics,1.9649663996279603,0.11048380002107498,3
14,2h128,whole_count_ce,weight_only,2.1117626567591525,0.02935453841772955,3
15,1h1024,timestep_ce,trainable_dynamics,2.0679268447695063,0.0206853507908477,3
15,1h1024,timestep_ce,weight_only,2.1376760389497877,0.010658358672935625,3
15,1h1024,whole_count_ce,trainable_dynamics,0.5477466777092003,0.060935746145422305,3
15,1h1024,whole_count_ce,weight_only,0.8301551895309575,0.05366275669498739,3
15,1h128,timestep_ce,trainable_dynamics,2.1484853383052602,0.030253914850150478,3
15,1h128,timestep_ce,weight_only,2.239022900197423,0.01693771621175996,3
15,1h128,whole_count_ce,trainable_dynamics,0.8698430270720318,0.12703077800630166,3
15,1h128,whole_count_ce,weight_only,1.2252496147860832,0.04082849869162025,3
15,1h256,timestep_ce,trainable_dynamics,2.10486035862715,0.02447784736719784,3
15,1h256,timestep_ce,weight_only,2.191829337983019,0.00922309342011803,3
15,1h256,whole_count_ce,trainable_dynamics,0.6874491483240067,0.06853890747389127,3
15,1h256,whole_count_ce,weight_only,1.009175569361551,0.06981479502427385,3
15,1h512,timestep_ce,trainable_dynamics,2.0736652963164697,0.02744581208440528,3
15,1h512,timestep_ce,weight_only,2.155586943567076,0.007746020997147562,3
15,1h512,whole_count_ce,trainable_dynamics,0.5739428925078155,0.0797894129644286,3
15,1h512,whole_count_ce,weight_only,0.8776100332912494,0.033759776174143795,3
15,2h128,timestep_ce,trainable_dynamics,2.3884770081730684,0.03015616540184346,3
15,2h128,timestep_ce,weight_only,2.40374249947561,0.022005269093495042,3
15,2h128,whole_count_ce,trainable_dynamics,1.8747346305561168,0.10500649077138113,3
15,2h128,whole_count_ce,weight_only,2.069793413811978,0.03695106432266142,3
16,1h1024,timestep_ce,trainable_dynamics,2.0474176302114215,0.019873525732679375,3
16,1h1024,timestep_ce,weight_only,2.1181573114258185,0.012737418105464946,3
16,1h1024,whole_count_ce,trainable_dynamics,0.42905057424538134,0.08044357353728188,3
16,1h1024,whole_count_ce,weight_only,0.7272394872554374,0.027319124630333976,3
16,1h128,timestep_ce,trainable_dynamics,2.1156849949684573,0.02842902614863906,3
16,1h128,timestep_ce,weight_only,2.2082923846040603,0.011747543790597217,3
16,1h128,whole_count_ce,trainable_dynamics,0.7550685765032178,0.155915146618625,3
16,1h128,whole_count_ce,weight_only,1.1140075109648377,0.027651013350171647,3
16,1h256,timestep_ce,trainable_dynamics,2.078325635372834,0.025880076245241312,3
16,1h256,timestep_ce,weight_only,2.1615063806107115,0.01068882141967661,3
16,1h256,whole_count_ce,trainable_dynamics,0.5798706415204364,0.07440210977396527,3
16,1h256,whole_count_ce,weight_only,0.9114137852185525,0.06235794510732935,3
16,1h512,timestep_ce,trainable_dynamics,2.045269127493421,0.022312077473533854,3
16,1h512,timestep_ce,weight_only,2.128568340764056,0.006141568081036008,3
16,1h512,whole_count_ce,trainable_dynamics,0.45274724212401035,0.07836930078871354,3
16,1h512,whole_count_ce,weight_only,0.788942126660368,0.024490975936185242,3
16,2h128,timestep_ce,trainable_dynamics,2.36880269430929,0.028745040490882806,3
16,2h128,timestep_ce,weight_only,2.388942601308776,0.023984720699478726,3
16,2h128,whole_count_ce,trainable_dynamics,1.7673106447006954,0.08536731619433306,3
16,2h128,whole_count_ce,weight_only,1.9932659005512436,0.06966690942932435,3
17,1h1024,timestep_ce,trainable_dynamics,2.023908692751871,0.026551935779306216,3
17,1h1024,timestep_ce,weight_only,2.1006205009173624,0.013818589656846647,3
17,1h1024,whole_count_ce,trainable_dynamics,0.3642319086981501,0.05612527758517037,3
17,1h1024,whole_count_ce,weight_only,0.6524029325321892,0.02729289878330089,3
17,1h128,timestep_ce,trainable_dynamics,2.08548281754286,0.03232790212310421,3
17,1h128,timestep_ce,weight_only,2.181375498995157,0.007720440754517189,3
17,1h128,whole_count_ce,trainable_dynamics,0.6390495271976023,0.15277808513951502,3
17,1h128,whole_count_ce,weight_only,1.0116699579116402,0.016101892009885703,3
17,1h256,timestep_ce,trainable_dynamics,2.0519267852810663,0.027665031394249126,3
17,1h256,timestep_ce,weight_only,2.136089521929504,0.013471774810242145,3
17,1h256,whole_count_ce,trainable_dynamics,0.49921641879711914,0.06363282637108242,3
17,1h256,whole_count_ce,weight_only,0.833719605013504,0.058051703887495275,3
17,1h512,timestep_ce,trainable_dynamics,2.019990494385728,0.019740085782202692,3
17,1h512,timestep_ce,weight_only,2.1063432143771683,0.008483445434289598,3
17,1h512,whole_count_ce,trainable_dynamics,0.3666428575228408,0.05928272372437133,3
17,1h512,whole_count_ce,weight_only,0.6949114040658232,0.024289218827217015,3
17,2h128,timestep_ce,trainable_dynamics,2.3499680501463414,0.030812184971256738,3
17,2h128,timestep_ce,weight_only,2.3705414196839336,0.030180777422488887,3
17,2h128,whole_count_ce,trainable_dynamics,1.666492049366938,0.11017807390010587,3
17,2h128,whole_count_ce,weight_only,1.9369507641978556,0.07286003668125639,3
18,1h1024,timestep_ce,trainable_dynamics,2.006540993310134,0.024202011368279014,3
18,1h1024,timestep_ce,weight_only,2.077827086772467,0.009616987918917968,3
18,1h1024,whole_count_ce,trainable_dynamics,0.2826233576668445,0.06800644083169749,3
18,1h1024,whole_count_ce,weight_only,0.5688089374073502,0.04418936266983678,3
