memory_mode,objective,seed,epoch,train_total_loss,train_endpoint_loss,train_aux_loss,train_balanced_accuracy,val_total_loss,val_endpoint_loss,val_aux_loss,val_balanced_accuracy
single_shift7,endpoint_ce,11,32,0.2026388316628444,0.2026388316628444,,0.945768066040031,1.5411020517349243,1.5411020517349243,,0.5271885521885521
single_shift7,endpoint_ce,11,33,0.1978458572506083,0.1978458572506083,,0.9497709486396118,1.5409796237945557,1.5409796237945557,,0.5464646464646464
single_shift7,endpoint_ce,11,34,0.1933718343456107,0.1933718343456107,,0.9531398609118256,1.566031813621521,1.566031813621521,,0.5288720538720539
single_shift7,endpoint_ce,11,35,0.1916020344077207,0.1916020344077207,,0.9488046460722654,1.5704309940338137,1.5704309940338137,,0.5447811447811448
single_shift7,endpoint_ce,11,36,0.1841573038374085,0.1841573038374085,,0.9572668129903148,1.581046462059021,1.581046462059021,,0.5455387205387205
single_shift7,endpoint_ce,11,37,0.1797790266765785,0.1797790266765785,,0.9529167226187188,1.581842303276062,1.581842303276062,,0.5302609427609428
single_shift7,endpoint_ce,11,38,0.1760166812040514,0.1760166812040514,,0.9588112086338594,1.599095106124878,1.599095106124878,,0.5288720538720539
single_shift7,endpoint_ce,11,39,0.1732906345758914,0.1732906345758914,,0.9623677487712818,1.6110692024230957,1.6110692024230957,,0.5364478114478114
single_shift7,endpoint_ce,11,40,0.1736970482051064,0.1736970482051064,,0.9590907334416862,1.6187188625335691,1.6187188625335691,,0.539520202020202
single_shift7,endpoint_ce,11,41,0.1725602076868182,0.1725602076868182,,0.9558911552848844,1.630466103553772,1.630466103553772,,0.5372053872053872
single_shift7,endpoint_ce,11,42,0.1582106147698814,0.1582106147698814,,0.9724359712169554,1.6116691827774048,1.6116691827774048,,0.5370791245791247
single_shift7,endpoint_ce,11,43,0.1630753879138811,0.1630753879138811,,0.965892167798152,1.6490589380264282,1.6490589380264282,,0.5372053872053872
single_shift7,endpoint_ce,11,44,0.1560255065432103,0.1560255065432103,,0.9675968560837226,1.6742236614227295,1.6742236614227295,,0.5372053872053872
single_shift7,endpoint_ce,11,45,0.1511287052383111,0.1511287052383111,,0.9687500737810578,1.6562479734420776,1.6562479734420776,,0.545412457912458
single_shift7,endpoint_ce,11,46,0.1487375295203236,0.1487375295203236,,0.9692308430118272,1.6505725383758545,1.6505725383758545,,0.5464646464646464
single_shift7,endpoint_ce,11,47,0.1467428634812007,0.1467428634812007,,0.9724359712169554,1.6519653797149658,1.6519653797149658,,0.5457070707070707
single_shift7,endpoint_ce,11,48,0.1460786457983023,0.1460786457983023,,0.9671475096784938,1.6659656763076782,1.6659656763076782,,0.5364478114478115
single_shift7,endpoint_ce,11,49,0.1399563287549913,0.1399563287549913,,0.9740082982609805,1.691156268119812,1.691156268119812,,0.5288720538720539
single_shift7,endpoint_ce,11,50,0.1387536934802946,0.1387536934802946,,0.9740385353195194,1.666171312332153,1.666171312332153,,0.5302609427609428
single_shift7,endpoint_ce,11,51,0.1382357557264129,0.1382357557264129,,0.9708031700558524,1.6910390853881836,1.6910390853881836,,0.545412457912458
single_shift7,endpoint_ce,11,52,0.132557353059314,0.132557353059314,,0.9756108623635446,1.757297396659851,1.757297396659851,,0.5364478114478114
single_shift7,endpoint_ce,11,53,0.13574288676456,0.13574288676456,,0.9707717472303118,1.705935835838318,1.705935835838318,,0.5452861952861954
single_shift7,endpoint_ce,11,54,0.128738669899778,0.128738669899778,,0.9740082982609805,1.6969321966171265,1.6969321966171265,,0.5441498316498317
single_shift7,endpoint_ce,11,55,0.1291852241795567,0.1291852241795567,,0.97397687543544,1.7047845125198364,1.7047845125198364,,0.554040404040404
single_shift7,endpoint_ce,11,56,0.1242577238537358,0.1242577238537358,,0.9740082982609805,1.7222754955291748,1.7222754955291748,,0.5460437710437711
single_shift7,endpoint_ce,11,57,0.1237051649701985,0.1237051649701985,,0.9756108623635446,1.7493305206298828,1.7493305206298828,,0.529503367003367
single_shift7,endpoint_ce,11,58,0.1204361532928611,0.1204361532928611,,0.9756108623635446,1.7535558938980105,1.7535558938980105,,0.544023569023569
single_shift7,endpoint_ce,11,59,0.1184686801930097,0.1184686801930097,,0.9740082982609805,1.778135895729065,1.778135895729065,,0.5523569023569024
single_shift7,endpoint_ce,11,60,0.1182736488453492,0.1182736488453492,,0.9771540722400878,1.7852588891983032,1.7852588891983032,,0.545412457912458
single_shift7,endpoint_ce,11,61,0.1181226306291947,0.1181226306291947,,0.9740082982609805,1.782023549079895,1.782023549079895,,0.5460437710437711
single_shift7,endpoint_ce,11,62,0.1153074535388954,0.1153074535388954,,0.9740082982609805,1.8011653423309326,1.8011653423309326,,0.5457070707070707
single_shift7,endpoint_ce,11,63,0.1132012607590672,0.1132012607590672,,0.9771540722400878,1.8467254638671875,1.8467254638671875,,0.5377104377104378
single_shift7,endpoint_ce,11,64,0.1119930220706943,0.1119930220706943,,0.9756108623635446,1.8270307779312132,1.8270307779312132,,0.5593013468013468
single_shift7,endpoint_ce,11,65,0.1105102959783065,0.1105102959783065,,0.9756108623635446,1.810750126838684,1.810750126838684,,0.5515993265993266
single_shift7,endpoint_ce,11,66,0.1082254609480987,0.1082254609480987,,0.9771540722400878,1.841663479804993,1.841663479804993,,0.5539141414141414
single_shift7,endpoint_ce,11,67,0.1072734741561384,0.1072734741561384,,0.975642285189085,1.868130087852478,1.868130087852478,,0.55993265993266
single_shift7,endpoint_ce,11,68,0.1055341762924974,0.1055341762924974,,0.9803906232707564,1.8511940240859983,1.8511940240859983,,0.55993265993266
single_shift7,endpoint_ce,11,69,0.1043380308325647,0.1043380308325647,,0.9756108623635446,1.8391246795654297,1.8391246795654297,,0.5608585858585858
single_shift7,endpoint_ce,11,70,0.1026228042303387,0.1026228042303387,,0.9787880591681924,1.8640141487121584,1.8640141487121584,,0.5608585858585858
single_shift7,endpoint_ce,11,71,0.1003220619797296,0.1003220619797296,,0.9771540722400878,1.9050902128219604,1.9050902128219604,,0.5515993265993266
single_shift7,endpoint_ce,11,72,0.0996717098401458,0.0996717098401458,,0.9787880591681924,1.8822296857833865,1.8822296857833865,,0.5446548821548822
single_shift7,endpoint_ce,11,73,0.0977977860571492,0.0977977860571492,,0.9820246101988608,1.8815913200378416,1.8815913200378416,,0.5446548821548822
single_shift7,endpoint_ce,11,74,0.097141583974308,0.097141583974308,,0.9788194819937328,1.8954273462295528,1.8954273462295528,,0.5608585858585858
single_shift7,endpoint_ce,11,75,0.0959154279347951,0.0959154279347951,,0.9787880591681924,1.910377621650696,1.910377621650696,,0.5460437710437711
single_shift7,endpoint_ce,11,76,0.0963761490255132,0.0963761490255132,,0.9788194819937328,1.9148719310760496,1.9148719310760496,,0.5446548821548822
single_shift7,endpoint_ce,11,77,0.0938749597207506,0.0938749597207506,,0.9804220460962968,1.93364942073822,1.93364942073822,,0.5539141414141414
single_shift7,endpoint_ce,11,78,0.0949854206761887,0.0949854206761887,,0.9803906232707564,1.959139704704285,1.959139704704285,,0.5539141414141414
single_shift7,endpoint_ce,11,79,0.0923829748585384,0.0923829748585384,,0.9836271743014252,1.938687086105347,1.938687086105347,,0.5377104377104378
single_shift7,endpoint_ce,11,80,0.0923482531396329,0.0923482531396329,,0.9820560330244016,1.9667656421661377,1.9667656421661377,,0.5515993265993266
single_shift7,endpoint_ce,11,81,0.0898281261196645,0.0898281261196645,,0.9852309241709908,1.999940037727356,1.999940037727356,,0.5608585858585858
single_shift7,endpoint_ce,11,82,0.0899368929267955,0.0899368929267955,,0.9836585971269656,1.9743664264678955,1.9743664264678955,,0.5446548821548822
single_shift7,endpoint_ce,11,83,0.0864628403609467,0.0864628403609467,,0.9836585971269656,1.9725637435913088,1.9725637435913088,,0.5446548821548822
single_shift7,endpoint_ce,11,84,0.0857210859733276,0.0857210859733276,,0.9819629503147816,1.9674205780029297,1.9674205780029297,,0.5446548821548822
single_shift7,endpoint_ce,11,85,0.0853226711002151,0.0853226711002151,,0.9835655144173456,1.992233395576477,1.992233395576477,,0.561489898989899
single_shift7,endpoint_ce,11,86,0.0848437570638172,0.0848437570638172,,0.9851995013454502,2.001216411590576,2.001216411590576,,0.5522306397306398
single_shift7,endpoint_ce,11,87,0.0848525883742125,0.0848525883742125,,0.9819629503147816,2.028369426727295,2.028369426727295,,0.5452861952861953
single_shift7,endpoint_ce,11,88,0.0836143924529294,0.0836143924529294,,0.9819629503147816,2.033381462097168,2.033381462097168,,0.5307659932659934
single_shift7,endpoint_ce,11,89,0.0815620996288814,0.0815620996288814,,0.9868334882735548,2.0384693145751958,2.0384693145751958,,0.5377104377104378
single_shift7,endpoint_ce,11,90,0.0802108071321259,0.0802108071321259,,0.9868334882735548,2.0332465171813965,2.0332465171813965,,0.5539141414141414
single_shift7,endpoint_ce,11,91,0.079857882734215,0.079857882734215,,0.9868334882735548,2.0411534309387207,2.0411534309387207,,0.5522306397306398
single_shift7,endpoint_ce,11,92,0.0791360653052026,0.0791360653052026,,0.9851995013454502,2.0542759895324707,2.0542759895324707,,0.5522306397306398
single_shift7,endpoint_ce,11,93,0.077887027186186,0.077887027186186,,0.9868334882735548,2.080029249191284,2.080029249191284,,0.5522306397306398
single_shift7,endpoint_ce,11,94,0.0769939783723342,0.0769939783723342,,0.9868334882735548,2.064272403717041,2.064272403717041,,0.5522306397306398
single_shift7,endpoint_ce,11,95,0.076048962021705,0.076048962021705,,0.9868334882735548,2.066006660461426,2.066006660461426,,0.561489898989899
single_shift7,endpoint_ce,11,96,0.0754950760948678,0.0754950760948678,,0.9868334882735548,2.0919747352600098,2.0919747352600098,,0.5522306397306398
single_shift7,endpoint_ce,11,97,0.074840591063085,0.074840591063085,,0.9868334882735548,2.0990655422210693,2.0990655422210693,,0.5522306397306398
single_shift7,endpoint_ce,11,98,0.0740291088139846,0.0740291088139846,,0.9868334882735548,2.1037144660949707,2.1037144660949707,,0.5522306397306398
single_shift7,endpoint_ce,11,99,0.0734258654964975,0.0734258654964975,,0.9868334882735548,2.106790065765381,2.106790065765381,,0.561489898989899
single_shift7,endpoint_ce,11,100,0.0723824602088501,0.0723824602088501,,0.9868334882735548,2.1123619079589844,2.1123619079589844,,0.561489898989899
single_shift7,endpoint_ce,23,1,5.409609142966607,5.409609142966607,,0.1368138091526456,3.1586170196533203,3.1586170196533203,,0.2236111111111111
single_shift7,endpoint_ce,23,2,2.719200470771724,2.719200470771724,,0.3262358922627232,2.4612836837768555,2.4612836837768555,,0.2861832611832612
single_shift7,endpoint_ce,23,3,1.589555535382125,1.589555535382125,,0.5098535072208366,1.8162208795547483,1.8162208795547483,,0.4105880230880231
single_shift7,endpoint_ce,23,4,1.1637364363301026,1.1637364363301026,,0.628842277514325,1.5904500484466553,1.5904500484466553,,0.4607864357864357
single_shift7,endpoint_ce,23,5,0.8531557471329497,0.8531557471329497,,0.7117087582926764,1.723418116569519,1.723418116569519,,0.4501443001443001
single_shift7,endpoint_ce,23,6,0.739974805440837,0.739974805440837,,0.7633030392814772,1.5064167976379397,1.5064167976379397,,0.5169733044733045
single_shift7,endpoint_ce,23,7,0.6504759083721601,0.6504759083721601,,0.7928457812178111,1.382736086845398,1.382736086845398,,0.4955086580086579
single_shift7,endpoint_ce,23,8,0.5959514876548682,0.5959514876548682,,0.8027838682851033,1.44331955909729,1.44331955909729,,0.4828823953823954
single_shift7,endpoint_ce,23,9,0.524058724691043,0.524058724691043,,0.8444850343539224,1.4561344385147097,1.4561344385147097,,0.512049062049062
single_shift7,endpoint_ce,23,10,0.482510559632733,0.482510559632733,,0.8448168318087345,1.4241573810577393,1.4241573810577393,,0.4838083213083213
single_shift7,endpoint_ce,23,11,0.4502264927053205,0.4502264927053205,,0.8509077057871856,1.4043245315551758,1.4043245315551758,,0.5302368927368927
single_shift7,endpoint_ce,23,12,0.4223980452230588,0.4223980452230588,,0.8661488401133194,1.444405436515808,1.444405436515808,,0.510064935064935
single_shift7,endpoint_ce,23,13,0.4101874811411314,0.4101874811411314,,0.8719950964156924,1.4419413805007937,1.4419413805007937,,0.4956830206830206
single_shift7,endpoint_ce,23,14,0.3789624091680201,0.3789624091680201,,0.8863041591640343,1.4083375930786133,1.4083375930786133,,0.5016955266955266
single_shift7,endpoint_ce,23,15,0.3553363539778632,0.3553363539778632,,0.8820059691978365,1.4054021835327148,1.4054021835327148,,0.5367905242905243
single_shift7,endpoint_ce,23,16,0.3351102332855461,0.3351102332855461,,0.8973184722047547,1.3755210638046265,1.3755210638046265,,0.5781265031265032
single_shift7,endpoint_ce,23,17,0.3142104161688465,0.3142104161688465,,0.9074580580611366,1.3641412258148191,1.3641412258148191,,0.5387686387686388
single_shift7,endpoint_ce,23,18,0.302650756710778,0.302650756710778,,0.9068663780713788,1.391018986701965,1.391018986701965,,0.5457190957190957
single_shift7,endpoint_ce,23,19,0.2926725764180214,0.2926725764180214,,0.9117082047009892,1.413915514945984,1.413915514945984,,0.5553090428090429
single_shift7,endpoint_ce,23,20,0.2743241955203977,0.2743241955203977,,0.9157692557595892,1.346021056175232,1.346021056175232,,0.578457190957191
single_shift7,endpoint_ce,23,21,0.2669592459722968,0.2669592459722968,,0.9193901389083118,1.3814094066619873,1.3814094066619873,,0.5301106301106301
single_shift7,endpoint_ce,23,22,0.2578341902943774,0.2578341902943774,,0.9243881645637536,1.4401299953460691,1.4401299953460691,,0.5437349687349687
single_shift7,endpoint_ce,23,23,0.2488431718694158,0.2488431718694158,,0.9246807473013048,1.3787522315979004,1.3787522315979004,,0.5477032227032227
single_shift7,endpoint_ce,23,24,0.2475259964724621,0.2475259964724621,,0.930302189426542,1.4020081758499146,1.4020081758499146,,0.5790885040885041
single_shift7,endpoint_ce,23,25,0.230821289468345,0.230821289468345,,0.931396152944291,1.4374353885650637,1.4374353885650637,,0.5122174122174122
single_shift7,endpoint_ce,23,26,0.2240937997213534,0.2240937997213534,,0.935848767323376,1.42918062210083,1.42918062210083,,0.5463504088504089
single_shift7,endpoint_ce,23,27,0.215566791888974,0.215566791888974,,0.9390972781742748,1.4019215106964111,1.4019215106964111,,0.5688973063973064
single_shift7,endpoint_ce,23,28,0.2140119974461357,0.2140119974461357,,0.9487227372403564,1.4548983573913574,1.4548983573913574,,0.5227392977392977
single_shift7,endpoint_ce,23,29,0.2037870812385299,0.2037870812385299,,0.950477875300526,1.422031283378601,1.422031283378601,,0.5695286195286197
single_shift7,endpoint_ce,23,30,0.1989289979721305,0.1989289979721305,,0.9511675714068888,1.4352998733520508,1.4352998733520508,,0.5532948532948533
single_shift7,endpoint_ce,23,31,0.1943582488214292,0.1943582488214292,,0.9528342380735556,1.4619472026824951,1.4619472026824951,,0.5568662818662818
single_shift7,endpoint_ce,23,32,0.1872741426637784,0.1872741426637784,,0.9521498838475346,1.4395973682403564,1.4395973682403564,,0.5631794131794132
single_shift7,endpoint_ce,23,33,0.1895128276692815,0.1895128276692815,,0.9534693282919792,1.480687379837036,1.480687379837036,,0.5415885040885041
single_shift7,endpoint_ce,23,34,0.1881569754236126,0.1881569754236126,,0.9538467875727402,1.4824479818344116,1.4824479818344116,,0.5443602693602695
single_shift7,endpoint_ce,23,35,0.1815835035273007,0.1815835035273007,,0.9460512720381384,1.4999628067016602,1.4999628067016602,,0.5241281866281866
single_shift7,endpoint_ce,23,36,0.1688168539494122,0.1688168539494122,,0.9622822088573106,1.5034905672073364,1.5034905672073364,,0.5598424723424724
single_shift7,endpoint_ce,23,37,0.1722348056438662,0.1722348056438662,,0.962678799829882,1.48127543926239,1.48127543926239,,0.528421115921116
single_shift7,endpoint_ce,23,38,0.1648275896445198,0.1648275896445198,,0.9621320775797284,1.6023977994918823,1.6023977994918823,,0.5227753727753727
single_shift7,endpoint_ce,23,39,0.1653949245425797,0.1653949245425797,,0.958974956469176,1.4771053791046145,1.4771053791046145,,0.5715127465127465
single_shift7,endpoint_ce,23,40,0.1605833833732621,0.1605833833732621,,0.9668062228788736,1.5079790353775024,1.5079790353775024,,0.5282948532948533
single_shift7,endpoint_ce,23,41,0.1525449810770826,0.1525449810770826,,0.9669711927129612,1.5728412866592407,1.5728412866592407,,0.5451599326599327
single_shift7,endpoint_ce,23,42,0.1501104715897376,0.1501104715897376,,0.9655288501064028,1.537110686302185,1.537110686302185,,0.542977392977393
single_shift7,endpoint_ce,23,43,0.1475087871803884,0.1475087871803884,,0.9704078023995708,1.5089069604873655,1.5089069604873655,,0.54496151996152
single_shift7,endpoint_ce,23,44,0.1412141721137829,0.1412141721137829,,0.9723932012599698,1.5633498430252075,1.5633498430252075,,0.5352392977392978
single_shift7,endpoint_ce,23,45,0.14254547985152,0.14254547985152,,0.9688574351016546,1.559665560722351,1.559665560722351,,0.5471440596440597
single_shift7,endpoint_ce,23,46,0.1411959557519927,0.1411959557519927,,0.9671848679266364,1.5402315855026243,1.5402315855026243,,0.5360329485329486
single_shift7,endpoint_ce,23,47,0.1373591393027166,0.1373591393027166,,0.970785888819324,1.562560796737671,1.562560796737671,,0.5380170755170756
single_shift7,endpoint_ce,23,48,0.133141940732113,0.133141940732113,,0.9738936411795271,1.5723285675048828,1.5723285675048828,,0.5282948532948533
single_shift7,endpoint_ce,23,49,0.1311345074242445,0.1311345074242445,,0.9738936411795271,1.5974581241607666,1.5974581241607666,,0.5396043771043771
single_shift7,endpoint_ce,23,50,0.1275353199335876,0.1275353199335876,,0.9738622183539868,1.5298022031784058,1.5298022031784058,,0.5366281866281866
single_shift7,endpoint_ce,23,51,0.1249633405274245,0.1249633405274245,,0.9738936411795271,1.6532633304595947,1.6532633304595947,,0.5221440596440596
single_shift7,endpoint_ce,23,52,0.1241918584514608,0.1241918584514608,,0.974145896640116,1.567429542541504,1.567429542541504,,0.5221079846079846
single_shift7,endpoint_ce,23,53,0.1190066615603671,0.1190066615603671,,0.9754962052820914,1.6086658239364624,1.6086658239364624,,0.5144059644059644
single_shift7,endpoint_ce,23,54,0.1200075871511498,0.1200075871511498,,0.9722910770769632,1.604874610900879,1.604874610900879,,0.5499218374218374
single_shift7,endpoint_ce,23,55,0.1191890154053134,0.1191890154053134,,0.9738622183539868,1.576227784156799,1.576227784156799,,0.5340127465127466
single_shift7,endpoint_ce,23,56,0.1162114077201193,0.1162114077201193,,0.9722346905622432,1.7158677577972412,1.7158677577972412,,0.4796837421837421
single_shift7,endpoint_ce,23,57,0.1151229881532426,0.1151229881532426,,0.9738936411795271,1.6222732067108154,1.6222732067108154,,0.5407948532948533
single_shift7,endpoint_ce,23,58,0.1155521489436162,0.1155521489436162,,0.9725119097120114,1.6244447231292725,1.6244447231292725,,0.5354016354016354
single_shift7,endpoint_ce,23,59,0.1149494429463568,0.1149494429463568,,0.9721261072428756,1.6455118656158447,1.6455118656158447,,0.5213504088504088
single_shift7,endpoint_ce,23,60,0.1148223925426781,0.1148223925426781,,0.9708363385939228,1.7446930408477783,1.7446930408477783,,0.5104377104377104
single_shift7,endpoint_ce,23,61,0.1059075476739574,0.1059075476739574,,0.9756891065166592,1.616609811782837,1.616609811782837,,0.5574615199615199
single_shift7,endpoint_ce,23,62,0.1118965455669133,0.1118965455669133,,0.9753324212150054,1.7325960397720337,1.7325960397720337,,0.5417869167869168
single_shift7,endpoint_ce,23,63,0.1124718005732086,0.1124718005732086,,0.974175013807598,1.6312313079833984,1.6312313079833984,,0.5497594997594998
single_shift7,endpoint_ce,23,64,0.1031895894396941,0.1031895894396941,,0.9770685323261163,1.67643404006958,1.67643404006958,,0.5227392977392977
single_shift7,endpoint_ce,23,65,0.0989051957112991,0.0989051957112991,,0.9788046434372276,1.7346194982528689,1.7346194982528689,,0.5011483886483886
single_shift7,endpoint_ce,23,66,0.097169725984181,0.097169725984181,,0.9788046434372276,1.681871771812439,1.681871771812439,,0.51996151996152
single_shift7,endpoint_ce,23,67,0.0958092878228005,0.0958092878228005,,0.9788046434372276,1.6699841022491455,1.6699841022491455,,0.517977392977393
single_shift7,endpoint_ce,23,68,0.0930837891136717,0.0930837891136717,,0.9804072075397916,1.6729823350906372,1.6729823350906372,,0.5157948532948533
single_shift7,endpoint_ce,23,69,0.0921125339276819,0.0921125339276819,,0.9788046434372276,1.7214010953903198,1.7214010953903198,,0.5144059644059644
single_shift7,endpoint_ce,23,70,0.0908163338899612,0.0908163338899612,,0.9819818402418754,1.719344139099121,1.719344139099121,,0.5144059644059644
single_shift7,endpoint_ce,23,71,0.0891201023313757,0.0891201023313757,,0.9788046434372276,1.6676738262176514,1.6676738262176514,,0.5157948532948533
single_shift7,endpoint_ce,23,72,0.0884435726473951,0.0884435726473951,,0.9804072075397916,1.708429217338562,1.708429217338562,,0.5213504088504088
single_shift7,endpoint_ce,23,73,0.087804426411856,0.087804426411856,,0.9788046434372276,1.758715271949768,1.758715271949768,,0.5110329485329486
single_shift7,endpoint_ce,23,74,0.0860260324151914,0.0860260324151914,,0.9819504174163348,1.7681576013565063,1.7681576013565063,,0.5157948532948533
single_shift7,endpoint_ce,23,75,0.0850357000111712,0.0850357000111712,,0.9804072075397916,1.744582176208496,1.744582176208496,,0.50746151996152
single_shift7,endpoint_ce,23,76,0.0845597215163523,0.0845597215163523,,0.9819818402418754,1.7367758750915527,1.7367758750915527,,0.5332551707551707
single_shift7,endpoint_ce,23,77,0.0826605389122298,0.0826605389122298,,0.9819504174163348,1.7293285131454468,1.7293285131454468,,0.5144059644059644
single_shift7,endpoint_ce,23,78,0.081279220607728,0.081279220607728,,0.9819504174163348,1.772796630859375,1.772796630859375,,0.5263107263107264
single_shift7,endpoint_ce,23,79,0.080238988074809,0.080238988074809,,0.983686528527446,1.758129000663757,1.758129000663757,,0.5144059644059644
single_shift7,endpoint_ce,23,80,0.0798998151724699,0.0798998151724699,,0.9819504174163348,1.7572473287582395,1.7572473287582395,,0.5332551707551707
single_shift7,endpoint_ce,23,81,0.0793954588716493,0.0793954588716493,,0.9835844043444394,1.789367437362671,1.789367437362671,,0.5465488215488216
single_shift7,endpoint_ce,23,82,0.0776720913495746,0.0776720913495746,,0.9835844043444394,1.770976185798645,1.770976185798645,,0.5144059644059644
single_shift7,endpoint_ce,23,83,0.076791353988591,0.076791353988591,,0.9835844043444394,1.797505021095276,1.797505021095276,,0.5289261664261665
single_shift7,endpoint_ce,23,84,0.0757260012108569,0.0757260012108569,,0.9851567313884648,1.7985519170761108,1.7985519170761108,,0.5548821548821549
single_shift7,endpoint_ce,23,85,0.0747992684503635,0.0747992684503635,,0.9869521967255966,1.804645299911499,1.804645299911499,,0.5382154882154883
single_shift7,endpoint_ce,23,86,0.0739402257983224,0.0739402257983224,,0.9867592954910288,1.7926156520843506,1.7926156520843506,,0.5144059644059644
single_shift7,endpoint_ce,23,87,0.0729499668485634,0.0729499668485634,,0.9867592954910288,1.8327921628952024,1.8327921628952024,,0.5326599326599327
single_shift7,endpoint_ce,23,88,0.0723883948078869,0.0723883948078869,,0.9867592954910288,1.8346999883651731,1.8346999883651731,,0.50746151996152
single_shift7,endpoint_ce,23,89,0.0707343908671206,0.0707343908671206,,0.98849540660214,1.8299154043197632,1.8299154043197632,,0.5227392977392978
single_shift7,endpoint_ce,23,90,0.0710404483591833,0.0710404483591833,,0.98849540660214,1.8392298221588133,1.8392298221588133,,0.5227392977392978
