split,accuracy,balanced_accuracy,macro_f1,weighted_f1,loss
train_mixed,0.08295281582952815,0.08071895424836602,0.023340025605214153,0.023822973265988114,2.523282346115809
val_mixed,0.08661417322834646,0.08125,0.02411655581195421,0.02575862352756333,2.5083324646386576
test_raw,0.08661417322834646,0.07638888888888888,0.013580246913580249,0.015398075240594927,2.5255625247955322
test_reconstruction,0.06299212598425197,0.05934343434343434,0.01661433804290947,0.017874139358953753,2.5137758255004883
