seed,sample_a,timestep_a,label_a,sample_b,timestep_b,label_b,what_cosine_similarity,q_l1_distance,evidence_l1_distance,top_support_a,top_support_b,different_top_support,high_similarity
23,107,54,4,68,54,5,0.873455822467804,0.2898564636707306,1.2347054481506348,3,0,True,False
23,115,66,4,42,68,0,0.8733259439468384,0.7276697158813477,2.5581295490264893,6,0,True,False
23,115,62,4,42,68,0,0.8733259439468384,0.7085222601890564,2.5429673194885254,7,0,True,False
23,35,41,11,113,39,9,0.873304545879364,0.15405058860778809,1.062150478363037,9,9,False,False
23,67,62,4,116,63,3,0.873015820980072,0.6038469076156616,2.046877861022949,4,0,True,False
23,88,75,3,143,85,0,0.87272709608078,0.25118207931518555,1.0262254476547241,1,1,False,False
23,34,55,1,42,37,0,0.8720812797546387,0.2145649790763855,0.8630988597869873,9,9,False,False
23,26,95,0,37,88,5,0.8718260526657104,0.5174819827079773,1.7693309783935547,6,5,True,False
23,54,57,6,73,36,0,0.871717095375061,0.10941240936517715,0.7567073106765747,9,9,False,False
23,9,36,0,19,36,11,0.8716722130775452,0.4926225244998932,1.461706519126892,1,9,True,False
23,42,59,0,36,65,4,0.8714293241500854,0.9349730014801025,2.335794448852539,0,6,True,False
23,26,56,0,2,51,11,0.8710804581642151,0.31792402267456055,1.430456519126892,10,10,False,False
23,24,64,11,11,57,0,0.8709673285484314,0.29609376192092896,1.5297974348068237,10,10,False,False
23,71,64,3,112,62,0,0.8699305653572083,0.7433494329452515,2.4795455932617188,4,0,True,False
23,88,47,3,140,42,6,0.8697973489761353,0.4778887927532196,1.2784738540649414,1,1,False,False
23,34,57,1,112,45,0,0.8693196773529053,0.2253800928592682,0.9450922608375549,9,9,False,False
23,115,69,4,42,68,0,0.8689857721328735,0.7088941335678101,2.200993299484253,6,0,True,False
23,49,57,1,140,55,6,0.8687312602996826,0.3422241806983948,0.8838688135147095,6,6,False,False
23,111,47,6,119,47,1,0.8682434558868408,0.45956164598464966,1.7040438652038574,6,1,True,False
23,111,59,6,65,48,1,0.8682434558868408,0.230631023645401,1.4373362064361572,1,1,False,False
23,26,57,0,2,51,11,0.8677514791488647,0.32092371582984924,1.7123336791992188,10,10,False,False
23,54,50,6,73,32,0,0.8677514791488647,0.2339632660150528,1.5357673168182373,11,11,False,False
23,20,64,9,103,98,5,0.866786777973175,0.707172155380249,1.394209623336792,9,9,False,False
23,2,55,11,26,56,0,0.866786777973175,0.23843465745449066,0.8445842862129211,10,10,False,False
23,118,23,7,119,24,1,0.8666669130325317,0.11926375329494476,0.546064019203186,11,11,False,False
23,113,38,9,120,35,11,0.8665896058082581,0.11446813493967056,1.7056125402450562,9,9,False,False
23,42,62,0,36,65,4,0.8665411472320557,0.8975560069084167,2.40533447265625,0,6,True,False
23,138,43,3,111,61,6,0.8663999438285828,0.37835443019866943,1.8652983903884888,1,6,True,False
23,140,59,6,49,57,1,0.8663942813873291,0.3658345341682434,1.4071980714797974,6,6,False,False
23,72,31,6,71,32,3,0.8663942813873291,0.1968352049589157,1.0378777980804443,1,1,False,False
23,18,72,1,113,44,9,0.8661682605743408,0.5261619091033936,1.361210584640503,1,1,False,False
23,128,35,5,135,40,2,0.8660256862640381,0.5344390869140625,1.2041258811950684,5,5,False,False
23,112,56,0,115,69,4,0.8657920956611633,0.9346967935562134,2.183645486831665,6,6,False,False
23,107,67,4,112,58,0,0.8657920956611633,0.845484733581543,2.0944414138793945,6,0,True,False
23,71,62,3,73,56,0,0.8657920956611633,0.745172917842865,2.092010259628296,6,6,False,False
23,19,36,11,9,39,0,0.8653850555419922,0.5523413419723511,1.5120936632156372,9,0,True,False
23,9,40,0,19,36,11,0.8653850555419922,0.5402846336364746,1.5002049207687378,1,9,True,False
23,24,42,11,9,37,0,0.8653850555419922,0.5210167765617371,1.3206030130386353,2,2,False,False
23,133,70,0,138,39,3,0.8648994565010071,0.37076136469841003,1.146340250968933,1,1,False,False
23,98,86,0,71,62,3,0.8644054532051086,0.2884255051612854,0.9201196432113647,0,6,True,False
23,74,33,9,48,61,6,0.864356279373169,0.19970481097698212,0.7467482089996338,11,9,True,False
23,71,33,3,137,29,8,0.864263653755188,0.3833954930305481,1.000997543334961,1,3,True,False
23,4,43,5,21,46,2,0.864263653755188,0.15875652432441711,0.6046420335769653,2,2,False,False
23,65,73,1,127,77,4,0.8642493486404419,0.418609619140625,1.6101963520050049,3,3,False,False
23,15,86,3,18,81,1,0.8642419576644897,0.1688157171010971,0.8586503863334656,1,1,False,False
23,111,46,6,65,43,1,0.8641695380210876,0.3752114474773407,0.9745606184005737,6,1,True,False
23,111,44,6,65,43,1,0.8641695380210876,0.278250515460968,0.8070312738418579,1,1,False,False
23,65,43,1,111,42,6,0.8641695380210876,0.2153756469488144,0.859040379524231,1,3,True,False
23,131,25,3,140,35,6,0.8641586899757385,0.3638245165348053,1.1330018043518066,3,1,True,False
23,34,69,1,115,65,4,0.8641161918640137,0.6988966464996338,2.010059118270874,0,6,True,False
23,34,54,1,112,44,0,0.8640275597572327,0.2493787407875061,1.3564890623092651,9,9,False,False
23,11,54,0,24,64,11,0.8632936477661133,0.2732572555541992,1.0842795372009277,10,10,False,False
23,115,61,4,42,68,0,0.8630940914154053,0.7229506969451904,2.5213937759399414,6,0,True,False
23,47,46,4,68,68,5,0.8629108667373657,0.3314368724822998,1.575061559677124,4,8,True,False
