epoch,architecture,objective,train_regime,mean_train_objective_loss,sd_train_objective_loss
2,2h128,whole_count_ce,trainable_dynamics,2.4815776757519656,0.005765993119053434
2,2h128,whole_count_ce,weight_only,2.4819776722879126,0.005073178795941961
3,1h1024,timestep_ce,trainable_dynamics,2.4799582328390564,0.0015692371221106285
3,1h1024,timestep_ce,weight_only,2.4805302971155245,0.001362918094099557
3,1h1024,whole_count_ce,trainable_dynamics,2.432548387562616,0.02263087874483489
3,1h1024,whole_count_ce,weight_only,2.4402941340400948,0.01613034417790438
3,1h128,timestep_ce,trainable_dynamics,2.484126013441554,0.0006559559084020491
3,1h128,timestep_ce,weight_only,2.484377152028012,0.0003758532125721554
3,1h128,whole_count_ce,trainable_dynamics,2.473964100115357,0.009525732310715141
3,1h128,whole_count_ce,weight_only,2.4769429978355766,0.0062357111801496605
3,1h256,timestep_ce,trainable_dynamics,2.483510254099461,0.0004532285682031981
3,1h256,timestep_ce,weight_only,2.4837850886440878,0.0003764138929562911
3,1h256,whole_count_ce,trainable_dynamics,2.4660268857344185,0.009583808265871853
3,1h256,whole_count_ce,weight_only,2.468608867355806,0.006780849384747296
3,1h512,timestep_ce,trainable_dynamics,2.4834243470212103,0.001057526409957598
3,1h512,timestep_ce,weight_only,2.483581635778488,0.0011338092903336893
3,1h512,whole_count_ce,trainable_dynamics,2.463795192938498,0.014337403419267392
3,1h512,whole_count_ce,weight_only,2.4647007495440256,0.015199025802562651
3,2h128,timestep_ce,trainable_dynamics,2.484484260863153,0.0006362486501432049
3,2h128,timestep_ce,weight_only,2.48449368892525,0.000632639258500058
3,2h128,whole_count_ce,trainable_dynamics,2.4792871625881467,0.007074732753877051
3,2h128,whole_count_ce,weight_only,2.478561895761986,0.007041370230904085
4,1h1024,timestep_ce,trainable_dynamics,2.4702394515301003,0.006200673855639145
4,1h1024,timestep_ce,weight_only,2.471259253560744,0.006163419013365595
4,1h1024,whole_count_ce,trainable_dynamics,2.345175666336847,0.053289097444079045
4,1h1024,whole_count_ce,weight_only,2.3703190495088613,0.03546164909886614
4,1h128,timestep_ce,trainable_dynamics,2.480969680446718,0.003665193320056788
4,1h128,timestep_ce,weight_only,2.481719854599258,0.0028859782271579643
4,1h128,whole_count_ce,trainable_dynamics,2.446086149869115,0.03604356349810752
4,1h128,whole_count_ce,weight_only,2.4501074568706507,0.031258938899491176
4,1h256,timestep_ce,trainable_dynamics,2.478206138879956,0.004266165039516559
4,1h256,timestep_ce,weight_only,2.4788783595878843,0.004068492754436821
4,1h256,whole_count_ce,trainable_dynamics,2.4230359870411835,0.03522855618550885
4,1h256,whole_count_ce,weight_only,2.428943975791967,0.030783222957282187
4,1h512,timestep_ce,trainable_dynamics,2.476565030936689,0.003782583811294185
4,1h512,timestep_ce,weight_only,2.4775083689779165,0.003217792076200867
4,1h512,whole_count_ce,trainable_dynamics,2.3862254011125326,0.035623623285573225
4,1h512,whole_count_ce,weight_only,2.4019135546671726,0.037999886556629836
4,2h128,timestep_ce,trainable_dynamics,2.4838406401485478,0.0008963472963748002
4,2h128,timestep_ce,weight_only,2.4839539193556868,0.0010520776139655373
4,2h128,whole_count_ce,trainable_dynamics,2.467063651661719,0.0008373938428757652
4,2h128,whole_count_ce,weight_only,2.4670448269521086,0.0012718572844937336
5,1h1024,timestep_ce,trainable_dynamics,2.4526729223382056,0.007122315641761843
5,1h1024,timestep_ce,weight_only,2.4561986861169682,0.008187298673133983
5,1h1024,whole_count_ce,trainable_dynamics,2.2109755017514323,0.05299667204443455
5,1h1024,whole_count_ce,weight_only,2.245792698626115,0.045855630098581644
5,1h128,timestep_ce,trainable_dynamics,2.4724269419561726,0.01092861206541964
5,1h128,timestep_ce,weight_only,2.475181977445672,0.008986903770250451
5,1h128,whole_count_ce,trainable_dynamics,2.3961575711623824,0.04775397167138759
5,1h128,whole_count_ce,weight_only,2.400037665424794,0.05361877756299432
5,1h256,timestep_ce,trainable_dynamics,2.468251991365745,0.008947635613493467
5,1h256,timestep_ce,weight_only,2.470036958259494,0.009455522880812764
5,1h256,whole_count_ce,trainable_dynamics,2.3467504648053517,0.03432295374641288
5,1h256,whole_count_ce,weight_only,2.359710267873724,0.04047610218552221
5,1h512,timestep_ce,trainable_dynamics,2.4600930981645317,0.008113391516119024
5,1h512,timestep_ce,weight_only,2.463324269445017,0.006523684212376612
5,1h512,whole_count_ce,trainable_dynamics,2.2743580805872035,0.04656716331495154
5,1h512,whole_count_ce,weight_only,2.3024790101170507,0.05873972789861787
5,2h128,timestep_ce,trainable_dynamics,2.482941587312269,0.0008424523323427782
5,2h128,timestep_ce,weight_only,2.4833894363172995,0.0009645294139806974
5,2h128,whole_count_ce,trainable_dynamics,2.4512614208612082,0.014987436614712864
5,2h128,whole_count_ce,weight_only,2.446575724160233,0.01942421448749814
6,1h1024,timestep_ce,trainable_dynamics,2.4286364236373195,0.007790439155225715
6,1h1024,timestep_ce,weight_only,2.435585295739657,0.011116699839802978
6,1h1024,whole_count_ce,trainable_dynamics,2.0470875651232046,0.03345450533488188
6,1h1024,whole_count_ce,weight_only,2.083814759693766,0.03786641577254342
6,1h128,timestep_ce,trainable_dynamics,2.4601005621808887,0.013949651647337882
6,1h128,timestep_ce,weight_only,2.4642152307977976,0.014271660773989694
6,1h128,whole_count_ce,trainable_dynamics,2.3082120907095383,0.056334679796119856
6,1h128,whole_count_ce,weight_only,2.3322550859033364,0.05464743478004082
6,1h256,timestep_ce,trainable_dynamics,2.453388785074853,0.008993234733194997
6,1h256,timestep_ce,weight_only,2.457353363803348,0.010301387100084443
6,1h256,whole_count_ce,trainable_dynamics,2.2463523415949154,0.0367522192166886
6,1h256,whole_count_ce,weight_only,2.2682757725339493,0.029321658019642996
6,1h512,timestep_ce,trainable_dynamics,2.4417883614928875,0.010093674069815414
6,1h512,timestep_ce,weight_only,2.4461025114804777,0.008564374498203147
6,1h512,whole_count_ce,trainable_dynamics,2.162689534162522,0.05537831522181579
6,1h512,whole_count_ce,weight_only,2.1883762281793744,0.06523546381694663
6,2h128,timestep_ce,trainable_dynamics,2.480264384280648,0.0033193042958771838
6,2h128,timestep_ce,weight_only,2.4813712352233366,0.00159205838344485
6,2h128,whole_count_ce,trainable_dynamics,2.434025784660317,0.015981650648701832
6,2h128,whole_count_ce,weight_only,2.4367926213548263,0.011862313595259447
7,1h1024,timestep_ce,trainable_dynamics,2.3984818610526975,0.008215193515732975
7,1h1024,timestep_ce,weight_only,2.409439293538261,0.012719238031121575
7,1h1024,whole_count_ce,trainable_dynamics,1.892130188687397,0.020960400901158683
7,1h1024,whole_count_ce,weight_only,1.952865456654247,0.02492248064591332
7,1h128,timestep_ce,trainable_dynamics,2.444444434155551,0.014741477648180793
7,1h128,timestep_ce,weight_only,2.4506510332017757,0.013759834406409722
7,1h128,whole_count_ce,trainable_dynamics,2.229572853978903,0.08493937074428386
7,1h128,whole_count_ce,weight_only,2.2563057620042986,0.06897999152893174
7,1h256,timestep_ce,trainable_dynamics,2.434376232814643,0.008419142177736656
7,1h256,timestep_ce,weight_only,2.4410215051708666,0.009694114891528858
7,1h256,whole_count_ce,trainable_dynamics,2.11347250697739,0.02200667506226963
7,1h256,whole_count_ce,weight_only,2.152830659824588,0.021228761945864497
7,1h512,timestep_ce,trainable_dynamics,2.4182478193077324,0.01253166572863357
7,1h512,timestep_ce,weight_only,2.426288017678221,0.008921496509327746
7,1h512,whole_count_ce,trainable_dynamics,2.0048524893553794,0.05204928926220945
7,1h512,whole_count_ce,weight_only,2.052338920257397,0.07327630178780928
7,2h128,timestep_ce,trainable_dynamics,2.4769838498823438,0.0073580075090645845
7,2h128,timestep_ce,weight_only,2.478521859553031,0.004557756463997439
7,2h128,whole_count_ce,trainable_dynamics,2.3917368813068314,0.032323557785441506
7,2h128,whole_count_ce,weight_only,2.391672969161045,0.024807149306767366
8,1h1024,timestep_ce,trainable_dynamics,2.3608903831089463,0.006870423033782534
8,1h1024,timestep_ce,weight_only,2.3784425244455556,0.013816766557167006
8,1h1024,whole_count_ce,trainable_dynamics,1.6787344260860284,0.022152315963803428
8,1h1024,whole_count_ce,weight_only,1.7829177920325323,0.022201489139327825
8,1h128,timestep_ce,trainable_dynamics,2.423986176763701,0.016591287140713857
8,1h128,timestep_ce,weight_only,2.434437819770859,0.015468647095659037
8,1h128,whole_count_ce,trainable_dynamics,2.1143855530904294,0.09318776030079215
8,1h128,whole_count_ce,weight_only,2.159403044987186,0.0704019805039026
8,1h256,timestep_ce,trainable_dynamics,2.410045597507532,0.007052430764080031
8,1h256,timestep_ce,weight_only,2.421645250263406,0.008912548584100535
8,1h256,whole_count_ce,trainable_dynamics,1.9924649589981236,0.027484843718691677
8,1h256,whole_count_ce,weight_only,2.03546852170044,0.009915392052936676
8,1h512,timestep_ce,trainable_dynamics,2.387570506079017,0.014173825751409283
8,1h512,timestep_ce,weight_only,2.399783623051834,0.010594655869502504
8,1h512,whole_count_ce,trainable_dynamics,1.878049234589821,0.056164333530955915
8,1h512,whole_count_ce,weight_only,1.9259000781833928,0.04234318186980166
8,2h128,timestep_ce,trainable_dynamics,2.4726929627624448,0.00980491117490829
8,2h128,timestep_ce,weight_only,2.4745384898406284,0.007715680101364347
8,2h128,whole_count_ce,trainable_dynamics,2.3512205516852673,0.03130480342299952
8,2h128,whole_count_ce,weight_only,2.3468715200718835,0.02691326205780604
9,1h1024,timestep_ce,trainable_dynamics,2.3182074021498935,0.009254802272983304
9,1h1024,timestep_ce,weight_only,2.340819217604293,0.010335922714037585
9,1h1024,whole_count_ce,trainable_dynamics,1.47644756623578,0.04093376816149508
9,1h1024,whole_count_ce,weight_only,1.5946871419026376,0.061322616278075344
9,1h128,timestep_ce,trainable_dynamics,2.400893013952981,0.01793065573591134
9,1h128,timestep_ce,weight_only,2.4159666571907774,0.015762028980837405
9,1h128,whole_count_ce,trainable_dynamics,1.9766304880583074,0.11063412678073763
9,1h128,whole_count_ce,weight_only,2.051798851438339,0.07646877824772914
9,1h256,timestep_ce,trainable_dynamics,2.380415463322802,0.011264439713158337
9,1h256,timestep_ce,weight_only,2.3968082048547883,0.00922892980509304
9,1h256,whole_count_ce,trainable_dynamics,1.8086724960565153,0.05760221801366739
9,1h256,whole_count_ce,weight_only,1.8814999309866074,0.03084578103270753
9,1h512,timestep_ce,trainable_dynamics,2.347901471620238,0.01804351819352672
9,1h512,timestep_ce,weight_only,2.369381258255044,0.010626821846189866
9,1h512,whole_count_ce,trainable_dynamics,1.6956784283511386,0.07290465236082433
9,1h512,whole_count_ce,weight_only,1.7788132870932223,0.06519156322009446
9,2h128,timestep_ce,trainable_dynamics,2.4673535607518287,0.009641050970094744
9,2h128,timestep_ce,weight_only,2.468945736969596,0.007988419024300997
9,2h128,whole_count_ce,trainable_dynamics,2.3102516066231087,0.04615032305840523
9,2h128,whole_count_ce,weight_only,2.3148917820686488,0.030101950612748847
10,1h1024,timestep_ce,trainable_dynamics,2.2670388062920903,0.009379996052596764
10,1h1024,timestep_ce,weight_only,2.3032205221130058,0.013262327114603647
10,1h1024,whole_count_ce,trainable_dynamics,1.2663741843775576,0.06866837886359085
10,1h1024,whole_count_ce,weight_only,1.3889711357370331,0.05361273271414446
10,1h128,timestep_ce,trainable_dynamics,2.3724820791686803,0.02093707572035182
10,1h128,timestep_ce,weight_only,2.3936291053653975,0.016162839875610076
10,1h128,whole_count_ce,trainable_dynamics,1.8455357242844215,0.11699641379930045
10,1h128,whole_count_ce,weight_only,1.9392954168458891,0.10554317716734268
10,1h256,timestep_ce,trainable_dynamics,2.3428163925879146,0.012759068823191924
10,1h256,timestep_ce,weight_only,2.3666978908805034,0.011319302620263481
10,1h256,whole_count_ce,trainable_dynamics,1.6498823358017873,0.0778851620984736
10,1h256,whole_count_ce,weight_only,1.738613218522387,0.03538470255945128
10,1h512,timestep_ce,trainable_dynamics,2.3054117552006423,0.020551791227379025
10,1h512,timestep_ce,weight_only,2.331910228634429,0.015180488839016298
10,1h512,whole_count_ce,trainable_dynamics,1.5079751426268821,0.11045499413922935
10,1h512,whole_count_ce,weight_only,1.6123166715492883,0.08113506143543113
10,2h128,timestep_ce,trainable_dynamics,2.4590440541739924,0.01005508723069395
10,2h128,timestep_ce,weight_only,2.461866426045566,0.007713537335314884
10,2h128,whole_count_ce,trainable_dynamics,2.2743996291682316,0.04594689718445666
10,2h128,whole_count_ce,weight_only,2.275852916961393,0.021707397042008487
11,1h1024,timestep_ce,trainable_dynamics,2.22121189192289,0.008037894886861323
11,1h1024,timestep_ce,weight_only,2.2602077899509903,0.018234103271906617
11,1h1024,whole_count_ce,trainable_dynamics,1.1063950613327809,0.04799188071808079
11,1h1024,whole_count_ce,weight_only,1.225876950178528,0.09158318127005656
11,1h128,timestep_ce,trainable_dynamics,2.3366883295823406,0.024443127021849406
11,1h128,timestep_ce,weight_only,2.364884595018211,0.017239616568646126
11,1h128,whole_count_ce,trainable_dynamics,1.6835754808039354,0.12303386659428636
11,1h128,whole_count_ce,weight_only,1.799340522392454,0.12092662009632621
11,1h256,timestep_ce,trainable_dynamics,2.3032563659279166,0.009706887011529452
11,1h256,timestep_ce,weight_only,2.3334425171946647,0.010949167326496553
11,1h256,whole_count_ce,trainable_dynamics,1.4668319785427137,0.07501342441589205
11,1h256,whole_count_ce,weight_only,1.578885406218325,0.041465176060086546
11,1h512,timestep_ce,trainable_dynamics,2.2589343495512337,0.021231193063403413
11,1h512,timestep_ce,weight_only,2.2945653094329135,0.01936030631796078
11,1h512,whole_count_ce,trainable_dynamics,1.311882319133187,0.08517158684657529
11,1h512,whole_count_ce,weight_only,1.4406910854532162,0.0890732974515763
11,2h128,timestep_ce,trainable_dynamics,2.4510600590215956,0.012004945067310964
11,2h128,timestep_ce,weight_only,2.4555901470443167,0.008699201913877602
11,2h128,whole_count_ce,trainable_dynamics,2.243946500563822,0.04554467681971715
11,2h128,whole_count_ce,weight_only,2.242708384786225,0.02788073796563218
12,1h1024,timestep_ce,trainable_dynamics,2.1815842792405675,0.005746774586209003
12,1h1024,timestep_ce,weight_only,2.22079559441817,0.011995690795560624
12,1h1024,whole_count_ce,trainable_dynamics,0.9819261506044948,0.041168001492780874
12,1h1024,whole_count_ce,weight_only,1.1097152007233055,0.08360972039123601
12,1h128,timestep_ce,trainable_dynamics,2.2996249035948497,0.02737934044232728
12,1h128,timestep_ce,weight_only,2.3340663784774827,0.018704273556407042
12,1h128,whole_count_ce,trainable_dynamics,1.5261032501266565,0.11598104079010224
12,1h128,whole_count_ce,weight_only,1.6524885845779582,0.11207450071998977
12,1h256,timestep_ce,trainable_dynamics,2.262735475156445,0.009624576521918123
12,1h256,timestep_ce,weight_only,2.3011473813041454,0.011138836983068848
12,1h256,whole_count_ce,trainable_dynamics,1.2711627638919225,0.08043636136347604
12,1h256,whole_count_ce,weight_only,1.4124836559606695,0.059466635874800555
12,1h512,timestep_ce,trainable_dynamics,2.213317298554229,0.02048152639202355
12,1h512,timestep_ce,weight_only,2.2515679313816266,0.022634366973744043
12,1h512,whole_count_ce,trainable_dynamics,1.1430957663292227,0.06917899122172447
12,1h512,whole_count_ce,weight_only,1.2575270816459492,0.07718500094447883
12,2h128,timestep_ce,trainable_dynamics,2.4402521794375125,0.011161687116100967
12,2h128,timestep_ce,weight_only,2.4461471892321742,0.00624657794664677
12,2h128,whole_count_ce,trainable_dynamics,2.2021151723938495,0.061749366466588
12,2h128,whole_count_ce,weight_only,2.2064099151086167,0.00927076293790947
13,1h1024,timestep_ce,trainable_dynamics,2.150760311666994,0.009115679970089864
13,1h1024,timestep_ce,weight_only,2.1895729540193547,0.013279874234081222
13,1h1024,whole_count_ce,trainable_dynamics,0.8774850587767037,0.031512182534941466
13,1h1024,whole_count_ce,weight_only,1.0122297445009603,0.0657133782966357
13,1h128,timestep_ce,trainable_dynamics,2.261095803998954,0.027173403143048554
13,1h128,timestep_ce,weight_only,2.302834806165811,0.021249498488714345
13,1h128,whole_count_ce,trainable_dynamics,1.3506833927241768,0.08137898145635646
13,1h128,whole_count_ce,weight_only,1.5188768744555936,0.10679206119798683
13,1h256,timestep_ce,trainable_dynamics,2.2154195780680137,0.009536230220714075
13,1h256,timestep_ce,weight_only,2.264435519444304,0.015488434728544566
13,1h256,whole_count_ce,trainable_dynamics,1.1357881214559946,0.06538280462420105
13,1h256,whole_count_ce,weight_only,1.2652857314883308,0.05065586960563148
13,1h512,timestep_ce,trainable_dynamics,2.1718922681638646,0.01957236577329166
13,1h512,timestep_ce,weight_only,2.216627489029539,0.01775887077468902
13,1h512,whole_count_ce,trainable_dynamics,0.9927436013301986,0.05370409414467025
13,1h512,whole_count_ce,weight_only,1.1295041384351603,0.06540680172157273
13,2h128,timestep_ce,trainable_dynamics,2.426435268356007,0.013343007450927641
13,2h128,timestep_ce,weight_only,2.433671741212923,0.00808072648173105
13,2h128,whole_count_ce,trainable_dynamics,2.1537647194302028,0.09669405158511085
13,2h128,whole_count_ce,weight_only,2.1734391429242788,0.014522691850870146
14,1h1024,timestep_ce,trainable_dynamics,2.1238831214937846,0.010628723002353032
14,1h1024,timestep_ce,weight_only,2.1596603456244554,0.01081536679352097
14,1h1024,whole_count_ce,trainable_dynamics,0.772013491199618,0.03210501667889524
14,1h1024,whole_count_ce,weight_only,0.9102320456821578,0.06401686075515897
14,1h128,timestep_ce,trainable_dynamics,2.2228081270197255,0.022239355486997667
14,1h128,timestep_ce,weight_only,2.2703716309708604,0.018428331654992042
14,1h128,whole_count_ce,trainable_dynamics,1.2027716806567161,0.04442979502680139
14,1h128,whole_count_ce,weight_only,1.37091567666515,0.0714217941984764
14,1h256,timestep_ce,trainable_dynamics,2.1789347298234123,0.009041926391423316
14,1h256,timestep_ce,weight_only,2.22639391144717,0.011721507106198775
14,1h256,whole_count_ce,trainable_dynamics,1.002856256250936,0.06153166295760572
14,1h256,whole_count_ce,weight_only,1.119580011021992,0.05698435363303024
14,1h512,timestep_ce,trainable_dynamics,2.1387540292585583,0.018938450891007822
14,1h512,timestep_ce,weight_only,2.1814088677568626,0.010743852318017125
14,1h512,whole_count_ce,trainable_dynamics,0.8524481654177197,0.03486349802699605
14,1h512,whole_count_ce,weight_only,1.009861863744811,0.04831802616889164
14,2h128,timestep_ce,trainable_dynamics,2.4113599726392354,0.020199973874698757
14,2h128,timestep_ce,weight_only,2.4198474764357387,0.01400238626403108
14,2h128,whole_count_ce,trainable_dynamics,2.0900823880260364,0.1256186869428591
14,2h128,whole_count_ce,weight_only,2.1117626887482284,0.0293544886671263
15,1h1024,timestep_ce,trainable_dynamics,2.1003829992083953,0.006343509964498162
15,1h1024,timestep_ce,weight_only,2.1376760389497877,0.010658358672935625
15,1h1024,whole_count_ce,trainable_dynamics,0.6668554165758263,0.057950267388154154
15,1h1024,whole_count_ce,weight_only,0.8268537446116738,0.048499354677242604
15,1h128,timestep_ce,trainable_dynamics,2.1864732430905387,0.02079258857877868
15,1h128,timestep_ce,weight_only,2.2396512098826675,0.016960523568958115
15,1h128,whole_count_ce,trainable_dynamics,1.0629755832796655,0.04756064486244486
15,1h128,whole_count_ce,weight_only,1.2249383778983736,0.04057884279920239
15,1h256,timestep_ce,trainable_dynamics,2.1423890221895836,0.01141925577880654
15,1h256,timestep_ce,weight_only,2.192459463592501,0.011662984870811483
15,1h256,whole_count_ce,trainable_dynamics,0.8802284429871731,0.05983363277377142
15,1h256,whole_count_ce,weight_only,1.0118208437722613,0.07187784435324504
15,1h512,timestep_ce,trainable_dynamics,2.105848717100096,0.024250086825203878
15,1h512,timestep_ce,weight_only,2.1541678593442897,0.009185260809105771
15,1h512,whole_count_ce,trainable_dynamics,0.751337202021641,0.03341336041696876
15,1h512,whole_count_ce,weight_only,0.8747250065101602,0.03627885374154179
15,2h128,timestep_ce,trainable_dynamics,2.3932159761734133,0.026930915123725918
15,2h128,timestep_ce,weight_only,2.4043093983395862,0.02185083856423285
15,2h128,whole_count_ce,trainable_dynamics,2.0403130914851793,0.1422946101719426
15,2h128,whole_count_ce,weight_only,2.0697934794283097,0.036951053645167826
16,1h1024,timestep_ce,trainable_dynamics,2.074435644674515,0.006455567759131119
16,1h1024,timestep_ce,weight_only,2.1181573114258185,0.012737418105464946
16,1h1024,whole_count_ce,trainable_dynamics,0.5727398147024446,0.0831869098936031
16,1h1024,whole_count_ce,weight_only,0.7289472447497009,0.02972229612135076
16,1h128,timestep_ce,trainable_dynamics,2.156874653260738,0.016175439596099305
16,1h128,timestep_ce,weight_only,2.2085893974893396,0.011808540086063787
16,1h128,whole_count_ce,trainable_dynamics,0.9186455925217847,0.07140851496513057
16,1h128,whole_count_ce,weight_only,1.1160518832538842,0.031094518313223265
16,1h256,timestep_ce,trainable_dynamics,2.1162111320153794,0.010079966374801415
16,1h256,timestep_ce,weight_only,2.1619527997367314,0.01467831118258878
16,1h256,whole_count_ce,trainable_dynamics,0.788398836263768,0.039646934172589014
16,1h256,whole_count_ce,weight_only,0.9167234316003766,0.06770704502986612
16,1h512,timestep_ce,trainable_dynamics,2.079967296153203,0.023915616848935346
16,1h512,timestep_ce,weight_only,2.126604733027967,0.007610327992741797
16,1h512,whole_count_ce,trainable_dynamics,0.6576820272418454,0.045112917539084446
16,1h512,whole_count_ce,weight_only,0.7851567681746888,0.026951045950783577
16,2h128,timestep_ce,trainable_dynamics,2.3744062183321883,0.030866223616935574
16,2h128,timestep_ce,weight_only,2.3883709814982406,0.024817621475793576
16,2h128,whole_count_ce,trainable_dynamics,1.9628109014222481,0.1640653582176417
16,2h128,whole_count_ce,weight_only,1.9932659369842562,0.06966687206881521
17,1h1024,timestep_ce,trainable_dynamics,2.0514907892292134,0.00915909340093264
17,1h1024,timestep_ce,weight_only,2.1006205009173624,0.013818589656846647
17,1h1024,whole_count_ce,trainable_dynamics,0.47574194147640764,0.08058971569368079
17,1h1024,whole_count_ce,weight_only,0.663731941719455,0.027420896956976984
17,1h128,timestep_ce,trainable_dynamics,2.126895174606389,0.01706573442340001
17,1h128,timestep_ce,weight_only,2.1809323995564824,0.00951685810017766
17,1h128,whole_count_ce,trainable_dynamics,0.7963763450801258,0.0923732446805923
17,1h128,whole_count_ce,weight_only,1.0112053015397773,0.020121476281753353
17,1h256,timestep_ce,trainable_dynamics,2.090355371647506,0.011447112767105515
17,1h256,timestep_ce,weight_only,2.1356712858666667,0.016828600966416644
17,1h256,whole_count_ce,trainable_dynamics,0.6919763627820799,0.05129300177912686
17,1h256,whole_count_ce,weight_only,0.8285581670486747,0.055477837874265155
17,1h512,timestep_ce,trainable_dynamics,2.056703007932951,0.025887931602753777
17,1h512,timestep_ce,weight_only,2.105942301275727,0.009047337676818744
17,1h512,whole_count_ce,trainable_dynamics,0.5699855410847093,0.029954190726873494
17,1h512,whole_count_ce,weight_only,0.6886691713708782,0.03455986685521833
17,2h128,timestep_ce,trainable_dynamics,2.353351332368718,0.030242805988525474
17,2h128,timestep_ce,weight_only,2.3701729286332465,0.02988234480047467
17,2h128,whole_count_ce,trainable_dynamics,1.8876638621836779,0.20618873840164825
17,2h128,whole_count_ce,weight_only,1.9369497235787805,0.07286020955072925
18,1h1024,timestep_ce,trainable_dynamics,2.0304197258481285,0.01515295492576033
18,1h1024,timestep_ce,weight_only,2.077827086772467,0.009616987918917968
18,1h1024,whole_count_ce,trainable_dynamics,0.40328265548063785,0.07407090738943911
18,1h1024,whole_count_ce,weight_only,0.5768359859141992,0.04082221713013936
18,1h128,timestep_ce,trainable_dynamics,2.0992857676019105,0.021876189906392934
18,1h128,timestep_ce,weight_only,2.1581957230114743,0.006927547140894819
18,1h128,whole_count_ce,trainable_dynamics,0.6928534684397768,0.11201418871279425
18,1h128,whole_count_ce,weight_only,0.9139132366625026,0.03545305344867818
18,1h256,timestep_ce,trainable_dynamics,2.0630045083946107,0.018473843778251117
18,1h256,timestep_ce,weight_only,2.1142308974378334,0.014190624825738843
18,1h256,whole_count_ce,trainable_dynamics,0.5992737297483343,0.07028807537466455
18,1h256,whole_count_ce,weight_only,0.7514038290833817,0.038024038712501394
18,1h512,timestep_ce,trainable_dynamics,2.029637733569987,0.0219389976941227
18,1h512,timestep_ce,weight_only,2.0875856059930133,0.00904750519751904
18,1h512,whole_count_ce,trainable_dynamics,0.4652730289898466,0.024096350703113393
18,1h512,whole_count_ce,weight_only,0.6261952255220464,0.029289107604010083
18,2h128,timestep_ce,trainable_dynamics,2.3343765397521903,0.029735526289962382
18,2h128,timestep_ce,weight_only,2.352009788204184,0.031659396389756414
18,2h128,whole_count_ce,trainable_dynamics,1.8154775616899526,0.21604337691853234
18,2h128,whole_count_ce,weight_only,1.8495611502891132,0.09484395377252533
19,1h1024,timestep_ce,trainable_dynamics,2.007326051551775,0.019068749022591987
19,1h1024,timestep_ce,weight_only,2.0603063072428935,0.012926427393268883
