epoch,train_ba,val_ba,train_total_loss,val_loss
1,0.1900539425171778,0.1697751322751323,2.482308578491211,2.476165294647217
2,0.21749238342329355,0.15714285714285714,2.4643766403198244,2.4627764225006104
3,0.2448503924361767,0.17400793650793647,2.4428044319152833,2.4435510635375977
4,0.22898596104570948,0.19484126984126982,2.4219360828399656,2.4190213680267334
5,0.2507819850108511,0.20674603174603176,2.3989571571350097,2.3954861164093018
6,0.3028027375144005,0.1968253968253968,2.371378993988037,2.3718597888946533
7,0.3503991239026385,0.24186507936507937,2.35430908203125,2.348355531692505
8,0.366522308756863,0.27380952380952384,2.326324987411499,2.323833465576172
9,0.39732965798263614,0.2890873015873016,2.3012712478637694,2.2993078231811523
10,0.4172412860618095,0.3244408369408369,2.267297887802124,2.271775007247925
11,0.42984027059729984,0.36320346320346325,2.238321876525879,2.2388200759887695
12,0.44073673943587005,0.3556277056277057,2.2132163047790527,2.2137324810028076
13,0.46649258750696965,0.3798701298701299,2.184275770187378,2.1783671379089355
14,0.5021525676335147,0.35007215007215003,2.162831115722656,2.162228584289551
15,0.5217726966344243,0.3965007215007215,2.138445234298706,2.131162166595459
16,0.5370914275106377,0.4204425204425204,2.1179922580718995,2.101893663406372
17,0.5551516589407358,0.4334475709475709,2.0898125171661377,2.08591890335083
18,0.5812033459973249,0.4488516113516113,2.068566155433655,2.0530245304107666
19,0.5879638088525913,0.45781625781625784,2.0430150985717774,2.0419507026672363
20,0.5926301023979083,0.490554353054353,2.017316746711731,2.01452374458313
21,0.6280087962363704,0.51761063011063,2.0006320476531982,1.9887163639068604
22,0.6477050080856559,0.5176106301106301,1.9696884632110596,1.9763028621673584
23,0.6638392384445008,0.5509800384800384,1.9477806568145752,1.9454163312911987
24,0.6662336658258005,0.5072931697931699,1.928370189666748,1.932660698890686
25,0.6959541350041376,0.5155002405002406,1.9108122825622558,1.9147182703018188
26,0.69942211815183,0.5091871091871092,1.8845184803009034,1.8971683979034424
27,0.7008075861879206,0.4877224627224626,1.865145778656006,1.8775250911712646
28,0.7180802437345347,0.5295514670514669,1.8494065523147583,1.8610515594482422
29,0.7273883823708766,0.5496272246272246,1.829108715057373,1.836350440979004
30,0.741111610472021,0.5738696488696489,1.8025336742401123,1.8197691440582275
31,0.743077524545547,0.6214225589225588,1.7854041576385498,1.7972615957260132
32,0.7668268322743711,0.5669191919191919,1.7665897607803345,1.7882368564605713
33,0.775940080137619,0.5857383357383358,1.7444382905960083,1.7605839967727661
34,0.7860082532188346,0.5695286195286194,1.7288501262664795,1.775851845741272
35,0.7861739489208297,0.6025733525733525,1.7104143381118775,1.7301136255264282
36,0.7939011939628191,0.5721440596440596,1.696662187576294,1.7456235885620117
37,0.7830893276235295,0.6172198172198172,1.6752670526504516,1.6963584423065186
38,0.8120654799961021,0.5826960076960077,1.6640291452407836,1.722709059715271
39,0.8156617767548052,0.594997594997595,1.6393178462982179,1.671506643295288
40,0.8184632324083262,0.594997594997595,1.6212742567062377,1.683741807937622
41,0.8228360372943527,0.6096440596440597,1.6081205129623413,1.643579363822937
42,0.8415568274117916,0.6013107263107262,1.5957690477371216,1.6662226915359497
43,0.8560713935478906,0.5869167869167868,1.5792341947555542,1.6322848796844482
44,0.8623373889709831,0.6159571909571909,1.5603184938430785,1.6364221572875977
45,0.8690728920896268,0.6096440596440597,1.552324080467224,1.6106171607971191
46,0.8721587169829341,0.5944925444925445,1.5391927480697631,1.616114616394043
47,0.8790129430038268,0.5921476671476671,1.5058323383331298,1.603700876235962
48,0.8807526489652308,0.5792147667147667,1.4950416564941407,1.5986948013305664
49,0.8859087986266047,0.589532227032227,1.4876263856887817,1.5807384252548218
50,0.8987553813209074,0.575012025012025,1.4729549169540406,1.5803465843200684
51,0.8995964800680811,0.5819564694564694,1.4584064483642578,1.5665887594223022
52,0.9075013286328,0.5889009139009138,1.4373785972595214,1.548782467842102
53,0.9155040240129463,0.572065897065897,1.4211421966552735,1.549456000328064
54,0.9116062477578804,0.5938612313612314,1.410582423210144,1.5332027673721313
55,0.9154321368884787,0.5588083213083213,1.4096089363098145,1.5427461862564087
56,0.9098701366467692,0.5750120250120249,1.39247624874115,1.5173367261886597
57,0.9165634092899122,0.5518638768638768,1.383678913116455,1.5335493087768555
58,0.9161983807998838,0.5588083213083214,1.3643779516220094,1.4980368614196777
59,0.9260506223738235,0.5852332852332852,1.343749451637268,1.508923053741455
60,0.9163153073076261,0.5964766714766714,1.3487841129302978,1.4896490573883057
61,0.9277160321274686,0.5872174122174122,1.3401628255844116,1.4910385608673096
