epoch,split,accuracy,balanced_accuracy,macro_f1,weighted_f1,loss
1,train,0.096875,0.08620689655172414,0.01959998515714869,0.021857675609484584,2.4862380981445313
1,val,0.0896551724137931,0.08333333333333333,0.013844515441959533,0.014894789027211634,2.485507978242019
2,train,0.11640625,0.10510057471264367,0.044625447513105744,0.04803447599012275,2.4768172025680544
2,val,0.12413793103448276,0.11538461538461538,0.03757261410788382,0.040422950350550865,2.4791143022734543
3,train,0.10859375,0.100476750261233,0.039155872866924256,0.04231765506065051,2.472018074989319
3,val,0.09310344827586207,0.0877039627039627,0.03332283039730954,0.034789761297476796,2.4752572552911167
4,train,0.1046875,0.09713732149076976,0.03597821491208559,0.038876697553596976,2.4665369272232054
4,val,0.10689655172413794,0.09935897435897435,0.03010510510510511,0.03238894066480274,2.472401637044446
5,train,0.1234375,0.11355490018148821,0.0502501601851524,0.05426991619853089,2.4618014097213745
5,val,0.12413793103448276,0.11515567765567765,0.040429505135387483,0.043890659712160725,2.469707998736151
6,train,0.13203125,0.12135270582412143,0.05690827096166281,0.06139432887953,2.4577123403549193
6,val,0.11724137931034483,0.10874542124542125,0.038457491582491586,0.041805990943921977,2.4673571191985033
7,train,0.14140625,0.12998989440686357,0.06652273740004899,0.07175261696391647,2.452717137336731
7,val,0.12413793103448276,0.11573842823842824,0.04666443656128122,0.04957452379112908,2.4634662759715114
8,train,0.1515625,0.1395774899631524,0.08079892539601144,0.08720427223240623,2.4471018075942994
8,val,0.12758620689655173,0.11825674325674325,0.0544909964455535,0.05884453924554747,2.4594728256094043
9,train,0.15390625,0.14170974719976534,0.08474859606723466,0.09166858355004945,2.441822147369385
9,val,0.13448275862068965,0.12650890775890775,0.06829047077768306,0.07133499916708312,2.4556360195422995
10,train,0.15234375,0.1405250325395516,0.08567661894061418,0.09269830286145794,2.4350057363510134
10,val,0.14482758620689656,0.1378135753135753,0.07804841002871996,0.08180728213098214,2.45068222407637
11,train,0.16640625,0.15316951273167245,0.09667201638190881,0.10455612785265159,2.427531051635742
11,val,0.15517241379310345,0.14639874014874016,0.08071831495106548,0.08508972887035546,2.4459101085005135
12,train,0.175,0.16103652220938972,0.10189407254686657,0.11015121755956703,2.419186329841614
12,val,0.16551724137931034,0.15914640914640915,0.09613962226121418,0.09969644075381924,2.4380059291576517
13,train,0.1796875,0.16601586034767127,0.1234679409176193,0.13295781242142948,2.410639452934265
13,val,0.15172413793103448,0.14376595626595626,0.08853678868179223,0.09277621634853665,2.431200884128439
14,train,0.17265625,0.15960203211791232,0.11393985098456609,0.12289569780594226,2.4006994724273683
14,val,0.16551724137931034,0.1575611888111888,0.1018222919779907,0.10610722304233579,2.4233404028004615
15,train,0.1796875,0.16551740505914733,0.11273363460076756,0.12171862169188444,2.390752172470093
15,val,0.16206896551724137,0.1545954045954046,0.09564029712171367,0.10028083559543635,2.4162588908754548
16,train,0.1859375,0.1707041244700047,0.1148582440514338,0.12394604754137088,2.3805044412612917
16,val,0.1724137931034483,0.162750444000444,0.10716059899270237,0.11169600841025594,2.40751005534468
17,train,0.18515625,0.17089383758508078,0.1212117005794441,0.130783677874247,2.369275188446045
17,val,0.15517241379310345,0.14681845931845933,0.09400521365297344,0.09862607698535113,2.3965359391837286
18,train,0.18828125,0.17426875429258762,0.13033938008367094,0.1398410157197801,2.358285665512085
18,val,0.18275862068965518,0.17212648462648464,0.1272597254248307,0.13590093021994004,2.386834244892515
