architecture,shift_mem_r,tau_mem_r_ms,seed,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
ff,3,117.0136826471659,11,21,0.7178443676428212,0.7769550619891789,1.5799132585525513,0.4791847041847041
ff,3,117.0136826471659,11,22,0.6956617144832513,0.7873917898997336,1.5676957368850708,0.4737914862914862
ff,3,117.0136826471659,11,23,0.6851217266614589,0.7991980628868257,1.5853701829910278,0.4516955266955266
ff,3,117.0136826471659,11,24,0.6678264171859689,0.8003448358980071,1.5791490077972412,0.4708513708513708
ff,3,117.0136826471659,11,25,0.6549622959196054,0.8055808971601534,1.5799604654312134,0.476569264069264
ff,3,117.0136826471659,11,26,0.6416705784206751,0.8043434287410812,1.582539439201355,0.4828823953823953
ff,3,117.0136826471659,11,27,0.6246678774820548,0.8158737177098644,1.599338173866272,0.4612554112554112
ff,3,117.0136826471659,11,28,0.6182344018284507,0.8209857588575605,1.6093299388885498,0.4676046176046176
ff,3,117.0136826471659,11,29,0.6085781497101775,0.8135611255919187,1.6245052814483645,0.4676046176046175
ff,3,117.0136826471659,11,30,0.5960451253720281,0.8182982404314213,1.5883853435516355,0.4626443001443001
ff,3,117.0136826471659,11,31,0.5886461004332708,0.8242609995742117,1.624903917312622,0.4777958152958152
ff,3,117.0136826471659,11,32,0.5753212400845119,0.8224535552703253,1.620374083518982,0.474549062049062
ff,3,117.0136826471659,11,33,0.5647419525916317,0.8357484658427533,1.62791645526886,0.4689935064935064
ff,3,117.0136826471659,11,34,0.5602821661560138,0.8296324536038696,1.6390783786773682,0.4709776334776334
ff,3,117.0136826471659,11,35,0.5505130887031555,0.8308778047384644,1.652055740356445,0.4592712842712842
ff,3,117.0136826471659,11,36,0.5345319230462106,0.8448800998096212,1.6327757835388184,0.4695887445887445
ff,3,117.0136826471659,11,37,0.5268114799066173,0.8549731633727164,1.686459183692932,0.462049062049062
ff,3,117.0136826471659,11,38,0.5177129550152514,0.8611347954044465,1.6632590293884275,0.476533189033189
ff,3,117.0136826471659,11,39,0.5106373930449329,0.850303359255815,1.6404263973236084,0.4640331890331889
ff,3,117.0136826471659,11,40,0.5066160201616008,0.8515080767903048,1.6722229719161987,0.4652958152958152
ff,3,117.0136826471659,11,41,0.498168396559927,0.8617959447865062,1.7048360109329224,0.4626443001443001
ff,3,117.0136826471659,11,42,0.4876915300569518,0.8528675027480043,1.6774080991744995,0.4709776334776334
ff,3,117.0136826471659,11,43,0.4792570547680025,0.8678127558855439,1.712231159210205,0.441053391053391
ff,3,117.0136826471659,11,44,0.4680725481752274,0.8713774481286013,1.6847164630889893,0.4612554112554112
ff,3,117.0136826471659,11,45,0.4603612235203873,0.8689019072505461,1.6985965967178345,0.4779220779220778
ff,3,117.0136826471659,11,46,0.4548353114760066,0.872595553015039,1.7514444589614868,0.4563311688311687
ff,3,117.0136826471659,11,47,0.4507560270378388,0.8795274440969935,1.7405362129211426,0.4612554112554112
ff,3,117.0136826471659,11,48,0.439450395650995,0.8822304922457977,1.7304234504699707,0.4695887445887445
ff,3,117.0136826471659,11,49,0.4351246598562973,0.8789648418766527,1.738525390625,0.4577200577200577
ff,3,117.0136826471659,11,50,0.4304457303784185,0.884515543033856,1.7732086181640625,0.4728354978354978
ff,3,117.0136826471659,11,51,0.4248397029205362,0.8837084111561992,1.7499804496765137,0.4649591149591149
ff,3,117.0136826471659,11,52,0.4145566159907388,0.8801739045459432,1.791683316230774,0.4646645021645021
ff,3,117.0136826471659,11,53,0.4102844508707831,0.8992906590282191,1.7659741640090942,0.4652958152958152
ff,3,117.0136826471659,11,54,0.4001504738851997,0.9001737609363842,1.7565146684646606,0.4745189995189995
ff,3,117.0136826471659,11,55,0.3999493241617889,0.9014867331117792,1.7941293716430664,0.4774591149591149
ff,3,117.0136826471659,11,56,0.3881545003227851,0.8982661714903668,1.7856166362762451,0.4474987974987974
ff,3,117.0136826471659,11,57,0.3931927149041384,0.8935368926369667,1.7942588329315186,0.4689634439634439
ff,3,117.0136826471659,11,58,0.3783566019210881,0.9123348674523296,1.82257342338562,0.4788480038480038
ff,3,117.0136826471659,11,59,0.3761407876589212,0.8974523914548885,1.8074544668197632,0.4675745550745551
ff,3,117.0136826471659,11,60,0.3639625690479902,0.9127384761892716,1.8474035263061523,0.4745550745550745
ff,3,117.0136826471659,11,61,0.3623429144926612,0.9125046890497316,1.8270490169525144,0.4556998556998556
ff,3,117.0136826471659,11,62,0.3558997959155018,0.9069585965736076,1.814894199371338,0.4745189995189995
ff,3,117.0136826471659,11,63,0.352719597018319,0.919814720612214,1.876216173171997,0.4541847041847041
ff,3,117.0136826471659,11,64,0.3507878637765237,0.9217022521931418,1.8411482572555544,0.4606301106301105
ff,3,117.0136826471659,11,65,0.3426357628761594,0.91851964499717,1.8757553100585935,0.466979316979317
ff,3,117.0136826471659,11,66,0.3376704528799565,0.9192407316498604,1.8561304807662964,0.4597041847041846
ff,3,117.0136826471659,11,67,0.3328568874866334,0.9278210108426536,1.888394236564636,0.4787217412217412
ff,3,117.0136826471659,11,68,0.3271852996899216,0.9276750330433736,1.909303069114685,0.4529280904280904
ff,3,117.0136826471659,11,69,0.3213853935058679,0.9279847949097392,1.8747615814208984,0.4606301106301105
ff,3,117.0136826471659,11,70,0.3179509036255785,0.9281065731807964,1.8863739967346191,0.4606301106301105
ff,3,117.0136826471659,11,71,0.3171905358153653,0.9219568277619964,1.9214290380477903,0.4606301106301105
ff,3,117.0136826471659,11,72,0.3104125508035111,0.9283030007546746,1.9352312088012693,0.4606301106301105
ff,3,117.0136826471659,11,73,0.3024817541010819,0.9349423657948908,1.9043607711791992,0.4606301106301105
ff,3,117.0136826471659,11,74,0.2998974796211452,0.9295268848952256,1.909338355064392,0.4682058682058681
ff,3,117.0136826471659,11,75,0.2997332989348807,0.9261442539575632,1.926247239112854,0.4606301106301105
ff,3,117.0136826471659,11,76,0.2947733221437763,0.938054340144379,1.956034064292908,0.4606301106301105
ff,3,117.0136826471659,11,77,0.2888872664992452,0.930743019389662,2.003058195114136,0.4612614237614237
ff,3,117.0136826471659,11,78,0.2888513475707804,0.9349388032238104,1.950302004814148,0.4592412217412217
ff,3,117.0136826471659,11,79,0.2852681951401771,0.9380442499259553,1.9798431396484373,0.4682058682058681
ff,3,117.0136826471659,11,80,0.2811506751687514,0.9334418896435636,1.9870660305023196,0.4794793169793169
ff,3,117.0136826471659,11,81,0.2781693439885794,0.9396918896435636,1.9696080684661863,0.4612614237614237
ff,3,117.0136826471659,11,82,0.2720324860279818,0.9363442441025218,2.015810251235962,0.4453523328523328
ff,3,117.0136826471659,11,83,0.2681792434080537,0.942836543731614,2.021073818206787,0.4787217412217412
ff,3,117.0136826471659,11,84,0.2639594459184886,0.939597550020922,2.0299792289733887,0.4682058682058681
ff,3,117.0136826471659,11,85,0.259958940764918,0.9451049937391502,2.023791790008545,0.4612614237614238
ff,3,117.0136826471659,11,86,0.2633838012378515,0.941369867209906,2.0333235263824463,0.4606301106301106
ff,3,117.0136826471659,11,87,0.256675062614546,0.940411261545418,2.050248861312866,0.4529280904280904
ff,3,117.0136826471659,11,88,0.2534414800124406,0.944208184980706,2.052736520767212,0.4529280904280904
ff,3,117.0136826471659,11,89,0.2486966503158904,0.9425581388148442,2.0788516998291016,0.4467412217412217
ff,3,117.0136826471659,11,90,0.2444192570170929,0.945038585516989,2.0407464504241943,0.4745189995189995
ff,3,117.0136826471659,11,91,0.245753203914621,0.9450546447547464,2.070321798324585,0.4515392015392016
ff,3,117.0136826471659,11,92,0.239961646612663,0.9498859404133636,2.105535984039306,0.4473725348725348
ff,3,117.0136826471659,11,93,0.2342346991298531,0.9577475097575447,2.100749254226685,0.4745189995189995
ff,3,117.0136826471659,11,94,0.2341509152607745,0.951546672974947,2.124014139175415,0.4473725348725348
ff,3,117.0136826471659,11,95,0.22943413616663,0.954722749888538,2.111198902130127,0.458483645983646
ff,3,117.0136826471659,11,96,0.228808923529881,0.9578091696416244,2.1135079860687256,0.4682058682058683
ff,3,117.0136826471659,11,97,0.2223584330584629,0.9609549436207316,2.158787727355957,0.4543169793169793
ff,3,117.0136826471659,11,98,0.2204447080366788,0.9595102953561148,2.148636102676392,0.4598725348725349
ff,3,117.0136826471659,11,99,0.2205579364720392,0.9547518670560198,2.138906955718994,0.4467412217412217
ff,3,117.0136826471659,11,100,0.2181190805519304,0.9552148300189828,2.1718552112579346,0.4453523328523328
ff,3,117.0136826471659,23,1,2.579257010182497,0.0987900394840861,2.2862343788146973,0.1191498316498316
ff,3,117.0136826471659,23,2,2.044693330479161,0.2831850953303969,2.061558246612549,0.2298641173641173
ff,3,117.0136826471659,23,3,1.6610469633453684,0.461443311896706,1.8232014179229736,0.3295695045695045
ff,3,117.0136826471659,23,4,1.4292621910059102,0.5421059786992726,1.6642097234725952,0.482593795093795
ff,3,117.0136826471659,23,5,1.2528280112090906,0.6092016587146327,1.6507525444030762,0.4313672438672438
ff,3,117.0136826471659,23,6,1.145437582019274,0.6366318144457056,1.590750217437744,0.4527958152958152
ff,3,117.0136826471659,23,7,1.0678439883069617,0.6544373642466786,1.5566537380218506,0.5060786435786436
ff,3,117.0136826471659,23,8,0.9967053528496812,0.6688318846915626,1.5503438711166382,0.4770382395382395
ff,3,117.0136826471659,23,9,0.9492964085941676,0.6833446589594702,1.574997901916504,0.4486291486291485
ff,3,117.0136826471659,23,10,0.9043916766491692,0.7032329643192424,1.554936408996582,0.4902958152958153
ff,3,117.0136826471659,23,11,0.8678244993526636,0.7174970411713263,1.5818517208099363,0.4458513708513709
ff,3,117.0136826471659,23,12,0.8332702943256923,0.7278370256460237,1.568912148475647,0.4444624819624819
ff,3,117.0136826471659,23,13,0.8015878025102533,0.745692696543133,1.578901767730713,0.4514069264069263
ff,3,117.0136826471659,23,14,0.7760612334729061,0.76059420212467,1.605433225631714,0.4666847041847042
ff,3,117.0136826471659,23,15,0.749015808823597,0.7637197607526796,1.608880639076233,0.4527958152958153
ff,3,117.0136826471659,23,16,0.7311308967677328,0.7609639427210108,1.596302509307861,0.4750180375180375
ff,3,117.0136826471659,23,17,0.7058785058134804,0.7783038075649927,1.6158632040023804,0.4666847041847041
ff,3,117.0136826471659,23,18,0.6840936972434262,0.7870691026417936,1.6515358686447144,0.4494227994227994
ff,3,117.0136826471659,23,19,0.6680815886712526,0.7909657590058026,1.6113288402557373,0.4666847041847041
ff,3,117.0136826471659,23,20,0.6504523817725518,0.8025179741239629,1.5991171598434448,0.5041847041847042
ff,3,117.0136826471659,23,21,0.6352223504636045,0.8113942471532156,1.657340168952942,0.4813672438672438
ff,3,117.0136826471659,23,22,0.620253221918917,0.8071788751069612,1.637755036354065,0.4652958152958152
ff,3,117.0136826471659,23,23,0.6088859317840274,0.809311574555606,1.640888810157776,0.4500180375180375
ff,3,117.0136826471659,23,24,0.5921854672251388,0.8255396820029605,1.6574699878692627,0.5125180375180375
ff,3,117.0136826471659,23,25,0.5783421713185598,0.8251633208316941,1.6537983417510986,0.5063672438672439
ff,3,117.0136826471659,23,26,0.5672596194965704,0.8314002135375117,1.6747561693191528,0.4938672438672438
ff,3,117.0136826471659,23,27,0.5517723543405944,0.8387851348500135,1.6624985933303833,0.4972402597402596
ff,3,117.0136826471659,23,28,0.5443835266691067,0.8425802776585211,1.6681774854660034,0.5208513708513708
ff,3,117.0136826471659,23,29,0.5312336815614093,0.8484984875350644,1.6921861171722412,0.4938672438672438
ff,3,117.0136826471659,23,30,0.5165317573050829,0.8457823347271153,1.6991876363754272,0.5035894660894661
ff,3,117.0136826471659,23,31,0.5124182268695043,0.8579476790000715,1.6813480854034424,0.4902958152958153
ff,3,117.0136826471659,23,32,0.5052822780588613,0.8544849198572809,1.704105257987976,0.4861291486291486
ff,3,117.0136826471659,23,33,0.4903812939862171,0.8568566798148253,1.7445740699768066,0.5022005772005772
ff,3,117.0136826471659,23,34,0.4792853418397821,0.8601574045556166,1.7088162899017334,0.5125180375180375
ff,3,117.0136826471659,23,35,0.4692755882177828,0.8681405802346395,1.728541612625122,0.4972402597402597
ff,3,117.0136826471659,23,36,0.4612765710243054,0.8699776956377,1.742166519165039,0.4869227994227993
ff,3,117.0136826471659,23,37,0.4581072871122836,0.8605456470697378,1.7642390727996826,0.5230339105339105
ff,3,117.0136826471659,23,38,0.4488255938133561,0.874473101755333,1.7305629253387451,0.5027958152958152
ff,3,117.0136826471659,23,39,0.4397116125450692,0.8782545403485996,1.7752455472946167,0.4889430014430014
ff,3,117.0136826471659,23,40,0.4375165807605816,0.8780295180034793,1.7803643941879272,0.5105339105339105
ff,3,117.0136826471659,23,41,0.4258269102355904,0.873062231338773,1.765945553779602,0.5027958152958153
ff,3,117.0136826471659,23,42,0.420279820281339,0.8781400538858427,1.816404938697815,0.5105339105339105
ff,3,117.0136826471659,23,43,0.4082208107547793,0.8861379324169251,1.8271493911743164,0.5111291486291486
ff,3,117.0136826471659,23,44,0.4045587284121784,0.8875630583453806,1.824800491333008,0.4841450216450216
ff,3,117.0136826471659,23,45,0.3943755985229643,0.8938558138521592,1.808449149131775,0.5035894660894661
ff,3,117.0136826471659,23,46,0.3891694326716733,0.8933383339762826,1.8109691143035889,0.5125180375180375
ff,3,117.0136826471659,23,47,0.3900424826781228,0.8829863600371803,1.8377116918563845,0.5008116883116883
ff,3,117.0136826471659,23,48,0.3778800704290452,0.8994653263750996,1.850216627120972,0.5111652236652235
ff,3,117.0136826471659,23,49,0.3728182232728718,0.8971481565377686,1.8453270196914675,0.5063672438672439
ff,3,117.0136826471659,23,50,0.3634514206965901,0.9024378605390444,1.8889964818954468,0.5105339105339105
ff,3,117.0136826471659,23,51,0.3665065463766994,0.8978034476570825,1.8952240943908687,0.5008116883116883
ff,3,117.0136826471659,23,52,0.3492176324488169,0.9035643470531082,1.882199048995972,0.4875180375180374
ff,3,117.0136826471659,23,53,0.3523495865155415,0.9191067604002304,1.9046266078948972,0.5105339105339105
ff,3,117.0136826471659,23,54,0.3414296762770917,0.9130746615557472,1.8895342350006104,0.529978354978355
ff,3,117.0136826471659,23,55,0.3357912988342639,0.9176010471113136,1.9136979579925537,0.4994227994227994
ff,3,117.0136826471659,23,56,0.3346902632672281,0.9163123983534176,1.932497501373291,0.5091450216450216
ff,3,117.0136826471659,23,57,0.3214050141546279,0.9165433705713472,1.9527024030685425,0.5237914862914862
ff,3,117.0136826471659,23,58,0.3213329102824764,0.9226016406535736,1.9455984830856323,0.5091450216450216
ff,3,117.0136826471659,23,59,0.3150010457239955,0.9259918143868848,1.9566959142684937,0.5091450216450216
ff,3,117.0136826471659,23,60,0.3120249937610659,0.9241649262242122,1.957944393157959,0.5224025974025973
ff,3,117.0136826471659,23,61,0.3067661413534988,0.9245911053347684,1.9895440340042116,0.5099025974025974
ff,3,117.0136826471659,23,62,0.3036371521818453,0.9291969425920128,2.000429153442383,0.501569264069264
ff,3,117.0136826471659,23,63,0.2971277438014386,0.9276685712719748,1.9891290664672847,0.5099025974025974
ff,3,117.0136826471659,23,64,0.2963887335870434,0.9273107002033196,2.043558120727539,0.4960137085137086
ff,3,117.0136826471659,23,65,0.2924064542463437,0.9296859673536498,2.0366578102111816,0.5154581529581529
ff,3,117.0136826471659,23,66,0.2866365386881639,0.9257989131523168,2.0511574745178223,0.5174783549783548
ff,3,117.0136826471659,23,67,0.2840333353734467,0.927535024263428,2.047478199005127,0.5237914862914862
ff,3,117.0136826471659,23,68,0.2766489080328129,0.9305472512339882,2.0686159133911133,0.503553391053391
ff,3,117.0136826471659,23,69,0.2761555088879524,0.9308736994771032,2.100759267807007,0.5085137085137085
ff,3,117.0136826471659,23,70,0.269946819738759,0.934110250507772,2.100510597229004,0.5049422799422799
ff,3,117.0136826471659,23,71,0.2661043444003993,0.9337143578202124,2.0780704021453857,0.5049422799422799
ff,3,117.0136826471659,23,72,0.264787165977048,0.935519913375768,2.0795562267303467,0.4946248196248196
ff,3,117.0136826471659,23,73,0.265430903578379,0.9308457680766228,2.087467908859253,0.5009379509379509
ff,3,117.0136826471659,23,74,0.2579065006284008,0.930400087667707,2.1513617038726807,0.4841089466089465
ff,3,117.0136826471659,23,75,0.2550230745142791,0.9374875059683606,2.1154751777648926,0.4862914862914863
ff,3,117.0136826471659,23,76,0.251019161098385,0.9354504689313236,2.09033203125,0.5009379509379509
ff,3,117.0136826471659,23,77,0.2456829442471111,0.9387589070864598,2.158757209777832,0.4946248196248196
ff,3,117.0136826471659,23,78,0.2441933548235031,0.9404611526920074,2.1738407611846924,0.4674422799422799
ff,3,117.0136826471659,23,79,0.239165504961539,0.9426085885894432,2.136913299560547,0.5009379509379509
ff,3,117.0136826471659,23,80,0.2398008750863822,0.9403692557493888,2.174537181854248,0.4939935064935064
ff,3,117.0136826471659,23,81,0.2354272250823433,0.9425059057784272,2.2031805515289307,0.4751443001443001
ff,3,117.0136826471659,23,82,0.2334261627903083,0.9440182514574396,2.187996387481689,0.5092712842712842
ff,3,117.0136826471659,23,83,0.2296455963138048,0.9409419219227768,2.200809955596924,0.4920093795093795
ff,3,117.0136826471659,23,84,0.22888522711863,0.9441168130693658,2.2213385105133057,0.4604978354978354
ff,3,117.0136826471659,23,85,0.2232677712651825,0.9461307019582544,2.2504475116729736,0.4834776334776334
ff,3,117.0136826471659,23,86,0.2231855027749493,0.94052525525611,2.21813702583313,0.4681998556998556
ff,3,117.0136826471659,23,87,0.2169757780591715,0.9475195908471435,2.2470412254333496,0.4827200577200577
ff,3,117.0136826471659,23,88,0.2140397995761667,0.9440171315663825,2.262540340423584,0.476533189033189
ff,3,117.0136826471659,23,89,0.2135105822203286,0.945852924180477,2.258117914199829,0.4695887445887446
ff,3,117.0136826471659,23,90,0.2118775439600936,0.9407389304697852,2.2722342014312744,0.4681998556998557
ff,3,117.0136826471659,23,91,0.2066070684929107,0.9510054296271,2.299870014190674,0.4612554112554112
ff,3,117.0136826471659,23,92,0.2056295249527785,0.949153577775248,2.273359775543213,0.4751443001443001
ff,3,117.0136826471659,23,93,0.2041037724883954,0.9486633454650474,2.256171226501465,0.4904220779220778
ff,3,117.0136826471659,23,94,0.1983856895807072,0.9507561418778124,2.340327024459839,0.4751443001443001
ff,3,117.0136826471659,23,95,0.1981301934501595,0.9562042998810018,2.31558895111084,0.4751443001443001
ff,3,117.0136826471659,23,96,0.1939247999975069,0.9562636541070226,2.330646753311157,0.4848665223665223
ff,3,117.0136826471659,23,97,0.1925036722790969,0.949153577775248,2.3499882221221924,0.4695887445887446
ff,3,117.0136826471659,23,98,0.1908536864742765,0.9544118022551707,2.35379958152771,0.4598665223665223
ff,3,117.0136826471659,23,99,0.1903230392481497,0.9566108763292448,2.342370748519897,0.4820887445887445
ff,3,117.0136826471659,23,100,0.1870975550809128,0.957557576234278,2.365297794342041,0.4898268398268398
ff,3,117.0136826471659,37,1,2.3961522353495663,0.1508220778969528,2.181556463241577,0.2257936507936507
ff,3,117.0136826471659,37,2,1.8783336914755189,0.3736275000260954,1.9140170812606807,0.3684583934583934
ff,3,117.0136826471659,37,3,1.5619048883500486,0.5200113410538579,1.7758318185806274,0.4040223665223665
ff,3,117.0136826471659,37,4,1.3801916546337372,0.5574309551037843,1.7107958793640137,0.4007756132756133
ff,3,117.0136826471659,37,5,1.2586671150900206,0.5888316885725008,1.7042255401611328,0.3947150072150072
ff,3,117.0136826471659,37,6,1.1867125924811306,0.6185054374259619,1.6352777481079102,0.396103896103896
ff,3,117.0136826471659,37,7,1.1153095685676535,0.6324328414295805,1.6084131002426147,0.4453823953823954
ff,3,117.0136826471659,37,8,1.0679188180913612,0.6344361171300473,1.6004897356033323,0.4030483405483405
ff,3,117.0136826471659,37,9,1.0268002077552414,0.6503489633446865,1.6245980262756348,0.4098665223665224
ff,3,117.0136826471659,37,10,0.9862775478428696,0.6756335824243048,1.6077685356140137,0.4552669552669552
ff,3,117.0136826471659,37,11,0.9523042387067758,0.6790049373765421,1.6118186712265017,0.4467352092352092
ff,3,117.0136826471659,37,12,0.9235049578491054,0.695863915114315,1.6172469854354858,0.4259018759018759
ff,3,117.0136826471659,37,13,0.8936111858297339,0.7102561464126272,1.6304045915603638,0.4441197691197691
ff,3,117.0136826471659,37,14,0.8705747303987329,0.7287082929407541,1.6099612712860107,0.4317821067821067
ff,3,117.0136826471659,37,15,0.8497760125568935,0.7278172668152215,1.597903847694397,0.4377705627705627
ff,3,117.0136826471659,37,16,0.8224130520106593,0.7489521841751667,1.620180606842041,0.4371753246753246
ff,3,117.0136826471659,37,17,0.8074255905750491,0.7441069616831166,1.603057026863098,0.4546356421356421
ff,3,117.0136826471659,37,18,0.7854317237916378,0.7504717208722838,1.6100581884384155,0.446103896103896
ff,3,117.0136826471659,37,19,0.7679701769618693,0.7695328905500847,1.6246402263641355,0.456024531024531
ff,3,117.0136826471659,37,20,0.7581836332962969,0.7579045623656152,1.6268320083618164,0.4932720057720057
ff,3,117.0136826471659,37,21,0.7297660640718194,0.7761286311798138,1.638414978981018,0.4365440115440115
ff,3,117.0136826471659,37,22,0.7257187815828701,0.7755034019740275,1.6287435293197632,0.4649531024531024
ff,3,117.0136826471659,37,23,0.7053173835839749,0.7774488411027337,1.6282429695129397,0.4655844155844156
ff,3,117.0136826471659,37,24,0.6884276892560279,0.7859305080016238,1.661288499832153,0.4768578643578643
ff,3,117.0136826471659,37,25,0.6721719317715262,0.7916571058358336,1.671118974685669,0.4365440115440115
ff,3,117.0136826471659,37,26,0.6586130842079189,0.8015934466593381,1.6625665426254272,0.4496753246753247
ff,3,117.0136826471659,37,27,0.6439959285796817,0.8017045411697112,1.665137767791748,0.458008658008658
ff,3,117.0136826471659,37,28,0.6353567498070853,0.7976940433109428,1.643571138381958,0.4649531024531024
ff,3,117.0136826471659,37,29,0.6186864830540708,0.8098639639857654,1.6851500272750854,0.4441197691197691
ff,3,117.0136826471659,37,30,0.6060294717191214,0.8120868304322247,1.709846258163452,0.4434884559884559
ff,3,117.0136826471659,37,31,0.5930002213755491,0.8121841905094235,1.672891616821289,0.4573773448773448
ff,3,117.0136826471659,37,32,0.5818327355507934,0.8167550917345051,1.6784656047821045,0.4504329004329003
ff,3,117.0136826471659,37,33,0.5727608925606831,0.8200047718409186,1.7417089939117432,0.4553932178932178
ff,3,117.0136826471659,37,34,0.5633408584200782,0.8277153937470655,1.7312651872634888,0.4504329004329003
ff,3,117.0136826471659,37,35,0.5536451726485038,0.8371771503897323,1.7276214361190796,0.4587662337662337
ff,3,117.0136826471659,37,36,0.5470120985310992,0.8342782926259097,1.745507001876831,0.442099567099567
ff,3,117.0136826471659,37,37,0.5341777025935162,0.8332918411571685,1.7292873859405518,0.4643217893217892
ff,3,117.0136826471659,37,38,0.5168724201632449,0.8465688223162742,1.7795414924621582,0.4490440115440115
ff,3,117.0136826471659,37,39,0.5111180355647345,0.842121275773602,1.7776728868484497,0.4573773448773448
ff,3,117.0136826471659,37,40,0.4989001546279493,0.8582496990829354,1.7647610902786257,0.4573773448773448
ff,3,117.0136826471659,37,41,0.4892891893698713,0.8549615098756286,1.7791885137557983,0.4573773448773448
ff,3,117.0136826471659,37,42,0.4897104183183069,0.8662792086075431,1.7963316440582275,0.4365440115440115
ff,3,117.0136826471659,37,43,0.4784789195159216,0.8657668637615427,1.8111512660980225,0.4518217893217893
ff,3,117.0136826471659,37,44,0.4669467711407633,0.8714951519299884,1.818248271942139,0.4504329004329003
ff,3,117.0136826471659,37,45,0.4584498912762857,0.868287057331078,1.813218116760254,0.4504329004329003
ff,3,117.0136826471659,37,46,0.4520897556500262,0.867991544431514,1.8403255939483645,0.4573773448773448
ff,3,117.0136826471659,37,47,0.450803311063993,0.8650018345175532,1.870397925376892,0.4718975468975468
ff,3,117.0136826471659,37,48,0.4414235743310898,0.8717860225517412,1.9051154851913448,0.4448773448773448
ff,3,117.0136826471659,37,49,0.4298633446791907,0.8795531383503978,1.8617568016052248,0.4434884559884559
ff,3,117.0136826471659,37,50,0.4286184704344777,0.879348958495367,1.856229782104492,0.4712662337662336
ff,3,117.0136826471659,37,51,0.4140906923814402,0.8826217492006402,1.8867191076278689,0.4712662337662336
ff,3,117.0136826471659,37,52,0.4109286463814635,0.8922709308106062,1.8948286771774288,0.4518217893217893
ff,3,117.0136826471659,37,53,0.3999054059001541,0.8957479507353677,1.914551854133606,0.4434884559884559
ff,3,117.0136826471659,37,54,0.3930980077401291,0.8944159925390011,1.909424901008606,0.4573773448773448
ff,3,117.0136826471659,37,55,0.3867280122642878,0.909331728684576,1.9483838081359863,0.4434884559884559
ff,3,117.0136826471659,37,56,0.3812435220112694,0.9023053898584298,1.9360110759735107,0.4504329004329004
ff,3,117.0136826471659,37,57,0.3731723214385842,0.901350973904014,1.9372562170028689,0.4504329004329003
ff,3,117.0136826471659,37,58,0.3695397150290812,0.9037310111739884,1.957738161087036,0.4504329004329003
ff,3,117.0136826471659,37,59,0.359938657683883,0.9060684477881544,1.9629452228546145,0.4365440115440115
ff,3,117.0136826471659,37,60,0.3553756119975124,0.9157966390297104,2.0164613723754883,0.4504329004329003
ff,3,117.0136826471659,37,61,0.3496382256229239,0.91024875015908,1.9881378412246704,0.4434884559884559
ff,3,117.0136826471659,37,62,0.3422287161912442,0.909250392930884,2.0221545696258545,0.4434884559884559
ff,3,117.0136826471659,37,63,0.3428442866995084,0.9140088212309788,2.0288002490997314,0.4504329004329003
ff,3,117.0136826471659,37,64,0.3346383932740676,0.9188883321521564,2.0289485454559326,0.4365440115440115
ff,3,117.0136826471659,37,65,0.3277888210063957,0.9188029161274616,2.0570666790008545,0.4434884559884559
