epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
1,2.429424634693822,0.13906012945413612,2.3671727180480957,0.26805555555555555
2,2.287571710891855,0.2753238171578904,2.301687002182007,0.2222222222222222
3,2.192696918103453,0.33945309988479616,2.2410993576049805,0.24166666666666667
4,2.106415149061692,0.4123677955432025,2.1832237243652344,0.26607142857142857
5,2.0199878277343646,0.46790565550253854,2.1337437629699707,0.26607142857142857
6,1.9455747910087573,0.5144829607916919,2.0937185287475586,0.273015873015873
7,1.8801278499645948,0.5546362469107582,2.0584731101989746,0.28829365079365077
8,1.819866604731128,0.5650332594893746,2.0251269340515137,0.28134920634920635
9,1.7611897264618472,0.5751423896215825,1.9982718229293823,0.2882936507936508
10,1.708949226930917,0.5986800214291473,1.974423885345459,0.283531746031746
11,1.6583279514887246,0.6207960523300483,1.9513169527053833,0.2974206349206349
12,1.606210441064096,0.6319314637595774,1.9335293769836426,0.2904761904761905
13,1.556674565587725,0.6386610841988752,1.9103021621704102,0.29805194805194807
14,1.508198357079813,0.6659866950184831,1.8909862041473389,0.30698051948051946
15,1.4625250845891062,0.6833477779729406,1.8804672956466675,0.3049963924963925
16,1.4201077926589782,0.6966715434840904,1.8640066385269165,0.31332972582972585
17,1.379793575011104,0.6996961794638211,1.8497989177703857,0.32027417027417027
18,1.341083034180528,0.7092250294809727,1.8340257406234741,0.3188852813852814
19,1.3054458456892974,0.7322930501677534,1.8248937129974365,0.33310485810485807
20,1.2703972067972469,0.7365849193370736,1.8161965608596802,0.3284752284752285
21,1.2369134694902089,0.7422307426806386,1.8110743761062622,0.32616041366041365
22,1.204243278954813,0.744688614312852,1.80307936668396,0.34467893217893214
23,1.1726045928600528,0.7584576433231901,1.795885443687439,0.34004930254930255
24,1.1447219797337937,0.7635977575896483,1.7974931001663208,0.3476250601250601
25,1.118228334773223,0.7640984634312686,1.7856926918029785,0.35456950456950453
26,1.0857281865433448,0.7700761125563017,1.7836848497390747,0.349013949013949
27,1.062256646238383,0.7979518111005675,1.7792174816131592,0.34838263588263585
28,1.0383469719894987,0.8046202570764959,1.761083722114563,0.3698472823472823
29,1.0153711980878795,0.8012388481376044,1.7530467510223389,0.3559583934583934
30,0.9908192794827709,0.8100203058773956,1.76957368850708,0.3652176527176527
31,0.9676870482103345,0.8187027092531952,1.7719186544418335,0.3687890812890813
32,0.9460252435195056,0.8171708465080972,1.7677854299545288,0.37153078403078404
33,0.9269809039652656,0.8145145406782341,1.7614820003509521,0.34236411736411737
34,0.9038300302886306,0.8269861514399391,1.7649372816085815,0.3681577681577682
35,0.8832390398659107,0.8328249274438098,1.7601683139801025,0.34236411736411737
36,0.8662930214056255,0.8335852214824055,1.750985026359558,0.34236411736411737
37,0.8472924287881375,0.8420884133886711,1.7479172945022583,0.3598244348244348
38,0.8290751769292375,0.8472184663371203,1.76118803024292,0.3701779701779702
39,0.8133027957761965,0.8487869594011738,1.7737913131713867,0.3644901394901395
40,0.7967663898730647,0.8488724630833756,1.756136417388916,0.3876382876382876
41,0.780342712459794,0.8509043637730177,1.7651348114013672,0.36647426647426645
42,0.764824474945331,0.8545842236785991,1.7655407190322876,0.3826779701779702
43,0.7502044788120946,0.8574338523490749,1.7738693952560425,0.37573352573352575
44,0.7363224447081298,0.8587721867206132,1.7649693489074707,0.36647426647426645
45,0.7220288196036819,0.8591449997710067,1.768464207649231,0.36647426647426645
46,0.7108129727655762,0.8668307976449766,1.756192922592163,0.3658429533429533
47,0.6958798009023814,0.8679140999273648,1.7637394666671753,0.3658429533429533
48,0.6851885175130453,0.8720237673905268,1.7688931226730347,0.36647426647426645
49,0.67247433147414,0.87569248569761,1.7710872888565063,0.36647426647426645
50,0.6616197934249182,0.8833769581475758,1.7658652067184448,0.35258537758537756
51,0.6517971023635076,0.8879063114144431,1.7578791379928589,0.38746993746993746
52,0.6436275791588421,0.8800199694638221,1.777077317237854,0.3588985088985089
53,0.6330748787229935,0.8812996623445586,1.792019248008728,0.37480759980759976
54,0.6226772726505431,0.890472283580352,1.7815183401107788,0.359529822029822
55,0.6097373984972089,0.8923543013447227,1.7772152423858643,0.37573352573352575
56,0.5985428583191101,0.8900602605090152,1.7809113264083862,0.37480759980759976
57,0.5891986446208265,0.896917454241209,1.775639533996582,0.3867123617123616
58,0.5759149002946797,0.8938725475320867,1.787649393081665,0.359529822029822
59,0.5710390537412975,0.8971090985627553,1.7798691987991333,0.36647426647426645
60,0.5632448170763695,0.9053807035010268,1.7930511236190796,0.3783790283790283
61,0.5563315657863519,0.901903732940723,1.7970647811889648,0.3723605098605099
62,0.5450496523802949,0.9055243756422481,1.7919979095458984,0.38532347282347285
63,0.5392225517052996,0.9044387677018014,1.7890410423278809,0.36786315536315534
64,0.5299596863954285,0.9055623972611521,1.787960410118103,0.3933261183261183
65,0.5218980335943054,0.9070675855187913,1.797035813331604,0.3687890812890813
66,0.5133673658469458,0.912040247660571,1.7958425283432007,0.3780483405483405
