cv_mode,method,rotation,seed,split,class_index,class_label,precision,recall,f1,support
cross_user,a2_234x234,2,37,train,0,A,0.4166666666666667,0.2702702702702703,0.32786885245901637,37
cross_user,a2_234x234,2,37,train,1,B,0.7142857142857143,0.47619047619047616,0.5714285714285714,42
cross_user,a2_234x234,2,37,train,2,C,0.6491228070175439,0.8043478260869565,0.7184466019417476,46
cross_user,a2_234x234,2,37,train,3,D,0.45454545454545453,0.5434782608695652,0.49504950495049505,46
cross_user,a2_234x234,2,37,train,4,E,0.7254901960784313,0.8222222222222222,0.7708333333333334,45
cross_user,a2_234x234,2,37,train,5,G,0.5166666666666667,0.7209302325581395,0.6019417475728155,43
cross_user,a2_234x234,2,37,train,6,H,0.46153846153846156,0.625,0.5309734513274337,48
cross_user,a2_234x234,2,37,train,7,I,0.2777777777777778,0.22727272727272727,0.25,44
cross_user,a2_234x234,2,37,train,8,J,0.8888888888888888,0.17391304347826086,0.2909090909090909,46
cross_user,a2_234x234,2,37,train,9,K,0.7045454545454546,0.6326530612244898,0.6666666666666666,49
cross_user,a2_234x234,2,37,train,10,L,0.56,0.5,0.5283018867924528,28
cross_user,a2_234x234,2,37,train,11,X,0.4576271186440678,0.6923076923076923,0.5510204081632653,39
cross_user,a2_234x234,2,37,val,0,A,0.5,0.07142857142857142,0.125,14
cross_user,a2_234x234,2,37,val,1,B,0.47058823529411764,0.5714285714285714,0.5161290322580645,14
cross_user,a2_234x234,2,37,val,2,C,0.7777777777777778,0.875,0.8235294117647058,16
cross_user,a2_234x234,2,37,val,3,D,0.25,0.38461538461538464,0.30303030303030304,13
cross_user,a2_234x234,2,37,val,4,E,0.4230769230769231,0.7333333333333333,0.5365853658536586,15
cross_user,a2_234x234,2,37,val,5,G,0.47058823529411764,0.5333333333333333,0.5,15
cross_user,a2_234x234,2,37,val,6,H,0.5294117647058824,0.5625,0.5454545454545454,16
cross_user,a2_234x234,2,37,val,7,I,0.8571428571428571,0.375,0.5217391304347826,16
cross_user,a2_234x234,2,37,val,8,J,0.5,0.07142857142857142,0.125,14
cross_user,a2_234x234,2,37,val,9,K,0.5454545454545454,0.75,0.631578947368421,16
cross_user,a2_234x234,2,37,val,10,L,0.5555555555555556,0.5555555555555556,0.5555555555555556,9
cross_user,a2_234x234,2,37,val,11,X,0.36363636363636365,0.4,0.38095238095238093,10
cross_user,a2_234x234,2,37,test,0,A,0.0,0.0,0.0,15
cross_user,a2_234x234,2,37,test,1,B,0.5,0.4,0.4444444444444444,15
cross_user,a2_234x234,2,37,test,2,C,0.4,0.625,0.4878048780487805,16
cross_user,a2_234x234,2,37,test,3,D,0.3125,0.3333333333333333,0.3225806451612903,15
cross_user,a2_234x234,2,37,test,4,E,0.3888888888888889,0.4375,0.4117647058823529,16
cross_user,a2_234x234,2,37,test,5,G,0.3103448275862069,0.6428571428571429,0.4186046511627907,14
cross_user,a2_234x234,2,37,test,6,H,0.30434782608695654,0.4375,0.358974358974359,16
cross_user,a2_234x234,2,37,test,7,I,0.5555555555555556,0.3125,0.4,16
cross_user,a2_234x234,2,37,test,8,J,1.0,0.06666666666666667,0.125,15
cross_user,a2_234x234,2,37,test,9,K,0.6,0.21428571428571427,0.3157894736842105,14
cross_user,a2_234x234,2,37,test,10,L,0.5,0.2222222222222222,0.3076923076923077,9
cross_user,a2_234x234,2,37,test,11,X,0.2,0.45454545454545453,0.2777777777777778,11
