cv_mode,method,rotation,seed,split,class_index,class_label,precision,recall,f1,support
cross_user,raw250_linear,3,53,train,0,A,1.0,1.0,1.0,40
cross_user,raw250_linear,3,53,train,1,B,1.0,1.0,1.0,43
cross_user,raw250_linear,3,53,train,2,C,1.0,1.0,1.0,48
cross_user,raw250_linear,3,53,train,3,D,1.0,1.0,1.0,46
cross_user,raw250_linear,3,53,train,4,E,1.0,1.0,1.0,45
cross_user,raw250_linear,3,53,train,5,G,1.0,1.0,1.0,43
cross_user,raw250_linear,3,53,train,6,H,1.0,1.0,1.0,49
cross_user,raw250_linear,3,53,train,7,I,1.0,1.0,1.0,45
cross_user,raw250_linear,3,53,train,8,J,1.0,1.0,1.0,45
cross_user,raw250_linear,3,53,train,9,K,1.0,1.0,1.0,47
cross_user,raw250_linear,3,53,train,10,L,1.0,1.0,1.0,27
cross_user,raw250_linear,3,53,train,11,X,1.0,1.0,1.0,37
cross_user,raw250_linear,3,53,val,0,A,0.7272727272727273,0.6666666666666666,0.6956521739130435,12
cross_user,raw250_linear,3,53,val,1,B,0.75,0.42857142857142855,0.5454545454545454,14
cross_user,raw250_linear,3,53,val,2,C,0.7058823529411765,0.8571428571428571,0.7741935483870968,14
cross_user,raw250_linear,3,53,val,3,D,0.625,0.6666666666666666,0.6451612903225806,15
cross_user,raw250_linear,3,53,val,4,E,0.875,0.4375,0.5833333333333334,16
cross_user,raw250_linear,3,53,val,5,G,0.5,0.7857142857142857,0.6111111111111112,14
cross_user,raw250_linear,3,53,val,6,H,0.46153846153846156,0.4,0.42857142857142855,15
cross_user,raw250_linear,3,53,val,7,I,0.45,0.6,0.5142857142857142,15
cross_user,raw250_linear,3,53,val,8,J,0.5,0.625,0.5555555555555556,16
cross_user,raw250_linear,3,53,val,9,K,0.5,0.5,0.5,16
cross_user,raw250_linear,3,53,val,10,L,1.0,0.5,0.6666666666666666,10
cross_user,raw250_linear,3,53,val,11,X,0.5,0.5384615384615384,0.5185185185185185,13
cross_user,raw250_linear,3,53,test,0,A,0.5714285714285714,0.5714285714285714,0.5714285714285714,14
cross_user,raw250_linear,3,53,test,1,B,0.6666666666666666,0.7142857142857143,0.6896551724137931,14
cross_user,raw250_linear,3,53,test,2,C,0.65,0.8125,0.7222222222222222,16
cross_user,raw250_linear,3,53,test,3,D,0.5882352941176471,0.7692307692307693,0.6666666666666666,13
cross_user,raw250_linear,3,53,test,4,E,1.0,0.6,0.75,15
cross_user,raw250_linear,3,53,test,5,G,0.8888888888888888,0.5333333333333333,0.6666666666666666,15
cross_user,raw250_linear,3,53,test,6,H,0.8,0.75,0.7741935483870968,16
cross_user,raw250_linear,3,53,test,7,I,0.6470588235294118,0.6875,0.6666666666666666,16
cross_user,raw250_linear,3,53,test,8,J,0.5625,0.6428571428571429,0.6,14
cross_user,raw250_linear,3,53,test,9,K,0.7333333333333333,0.6875,0.7096774193548387,16
cross_user,raw250_linear,3,53,test,10,L,0.35714285714285715,0.5555555555555556,0.43478260869565216,9
cross_user,raw250_linear,3,53,test,11,X,0.5714285714285714,0.4,0.47058823529411764,10
