cv_mode,method,rotation,seed,split,class_index,class_label,precision,recall,f1,support
cross_user,raw250_linear,1,23,train,0,A,1.0,1.0,1.0,37
cross_user,raw250_linear,1,23,train,1,B,1.0,1.0,1.0,43
cross_user,raw250_linear,1,23,train,2,C,1.0,1.0,1.0,47
cross_user,raw250_linear,1,23,train,3,D,1.0,1.0,1.0,43
cross_user,raw250_linear,1,23,train,4,E,1.0,1.0,1.0,44
cross_user,raw250_linear,1,23,train,5,G,1.0,1.0,1.0,45
cross_user,raw250_linear,1,23,train,6,H,1.0,1.0,1.0,48
cross_user,raw250_linear,1,23,train,7,I,1.0,1.0,1.0,44
cross_user,raw250_linear,1,23,train,8,J,1.0,1.0,1.0,45
cross_user,raw250_linear,1,23,train,9,K,1.0,1.0,1.0,49
cross_user,raw250_linear,1,23,train,10,L,1.0,1.0,1.0,29
cross_user,raw250_linear,1,23,train,11,X,1.0,1.0,1.0,38
cross_user,raw250_linear,1,23,val,0,A,0.55,0.7333333333333333,0.6285714285714286,15
cross_user,raw250_linear,1,23,val,1,B,0.6923076923076923,0.6,0.6428571428571429,15
cross_user,raw250_linear,1,23,val,2,C,0.7333333333333333,0.6875,0.7096774193548387,16
cross_user,raw250_linear,1,23,val,3,D,0.6666666666666666,0.4,0.5,15
cross_user,raw250_linear,1,23,val,4,E,0.64,1.0,0.7804878048780488,16
cross_user,raw250_linear,1,23,val,5,G,0.6153846153846154,0.5714285714285714,0.5925925925925926,14
cross_user,raw250_linear,1,23,val,6,H,0.5,0.5625,0.5294117647058824,16
cross_user,raw250_linear,1,23,val,7,I,0.23076923076923078,0.1875,0.20689655172413793,16
cross_user,raw250_linear,1,23,val,8,J,0.5882352941176471,0.6666666666666666,0.625,15
cross_user,raw250_linear,1,23,val,9,K,0.75,0.6428571428571429,0.6923076923076923,14
cross_user,raw250_linear,1,23,val,10,L,0.75,0.6666666666666666,0.7058823529411765,9
cross_user,raw250_linear,1,23,val,11,X,0.5555555555555556,0.45454545454545453,0.5,11
cross_user,raw250_linear,1,23,test,0,A,0.5833333333333334,0.5,0.5384615384615384,14
cross_user,raw250_linear,1,23,test,1,B,0.4444444444444444,0.3076923076923077,0.36363636363636365,13
cross_user,raw250_linear,1,23,test,2,C,0.6875,0.7333333333333333,0.7096774193548387,15
cross_user,raw250_linear,1,23,test,3,D,0.5555555555555556,0.3125,0.4,16
cross_user,raw250_linear,1,23,test,4,E,0.5909090909090909,0.8125,0.6842105263157895,16
cross_user,raw250_linear,1,23,test,5,G,0.7777777777777778,0.5384615384615384,0.6363636363636364,13
cross_user,raw250_linear,1,23,test,6,H,0.5217391304347826,0.75,0.6153846153846154,16
cross_user,raw250_linear,1,23,test,7,I,0.625,0.625,0.625,16
cross_user,raw250_linear,1,23,test,8,J,0.3125,0.3333333333333333,0.3225806451612903,15
cross_user,raw250_linear,1,23,test,9,K,0.625,0.625,0.625,16
cross_user,raw250_linear,1,23,test,10,L,0.35714285714285715,0.625,0.45454545454545453,8
cross_user,raw250_linear,1,23,test,11,X,0.7142857142857143,0.45454545454545453,0.5555555555555556,11
