interface,architecture,tau_mem_ms,seed,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
raw_l2,ff,500.0,23,79,0.4457657642393227,0.8937477968534112,1.549149513244629,0.4847643097643097
raw_l2,ff,500.0,23,80,0.43982190109161,0.8968371843177986,1.5537619590759275,0.4986531986531986
raw_l2,ff,500.0,23,81,0.435394504599645,0.8961646996194631,1.5519280433654783,0.4867484367484367
raw_l2,ff,500.0,23,82,0.4316565682678748,0.8966454688502323,1.5452630519866943,0.4936928811928812
raw_l2,ff,500.0,23,83,0.426004804247628,0.9002636688717341,1.56009840965271,0.4917087542087542
raw_l2,ff,500.0,23,84,0.4223396848380668,0.9027085030382666,1.5620732307434082,0.4798039923039923
raw_l2,ff,500.0,23,85,0.4180866758917777,0.9046268665375125,1.5456639528274536,0.4986531986531987
raw_l2,ff,500.0,23,86,0.4128227078976196,0.9066122653979112,1.5577083826065063,0.4917087542087542
raw_l2,ff,500.0,23,87,0.4091591638562601,0.910850106453826,1.5629029273986816,0.4986531986531986
raw_l2,ff,500.0,23,88,0.4039917869842812,0.9097644985133796,1.5568950176239014,0.4798039923039923
raw_l2,ff,500.0,23,89,0.4013078717479607,0.9102524983728216,1.559524655342102,0.4798039923039923
raw_l2,ff,500.0,23,90,0.3961232417934733,0.916539158335952,1.565822958946228,0.4917087542087542
raw_l2,ff,500.0,23,91,0.3925753382520298,0.9183773936300698,1.5611878633499146,0.4986531986531987
raw_l2,ff,500.0,23,92,0.3881112297615373,0.9202292454819216,1.5644820928573608,0.4798039923039923
raw_l2,ff,500.0,23,93,0.385110147951392,0.919508040953791,1.5686450004577637,0.4881373256373257
raw_l2,ff,500.0,23,94,0.380874949611608,0.916539158335952,1.5838910341262815,0.4811928811928812
raw_l2,ff,500.0,23,95,0.3772612439272941,0.9226681297756446,1.5663094520568848,0.5055976430976431
raw_l2,ff,500.0,23,96,0.3731345813368766,0.926153968555601,1.5679823160171509,0.50496632996633
raw_l2,ff,500.0,23,97,0.3701139192983328,0.9299027116425794,1.593672513961792,0.4798039923039923
raw_l2,ff,500.0,23,98,0.3651310757392449,0.9279600827391662,1.5746475458145142,0.4986531986531987
raw_l2,ff,500.0,23,99,0.3629757193608046,0.9337126785573848,1.574153184890747,0.520875420875421
raw_l2,ff,500.0,23,100,0.3577643460025065,0.9341934477881544,1.58416748046875,0.4811928811928812
raw_l2,ff,500.0,101,1,2.434527613004596,0.2161893427477963,2.372671842575073,0.2152777777777778
raw_l2,ff,500.0,101,2,2.3196073042135845,0.3348069281467358,2.298255205154419,0.2486111111111111
raw_l2,ff,500.0,101,3,2.2234972856951662,0.3699346431579136,2.2263026237487797,0.2986111111111111
raw_l2,ff,500.0,101,4,2.123015746397324,0.4533131937395718,2.1569201946258545,0.3341269841269841
raw_l2,ff,500.0,101,5,2.0189893959721683,0.5318705237295692,2.089897394180298,0.3424603174603174
raw_l2,ff,500.0,101,6,1.9235674192080603,0.5988886978486497,2.0317625999450684,0.3285714285714285
raw_l2,ff,500.0,101,7,1.8380499316985348,0.6031473635656488,1.9787631034851076,0.3452380952380952
raw_l2,ff,500.0,101,8,1.757857879344855,0.6134916193940889,1.933315992355347,0.3557539682539682
raw_l2,ff,500.0,101,9,1.6815031805875584,0.6460621989235582,1.8891706466674805,0.3849206349206349
raw_l2,ff,500.0,101,10,1.6142638730920735,0.6757482507259188,1.855093598365784,0.3626984126984127
raw_l2,ff,500.0,101,11,1.5484248284833977,0.6891624079143547,1.823286056518555,0.383531746031746
raw_l2,ff,500.0,101,12,1.489848187170833,0.703206862314992,1.792678952217102,0.3696428571428571
raw_l2,ff,500.0,101,13,1.4358369733708656,0.7156789164643044,1.7613695859909058,0.4212000962000962
raw_l2,ff,500.0,101,14,1.3848246742238686,0.7291571124021776,1.736744403839111,0.4195165945165944
raw_l2,ff,500.0,101,15,1.338786508663591,0.7443208754314617,1.72270929813385,0.4224627224627224
raw_l2,ff,500.0,101,16,1.2940092628465871,0.7646584468703113,1.7079144716262815,0.4016293891293891
raw_l2,ff,500.0,101,17,1.252596370119236,0.7758003412790431,1.6868245601654053,0.4224627224627224
raw_l2,ff,500.0,101,18,1.215603286961475,0.7839752733537194,1.6678860187530518,0.4224627224627224
raw_l2,ff,500.0,101,19,1.1799381341458188,0.7921217067510314,1.65313458442688,0.4343674843674843
raw_l2,ff,500.0,101,20,1.1451212654015284,0.8070439560937425,1.6414859294891355,0.4413119288119287
raw_l2,ff,500.0,101,21,1.1139434272368889,0.817940243199707,1.6310291290283203,0.4204785954785954
raw_l2,ff,500.0,101,22,1.083304469843945,0.8190621619607783,1.6132475137710571,0.4337361712361712
raw_l2,ff,500.0,101,23,1.0558814248406745,0.8211281765082948,1.595259189605713,0.4532166907166907
raw_l2,ff,500.0,101,24,1.0288958664400032,0.8280210006051066,1.5961698293685913,0.4538480038480039
raw_l2,ff,500.0,101,25,1.005623827908002,0.8299190117312901,1.5931566953659058,0.4254389129389129
raw_l2,ff,500.0,101,26,0.9799062819981534,0.8335057889272517,1.5769838094711304,0.4469035594035593
raw_l2,ff,500.0,101,27,0.9569117230925832,0.8387231275022021,1.564976692199707,0.4512325637325636
raw_l2,ff,500.0,101,28,0.937422545559435,0.8338246581429485,1.5605796575546265,0.4657527657527657
raw_l2,ff,500.0,101,29,0.91616802617728,0.840747579641297,1.5551401376724243,0.4657527657527657
raw_l2,ff,500.0,101,30,0.8982535657086594,0.8410407210068579,1.5565146207809448,0.4518638768638768
raw_l2,ff,500.0,101,31,0.877844116363591,0.8448037789365825,1.5469496250152588,0.4611231361231361
raw_l2,ff,500.0,101,32,0.8602518950189862,0.8441081631753434,1.5393158197402954,0.4535473785473785
raw_l2,ff,500.0,101,33,0.8433482382260583,0.8452240081743292,1.5270869731903076,0.4544733044733045
raw_l2,ff,500.0,101,34,0.8261383668280715,0.8504519955957129,1.5161900520324707,0.4452140452140452
raw_l2,ff,500.0,101,35,0.8109102767223746,0.8517060805630331,1.5202480554580688,0.4535473785473785
raw_l2,ff,500.0,101,36,0.7976235976112483,0.8543550452201383,1.5262855291366575,0.4459716209716209
raw_l2,ff,500.0,101,37,0.782405010394098,0.8542862496962481,1.523210525512695,0.4468975468975468
raw_l2,ff,500.0,101,38,0.7688024268708418,0.8555790519324465,1.5140173435211182,0.4644901394901395
raw_l2,ff,500.0,101,39,0.7562348497919289,0.8591670148954096,1.5066834688186646,0.4644901394901395
raw_l2,ff,500.0,101,40,0.7437691220728337,0.8558585767402733,1.4998798370361328,0.4714345839345839
raw_l2,ff,500.0,101,41,0.7304354140762618,0.8625371129346252,1.5120608806610107,0.4390271765271765
raw_l2,ff,500.0,101,42,0.7204695105963033,0.8606852610827733,1.5114881992340088,0.4575456950456951
raw_l2,ff,500.0,101,43,0.7105757346867284,0.8576575335024653,1.4973578453063965,0.4720658970658971
raw_l2,ff,500.0,101,44,0.6991032861596336,0.8608010018235142,1.4960968494415283,0.4644901394901394
raw_l2,ff,500.0,101,45,0.687567544988839,0.8673145681837786,1.4968082904815674,0.457545695045695
raw_l2,ff,500.0,101,46,0.677745588367449,0.8657422411397534,1.4878605604171753,0.4644901394901394
raw_l2,ff,500.0,101,47,0.6693229847643749,0.8657422411397534,1.4932725429534912,0.457545695045695
raw_l2,ff,500.0,101,48,0.6596167696938047,0.869971753457501,1.4938946962356567,0.4367123617123618
raw_l2,ff,500.0,101,49,0.6506565226540098,0.8731466446040904,1.490557074546814,0.4506012506012506
raw_l2,ff,500.0,101,50,0.6429355345576643,0.8709725342191956,1.4913184642791748,0.457545695045695
raw_l2,ff,500.0,101,51,0.6333605393690415,0.8726344525477807,1.4832253456115725,0.4763949013949013
raw_l2,ff,500.0,101,52,0.6257377434105142,0.8747492087066545,1.4679983854293823,0.4694504569504569
raw_l2,ff,500.0,101,53,0.6190906269620085,0.8715440805015263,1.4785664081573486,0.457545695045695
raw_l2,ff,500.0,101,54,0.6107290115290788,0.8752632703647704,1.4898028373718262,0.4625060125060125
raw_l2,ff,500.0,101,55,0.6020259656101824,0.8805517319032319,1.4773876667022705,0.457545695045695
raw_l2,ff,500.0,101,56,0.5946083359176649,0.8778867271548939,1.481757402420044,0.4625060125060125
raw_l2,ff,500.0,101,57,0.5887221803763647,0.8821577874308563,1.484641432762146,0.4694504569504569
raw_l2,ff,500.0,101,58,0.5820058129740664,0.8832202280766301,1.4780752658843994,0.4694504569504569
raw_l2,ff,500.0,101,59,0.5758663523628051,0.8803516732472909,1.4770125150680542,0.455561568061568
raw_l2,ff,500.0,101,60,0.5678912877215782,0.8824350065806242,1.488816261291504,0.4555615680615681
raw_l2,ff,500.0,101,61,0.5624603614749679,0.8869061255125276,1.482945680618286,0.4625060125060125
raw_l2,ff,500.0,101,62,0.5571108420416329,0.8800743882215781,1.4811334609985352,0.4625060125060125
raw_l2,ff,500.0,101,63,0.5516044249735683,0.8800418455049807,1.484941005706787,0.46746632996633
raw_l2,ff,500.0,101,64,0.5442050842122654,0.8924438748002769,1.4799221754074097,0.4555615680615681
raw_l2,ff,500.0,101,65,0.5386709653982402,0.891406471050982,1.4766926765441897,0.455561568061568
raw_l2,ff,500.0,101,66,0.5328587496752583,0.8891759009440676,1.4774993658065796,0.455561568061568
raw_l2,ff,500.0,101,67,0.5282365069331894,0.8898483494106338,1.481617093086243,0.46746632996633
raw_l2,ff,500.0,101,68,0.5223303218716804,0.8989420137580932,1.4779529571533203,0.46746632996633
raw_l2,ff,500.0,101,69,0.516901343599244,0.894334380106342,1.4783493280410769,0.46746632996633
raw_l2,ff,500.0,101,70,0.511367692594479,0.8962455861842146,1.481073260307312,0.46746632996633
raw_l2,ff,500.0,101,71,0.5065304778016168,0.8994227829888626,1.47147798538208,0.46746632996633
raw_l2,ff,500.0,101,72,0.502150268798851,0.8976023539625512,1.4760175943374634,0.46746632996633
raw_l2,ff,500.0,101,73,0.4971991953361465,0.8989734365836338,1.479931116104126,0.46746632996633
raw_l2,ff,500.0,101,74,0.4938878727862018,0.8974035522196316,1.4817942380905151,0.4591329966329966
raw_l2,ff,500.0,101,75,0.4875026138021696,0.8994227829888626,1.4731582403182983,0.4591329966329966
raw_l2,ff,500.0,101,76,0.4832695602549948,0.9043954451306424,1.4748655557632446,0.46746632996633
raw_l2,ff,500.0,101,77,0.4790412082934749,0.9043954451306424,1.4779226779937744,0.46746632996633
raw_l2,ff,500.0,101,78,0.4743829272597669,0.9027928810280784,1.4887925386428833,0.4521885521885522
raw_l2,ff,500.0,101,79,0.4700365931359913,0.9044268679561828,1.4796833992004397,0.4591329966329966
raw_l2,ff,500.0,101,80,0.465521285794483,0.9059980092332064,1.4775468111038208,0.46746632996633
raw_l2,ff,500.0,101,81,0.461856476205967,0.905999195000208,1.4759702682495115,0.4660774410774411
raw_l2,ff,500.0,101,82,0.4572946004531059,0.9075703362772316,1.4699524641036987,0.4591329966329966
raw_l2,ff,500.0,101,83,0.4535187423331807,0.9091729003797956,1.4765307903289795,0.4591329966329966
raw_l2,ff,500.0,101,84,0.4499656184610114,0.9060294320587468,1.4906792640686035,0.4452441077441078
raw_l2,ff,500.0,101,85,0.4464431530739887,0.9092393086019568,1.4848573207855225,0.4521885521885522
raw_l2,ff,500.0,101,86,0.4413575199200241,0.9092393086019568,1.480183720588684,0.4591329966329966
raw_l2,ff,500.0,101,87,0.4375712274479168,0.9124735539745668,1.4826020002365112,0.4591329966329966
raw_l2,ff,500.0,101,88,0.4334264524832444,0.9091729003797956,1.4911353588104248,0.4521885521885522
raw_l2,ff,500.0,101,89,0.4308073207248714,0.9124735539745668,1.4872148036956787,0.4591329966329966
raw_l2,ff,500.0,101,90,0.4276337268635656,0.914079609502191,1.4940673112869265,0.4521885521885522
raw_l2,ff,500.0,101,91,0.4233081273593508,0.91401676385111,1.4890422821044922,0.4640933140933141
raw_l2,ff,500.0,101,92,0.4190643008112292,0.9157214521366808,1.485586166381836,0.4710377585377585
raw_l2,ff,500.0,101,93,0.4168790122317775,0.9124421311490264,1.4964039325714111,0.4591329966329966
raw_l2,ff,500.0,101,94,0.4132676464144826,0.9108697329589812,1.480295181274414,0.4640933140933141
raw_l2,ff,500.0,101,95,0.4086750638567026,0.9175090617674276,1.4949907064437866,0.4571488696488697
raw_l2,ff,500.0,101,96,0.4055869607527367,0.9191229730014367,1.4945095777511597,0.4571488696488697
raw_l2,ff,500.0,101,97,0.4018609525824988,0.9206941142784604,1.498026728630066,0.4571488696488697
raw_l2,ff,500.0,101,98,0.3992287489920598,0.9190208488184304,1.4953373670578003,0.4521885521885522
raw_l2,ff,500.0,101,99,0.3964171634791435,0.9173475833584002,1.4863691329956057,0.4640933140933141
raw_l2,ff,500.0,101,100,0.3928201458129948,0.920591990095454,1.5031410455703735,0.4571488696488697
raw_l2,ff,1000.0,11,1,2.45421094246042,0.1122230155385967,2.3943002223968506,0.2486111111111111
raw_l2,ff,1000.0,11,2,2.333292001290904,0.2831474874124245,2.3141255378723145,0.3763888888888889
raw_l2,ff,1000.0,11,3,2.230820367340377,0.3942069267501658,2.2404491901397705,0.3632936507936508
raw_l2,ff,1000.0,11,4,2.1314354521477283,0.4693602622336899,2.1689133644104004,0.348015873015873
raw_l2,ff,1000.0,11,5,2.035955691912088,0.5184964006701428,2.106164693832397,0.3837301587301587
raw_l2,ff,1000.0,11,6,1.9453007062823349,0.5484116585138598,2.0439579486846924,0.368452380952381
raw_l2,ff,1000.0,11,7,1.8601474480866973,0.571693689637872,1.989098310470581,0.3621031746031746
raw_l2,ff,1000.0,11,8,1.7830857887941056,0.5797411694613878,1.943565368652344,0.369047619047619
raw_l2,ff,1000.0,11,9,1.7150063053055598,0.6064304875715808,1.9039939641952517,0.3759920634920635
raw_l2,ff,1000.0,11,10,1.6518518403557203,0.6223117272092947,1.867790937423706,0.3779761904761904
raw_l2,ff,1000.0,11,11,1.5925947062530124,0.6299240148180244,1.831714391708374,0.4037698412698412
raw_l2,ff,1000.0,11,12,1.535131519920034,0.6465089611004842,1.799271583557129,0.3898809523809524
raw_l2,ff,1000.0,11,13,1.482181085366595,0.6474354818861893,1.7723641395568848,0.4107142857142856
raw_l2,ff,1000.0,11,14,1.4338004463921314,0.6738343562507499,1.7496613264083862,0.381547619047619
raw_l2,ff,1000.0,11,15,1.3867649984852173,0.7088989352254332,1.7248796224594116,0.3884920634920634
raw_l2,ff,1000.0,11,16,1.3442344337240144,0.7325218158177952,1.6993039846420288,0.4091991341991342
raw_l2,ff,1000.0,11,17,1.304551532879959,0.7459690619619105,1.6830302476882937,0.4343975468975469
raw_l2,ff,1000.0,11,18,1.26910081480128,0.7562681038358229,1.6712502241134644,0.4336399711399711
raw_l2,ff,1000.0,11,19,1.231781005859375,0.7622219440769843,1.6604241132736206,0.4217352092352093
raw_l2,ff,1000.0,11,20,1.1975079774856567,0.7669612769170384,1.635349988937378,0.4309944684944685
raw_l2,ff,1000.0,11,21,1.1642537018518235,0.7699427958585571,1.6140185594558716,0.4623797498797499
raw_l2,ff,1000.0,11,22,1.134184428828924,0.7859474883338379,1.6079483032226562,0.4461760461760461
raw_l2,ff,1000.0,11,23,1.1060597960181573,0.787163551682254,1.599870204925537,0.460064935064935
raw_l2,ff,1000.0,11,24,1.0784193193235414,0.7807498038469376,1.5864498615264893,0.4435305435305435
raw_l2,ff,1000.0,11,25,1.0522971434355193,0.7757623393804222,1.571541666984558,0.4528198653198652
raw_l2,ff,1000.0,11,26,1.026499581726816,0.7866764327541929,1.5601046085357666,0.4709114959114959
raw_l2,ff,1000.0,11,27,1.001833078885858,0.7943283624875613,1.5584231615066528,0.4673400673400673
raw_l2,ff,1000.0,11,28,0.9791280529790408,0.8063873085887305,1.552106499671936,0.4709114959114959
raw_l2,ff,1000.0,11,29,0.9573806427842368,0.8068146734662881,1.5366923809051514,0.4506734006734006
raw_l2,ff,1000.0,11,30,0.9353320404707668,0.8086833066837512,1.5294749736785889,0.4778559403559403
raw_l2,ff,1000.0,11,31,0.9154628415731472,0.8152525830552858,1.5212650299072266,0.455633718133718
raw_l2,ff,1000.0,11,32,0.8959738489067288,0.8240922751300408,1.5139936208724976,0.455633718133718
raw_l2,ff,1000.0,11,33,0.877733651003616,0.822178626372145,1.5120102167129517,0.4486892736892736
raw_l2,ff,1000.0,11,34,0.8595167527715843,0.81986381155733,1.497917413711548,0.4709114959114959
raw_l2,ff,1000.0,11,35,0.8430917769824371,0.8210159093636084,1.5013234615325928,0.4605940355940355
raw_l2,ff,1000.0,11,36,0.8263139856046325,0.8329750731715992,1.5104775428771973,0.4536495911495911
raw_l2,ff,1000.0,11,37,0.8111791872321636,0.8365630361345621,1.4913122653961182,0.4605940355940355
raw_l2,ff,1000.0,11,38,0.7970854612307786,0.832464066882291,1.4868053197860718,0.4536495911495911
raw_l2,ff,1000.0,11,39,0.7822441533592605,0.8370040907771535,1.4863512516021729,0.4675384800384799
raw_l2,ff,1000.0,11,40,0.7687052907919104,0.8435128271556658,1.4825387001037598,0.4661495911495911
raw_l2,ff,1000.0,11,41,0.7543393262692449,0.8496281602560618,1.4709290266036987,0.4592051467051466
raw_l2,ff,1000.0,11,42,0.741209153772016,0.8446032650778648,1.4682340621948242,0.4737253487253486
raw_l2,ff,1000.0,11,43,0.7299194566764438,0.853060667890106,1.4649401903152466,0.4744829244829244
raw_l2,ff,1000.0,11,44,0.7183580568858555,0.8609665631385823,1.4749720096588137,0.468169793169793
raw_l2,ff,1000.0,11,45,0.707603434379663,0.8556330259850765,1.4597880840301514,0.4751142376142375
raw_l2,ff,1000.0,11,46,0.6968493923262762,0.8488678662174659,1.4614893198013306,0.4667809042809042
raw_l2,ff,1000.0,11,47,0.6864187450704394,0.863683852349075,1.4621316194534302,0.4598364598364597
raw_l2,ff,1000.0,11,48,0.6746252353548388,0.868404259030266,1.4665019512176514,0.4737253487253486
raw_l2,ff,1000.0,11,49,0.6667650802615588,0.8631697762407516,1.4684889316558838,0.4522607022607022
raw_l2,ff,1000.0,11,50,0.6587711239230407,0.865641894204729,1.4501467943191528,0.451629389129389
raw_l2,ff,1000.0,11,51,0.6507354566439499,0.863303337699506,1.4524307250976562,0.4760401635401635
raw_l2,ff,1000.0,11,52,0.6391899996082877,0.8722237034747103,1.466618537902832,0.4684644059644059
raw_l2,ff,1000.0,11,53,0.6311849560877132,0.8684428392771796,1.456299066543579,0.4684644059644059
raw_l2,ff,1000.0,11,54,0.6243530413369919,0.8706698447517339,1.449336051940918,0.4678330928330927
raw_l2,ff,1000.0,11,55,0.6161973865225064,0.8650341609910502,1.443840742111206,0.4829846079846079
raw_l2,ff,1000.0,11,56,0.6082309195178717,0.8722237034747103,1.4575186967849731,0.4684644059644059
raw_l2,ff,1000.0,11,57,0.6012050389422813,0.8753985946212998,1.4543133974075315,0.4754088504088504
raw_l2,ff,1000.0,11,58,0.5927862849169877,0.8770313957824026,1.4455504417419434,0.4829846079846079
raw_l2,ff,1000.0,11,59,0.5880143004317292,0.8754288316798386,1.4427577257156372,0.4684644059644059
raw_l2,ff,1000.0,11,60,0.579086908067155,0.8738879274613539,1.4654312133789062,0.469095719095719
raw_l2,ff,1000.0,11,61,0.5718528422143907,0.8807510217018991,1.46017324924469,0.469095719095719
raw_l2,ff,1000.0,11,62,0.5651533650859498,0.8786351456519683,1.4403550624847412,0.4829846079846079
raw_l2,ff,1000.0,11,63,0.5591119395475995,0.8802691325800729,1.442853331565857,0.4754088504088503
raw_l2,ff,1000.0,11,64,0.5531270420900105,0.8850092151308765,1.4598729610443115,0.4684644059644059
raw_l2,ff,1000.0,11,65,0.5468157331832715,0.8847005731555679,1.4534971714019775,0.4754088504088504
raw_l2,ff,1000.0,11,66,0.5402202482067574,0.8854715654050548,1.445468544960022,0.4823532948532947
raw_l2,ff,1000.0,11,67,0.5349346034087741,0.8817809196310756,1.451850652694702,0.4684644059644059
raw_l2,ff,1000.0,11,68,0.5291293111602534,0.8800198448307852,1.4546551704406738,0.4760401635401635
raw_l2,ff,1000.0,11,69,0.5240336165165532,0.8877370655302955,1.4420156478881836,0.4754088504088503
raw_l2,ff,1000.0,11,70,0.5192891058228307,0.8855309196310756,1.449329137802124,0.4754088504088504
raw_l2,ff,1000.0,11,71,0.512540178690843,0.8870741295076189,1.4434415102005005,0.4684644059644059
raw_l2,ff,1000.0,11,72,0.5064078915139689,0.888095634883963,1.45695698261261,0.4754088504088503
raw_l2,ff,1000.0,11,73,0.5026029549449323,0.8879091927857563,1.468193531036377,0.4754088504088503
raw_l2,ff,1000.0,11,74,0.4976101119629077,0.8897610446376082,1.447972059249878,0.4684644059644059
raw_l2,ff,1000.0,11,75,0.4919707090842334,0.894632839509403,1.4506876468658447,0.4754088504088503
raw_l2,ff,1000.0,11,76,0.486881939299956,0.889513013801342,1.457116961479187,0.4754088504088503
raw_l2,ff,1000.0,11,77,0.4821699414524071,0.8927809876575511,1.4594132900238037,0.4823532948532947
raw_l2,ff,1000.0,11,78,0.4786234399024878,0.8944149745856557,1.4655137062072754,0.467075517075517
raw_l2,ff,1000.0,11,79,0.473097704774131,0.8992274152314296,1.449125051498413,0.4754088504088503
raw_l2,ff,1000.0,11,80,0.4680201137332621,0.8977168850934486,1.4641138315200806,0.4823532948532947
raw_l2,ff,1000.0,11,81,0.4631063111780432,0.8991680610054087,1.4683486223220823,0.4740199615199614
raw_l2,ff,1000.0,11,82,0.4579774657338088,0.9019155872744404,1.4534590244293213,0.4809644059644058
raw_l2,ff,1000.0,11,83,0.4541016636534935,0.9058644383818176,1.450319528579712,0.4817219817219817
raw_l2,ff,1000.0,11,84,0.4488521726119128,0.908454048812902,1.4637538194656372,0.4892977392977393
raw_l2,ff,1000.0,11,85,0.444555171539369,0.9019155872744404,1.4753458499908447,0.4885401635401634
raw_l2,ff,1000.0,11,86,0.4408815060958599,0.9036516983855516,1.4715110063552856,0.4832792207792207
raw_l2,ff,1000.0,11,87,0.4373093558260578,0.9067921304843168,1.4554883241653442,0.4892977392977392
raw_l2,ff,1000.0,11,88,0.4321620567940599,0.9116603627850316,1.4596049785614014,0.4823532948532947
raw_l2,ff,1000.0,11,89,0.4277964574950082,0.9100577986824676,1.4762699604034424,0.4823532948532947
raw_l2,ff,1000.0,11,90,0.4233960277960346,0.9086243605273312,1.4709872007369995,0.4809644059644058
raw_l2,ff,1000.0,11,91,0.4211446661341826,0.9151379268875958,1.46049165725708,0.4823532948532947
raw_l2,ff,1000.0,11,92,0.4171886806746563,0.9160205433750512,1.470037817955017,0.4846681096681096
raw_l2,ff,1000.0,11,93,0.4118097208555717,0.9179109754738164,1.472986340522766,0.4832792207792207
raw_l2,ff,1000.0,11,94,0.4083081605922745,0.9202281453111474,1.477163314819336,0.4826479076479075
raw_l2,ff,1000.0,11,95,0.4049815904868449,0.9202595681366876,1.4795410633087158,0.4826479076479075
raw_l2,ff,1000.0,11,96,0.401095227458596,0.9224367338903906,1.4641525745391846,0.4886664261664261
raw_l2,ff,1000.0,11,97,0.3979160809270691,0.9269304614889567,1.4661823511123655,0.4899290524290523
raw_l2,ff,1000.0,11,98,0.394288057458175,0.9269898157149776,1.4854276180267334,0.4839105339105338
raw_l2,ff,1000.0,11,99,0.3903571243130196,0.9316455071432816,1.4911164045333862,0.4789502164502164
raw_l2,ff,1000.0,11,100,0.3868781601090029,0.9278587424373992,1.4748730659484863,0.4979256854256853
raw_l2,ff,1000.0,23,1,2.436042392520609,0.164905828361017,2.3966429233551025,0.167063492063492
raw_l2,ff,1000.0,23,2,2.3218297018651914,0.3064360922969413,2.3299214839935303,0.1878968253968254
raw_l2,ff,1000.0,23,3,2.234041682619236,0.3373812131555842,2.270301342010498,0.196031746031746
raw_l2,ff,1000.0,23,4,2.143715946276299,0.363056899424824,2.203962564468384,0.2113095238095238
raw_l2,ff,1000.0,23,5,2.0478132657463086,0.4348717744502521,2.1410317420959477,0.2371031746031745
raw_l2,ff,1000.0,23,6,1.9561806328325384,0.5086040828490899,2.0788068771362305,0.306547619047619
raw_l2,ff,1000.0,23,7,1.8698394600167327,0.5702336277622547,2.0285093784332275,0.333531746031746
raw_l2,ff,1000.0,23,8,1.7903777044939708,0.6043659744643418,1.9871981143951416,0.3196428571428571
raw_l2,ff,1000.0,23,9,1.7188475230474685,0.6030684884484873,1.949097752571106,0.35007215007215
raw_l2,ff,1000.0,23,10,1.6528952431555664,0.6364085806537294,1.9114387035369875,0.3758658008658008
raw_l2,ff,1000.0,23,11,1.5935216760471231,0.6659666735764157,1.8795249462127688,0.3897546897546898
raw_l2,ff,1000.0,23,12,1.5355392552899412,0.6950420546717299,1.8520452976226809,0.3758658008658009
raw_l2,ff,1000.0,23,13,1.4819253845182014,0.715268673318488,1.829001307487488,0.3758658008658008
raw_l2,ff,1000.0,23,14,1.4319614549512092,0.7175225047526732,1.806223034858704,0.3767917267917267
raw_l2,ff,1000.0,23,15,1.384274815938559,0.7227694842088647,1.7809059619903564,0.3828102453102452
raw_l2,ff,1000.0,23,16,1.3405686483530908,0.7454369515275111,1.7554563283920288,0.3990139490139489
raw_l2,ff,1000.0,23,17,1.296585052436067,0.7605041319857443,1.7375178337097168,0.4193843193843193
raw_l2,ff,1000.0,23,18,1.2559107453810778,0.7712010369392178,1.7262064218521118,0.4201418951418951
raw_l2,ff,1000.0,23,19,1.219184991825058,0.7769049491594111,1.7105711698532104,0.4207732082732083
raw_l2,ff,1000.0,23,20,1.185214245791279,0.7802542732195196,1.692947506904602,0.4402176527176527
raw_l2,ff,1000.0,23,21,1.1507285242441805,0.7817661261464668,1.678297519683838,0.4451779701779702
raw_l2,ff,1000.0,23,22,1.118423635701099,0.7934560655943184,1.6647354364395142,0.4451779701779702
raw_l2,ff,1000.0,23,23,1.08714987550463,0.799891794957306,1.650627374649048,0.4431938431938432
raw_l2,ff,1000.0,23,24,1.0588541059608918,0.7952738464076597,1.642705321311951,0.468987493987494
raw_l2,ff,1000.0,23,25,1.033290108797267,0.7985407003728119,1.6414740085601809,0.4501382876382876
raw_l2,ff,1000.0,23,26,1.0057239259581967,0.800019944707217,1.6232143640518188,0.4802308802308803
raw_l2,ff,1000.0,23,27,0.9812174924679754,0.8054265258517775,1.606295824050903,0.4976911976911977
raw_l2,ff,1000.0,23,28,0.958380968763578,0.8124220472098128,1.6072158813476562,0.4838023088023088
raw_l2,ff,1000.0,23,29,0.9359864949564516,0.8210099054300241,1.6032556295394895,0.4675986050986052
raw_l2,ff,1000.0,23,30,0.9166710199259236,0.8204626463334231,1.5931367874145508,0.4828763828763829
raw_l2,ff,1000.0,23,31,0.897611236408122,0.8167744432394671,1.5841985940933228,0.4768578643578644
raw_l2,ff,1000.0,23,32,0.8771023268133351,0.8231870711837267,1.5885095596313477,0.4768578643578644
raw_l2,ff,1000.0,23,33,0.8608413178621184,0.8286023439154072,1.5870834589004517,0.4699134199134199
raw_l2,ff,1000.0,23,34,0.8431120768266372,0.8350078362198556,1.5756165981292725,0.4629689754689754
raw_l2,ff,1000.0,23,35,0.8271974472909294,0.8333424264662107,1.558428406715393,0.4768578643578643
raw_l2,ff,1000.0,23,36,0.8124540353806212,0.8268064787537922,1.56681489944458,0.4629689754689755
raw_l2,ff,1000.0,23,37,0.7964333703103451,0.8338624742289055,1.5739847421646118,0.46991341991342
raw_l2,ff,1000.0,23,38,0.7830198268676994,0.8400826225446419,1.5568993091583252,0.4768578643578644
raw_l2,ff,1000.0,23,39,0.7678185762924089,0.838215407105007,1.55092453956604,0.4748737373737373
raw_l2,ff,1000.0,23,40,0.7551235258066306,0.8392695922199133,1.557079792022705,0.456024531024531
raw_l2,ff,1000.0,23,41,0.7415703456085848,0.8418402935773792,1.5545549392700195,0.4629689754689754
raw_l2,ff,1000.0,23,42,0.7301527361246066,0.8434742805054838,1.5509965419769287,0.4861171236171237
