epoch,train_ba,val_ba,train_loss,val_loss,train_main_ce,val_main_ce,train_l1_tsce,val_l1_tsce
1.0,0.0958884664158805,0.11024773837273838,2.483297840754191,2.4780528785208977,2.483297840754191,2.4780528785208977,,
2.0,0.0964633720397803,0.12113788988788991,2.480071294073965,2.4739334131839006,2.480071294073965,2.4739334131839006,,
3.0,0.10033339556843483,0.1260354229104229,2.476154841628729,2.468452677924252,2.476154841628729,2.468452677924252,,
4.0,0.09078299921602702,0.1049315268065268,2.4705861736746395,2.4607288710464386,2.4705861736746395,2.4607288710464386,,
5.0,0.09878719050164568,0.09852127039627039,2.464200793995577,2.4513714271184255,2.464200793995577,2.4513714271184255,,
6.0,0.09651933630405372,0.09615384615384615,2.4554356434765983,2.4410519797421064,2.4554356434765983,2.4410519797421064,,
7.0,0.0969305789923167,0.08974358974358974,2.4458055159624883,2.432316238358176,2.4458055159624883,2.432316238358176,,
8.0,0.09447959860015981,0.08974358974358974,2.4354540207806754,2.423671310469949,2.4354540207806754,2.423671310469949,,
9.0,0.09228808888781614,0.08974358974358974,2.4236144879285026,2.4157370251311354,2.4236144879285026,2.4157370251311354,,
10.0,0.09228808888781614,0.08974358974358974,2.410816189822029,2.4080125255697578,2.410816189822029,2.4080125255697578,,
11.0,0.10767226465694514,0.09615384615384615,2.3962021930544983,2.39734976813638,2.3962021930544983,2.39734976813638,,
12.0,0.13233636512623112,0.11492673992673992,2.381540103052177,2.387681828448053,2.381540103052177,2.387681828448053,,
13.0,0.17281877595253373,0.12459935897435898,2.3641637063493914,2.3700944079449897,2.3641637063493914,2.3700944079449897,,
14.0,0.20726733473151912,0.13055173992673993,2.3444993785783357,2.3504875312895464,2.3444993785783357,2.3504875312895464,,
15.0,0.2209904433983995,0.1521291208791209,2.3229602804370955,2.329809534479175,2.3229602804370955,2.329809534479175,,
16.0,0.24021947832539894,0.15974130036630038,2.299031837313783,2.308024973558956,2.299031837313783,2.308024973558956,,
17.0,0.2558101724667487,0.17135989010989014,2.2737961619508034,2.2820059646516158,2.2737961619508034,2.2820059646516158,,
18.0,0.2768741937743025,0.18818681318681318,2.2423965285806093,2.253917023980406,2.2423965285806093,2.253917023980406,,
19.0,0.2572803957177106,0.20054945054945053,2.2108461202359666,2.2219832860506497,2.2108461202359666,2.2219832860506497,,
20.0,0.2807720052397655,0.22361492673992675,2.1757474431804584,2.195528755526571,2.1757474431804584,2.195528755526571,,
21.0,0.2872140610113674,0.2498931623931624,2.1383750756581623,2.1569001491253195,2.1383750756581623,2.1569001491253195,,
22.0,0.31540213536462774,0.26672008547008547,2.102078611710492,2.120316742439947,2.102078611710492,2.120316742439947,,
23.0,0.3245318780879987,0.30616605616605613,2.062046152937646,2.0911520317461365,2.062046152937646,2.0911520317461365,,
24.0,0.3442044315363624,0.3165827228327228,2.0215759076324162,2.061642539571728,2.0215759076324162,2.061642539571728,,
25.0,0.3610558529559941,0.34988934676434674,1.9818406619277655,2.030332649953267,1.9818406619277655,2.030332649953267,,
26.0,0.3860069231373098,0.33260454822954827,1.9430466086256737,2.006148298816568,1.9430466086256737,2.006148298816568,,
27.0,0.4039625241282276,0.3494314713064713,1.900231040692797,1.974614590582763,1.900231040692797,1.974614590582763,,
28.0,0.42034742921049695,0.38623702686202693,1.8639600099301805,1.949700253955006,1.8639600099301805,1.949700253955006,,
29.0,0.4379764910325022,0.3617979242979243,1.8237482454262528,1.9280414828181973,1.8237482454262528,1.9280414828181973,,
30.0,0.4505781504312516,0.3601953601953602,1.795787717781815,1.9055496863359531,1.795787717781815,1.9055496863359531,,
31.0,0.493274687744164,0.40049603174603177,1.7573809908885583,1.8727135820501655,1.7573809908885583,1.8727135820501655,,
32.0,0.49468151669266075,0.41572420634920637,1.7217316964093377,1.8455324899515457,1.7217316964093377,1.8455324899515457,,
33.0,0.5049751919895853,0.37062728937728934,1.6883591530369777,1.8309039378307275,1.6883591530369777,1.8309039378307275,,
34.0,0.5265740813376694,0.39701617826617824,1.6567662313872693,1.8130808222223316,1.6567662313872693,1.8130808222223316,,
