epoch,train_ba,val_ba,train_loss,val_loss,train_main_ce,val_main_ce,train_l1_tsce,val_l1_tsce
1.0,0.11661205559659465,0.09999999999999999,2.494463259566064,2.4818152986334625,2.494463259566064,2.4818152986334625,,
2.0,0.10783954399829797,0.08705357142857144,2.46887578309751,2.4605514481222843,2.46887578309751,2.4605514481222843,,
3.0,0.10753431138228564,0.11235119047619047,2.4485778939490226,2.4409657159500573,2.4485778939490226,2.4409657159500573,,
4.0,0.1358398970582654,0.12053571428571429,2.4318734636493757,2.4237950116219604,2.4318734636493757,2.4237950116219604,,
5.0,0.13772387982038717,0.09672619047619047,2.4154424312067966,2.4085919335043644,2.4154424312067966,2.4085919335043644,,
6.0,0.12863300491533838,0.10634920634920635,2.3999110249912037,2.393773726457675,2.3999110249912037,2.393773726457675,,
7.0,0.13881075892120734,0.10595238095238095,2.384481232774024,2.375321501105495,2.384481232774024,2.375321501105495,,
8.0,0.14959247840288162,0.10595238095238095,2.3651022826924044,2.3608044830299693,2.3651022826924044,2.3608044830299693,,
9.0,0.19566522744007664,0.14345238095238097,2.344934705659455,2.3379352925091808,2.344934705659455,2.3379352925091808,,
10.0,0.2405753650566089,0.1848939255189255,2.3211191158668667,2.312322579897367,2.3211191158668667,2.312322579897367,,
11.0,0.2809122772838083,0.21723519536019534,2.296288830626245,2.2901370440714457,2.296288830626245,2.2901370440714457,,
12.0,0.30706404771811846,0.2345199938949939,2.2694025451061774,2.2666423010402883,2.2694025451061774,2.2666423010402883,,
13.0,0.31607313295235656,0.23526404151404154,2.239515271841311,2.2435342475507385,2.239515271841311,2.2435342475507385,,
14.0,0.3468410948138962,0.24060765623265623,2.2068778066074146,2.2184854329690427,2.2068778066074146,2.2184854329690427,,
15.0,0.3591576891581072,0.24736513486513487,2.173742987127865,2.189159911059769,2.173742987127865,2.189159911059769,,
16.0,0.3720914118204078,0.26299013486513484,2.1345742674434884,2.1536690314140547,2.1345742674434884,2.1536690314140547,,
17.0,0.370145288298607,0.26136675824175826,2.0979232376697015,2.1226429417288517,2.0979232376697015,2.1226429417288517,,
18.0,0.3815951332246165,0.27624771062271064,2.058216557783239,2.0923841690876075,2.058216557783239,2.0923841690876075,,
19.0,0.400641112231141,0.2802385114885115,2.0190846658220476,2.063700089087853,2.0190846658220476,2.063700089087853,,
20.0,0.40247385109217576,0.2839341214341214,1.9782839064504587,2.0368596576374665,1.9782839064504587,2.0368596576374665,,
21.0,0.43157855378162363,0.29150987900987896,1.9379018676047233,2.011243870272439,1.9379018676047233,2.011243870272439,,
22.0,0.4388440903987249,0.296643981018981,1.9025047881930481,1.9886007830941466,1.9025047881930481,1.9886007830941466,,
23.0,0.4569714762075487,0.3036019536019536,1.8645681250329111,1.958412267752653,1.8645681250329111,1.958412267752653,,
24.0,0.4458713429524251,0.30383852258852256,1.8318185853023154,1.937474314277694,1.8318185853023154,1.937474314277694,,
25.0,0.4699958255875934,0.3119217587967588,1.7969743896933164,1.9148879770696516,1.7969743896933164,1.9148879770696516,,
26.0,0.49591503084454885,0.3106456043956044,1.7616444709254246,1.8968546933676365,1.7616444709254246,1.8968546933676365,,
27.0,0.48927849387150957,0.32979034854034855,1.727560285025952,1.8684272519230136,1.727560285025952,1.8684272519230136,,
28.0,0.5074884358092597,0.3178245365745366,1.6996792157491047,1.8463482426468438,1.6996792157491047,1.8463482426468438,,
29.0,0.5110836275687943,0.33657661782661785,1.661835932264141,1.8364697081097485,1.661835932264141,1.8364697081097485,,
30.0,0.5215400120599835,0.3484813797313797,1.6343139816732968,1.8196179478831545,1.6343139816732968,1.8196179478831545,,
31.0,0.5408937265873709,0.3727942196692197,1.6038926811779246,1.797251851601008,1.6038926811779246,1.797251851601008,,
32.0,0.5622575353253746,0.36865252802752796,1.5741171402089735,1.7797729708033907,1.5741171402089735,1.7797729708033907,,
33.0,0.5669181946228231,0.3309714590964591,1.5473292565813253,1.7746795465254925,1.5473292565813253,1.7746795465254925,,
34.0,0.5683775816438196,0.3597641941391941,1.5228636222727159,1.7567585741979836,1.5228636222727159,1.7567585741979836,,
35.0,0.5830172300127345,0.36050824175824175,1.4911621210621853,1.7478965937033208,1.4911621210621853,1.7478965937033208,,
36.0,0.6256853585864052,0.3793553668553668,1.4706567006952622,1.7318485855350834,1.4706567006952622,1.7318485855350834,,
37.0,0.6087169493059005,0.3800994144744145,1.4365198556114644,1.7232746718197884,1.4365198556114644,1.7232746718197884,,
38.0,0.6297066331868352,0.3811906843156843,1.4169400308646407,1.7092398814195713,1.4169400308646407,1.7092398814195713,,
39.0,0.6332929901265686,0.3677978271728271,1.38943358075385,1.7040480784410557,1.38943358075385,1.7040480784410557,,
40.0,0.6396285504988672,0.3905160811410811,1.3663444822909785,1.699346521196986,1.3663444822909785,1.699346521196986,,
41.0,0.6401321439625476,0.3625894938394938,1.340700289782356,1.6916329084768804,1.340700289782356,1.6916329084768804,,
42.0,0.6541450577402289,0.38565497002997,1.3210312693726782,1.6763937811879717,1.3210312693726782,1.6763937811879717,,
43.0,0.6707199831349402,0.40127997002997,1.294774565042234,1.668946121571332,1.294774565042234,1.668946121571332,,
44.0,0.681178598139013,0.3837700493950494,1.2746037759032904,1.6561667883889915,1.2746037759032904,1.6561667883889915,,
45.0,0.698267600950553,0.4057442557442557,1.2578591781504014,1.641605314418409,1.2578591781504014,1.641605314418409,,
46.0,0.7045968925984444,0.43400245587745584,1.2359810371024935,1.6372417592438016,1.2359810371024935,1.6372417592438016,,
47.0,0.6998534776814331,0.4053474303474303,1.2157525833915261,1.6346420543433646,1.2157525833915261,1.6346420543433646,,
48.0,0.7225416532582886,0.4136672355422355,1.1964545899746464,1.6204583870588676,1.1964545899746464,1.6204583870588676,,
49.0,0.7438580607906357,0.4327263014763015,1.174549776432561,1.6192530365385247,1.174549776432561,1.6192530365385247,,
50.0,0.7393869829707304,0.44045294982794975,1.1516221107221116,1.6063476088484363,1.1516221107221116,1.6063476088484363,,
51.0,0.7520995853501012,0.4380699161949162,1.1350092630760342,1.600962627568894,1.1350092630760342,1.600962627568894,,
52.0,0.7698488901696529,0.4484865828615829,1.1191734564070608,1.593281886986727,1.1191734564070608,1.593281886986727,,
53.0,0.77015621309536,0.45106594794094795,1.099981552479314,1.580357738500516,1.099981552479314,1.580357738500516,,
54.0,0.7768688723527931,0.4739559052059052,1.0797286753560982,1.5786371936459513,1.0797286753560982,1.5786371936459513,,
55.0,0.787457438904171,0.46209138084138085,1.0621035889083263,1.5641475034183299,1.0621035889083263,1.5641475034183299,,
56.0,0.772115736611278,0.45121683871683865,1.0432868560155233,1.5680562391789001,1.0432868560155233,1.5680562391789001,,
57.0,0.7976690775492653,0.45603771228771234,1.0243625818514357,1.5512577880769087,1.0243625818514357,1.5512577880769087,,
58.0,0.8030028983946499,0.4580239205239205,1.0090503206440047,1.5404341996774165,1.0090503206440047,1.5404341996774165,,
59.0,0.8037095215818036,0.4636537074037073,0.9954076629058988,1.5418429374694824,0.9954076629058988,1.5418429374694824,,
60.0,0.8099653912728826,0.48349324286824286,0.9755926106490341,1.5387419836055598,0.9755926106490341,1.5387419836055598,,
61.0,0.8238618331188899,0.4615932678432679,0.9635742928467544,1.531249178937201,0.9635742928467544,1.531249178937201,,
62.0,0.8203554641917346,0.43455017205017193,0.9476745488596897,1.5367365673448912,0.9476745488596897,1.5367365673448912,,
63.0,0.8351032387781473,0.48163295038295034,0.9291465777976841,1.5178675806733983,0.9291465777976841,1.5178675806733983,,
64.0,0.8422983763735937,0.47796231546231543,0.9155218243598938,1.5204627647907776,0.9155218243598938,1.5204627647907776,,
65.0,0.8455977464578899,0.4739961427461427,0.9013066303496268,1.510339737643857,0.9013066303496268,1.510339737643857,,
66.0,0.8458380573321961,0.48357892107892103,0.8879014171806037,1.5094114817105806,0.8879014171806037,1.5094114817105806,,
67.0,0.8482001755976828,0.48624812687312685,0.876600574278364,1.4973302656376855,0.876600574278364,1.4973302656376855,,
68.0,0.8517288281744007,0.5011134698634698,0.8577067959542368,1.4856728689205012,0.8577067959542368,1.4856728689205012,,
69.0,0.8711546352728728,0.5004554473304473,0.844257346087811,1.5008616249942215,0.844257346087811,1.5008616249942215,,
70.0,0.8610184819318981,0.5151646964146964,0.830031957579594,1.4914554865402583,0.830031957579594,1.4914554865402583,,
71.0,0.8711948929218263,0.4864330114330114,0.8146740658610475,1.4927132052077343,0.8146740658610475,1.4927132052077343,,
72.0,0.8754574675168816,0.48362852425352426,0.8040883305026035,1.4978244981822177,0.8040883305026035,1.4978244981822177,,
73.0,0.8746244540365024,0.4839757464757464,0.7904468461578967,1.4869709974209937,0.7904468461578967,1.4869709974209937,,
