epoch,train_ba,val_ba,train_loss,val_loss,train_main_ce,val_main_ce,train_l1_tsce,val_l1_tsce
1.0,0.09615406792365795,0.1056547619047619,2.4837890868093453,2.4785427017324775,2.4837890868093453,2.4785427017324775,,
2.0,0.10441316939971312,0.09672619047619047,2.4643664584440343,2.4657649486022586,2.4643664584440343,2.4657649486022586,,
3.0,0.10292674434248877,0.12116529304029304,2.4502022285087435,2.455058916080633,2.4502022285087435,2.455058916080633,,
4.0,0.11822141278408531,0.11967719780219781,2.4359710833605597,2.4437377311774258,2.4359710833605597,2.4437377311774258,,
5.0,0.12894280433671965,0.12013507326007326,2.422361193451227,2.433829747713529,2.422361193451227,2.433829747713529,,
6.0,0.14628241131603495,0.13650412087912087,2.4094543447681502,2.4223527202944783,2.4094543447681502,2.4223527202944783,,
7.0,0.16810269739317232,0.1397664835164835,2.3951467420540604,2.4085925358992357,2.3951467420540604,2.4085925358992357,,
8.0,0.19075069668795777,0.14451694139194138,2.37857105030733,2.3953039702579115,2.37857105030733,2.3953039702579115,,
9.0,0.2161694221980621,0.16535027472527472,2.361359458811143,2.378292837086514,2.361359458811143,2.378292837086514,,
10.0,0.2469582594143606,0.17576694139194138,2.3420169119741403,2.3626155768625834,2.3420169119741403,2.3626155768625834,,
11.0,0.2600504441784732,0.1750228937728938,2.3215300092510147,2.3428217814518857,2.3215300092510147,2.3428217814518857,,
12.0,0.2769975000913875,0.1990041208791209,2.2986560662587485,2.323307161500468,2.2986560662587485,2.323307161500468,,
13.0,0.322367964229951,0.2274496336996337,2.273905828887341,2.298755312812399,2.273905828887341,2.298755312812399,,
14.0,0.33286911518836587,0.24381868131868134,2.2466653580759086,2.2708820323266927,2.2466653580759086,2.2708820323266927,,
15.0,0.35988821128841497,0.2430746336996337,2.2155560035331576,2.2445127964019775,2.2155560035331576,2.2445127964019775,,
16.0,0.378045098125492,0.24977106227106227,2.1837268315109553,2.2145528370106713,2.1837268315109553,2.2145528370106713,,
17.0,0.3890025090786003,0.25979090354090356,2.1497873137978947,2.177093528431548,2.1497873137978947,2.177093528431548,,
18.0,0.41034982242081036,0.25979090354090356,2.111483859080894,2.142835878056182,2.111483859080894,2.142835878056182,,
19.0,0.4151097894918085,0.29379197191697193,2.0689204131855683,2.1084266484841794,2.0689204131855683,2.1084266484841794,,
20.0,0.43143795867273843,0.32499236874236875,2.0269882632236853,2.0712287722254645,2.0269882632236853,2.0712287722254645,,
21.0,0.4561162136298,0.3569864163614163,1.9872948333328846,2.0427652816095296,1.9872948333328846,2.0427652816095296,,
22.0,0.4734471003406738,0.3813148656898657,1.948600486680573,2.0045600346559604,1.948600486680573,2.0045600346559604,,
23.0,0.49412107511773024,0.3507593101343101,1.9076593861860387,1.9782155589944512,1.9076593861860387,1.9782155589944512,,
24.0,0.49478507858505144,0.35083354145854145,1.869269962871776,1.9492582611783722,1.869269962871776,1.9492582611783722,,
25.0,0.5042335130202352,0.36175768675768677,1.8307829366010777,1.9211455477765327,1.8307829366010777,1.9211455477765327,,
26.0,0.5039012557328308,0.375709706959707,1.793243377348956,1.8959649921168942,1.793243377348956,1.8959649921168942,,
27.0,0.5151738473347852,0.39559849872349867,1.7586046864004696,1.8736228618396105,1.7586046864004696,1.8736228618396105,,
28.0,0.5450813247239586,0.41402417027417027,1.7208763412400787,1.853395575602379,1.7208763412400787,1.853395575602379,,
29.0,0.5567753392485254,0.41511544011544016,1.691559437676972,1.8370924362769494,1.691559437676972,1.8370924362769494,,
30.0,0.5407416610138863,0.41837780275280273,1.6563520253873338,1.8215483843222173,1.6563520253873338,1.8215483843222173,,
31.0,0.5580179462838204,0.4195797258297258,1.6234853038600847,1.79962908939497,1.6234853038600847,1.79962908939497,,
32.0,0.5673952687598175,0.4214892746142746,1.592585716528051,1.7846363712344648,1.592585716528051,1.7846363712344648,,
33.0,0.5808414600328224,0.42832098457098455,1.562879140704286,1.7626565807669825,1.562879140704286,1.7626565807669825,,
34.0,0.5795344585411497,0.4286682067932068,1.532892596020418,1.7453474215501865,1.532892596020418,1.7453474215501865,,
35.0,0.6054853583884414,0.4286682067932068,1.5048531971725763,1.729685981598126,1.5048531971725763,1.729685981598126,,
36.0,0.6149660070972361,0.45059280996781,1.4778577285654404,1.7162390679297364,1.4778577285654404,1.7162390679297364,,
37.0,0.6180560234105402,0.42941225441225445,1.4502319845498777,1.7101736633029916,1.4502319845498777,1.7101736633029916,,
38.0,0.6318537190551414,0.43185633810633806,1.422053341772042,1.698577246722385,1.422053341772042,1.698577246722385,,
39.0,0.637611023784087,0.45133685758685754,1.396045474912606,1.6907184730620073,1.396045474912606,1.6907184730620073,,
40.0,0.6368648875777486,0.45094003219003215,1.3729605417625577,1.6788575529346805,1.3729605417625577,1.6788575529346805,,
41.0,0.6566446250767937,0.4366067959817959,1.346463420344334,1.6627879446074807,1.346463420344334,1.6627879446074807,,
42.0,0.6648465014070718,0.4313984626484626,1.3213668612872853,1.6606425307911528,1.3213668612872853,1.6606425307911528,,
43.0,0.688531249114623,0.4405233655233655,1.295019900565054,1.6523149584877421,1.295019900565054,1.6523149584877421,,
44.0,0.6997328604521579,0.4278135059385059,1.2725665634753658,1.642816028651401,1.2725665634753658,1.642816028651401,,
45.0,0.7061788696919779,0.4409201909201909,1.2503031183691586,1.6316391123822456,1.2503031183691586,1.6316391123822456,,
46.0,0.7146391439550724,0.4405233655233655,1.227186832708471,1.6333187973710912,1.227186832708471,1.6333187973710912,,
47.0,0.7156244147709541,0.4342237623487623,1.203435476620992,1.6193767334582538,1.203435476620992,1.6193767334582538,,
48.0,0.7343792382324055,0.4401761433011433,1.1818519353866577,1.6152482843963352,1.1818519353866577,1.6152482843963352,,
49.0,0.7395715335481197,0.44818514818514815,1.1618326715394562,1.6041487603497928,1.1618326715394562,1.6041487603497928,,
50.0,0.7415789954189123,0.4342237623487623,1.135547189619027,1.5981758931684775,1.135547189619027,1.5981758931684775,,
51.0,0.7427949805161225,0.45105068542568544,1.1159351059034759,1.5829681743531538,1.1159351059034759,1.5829681743531538,,
52.0,0.7608535205209265,0.4622113997113997,1.097089687983195,1.5789878488292355,1.097089687983195,1.5789878488292355,,
53.0,0.7667810517283509,0.4461895743145743,1.079389604400186,1.586003918619551,1.079389604400186,1.586003918619551,,
54.0,0.770787003041525,0.47297528860028853,1.0572524753271364,1.566509183341935,1.0572524753271364,1.566509183341935,,
55.0,0.7735127663671575,0.4465863997113997,1.039779799124774,1.5780936634752172,1.039779799124774,1.5780936634752172,,
56.0,0.7810267357408339,0.451794733044733,1.0223116596539816,1.56657725466779,1.0223116596539816,1.56657725466779,,
57.0,0.7917230097373743,0.47228084415584415,1.0030418755961399,1.5546339454030145,1.0030418755961399,1.5546339454030145,,
58.0,0.8071054108555682,0.467419733044733,0.9847902833246718,1.5504535076886239,0.9847902833246718,1.5504535076886239,,
59.0,0.813930485058691,0.4681637806637806,0.9649691939353943,1.5347711771902954,0.9649691939353943,1.5347711771902954,,
60.0,0.8162103764270666,0.4891077672327672,0.9485586795152402,1.5346220879865116,0.9485586795152402,1.5346220879865116,,
61.0,0.8149420325520219,0.46707251082251083,0.9290631939383114,1.5436211845578527,0.9290631939383114,1.5436211845578527,,
62.0,0.8156126328609782,0.496212468087468,0.9108583868718615,1.5279383137381288,0.9108583868718615,1.5279383137381288,,
63.0,0.8302625017914655,0.5093437812187812,0.894331673781077,1.520214777021013,0.894331673781077,1.520214777021013,,
64.0,0.8430351877481389,0.4793855450105449,0.8762142062187195,1.5217092446321567,0.8762142062187195,1.5217092446321567,,
65.0,0.8341578383923075,0.47262806637806637,0.8600975450347451,1.526481037309184,0.8600975450347451,1.526481037309184,,
66.0,0.8456376168879318,0.4773993367743367,0.8441592639567805,1.5072956783531686,0.8441592639567805,1.5072956783531686,,
67.0,0.8513946574577472,0.48214979464979457,0.8314334062968983,1.5125322109143409,0.8314334062968983,1.5125322109143409,,
68.0,0.8491653478176637,0.490199037074037,0.8139224454468372,1.5123890969880234,0.8139224454468372,1.5123890969880234,,
69.0,0.8530413168099118,0.4802402458652458,0.8006309432141921,1.5134433585511158,0.8006309432141921,1.5134433585511158,,
70.0,0.8575090839046543,0.4717331279831279,0.7849228784149769,1.4979106716855743,0.7849228784149769,1.4979106716855743,,
71.0,0.8591960009057723,0.504185051060051,0.769881294521631,1.4916568380841138,0.769881294521631,1.4916568380841138,,
72.0,0.86046338509294,0.4914009601509601,0.7584986969536426,1.5042673603317442,0.7584986969536426,1.5042673603317442,,
73.0,0.8685717873075419,0.4937683843933843,0.7418277495047625,1.4987257218219825,0.7418277495047625,1.4987257218219825,,
74.0,0.8611339854018963,0.504185051060051,0.7277888043254029,1.4832935989255736,0.7277888043254029,1.4832935989255736,,
75.0,0.8720931094464494,0.4969565157065157,0.7169218528504465,1.4815952023105508,0.7169218528504465,1.4815952023105508,,
76.0,0.8780271205455422,0.47892766955266947,0.7011159398976494,1.502785940142073,0.7011159398976494,1.502785940142073,,
77.0,0.8778752084706752,0.4969565157065157,0.6878061951375475,1.4748137060707138,0.6878061951375475,1.4748137060707138,,
78.0,0.8820204363017604,0.486539849039849,0.679047214049919,1.4822832797405987,0.679047214049919,1.4822832797405987,,
79.0,0.887978971427189,0.49812201687201685,0.6646636500078089,1.486709012787723,0.6646636500078089,1.486709012787723,,
80.0,0.8891511794408292,0.5033667721167722,0.6523908383706036,1.4791598707966551,0.6523908383706036,1.4791598707966551,,
81.0,0.8935786888866186,0.5033303502053502,0.6411722496444103,1.4832513910778882,0.6411722496444103,1.4832513910778882,,
82.0,0.897946837233991,0.4917117604617604,0.6290135264396668,1.4792480066683165,0.6290135264396668,1.4792480066683165,,
83.0,0.8938415389346314,0.5041850510600511,0.6183108867383471,1.4632731386895717,0.6183108867383471,1.4632731386895717,,
84.0,0.906831517027633,0.51494893994894,0.6088053191409392,1.4693667063346276,0.6088053191409392,1.4693667063346276,,
85.0,0.9011439538324862,0.5036775724275724,0.5994035660051832,1.477262608398347,0.5994035660051832,1.477262608398347,,
86.0,0.9044533933783444,0.5081914613164613,0.5856375327297285,1.458512799979667,0.5856375327297285,1.458512799979667,,
87.0,0.9061319071946552,0.5097406066156066,0.5758639111238367,1.4683868941470717,0.5758639111238367,1.4683868941470717,,
88.0,0.9120085420479603,0.5033303502053502,0.5646624731082542,1.4617626441300973,0.5646624731082542,1.4617626441300973,,
89.0,0.9161523849048286,0.5001786408036408,0.5564953899851033,1.4572030609176003,0.5564953899851033,1.4572030609176003,,
90.0,0.915165400997502,0.5070259601509601,0.547974464005115,1.4735922651178033,0.547974464005115,1.4735922651178033,,
91.0,0.9130540784658371,0.49291368353868353,0.5409156864764644,1.4638048523276515,0.5409156864764644,1.4638048523276515,,
92.0,0.9196582265466554,0.509233127983128,0.5313338789285398,1.4531895987380892,0.5313338789285398,1.4531895987380892,,
