epoch,train_ba,val_ba,train_loss,val_loss,train_main_ce,val_main_ce,train_l1_tsce,val_l1_tsce
1.0,0.0984101442531826,0.0900297619047619,2.7291605743707397,2.7178761422986817,2.4806353877572453,2.4693471186259797,2.4852522831337125,2.4852901069370246
2.0,0.09794249360933326,0.078125,2.703483798457127,2.7005783862616184,2.455128211601108,2.4523153248623277,2.483555808721804,2.482629718159783
3.0,0.09461261988506409,0.08854166666666667,2.6884592215220136,2.68456919799895,2.4402752614488787,2.4366384215608856,2.4818395418279313,2.4793081904304097
4.0,0.10136654558034941,0.09375,2.6716801830366546,2.6724944862388296,2.4237281640370685,2.424910171497503,2.479520015155568,2.4758436313042274
5.0,0.11337928596677271,0.10416666666666667,2.6557851286495433,2.6626130349537322,2.408099379258997,2.4154070143163557,2.4768574359370215,2.4720597295366096
6.0,0.1360688687830449,0.10416666666666667,2.6420994085424088,2.6496186651421723,2.394661908056222,2.4027601558075853,2.474374822541779,2.468585512341832
7.0,0.172747087010917,0.10416666666666667,2.626021790036968,2.6360696476592116,2.3788653149324306,2.3895716116978574,2.471564932430492,2.464979637304001
8.0,0.18034849789476318,0.11160714285714286,2.6095154051687204,2.62025363769757,2.362645871031518,2.3741288326195713,2.468695103888418,2.4612484627221463
9.0,0.19792106816716656,0.1327876984126984,2.592421304478365,2.601465898152639,2.3458474505181406,2.355685076064612,2.465738780825746,2.4578085312476525
10.0,0.22005012610232563,0.16587301587301587,2.570164000754263,2.5856969652796638,2.3238852463516535,2.340288036673732,2.4627876674427704,2.454089640160284
11.0,0.24600585185152424,0.19420787545787546,2.547943363937677,2.5628801295037804,2.301970649233051,2.317856351299399,2.4597269086276783,2.450238388670972
12.0,0.26888115190939516,0.19420787545787546,2.52313354436089,2.539177761980768,2.277520688374837,2.2945879972898044,2.4561283794103885,2.445897343596058
13.0,0.2917034371938158,0.22580509768009768,2.496103197920556,2.5148508718027873,2.2508546866622625,2.2706960644242327,2.4524852285198135,2.441548247309126
14.0,0.31869736892308087,0.2574023199023199,2.469084863101735,2.4897082500909207,2.224245454750809,2.245965730509109,2.4483946846980675,2.4374244805623793
15.0,0.3442588773291238,0.2626106532356532,2.4402868878607658,2.4580885799678827,2.195849408355414,2.2148003564078427,2.4443751550188253,2.432882531860171
16.0,0.348892483778179,0.2577495421245421,2.4074472025328992,2.429044954875517,2.163414181914984,2.1861640236081454,2.4403295507618026,2.428809789510874
17.0,0.36395585051850293,0.2949023199023199,2.374219508264579,2.4026947966694125,2.1305485921747542,2.1602677184449144,2.4367091590282963,2.42427005993544
18.0,0.36423978126655426,0.2957074175824176,2.3406834041371063,2.376862001136915,2.097410422680425,2.1348548923018416,2.4327299931470088,2.4200704309361925
