epoch,train_ba,val_ba,train_loss,val_loss,train_main_ce,val_main_ce,train_l1_tsce,val_l1_tsce
1.0,0.08750053919058602,0.08373917748917749,2.732149455126594,2.727230083307571,2.483690953722187,2.4788012532792854,2.4845853693345012,2.484287288767346
2.0,0.08941187474132795,0.11262175324675326,2.7289961786831127,2.7226655299846945,2.4805599212646485,2.474265485120243,2.484362278732599,2.484000159438545
3.0,0.09459147054198852,0.111133658008658,2.7253830124350156,2.7170402862616543,2.476974100225112,2.46869011320306,2.4840888836804558,2.4835019182171343
4.0,0.08822003113648158,0.1028138528138528,2.719986576192519,2.7094733940779103,2.4716194900811885,2.4611636844612437,2.4836709789201326,2.483097695740017
5.0,0.09447658149923176,0.10044642857142856,2.7136595043481564,2.7013966740941155,2.465330400653914,2.453145502587042,2.4832913361343683,2.4825114047033545
6.0,0.0860929749821991,0.10731456043956043,2.7056205469019274,2.6925528261083116,2.4573514929004743,2.444416102573011,2.482690776563158,2.4813664044148824
7.0,0.08718214841722886,0.09569597069597069,2.6967645645141602,2.6839754383944903,2.448567166047938,2.4359460159166324,2.481973807951983,2.480293444627841
8.0,0.08869572738280573,0.09615384615384615,2.686534654392916,2.6760231799627903,2.438427749334597,2.4281205524354292,2.4810688720029943,2.479026210378613
9.0,0.09848018569250512,0.08974358974358974,2.675590284197938,2.6667138415680833,2.427597510580923,2.418957975489148,2.4799270807528027,2.4775580612160044
10.0,0.0982978041277089,0.09615384615384615,2.663725409788244,2.6566451456419813,2.4158642226574467,2.4090584438933424,2.4786119909847484,2.475867270012579
11.0,0.11141412569924593,0.08974358974358974,2.650456860486199,2.647920135915632,2.4027298871208638,2.4004989996464294,2.477270269393921,2.4742112399558343
12.0,0.13220894726964608,0.11372481684981683,2.6372999995362525,2.6380330909638716,2.3897109770307354,2.3907714807070217,2.47589028115366,2.4726159939399133
13.0,0.16738296578047854,0.13055173992673993,2.621090259738997,2.6236582013982286,2.3736408766578228,2.3765950992967957,2.4744941281337365,2.470631866060065
14.0,0.2109773413096737,0.1516712454212454,2.6013599068510764,2.6051558742861776,2.35411210714602,2.358290249073999,2.4724776969236486,2.46865583312582
15.0,0.22997029773451574,0.14526098901098902,2.5815284420462214,2.5849561818252655,2.3344587718739227,2.3383372535366984,2.4706961603725657,2.4661891530956743
16.0,0.24730990471383105,0.1620879120879121,2.559250341677198,2.5671955340007355,2.3123978745703604,2.320858825593305,2.4685249674553966,2.463366296869763
17.0,0.24531592894613627,0.15447573260073258,2.536768923553766,2.5467793701668464,2.2901405362521903,2.300738204865766,2.4662830969866585,2.460411660064607
18.0,0.25347786471109557,0.18606913919413923,2.509082736221014,2.519418525977953,2.2627269950567506,2.2736788303894406,2.4635568151287006,2.457397678194667
19.0,0.2511925637994413,0.20335393772893773,2.4789366553811467,2.491029530587281,2.232860134162155,2.245613108019857,2.4607652767031802,2.454164095884244
20.0,0.2666887221117118,0.20484203296703296,2.4463943154204126,2.469537675733397,2.2005950983832863,2.224437465329142,2.4579922320795995,2.451001490361592
21.0,0.2682793901923056,0.2212110805860806,2.410575413236431,2.437797752357799,2.1651609140283923,2.1930650564340444,2.454144692888447,2.447326294769197
22.0,0.28771419886175714,0.2499427655677656,2.3750313412909416,2.394534915156618,2.129992731879739,2.1501871509664863,2.450385738821591,2.4434781187384793
23.0,0.3071574698176991,0.2787355006105006,2.338271063449336,2.362608755834004,2.0936033118004893,2.1186445253135187,2.446677572586957,2.4396425365696293
24.0,0.3185122429943148,0.2943605006105006,2.299765714009603,2.333252534358459,2.055479407777973,2.0896389583158776,2.442863775702084,2.4361350959574684
25.0,0.329329383189442,0.3059790903540904,2.2584566452923944,2.294064950660841,2.0145543827730066,2.050843430694038,2.43902309922611,2.4322149471418393
26.0,0.34585277820157806,0.3271596459096459,2.2178167221592924,2.2637653266184428,1.9743323307411342,2.0208509321043477,2.434843795439776,2.4291447182378825
27.0,0.33955768328131936,0.33271520146520145,2.1781661837708715,2.2293954572734043,1.935017060766033,1.9867703999287984,2.431490993499756,2.426251527120376
28.0,0.3758465012941434,0.38055520868020865,2.1439230974982766,2.187344985600759,1.9011246036080753,1.9450093571250961,2.42798428254969,2.4233561761280487
29.0,0.39577735942359654,0.37015415140415137,2.1026683601678586,2.171225144312932,1.8602651189355288,1.9291373286726912,2.4240327694836785,2.4208786981345636
30.0,0.44107003014459717,0.3966536935286935,2.0699926769032198,2.144634756110829,1.8278717676798502,1.9028086895068017,2.4212093867507636,2.4182612656136238
31.0,0.4577361021362984,0.440126887001887,2.030085587969013,2.1082977797152727,1.7883349362541647,1.8667513167364358,2.417506456375122,2.415464442157181
32.0,0.46980066052382713,0.43701541514041514,1.9980975384805717,2.076441996196318,1.7566571188907998,1.8351567764959391,2.4144039556091905,2.4128519656390126
33.0,0.47964217799567965,0.4282013125763126,1.9635167505226883,2.0605698464184825,1.7223902945424996,1.8195442906498203,2.411264140933168,2.410254965167074
34.0,0.5056646359859814,0.4342147435897436,1.9323392587549546,2.0412096441144776,1.6915042592029945,1.800463976944692,2.4083502348731547,2.4074572853788117
35.0,0.5091560159202878,0.4281517094017094,1.9010609888562968,2.0248202628637912,1.6604806460586248,1.784258923587009,2.405803368138332,2.405613334926628
36.0,0.5265072387014316,0.44257478632478636,1.8703325832591338,2.0071091849423017,1.630122068349053,1.7667637978785136,2.4021052687775857,2.403453993374074
37.0,0.5520626714413538,0.43261599511599513,1.8372014980690152,1.9953825487893009,1.5972449989879833,1.7552435539177889,2.3995648122301287,2.401389587560349
38.0,0.554926764823043,0.44423458485958484,1.8181732939738853,1.9767602477553328,1.5784676939833397,1.7368832057749732,2.397056058808869,2.3987702321724074
39.0,0.5489308709462223,0.4561393467643467,1.7893789997287826,1.9766873015454536,1.549963009591196,1.7369430756427833,2.394159839667526,2.3974417243483503
40.0,0.5840073846625025,0.4461805555555555,1.7594302378448785,1.9610117144838592,1.520261279741923,1.7215080458736984,2.3916894033843397,2.395036635314219
41.0,0.577040071992177,0.42712148962148966,1.7351296247220507,1.9415117636234802,1.4962493494445201,1.7022115133217806,2.3888027527753044,2.393001852656257
42.0,0.6001248840637967,0.444198162948163,1.7077407757441203,1.9293930318933972,1.46910123684827,1.6902499100160318,2.3863956283120547,2.3914315079796244
43.0,0.6044964022380154,0.43349532412032415,1.6804663522570742,1.9122811308979282,1.4420726607827579,1.6733824473160963,2.383936854904773,2.38898659739974
44.0,0.6175869302667266,0.4451139138639139,1.6572272571862912,1.905703004295304,1.4190694598590627,1.66693461435081,2.3815779143688727,2.3876838416037476
45.0,0.6334544238864178,0.45226821789321786,1.6353096746930889,1.8977737596049111,1.3973277316373938,1.6590802888193075,2.3798193118151496,2.3869348164846205
46.0,0.6359270294073492,0.467419733044733,1.6087307892593683,1.8780298261247443,1.3709895082548553,1.639490430171673,2.377412749271767,2.385394197949291
47.0,0.6581518557923941,0.47341235153735156,1.5877316255195468,1.879880147572805,1.350193977355957,1.6415712784027912,2.375376243217319,2.3830886917001397
48.0,0.6629192111494863,0.46345356032856033,1.5635997028911814,1.8698460731280626,1.3262944969476438,1.6316991621220605,2.3730520585004022,2.38146869811786
49.0,0.6709180184068834,0.4658209845709846,1.5371929743710686,1.8516875032842512,1.3001437612608366,1.6137951661849164,2.3704923713908475,2.3789231325747697
50.0,0.6787759934709275,0.47732892107892105,1.5151818658791336,1.8550283739552695,1.2783030514623606,1.6172708054266032,2.3687878459107643,2.377575685286663
51.0,0.7002819371583677,0.4970709845709846,1.494728799427257,1.8371091820079195,1.2580183005800434,1.5994592326632617,2.3671051081489116,2.3764996669701572
52.0,0.6936735147471248,0.4849945193695194,1.4764154537051333,1.832271460245347,1.2399257921705058,1.5948499476415872,2.36489631802428,2.374215234666181
53.0,0.7078113870291247,0.49295392107892105,1.4532230554842482,1.8260053939367893,1.2169428806678921,1.588743593565811,2.3628018089369234,2.37261793176098
54.0,0.7132183817010119,0.49178841991341987,1.4312053442001342,1.8270891150073891,1.1950845082600912,1.5898937226752559,2.3612084201737944,2.3719542125273034
55.0,0.7199314733609935,0.5113299894549895,1.4118589031930062,1.7993377567042965,1.1759495333129284,1.5623278765988773,2.359093697865804,2.3700985626356137
56.0,0.731678376235055,0.49539800477300483,1.3874066479065839,1.8057800693624824,1.1516005609549729,1.5689040302524906,2.3580609284195244,2.368760983619464
57.0,0.7329540505479101,0.46496628371628373,1.371624178979911,1.800396188476382,1.1360426463332831,1.5636105523306942,2.355815204919553,2.367856780452841
58.0,0.7335251356272624,0.5097808441558441,1.3522311449050903,1.780939394200342,1.1167913184446447,1.5443247852946174,2.3543982066360174,2.366146218847241
59.0,0.7392965934885153,0.5198006854256855,1.3316543480929206,1.7621701603105082,1.0963919073927637,1.5257341833509637,2.352624585581761,2.36435958901806
60.0,0.7448678826666882,0.5081820956820957,1.3100207819658167,1.7655479900935698,1.0749614855822396,1.5291913825379322,2.3505929049323586,2.3635658371377977
61.0,0.7356800951760804,0.5210026085026085,1.2946497155170815,1.756739392083072,1.0597231907003066,1.520451035019914,2.3492652481677485,2.362883447895389
