weight_source,gain,split,accuracy,balanced_accuracy,macro_f1,zero_output_fraction,mean_total_output_spikes,mean_active_output_classes,mean_per_class_count_variance,mean_peak_class_spikes_per_timestep
no_bias_w,0.5,val,0.21428571428571427,0.21865079365079365,0.2098886895268474,0.6984126984126984,0.6111111111111112,0.3412698412698413,0.11463319895859576,0.006247752474884232
no_bias_w,0.5,test,0.2534246575342466,0.24251789876789875,0.21344516594516594,0.6575342465753424,0.8287671232876712,0.4589041095890411,0.17811737661850255,0.00776669838254425
no_bias_w,1.0,train,0.8055077452667814,0.807200709433772,0.7954648493867208,0.01549053356282272,41.32185886402754,5.741824440619621,41.15561582449799,0.1956174755109679
no_bias_w,1.0,val,0.5,0.48317700817700815,0.4578593195208262,0.015873015873015872,30.182539682539684,4.849206349206349,25.202900604686324,0.1466088377083632
no_bias_w,1.0,test,0.5,0.4682831057831058,0.44650971633730246,0.0,34.794520547945204,5.664383561643835,27.445088196659793,0.17532354986884072
no_bias_w,2.0,train,0.9208261617900172,0.9195611962109314,0.9205856012368369,0.0034423407917383822,169.08605851979345,9.567986230636834,265.0969513658271,0.4854387833054052
no_bias_w,2.0,val,0.5158730158730159,0.5119107744107744,0.4990931061645704,0.0,130.52380952380952,8.912698412698413,177.11604518350555,0.39841628309373345
no_bias_w,2.0,test,0.5273972602739726,0.5154914529914529,0.5102504812916278,0.0,142.94520547945206,9.301369863013699,177.91289016075564,0.4578964766805292
no_bias_w,4.0,train,0.9070567986230637,0.9054786841721237,0.9040449392454758,0.0034423407917383822,315.47848537005166,10.831325301204819,513.215069276368,0.6500923075722451
no_bias_w,4.0,val,0.47619047619047616,0.482948532948533,0.4686404644737978,0.0,252.8095238095238,10.333333333333334,355.5124296632234,0.5721149021471018
no_bias_w,4.0,test,0.5,0.5063034188034188,0.47628620096583485,0.0,259.2260273972603,10.520547945205479,337.0346257897041,0.6294175922119352
no_bias_w,8.0,train,0.8278829604130808,0.8275896300238651,0.8249748356529953,0.0017211703958691911,415.01376936316694,11.282271944922547,651.9274575558192,0.7267458852561656
no_bias_w,8.0,val,0.4603174603174603,0.4738936988936988,0.4475312328573198,0.0,341.06349206349205,11.015873015873016,458.08742756361795,0.6616609230014292
no_bias_w,8.0,test,0.3972602739726027,0.40415903540903536,0.37358793917781336,0.0,333.4246575342466,11.10958904109589,414.1944861449929,0.7106191951915805
no_bias_w,16.0,train,0.7693631669535284,0.7699013632044956,0.7628590448871263,0.0017211703958691911,471.19449225473323,11.457831325301205,713.9688204502294,0.7620727399570228
no_bias_w,16.0,val,0.42857142857142855,0.43863636363636366,0.4107709342887362,0.0,394.3968253968254,11.325396825396826,508.49199000587896,0.7096672895370828
no_bias_w,16.0,test,0.4041095890410959,0.4168303918303918,0.393088657007338,0.0,374.82191780821915,11.32876712328767,444.77333145680876,0.7440365833237487
no_bias_w,32.0,train,0.7504302925989673,0.7487499240726613,0.7411397204507298,0.0017211703958691911,501.68674698795184,11.555938037865749,741.9144910105136,0.7796242811442814
no_bias_w,32.0,val,0.42063492063492064,0.42736291486291483,0.40666822126961444,0.0,423.53968253968253,11.468253968253968,535.1713067943227,0.7363718939170901
no_bias_w,32.0,test,0.3904109589041096,0.39830377955377955,0.37595248644635615,0.0,396.67808219178085,11.465753424657533,459.34089807343463,0.7617783943681696
no_bias_w,64.0,train,0.7246127366609294,0.7246870469753794,0.7152134720513631,0.0017211703958691911,517.8709122203098,11.61617900172117,755.4729061315342,0.7892141543644671
no_bias_w,64.0,val,0.4365079365079365,0.4413780663780664,0.42069222608739515,0.0,439.531746031746,11.531746031746032,547.4106565465692,0.7508994707403287
no_bias_w,64.0,test,0.363013698630137,0.36957209457209456,0.3442767732747387,0.0,408.43150684931504,11.5,467.10885797835743,0.769909492085033
