weight_source,gain,split,accuracy,balanced_accuracy,macro_f1,zero_output_fraction,mean_total_output_spikes,mean_active_output_classes,mean_per_class_count_variance,mean_peak_class_spikes_per_timestep
no_bias_w,0.5,val,0.20634920634920634,0.2159090909090909,0.2145632327004876,0.7301587301587301,0.5714285714285714,0.2777777777777778,0.11175149071974456,0.006565001027803925
no_bias_w,0.5,test,0.17123287671232876,0.17362845487845488,0.12255405035577448,0.678082191780822,0.6095890410958904,0.3561643835616438,0.11340855069744156,0.0073788437038083505
no_bias_w,1.0,train,0.7900172117039587,0.7859051211763775,0.7878397278472176,0.020654044750430294,37.05507745266782,5.791738382099828,33.26636815271913,0.17517433848313432
no_bias_w,1.0,val,0.47619047619047616,0.45355339105339104,0.449602998169427,0.047619047619047616,27.857142857142858,4.7936507936507935,21.971466364323515,0.14322100466755952
no_bias_w,1.0,test,0.4520547945205479,0.43733974358974353,0.4335470874490838,0.0,33.28082191780822,5.815068493150685,23.593314098955375,0.16137711592365728
no_bias_w,2.0,train,0.9242685025817556,0.9236901008524159,0.9261585705731376,0.008605851979345954,160.8382099827883,9.6592082616179,235.681086776415,0.4592799031753011
no_bias_w,2.0,val,0.5476190476190477,0.5316618566618567,0.545333678667012,0.007936507936507936,128.73809523809524,8.65079365079365,176.55787037037035,0.3999888035475412
no_bias_w,2.0,test,0.5136986301369864,0.5081231268731268,0.5157239261398855,0.0,141.16438356164383,9.58904109589041,174.7447144554951,0.4493590951039402
no_bias_w,4.0,train,0.9104991394148021,0.9091016160202204,0.9081520474491421,0.0051635111876075735,308.7418244406196,10.967297762478486,473.46210907065733,0.630113645787822
no_bias_w,4.0,val,0.48412698412698413,0.4731180856180856,0.4760316063290891,0.0,250.31746031746033,10.373015873015873,370.21874737549336,0.5728002804861131
no_bias_w,4.0,test,0.541095890410959,0.5409354534354534,0.5400201076983759,0.0,258.28767123287673,10.808219178082192,328.2693282041659,0.6279308145434057
no_bias_w,8.0,train,0.8640275387263339,0.866476084881605,0.8620375231733854,0.0051635111876075735,416.55938037865747,11.397590361445783,614.0319265752463,0.7134216922507389
no_bias_w,8.0,val,0.42063492063492064,0.41121332371332375,0.409586377027579,0.0,337.37301587301585,11.007936507936508,480.04763479465856,0.6548444136959569
no_bias_w,8.0,test,0.4863013698630137,0.48792318792318784,0.4853916063031243,0.0,337.54794520547944,11.301369863013699,414.80160442859824,0.7071129242219539
no_bias_w,16.0,train,0.7934595524956971,0.7968682365167751,0.7929187737437817,0.0034423407917383822,481.4302925989673,11.549053356282272,683.6099865407041,0.7538273003672398
no_bias_w,16.0,val,0.3968253968253968,0.38386844636844636,0.36052588459980583,0.0,391.8095238095238,11.238095238095237,532.728017132779,0.6967270602054239
no_bias_w,16.0,test,0.4589041095890411,0.46312160062160057,0.46228233283507114,0.0,382.6232876712329,11.493150684931507,456.02478967285924,0.7409688688311896
no_bias_w,32.0,train,0.7607573149741824,0.7655313790839133,0.7607212866748384,0.0034423407917383822,517.2547332185886,11.650602409638553,718.5521007067364,0.7737768929812812
no_bias_w,32.0,val,0.36507936507936506,0.35764189514189515,0.33443525982319083,0.0,422.93650793650795,11.38888888888889,559.6598954396571,0.7216387968579268
no_bias_w,32.0,test,0.4452054794520548,0.4491355866355866,0.44898801681410383,0.0,406.0342465753425,11.602739726027398,475.0684657847001,0.7592665389398632
no_bias_w,64.0,train,0.7555938037865749,0.7597757793226237,0.7567675657882201,0.0034423407917383822,536.2719449225473,11.690189328743546,736.6409592142851,0.7843392087840667
no_bias_w,64.0,val,0.3333333333333333,0.33079004329004325,0.3185891801953508,0.0,440.42857142857144,11.476190476190476,575.3264571260604,0.7346618937223252
no_bias_w,64.0,test,0.4383561643835616,0.442094017094017,0.4429942950886747,0.0,418.3150684931507,11.650684931506849,481.8285951085258,0.7684283553790505
