experiment,seed,objective,best_epoch_by_val_ba,best_val_ba,val_loss_at_best_val_ba,firing_onset_epoch,input_channels,hidden_width,num_classes,backbone_params,readout_params,total_params,zero_l1_firing_rate,zero_l2_firing_rate,zero_output_firing_rate,train_accuracy,train_balanced_accuracy,train_macro_f1,train_loss,train_l1_firing_rate,train_l2_firing_rate,train_output_firing_rate,train_network_firing_rate,train_silent_output_fraction,train_samples,val_accuracy,val_balanced_accuracy,val_macro_f1,val_loss,val_l1_firing_rate,val_l2_firing_rate,val_output_firing_rate,val_network_firing_rate,val_silent_output_fraction,val_samples,test_accuracy,test_balanced_accuracy,test_macro_f1,test_loss,test_l1_firing_rate,test_l2_firing_rate,test_output_firing_rate,test_network_firing_rate,test_silent_output_fraction,test_samples
experiment_2_1_1_timestep_relative10bin_temporal_order,11,timestep_ce,110,0.26441798941798944,2.4018499851226807,26,30,64,12,6784,0,6784,0.0,0.0,0.0,0.387263339070568,0.37550225994015296,0.3297494305890726,2.340352947658598,0.01413491089821964,0.09025794714187617,0.11059423518180447,0.05720195526248418,0.027538726333907058,581,0.2698412698412698,0.26441798941798944,0.17456540662994294,2.4018499851226807,0.009939316126766747,0.07112111535422702,0.10887250168261493,0.046388125964107005,0.09523809523809523,126,0.273972602739726,0.2498085248085248,0.16263338064623864,2.366941752499097,0.016440419980119286,0.11746318961232605,0.1472001325381047,0.07383023288838399,0.00684931506849315,146
experiment_2_1_1_timestep_relative10bin_temporal_order,11,relative_10bin_ce,116,0.5198773448773448,1.7699986696243286,22,30,64,12,6784,1452,8236,0.0,0.0,0.0,0.8192771084337349,0.8209661759155301,0.8241333288820564,0.6197585267577442,0.011229839047347883,0.057064341283266616,0.18653452135707146,0.047208869981744186,0.060240963855421686,581,0.5317460317460317,0.5198773448773448,0.5136191253744088,1.7699986696243286,0.0076101746993240274,0.04098630497761391,0.15654171421882773,0.03563339478535686,0.1349206349206349,126,0.6095890410958904,0.5927544677544677,0.5854665512715165,1.2591385514768836,0.012733494864148443,0.07073056452948973,0.2401493814888447,0.058739231278992714,0.00684931506849315,146
experiment_2_1_1_timestep_relative10bin_temporal_order,23,timestep_ce,115,0.271031746031746,2.387753963470459,32,30,64,12,6784,0,6784,0.0,0.0,0.0,0.39759036144578314,0.3824052908133097,0.32445433076890345,2.339524095522147,0.017295920076372956,0.11636303113537776,0.11945416785301556,0.07134016351277309,0.029259896729776247,581,0.2857142857142857,0.271031746031746,0.19643648035738318,2.387753963470459,0.012566115793170046,0.09342216442805724,0.12005823310800924,0.05874249093896184,0.09523809523809523,126,0.2808219178082192,0.26430375180375176,0.17848905723905725,2.361856859024257,0.020952410536779324,0.15305044731610337,0.1540134194831014,0.09274531383129793,0.0,146
experiment_2_1_1_timestep_relative10bin_temporal_order,23,relative_10bin_ce,119,0.4909151034151035,1.6521486043930054,28,30,64,12,6784,1452,8236,0.0,0.0,0.0,0.8158347676419966,0.8136711112826435,0.8215164139806165,0.616373598985951,0.010258166965347447,0.04750542231229169,0.15952624203750537,0.04007989013013549,0.06540447504302926,581,0.49206349206349204,0.4909151034151035,0.4981872387445143,1.6521486043930054,0.006774811254499166,0.03113340575893249,0.130044186931203,0.028476115228814727,0.1349206349206349,126,0.5205479452054794,0.5153173215673216,0.5013693905599103,1.6836227717464918,0.011896071487740226,0.05796212309476474,0.19868290258449303,0.048965137744958816,0.0410958904109589,146
