condition,seed,split,best_epoch,parameter_count,state_probe_feature_dim,state_tail_event_fraction,output_tail_event_fraction,valid_count_accuracy,valid_count_balanced_accuracy,valid_count_macro_f1,full_count_accuracy,full_count_balanced_accuracy,full_count_macro_f1,valid_output_membrane_accuracy,valid_output_membrane_balanced_accuracy,valid_output_membrane_macro_f1,full_output_membrane_accuracy,full_output_membrane_balanced_accuracy,full_output_membrane_macro_f1,layer1_fraction_at_cap,layer1_fraction_ge4,layer1_fraction_gt1,layer1_fraction_one,layer1_fraction_zero,layer1_mean_events_per_neuron_step,layer1_pre_reset_membrane_max,layer1_pre_reset_membrane_mean,state_fraction_at_cap,state_fraction_ge4,state_fraction_gt1,state_fraction_one,state_fraction_zero,state_mean_events_per_neuron_step,state_pre_reset_membrane_max,state_pre_reset_membrane_mean,output_fraction_at_cap,output_fraction_ge4,output_fraction_gt1,output_fraction_one,output_fraction_zero,output_mean_events_per_neuron_step,output_pre_reset_membrane_max,output_pre_reset_membrane_mean,state_probe_accuracy,state_probe_balanced_accuracy,state_probe_macro_f1
rsnn176_capacity,53,val,117,38368,176,0.7706421613693237,0.7788663506507874,0.47619047619047616,0.4846019721019721,0.45829569616754967,0.2777777777777778,0.2698412698412698,0.17811447811447811,0.1746031746031746,0.16439393939393937,0.12507141957606355,0.09523809523809523,0.08333333333333333,0.014925373134328358,0.1278078258037567,0.3473847508430481,0.43264877796173096,0.07236416637897491,0.4949870705604553,6.9713850021362305,159.10232543945312,1.2534193992614746,0.1278078258037567,0.3473847508430481,0.43264877796173096,0.07236416637897491,0.4949870705604553,6.9713850021362305,159.10232543945312,1.2534193992614746,0.07632600516080856,0.37494608759880066,0.45515307784080505,0.055735230445861816,0.48911169171333313,6.582039833068848,51.581626892089844,-0.48938271403312683,0.47619047619047616,0.46806758056758063,0.4605570571999702
rsnn176_capacity,53,test,117,38368,176,0.7947670458114311,0.8036783672358891,0.4657534246575342,0.4642912642912642,0.43567983157689455,0.2602739726027397,0.2445887445887446,0.16913913204912442,0.3219178082191781,0.309439171939172,0.29525560224089636,0.0958904109589041,0.08333333333333333,0.014767932489451477,0.12073386409511305,0.3545310917782457,0.44555195227061234,0.07269761211251559,0.4817504356168721,6.897915840148926,155.1587758521511,1.3353707692394519,0.12073386409511305,0.3545310917782457,0.44555195227061234,0.07269761211251559,0.4817504356168721,6.897915840148926,155.1587758521511,1.3353707692394519,0.06425890300984252,0.39587585934220926,0.4760855697605708,0.05677029847690504,0.46714412104593567,6.457649622877983,47.26286349884451,-0.24715878702189825,0.4589041095890411,0.46258741258741254,0.47036529947013556
rsnn176_capacity,71,train,65,38368,176,0.740295410566609,0.7277899578393224,0.5163511187607573,0.5172235664102453,0.4881025504526202,0.2547332185886403,0.24827168333064556,0.1550954650166615,0.1738382099827883,0.17483464364412057,0.14405202396684794,0.08261617900172118,0.08333333333333333,0.01271860095389507,0.08712229146758374,0.30931714336145766,0.3922802253967719,0.0677756864750652,0.5399440627500235,5.754377837025155,149.09196023071078,-0.009254745587629624,0.08712229146758374,0.30931714336145766,0.3922802253967719,0.0677756864750652,0.5399440627500235,5.754377837025155,149.09196023071078,-0.009254745587629624,0.06883441736334983,0.4023369997996266,0.4803260072373277,0.05124724876270237,0.4684267429291894,6.68450458201607,40.363025015274545,0.8885678580213537,1.0,1.0,1.0
rsnn176_capacity,71,val,65,38368,176,0.8084697723388672,0.790984034538269,0.47619047619047616,0.4861832611832612,0.4321557676740604,0.2857142857142857,0.28948412698412695,0.16200373986751695,0.20634920634920634,0.21138167388167386,0.17689100865571453,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.059376101940870285,0.2734917104244232,0.36573120951652527,0.08153004944324493,0.5527387261390686,4.684714317321777,144.22662353515625,0.10286997258663177,0.059376101940870285,0.2734917104244232,0.36573120951652527,0.08153004944324493,0.5527387261390686,4.684714317321777,144.22662353515625,0.10286997258663177,0.04818887636065483,0.3763475716114044,0.472617506980896,0.07201379537582397,0.45536869764328003,5.6832685470581055,41.767574310302734,1.003200650215149,0.5634920634920635,0.5655242905242905,0.5704788225684028
rsnn176_capacity,71,test,65,38368,176,0.8274396747758944,0.8112274751271287,0.363013698630137,0.36559274059274055,0.32559668509680756,0.19863013698630136,0.19177489177489174,0.1200442409408975,0.2602739726027397,0.2598921911421911,0.23500256621160295,0.07534246575342465,0.08333333333333333,0.01167728237791932,0.05546994446075126,0.2840774941117796,0.381794029310958,0.0817618462933253,0.536444116945136,4.713126127034018,133.69699661045857,0.22958418155369692,0.05546994446075126,0.2840774941117796,0.381794029310958,0.0817618462933253,0.536444116945136,4.713126127034018,133.69699661045857,0.22958418155369692,0.03276368539321096,0.39552271325294286,0.4918220092172492,0.07057598253635511,0.43760201947329797,5.698194085735164,34.14738231815704,1.1411869378939068,0.4520547945205479,0.46010031635031634,0.4399599895182986
local128_rsnn128,11,train,115,38144,128,0.6844687194093779,0.6759615586669843,0.8691910499139415,0.8670816216212908,0.8668456869618003,0.21858864027538727,0.2110018097439481,0.1372597065321524,0.47676419965576594,0.46876245352855866,0.4704202337480376,0.08605851979345955,0.08333333333333333,0.013269639065817409,0.0,0.011617498624614614,0.10483944991831115,0.16294814997613943,0.732212400990386,0.42575928076409225,6.180723444730197,0.11028723322534725,0.10466928850609342,0.3972443997757365,0.47327383629426284,0.04860888426023793,0.47811727572020896,7.167833548199495,108.59871380751802,-0.771260017577219,0.056338765894074036,0.284277412700571,0.3312052928437054,0.027394549113260693,0.6414001561483295,4.90086997519672,40.88230981350766,-5.260076793664089,1.0,1.0,1.0
local128_rsnn128,11,val,115,38144,128,0.7549424171447754,0.7469018697738647,0.47619047619047616,0.4782467532467533,0.46330618212197155,0.15873015873015872,0.16507936507936508,0.07499686162600311,0.3492063492063492,0.35195406445406446,0.2977099188272143,0.09523809523809523,0.08333333333333333,0.014492753623188406,0.0,0.006266170646995306,0.0824405699968338,0.1583724170923233,0.7591870427131653,0.3553626239299774,5.047924518585205,0.10479556769132614,0.07447647303342819,0.36497414112091064,0.4545803666114807,0.06275267153978348,0.4826669692993164,6.073384761810303,99.70175170898438,-0.46486926078796387,0.0337429940700531,0.27576541900634766,0.33592066168785095,0.037084951996803284,0.6269943714141846,4.192108631134033,35.889408111572266,-4.339910507202148,0.47619047619047616,0.480050505050505,0.4722228688761869
local128_rsnn128,11,test,115,38144,128,0.773846686702885,0.7728942542859952,0.4863013698630137,0.4874042624042623,0.4868291611769872,0.2054794520547945,0.1931818181818182,0.10470239064523383,0.4246575342465753,0.4018814518814518,0.3939118925173692,0.0958904109589041,0.08333333333333333,0.014583333333333332,0.0,0.009734246908521203,0.10515967103308194,0.1696857846763036,0.7251545452091792,0.4276402380368481,4.386498212814331,0.11106177858293872,0.0731986735067139,0.38830909826984145,0.4816217553125669,0.05907026566054723,0.45930796453397565,6.312540139237496,97.73692698021458,-0.21325823501364827,0.029765126155051468,0.2793739936123156,0.3381950259208679,0.035876126628216,0.6259288493901083,4.176899674820573,34.76431352798253,-4.400906409302803,0.4452054794520548,0.44237845487845484,0.44273591143156366
local128_rsnn128,23,train,75,38144,128,0.6599677126091646,0.6782536780567464,0.6144578313253012,0.6067229475886226,0.5998714193214408,0.22547332185886404,0.2193531061298357,0.12307803169175487,0.23235800344234078,0.224944780233259,0.18301805125526494,0.12220309810671257,0.11701860231271995,0.05181440361852732,0.0,0.013844182121722916,0.10930495559143323,0.1602118558502033,0.7304831936109086,0.4397453736007316,6.016640749322363,0.12304085210965957,0.07180440021925662,0.34229451776987097,0.41644856087517207,0.04839570336877377,0.5351557284337107,5.801033289215035,98.30506052617977,-0.8951073098100606,0.10597538663372526,0.44051175514515006,0.4909924498523574,0.030659298737903674,0.47834825238754747,8.324593819767596,44.476195415818545,0.38044316874313683,1.0,1.0,1.0
local128_rsnn128,23,val,75,38144,128,0.7391698956489563,0.7492867708206177,0.48412698412698413,0.4853595478595479,0.4875133924046968,0.1984126984126984,0.2045634920634921,0.09841269841269841,0.2857142857142857,0.2680916305916306,0.23523103100889475,0.1349206349206349,0.125,0.04642857142857143,0.0,0.008358263410627842,0.08377466350793839,0.15265201032161713,0.7635733485221863,0.3591526448726654,4.372098445892334,0.10426697880029678,0.049816057085990906,0.30556678771972656,0.39451608061790466,0.06547138094902039,0.540012538433075,4.777935028076172,92.02217102050781,-0.46300724148750305,0.06985769420862198,0.41806814074516296,0.4873867928981781,0.046140577644109726,0.4664726257324219,7.095946311950684,39.6453971862793,0.773332953453064,0.5555555555555556,0.5511002886002886,0.5541228602931895
local128_rsnn128,23,test,75,38144,128,0.7525075273971035,0.7670385110868166,0.410958904109589,0.40229908979908974,0.3890260467659849,0.14383561643835616,0.1449134199134199,0.06256002649445273,0.2876712328767123,0.28639416139416135,0.27088101645945467,0.11643835616438356,0.10833333333333334,0.03849303849303849,0.0,0.01345744043945858,0.11611953643086838,0.16285387967547324,0.7210265904256742,0.4560263401841464,5.435039402687386,0.128384604641836,0.05269551506801827,0.3323550346779497,0.42206084442465275,0.05805350686997583,0.5198856510528146,5.153950573646859,88.30362189305971,-0.3545015115443974,0.06613575651833456,0.43361223968741014,0.4980472346691236,0.03882554275532291,0.463127220738424,7.3937899315193905,42.02148761487987,0.7418377366784501,0.5068493150684932,0.4961233211233211,0.48703485116610784
local128_rsnn128,37,train,137,38144,128,0.6749333984470204,0.6943763444222599,0.8967297762478486,0.89720319848196,0.8975377515656415,0.32358003442340794,0.3130668328584995,0.23116104730077866,0.46471600688468157,0.4631627838279946,0.47719683800444956,0.08605851979345955,0.08333333333333333,0.013227513227513227,0.0,0.012685649850359266,0.10729106095028006,0.1607658595821328,0.7319430818656225,0.4323276638369142,5.551703837980707,0.09401912306292742,0.10713401534265987,0.42533644474722226,0.5048888847873051,0.049669300973825735,0.44544181443122494,7.6515629878347795,110.40491082459022,0.4987210562635412,0.06133719977382539,0.29154201793178225,0.33691068524542855,0.024947931698287826,0.638141382992165,4.9845730433570745,44.121757474495496,-7.78258202859744,1.0,1.0,1.0
local128_rsnn128,37,val,137,38144,128,0.7475460767745972,0.756397545337677,0.5793650793650794,0.5700757575757577,0.5608703427239884,0.1984126984126984,0.1863095238095238,0.12118904843992666,0.38095238095238093,0.3588684463684464,0.3415845448504622,0.09523809523809523,0.08333333333333333,0.014492753623188406,0.0,0.007206096313893795,0.08382519334554672,0.1564016044139862,0.7597731947898865,0.3591122329235077,5.3552985191345215,0.0904168039560318,0.07552757114171982,0.3888057768344879,0.4853755533695221,0.06449102610349655,0.45013341307640076,6.4862751960754395,108.09562683105469,0.6025723814964294,0.03783958777785301,0.29290643334388733,0.35058215260505676,0.032233722507953644,0.6171841025352478,4.428201675415039,41.94369888305664,-6.281734466552734,0.5793650793650794,0.5716810966810967,0.569299495380058
local128_rsnn128,37,test,137,38144,128,0.7608854280759211,0.7823051802099568,0.4246575342465753,0.4073086635586635,0.4084595432287164,0.19863013698630136,0.18300865800865804,0.11418888129414446,0.3835616438356164,0.36604298479298475,0.3528581763222103,0.0958904109589041,0.08333333333333333,0.014583333333333332,0.0,0.01139291134433285,0.11106054923714023,0.16593253347155165,0.7230068967766958,0.44147597069609656,4.289763718435209,0.09626838462809993,0.07791802057460563,0.4185569592534679,0.5144730091911472,0.059089139512140454,0.42643785599159867,6.900717950847051,99.54277111732796,0.7711989740802817,0.033219890694503915,0.28990640338153056,0.34593273801346347,0.032491860222326564,0.6215753841073546,4.302501175501575,47.352566705991144,-6.493051012901411,0.4726027397260274,0.4647838272838272,0.461383166467318
local128_rsnn128,53,train,147,38144,128,0.6952910056007503,0.7584308424833104,0.8709122203098106,0.8692231399251301,0.8706347572897114,0.3683304647160069,0.35757125735043793,0.23698010558989316,0.46815834767641995,0.4642659369550041,0.45837268752166654,0.08605851979345955,0.08333333333333333,0.013269639065817409,0.0,0.013720045180385372,0.12167948628046427,0.18231401514268372,0.6960064917546336,0.4880391060793051,5.883433971470687,0.1822702851588878,0.15035295260752746,0.4627540715282427,0.5383613979549703,0.04643184478152639,0.41520674293299753,8.962346444646997,123.85594492401806,1.7613606054893665,0.0603497016681246,0.2758171347045242,0.31202562330306705,0.022756862256951668,0.6652175150106368,4.897394065397331,52.78350362597152,-7.7311059759734215,1.0,1.0,1.0
local128_rsnn128,53,val,147,38144,128,0.7629967331886292,0.8010767102241516,0.5555555555555556,0.547101972101972,0.5413488892275814,0.3333333333333333,0.3176587301587302,0.20446870667458902,0.42857142857142855,0.4061327561327561,0.393378809013484,0.09523809523809523,0.08333333333333333,0.014492753623188406,0.0,0.007216203026473522,0.09597347676753998,0.17780764400959015,0.7262188792228699,0.4071696996688843,4.391514301300049,0.16972987353801727,0.11260915547609329,0.42791882157325745,0.5176766514778137,0.05954883620142937,0.4227744936943054,7.6785759925842285,120.21908569335938,1.5311470031738281,0.04570935666561127,0.2792151868343353,0.3313928544521332,0.025657610967755318,0.6429495215415955,4.533204078674316,52.00907516479492,-6.716180801391602,0.5634920634920635,0.5686748436748437,0.5581900780068162
local128_rsnn128,53,test,147,38144,128,0.7805511943281513,0.8314441695605239,0.4657534246575342,0.46761294261294256,0.4627085955796441,0.2602739726027397,0.2468614718614719,0.140159069325736,0.3972602739726027,0.3910298035298036,0.3469905177300967,0.0958904109589041,0.08333333333333333,0.014583333333333332,0.0,0.011627428153886983,0.12637366262609012,0.19370995808954108,0.6799163671389018,0.5023986880909906,4.692242733419758,0.19920033992153324,0.11252025341334408,0.45179285578531764,0.540035168602042,0.05457922673388703,0.4053856162992242,7.964874920779711,112.25438721539223,1.6051843705242628,0.03564260012074692,0.2754358943194559,0.3249572254207036,0.02331433833053667,0.6517284553344935,4.245655510523548,45.725423447073325,-6.614011196240987,0.5136986301369864,0.523238566988567,0.5168375519028365
local128_rsnn128,71,train,123,38144,128,0.6847905101135963,0.6297031249113625,0.8605851979345955,0.8597967243666841,0.8611430123700966,0.22547332185886404,0.2189394295722912,0.15934044172030443,0.43373493975903615,0.43683377064760354,0.4330426603809055,0.08605851979345955,0.08333333333333333,0.013206550449022714,0.0,0.011098469003214277,0.09915679480348315,0.15706572016114417,0.7437774984233351,0.4060742051794279,5.769063335277537,0.08292810294437326,0.10710129939442863,0.4126953668828265,0.49315488512873035,0.05450579531093268,0.4523393024470843,7.507989173501781,163.772079940507,1.4363223644624274,0.07231929863637983,0.3269234962902463,0.37545327731951583,0.026111353409962276,0.5984353730887841,5.717152196651071,52.796371617538796,-5.269008960658219,1.0,1.0,1.0
local128_rsnn128,71,val,123,38144,128,0.756331741809845,0.7088811993598938,0.5634920634920635,0.5660774410774411,0.5441929568016525,0.23015873015873015,0.21269841269841272,0.13116128984011607,0.4126984126984127,0.41032347282347287,0.3870543263426609,0.09523809523809523,0.08333333333333333,0.014705882352941178,0.0,0.0061752102337777615,0.07885268330574036,0.15005457401275635,0.7710927128791809,0.33905038237571716,4.047671318054199,0.07982610166072845,0.07474935054779053,0.37735486030578613,0.4734092056751251,0.06905926764011383,0.45753154158592224,6.329257011413574,159.84994506835938,1.294211983680725,0.04732643440365791,0.3067054748535156,0.3699870705604553,0.03783958777785301,0.5921733379364014,4.775873184204102,53.38995361328125,-4.403314113616943,0.5079365079365079,0.5172077922077923,0.5041990264634748
local128_rsnn128,71,test,123,38144,128,0.7740950551751542,0.7289707905625644,0.4452054794520548,0.45224497724497725,0.43464824047641387,0.18493150684931506,0.16471861471861474,0.09488326864564489,0.273972602739726,0.26641206016206015,0.23751890380481347,0.0958904109589041,0.08333333333333333,0.014583333333333332,0.0,0.009712862230403579,0.10222671538183134,0.16018839343769908,0.7375848734215514,0.4114361482940308,4.290197506342849,0.08538414925745089,0.07466493848047845,0.39831249803712926,0.49821616933770374,0.06567791369679855,0.43610591880262717,6.579829941057179,154.11353228843376,1.4963470272821924,0.04339693109058354,0.3224340228185262,0.3800111686530179,0.03293721780997433,0.5870515981765643,4.904397696664889,48.23652554864753,-4.06946074146114,0.4657534246575342,0.4817002442002442,0.46839217999807065
rsnn128_rsnn128,11,train,94,54528,128,0.6678619233958693,0.6777899692062667,0.5783132530120482,0.5835132445541503,0.5803996221426282,0.23235800344234078,0.22848015105090572,0.15545638393800867,0.1721170395869191,0.17539502544137475,0.14025344396440506,0.08605851979345955,0.08333333333333333,0.013227513227513227,0.04881931518215731,0.25737670115267347,0.3486962569252349,0.07428902260664202,0.5770147128893053,4.15689634661256,77.86404614604484,-0.1998255955064974,0.12831125584095973,0.32092575459595185,0.37690692134650355,0.040241910372307704,0.582851168723607,6.6230906931340385,188.28396525030087,-3.23860219054296,0.12590622501816479,0.43896458907094554,0.49022729328084935,0.02999790930373533,0.479774786714022,8.449883789285735,52.5779212518321,0.7325202562107277,0.9913941480206541,0.99160071628232,0.9915240843812273
rsnn128_rsnn128,11,val,94,54528,128,0.7345079183578491,0.7368300557136536,0.5,0.515981240981241,0.4819868170363975,0.2222222222222222,0.22202380952380954,0.11722267061250112,0.14285714285714285,0.16124338624338624,0.11997231417955316,0.09523809523809523,0.08333333333333333,0.014492753623188406,0.029804738238453865,0.22097347676753998,0.3192411959171295,0.08863599598407745,0.5921227931976318,3.2811286449432373,72.22599792480469,-0.06806472688913345,0.10078427940607071,0.30225178599357605,0.36641937494277954,0.049674563109874725,0.5839060544967651,5.841708660125732,184.87522888183594,-2.475008010864258,0.1002587303519249,0.42766278982162476,0.4881414473056793,0.037192754447460175,0.4746657907962799,7.688443183898926,51.70126724243164,0.7403650879859924,0.5158730158730159,0.5226370851370852,0.5219041492928543
rsnn128_rsnn128,11,test,94,54528,128,0.7555437504428707,0.761484344528146,0.4041095890410959,0.4077283827283827,0.3827810361681329,0.18493150684931506,0.1752164502164502,0.11855732430500064,0.1917808219178082,0.20750915750915752,0.18472719002130766,0.0958904109589041,0.08333333333333333,0.014583333333333332,0.02422369863480738,0.22947771010333545,0.33477398344915205,0.08623867828960288,0.5789873551015985,3.229251936690448,68.4437715713292,-0.024298538696276,0.09987071064645298,0.31625147633356593,0.3835862670859245,0.049869158802783656,0.5665445605369464,5.980961022311694,179.57364999431454,-2.165967826973902,0.08983038340325225,0.44394910172240376,0.5049864119046354,0.03203022954602764,0.46298335349723085,7.692351883404876,40.313014618337974,0.9852966543746321,0.4726027397260274,0.4820949883449883,0.47537162427492025
rsnn128_rsnn128,23,train,93,54528,128,0.6756817666675876,0.673306405133922,0.6592082616179001,0.6532810902667722,0.6543598074105433,0.20654044750430292,0.1987114197530864,0.10567175394951502,0.16006884681583478,0.15758799589668518,0.12306864472107663,0.09294320137693632,0.08897966594045026,0.02546663576617264,0.0027443738217447946,0.21171833728656506,0.3180961713015315,0.08054676408303994,0.6013570598193577,2.3445935261639383,32.01174576147083,-0.5223087812557483,0.07064439501235079,0.3091270136751119,0.37661498313106073,0.04551061179341424,0.5778743939637727,5.347692057105637,165.66950626340463,-3.0528766493378736,0.08588178180119667,0.3845217186899891,0.4352733121476362,0.030633527064205447,0.5340931638177618,6.936608711741672,61.64951804418777,-0.9549406563763775,1.0,1.0,1.0
