variant,coding,objective,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
original,mm,l2_wcce,0,23,input__events__whole_count,input,events,whole_count,30,1.0,0.4146554834054834,3854372766,"[{""C"": 0.001, ""val_ba"": 0.2359241452991453}, {""C"": 0.01, ""val_ba"": 0.3342567155067155}, {""C"": 0.1, ""val_ba"": 0.4005432067932068}, {""C"": 1.0, ""val_ba"": 0.4146554834054834}, {""C"": 10.0, ""val_ba"": 0.36930673493173494}]",0.6941176470588235,0.6897986540012612,0.6919074792731781,0.4260355029585799,0.4146554834054834,0.39372855344213414,0.3850574712643678,0.38270716211892686,0.3677680339724317,0.3894736842105263,0.381712962962963,0.3766251518867954,0.379746835443038,0.39087301587301587,0.3371758475019344
original,mm,l2_wcce,0,23,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5697736291486291,1863387974,"[{""C"": 0.001, ""val_ba"": 0.4008966727716728}, {""C"": 0.01, ""val_ba"": 0.5326479076479077}, {""C"": 0.1, ""val_ba"": 0.5697736291486291}, {""C"": 1.0, ""val_ba"": 0.5697736291486291}, {""C"": 10.0, ""val_ba"": 0.5521416083916083}]",1.0,1.0,1.0,0.5798816568047337,0.5697736291486291,0.5706310415328683,0.6379310344827587,0.6309327722930665,0.6311917553887368,0.5789473684210527,0.5680555555555555,0.5631641043144946,0.7088607594936709,0.7080357142857142,0.7093604924487278
original,mm,l2_wcce,0,23,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.4537001193251194,857369416,"[{""C"": 0.001, ""val_ba"": 0.31539606227106226}, {""C"": 0.01, ""val_ba"": 0.33564352314352314}, {""C"": 0.1, ""val_ba"": 0.40047070984570987}, {""C"": 1.0, ""val_ba"": 0.4410058691308691}, {""C"": 10.0, ""val_ba"": 0.4537001193251194}]",0.884313725490196,0.885547933913348,0.8856206156750347,0.46153846153846156,0.4537001193251194,0.4385098465825732,0.5574712643678161,0.5520720496823438,0.5333852763960291,0.5368421052631579,0.5178240740740739,0.5018782501754638,0.5822784810126582,0.5828373015873015,0.5503744306375885
original,mm,l2_wcce,0,23,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,1.0,0.5872835497835497,3842935889,"[{""C"": 0.001, ""val_ba"": 0.5500874125874126}, {""C"": 0.01, ""val_ba"": 0.5510527666777666}, {""C"": 0.1, ""val_ba"": 0.5685470779220778}, {""C"": 1.0, ""val_ba"": 0.5872835497835497}, {""C"": 10.0, ""val_ba"": 0.5633387445887444}]",1.0,1.0,1.0,0.6035502958579881,0.5872835497835497,0.5935487368852923,0.6436781609195402,0.6364684743361214,0.6260567430553668,0.5684210526315789,0.5599537037037036,0.5450661318510289,0.7341772151898734,0.7209325396825396,0.7103660500719324
original,mm,l2_wcce,0,23,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,10.0,0.522723457098457,874957324,"[{""C"": 0.001, ""val_ba"": 0.30343025030525034}, {""C"": 0.01, ""val_ba"": 0.346346361971362}, {""C"": 0.1, ""val_ba"": 0.40015990953490954}, {""C"": 1.0, ""val_ba"": 0.4793723637473637}, {""C"": 10.0, ""val_ba"": 0.522723457098457}]",0.996078431372549,0.9964539007092199,0.9963268769426826,0.5325443786982249,0.522723457098457,0.5114888933632857,0.5459770114942529,0.535879582019288,0.5254631591166956,0.5684210526315789,0.5506944444444445,0.5393033981269275,0.5189873417721519,0.5165674603174604,0.4913651163651164
original,mm,l2_wcce,0,23,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,1.0,0.6152215839715839,426594477,"[{""C"": 0.001, ""val_ba"": 0.5556429681429681}, {""C"": 0.01, ""val_ba"": 0.5733741952491952}, {""C"": 0.1, ""val_ba"": 0.5897276334776335}, {""C"": 1.0, ""val_ba"": 0.6152215839715839}, {""C"": 10.0, ""val_ba"": 0.5561844405594405}]",1.0,1.0,1.0,0.621301775147929,0.6152215839715839,0.6169435738267111,0.6724137931034483,0.6700704728278257,0.6651687928989701,0.6210526315789474,0.6155092592592593,0.6103571882605063,0.7341772151898734,0.7250992063492063,0.7151247717424188
original,mm,l2_wcce,0,23,l1__spike__whole_mean,l1,spike,whole_mean,128,0.1,0.49485028860028857,630004072,"[{""C"": 0.001, ""val_ba"": 0.3718691031191031}, {""C"": 0.01, ""val_ba"": 0.4713023088023088}, {""C"": 0.1, ""val_ba"": 0.49485028860028857}, {""C"": 1.0, ""val_ba"": 0.4601415945165945}, {""C"": 10.0, ""val_ba"": 0.41657856032856033}]",0.8588235294117647,0.8538488275913565,0.8607544052386027,0.514792899408284,0.49485028860028857,0.4882535492829611,0.4425287356321839,0.4268879404908817,0.41682232760664134,0.3894736842105263,0.3696759259259259,0.3673781062132455,0.5063291139240507,0.4997023809523809,0.4867386018121313
original,mm,l2_wcce,0,23,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.1,0.5830041486291485,3195806523,"[{""C"": 0.001, ""val_ba"": 0.4694194694194694}, {""C"": 0.01, ""val_ba"": 0.5677534271284271}, {""C"": 0.1, ""val_ba"": 0.5830041486291485}, {""C"": 1.0, ""val_ba"": 0.5359328171828172}, {""C"": 10.0, ""val_ba"": 0.5403971028971029}]",0.9941176470588236,0.9943124368048534,0.994435292727513,0.591715976331361,0.5830041486291485,0.587264768306435,0.5977011494252874,0.5852087046939988,0.5662532641229329,0.5789473684210527,0.5599537037037038,0.5436663386530461,0.620253164556962,0.6182539682539682,0.5831048581048581
original,mm,l2_wcce,0,23,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.4915136946386946,3446306864,"[{""C"": 0.001, ""val_ba"": 0.3269039987789988}, {""C"": 0.01, ""val_ba"": 0.38711809024309024}, {""C"": 0.1, ""val_ba"": 0.4915136946386946}, {""C"": 1.0, ""val_ba"": 0.4679997086247086}, {""C"": 10.0, ""val_ba"": 0.46353542291042293}]",0.8235294117647058,0.8231612067561459,0.826537014915409,0.514792899408284,0.4915136946386946,0.49055799380210763,0.46551724137931033,0.46285950569038814,0.45399772221923657,0.47368421052631576,0.4622685185185185,0.4592030654530654,0.45569620253164556,0.4682539682539682,0.43247431418484045
original,mm,l2_wcce,0,23,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,1.0,0.6005279442779442,3143840455,"[{""C"": 0.001, ""val_ba"": 0.5625111000110999}, {""C"": 0.01, ""val_ba"": 0.5757284382284382}, {""C"": 0.1, ""val_ba"": 0.5809863747363747}, {""C"": 1.0, ""val_ba"": 0.6005279442779442}, {""C"": 10.0, ""val_ba"": 0.581297175047175}]",1.0,1.0,1.0,0.6153846153846154,0.6005279442779442,0.603650757983789,0.6896551724137931,0.683986071118424,0.6803844303844304,0.6526315789473685,0.6444444444444445,0.6460836434520646,0.7341772151898734,0.7270833333333333,0.7105969079653289
original,mm,l2_wcce,0,23,l1__spike__whole_count,l1,spike,whole_count,128,0.1,0.5306006493506493,878976743,"[{""C"": 0.001, ""val_ba"": 0.3844797563547564}, {""C"": 0.01, ""val_ba"": 0.4675439144189144}, {""C"": 0.1, ""val_ba"": 0.5306006493506493}, {""C"": 1.0, ""val_ba"": 0.46678841991341985}, {""C"": 10.0, ""val_ba"": 0.42322538572538565}]",0.8627450980392157,0.8575294562010392,0.8651007498807255,0.5502958579881657,0.5306006493506493,0.5265580566972091,0.45977011494252873,0.434726649984003,0.42309071876840765,0.4105263157894737,0.3858796296296297,0.38342674625569356,0.5189873417721519,0.49771825396825403,0.4733493494522907
original,mm,l2_wcce,0,23,l1__spike__fixed250_count,l1,spike,fixed250_count,2048,0.01,0.5840704434454435,1254248721,"[{""C"": 0.001, ""val_ba"": 0.4589663808413808}, {""C"": 0.01, ""val_ba"": 0.5840704434454435}, {""C"": 0.1, ""val_ba"": 0.5605720668220667}, {""C"": 1.0, ""val_ba"": 0.5425796425796425}, {""C"": 10.0, ""val_ba"": 0.5398493867243866}]",0.9333333333333333,0.9295340595680419,0.9351343764905318,0.5976331360946746,0.5840704434454435,0.58503093071621,0.603448275862069,0.5923319735819735,0.577041407597622,0.5684210526315789,0.555324074074074,0.5456050098851957,0.6455696202531646,0.6478174603174603,0.611501494434931
original,mm,l2_wcce,0,23,l2__syn_current__whole_mean,l2,syn_current,whole_mean,128,1.0,0.5140848734598734,644262815,"[{""C"": 0.001, ""val_ba"": 0.44055042180042175}, {""C"": 0.01, ""val_ba"": 0.49041063103563104}, {""C"": 0.1, ""val_ba"": 0.4776265401265401}, {""C"": 1.0, ""val_ba"": 0.5140848734598734}, {""C"": 10.0, ""val_ba"": 0.48357892107892103}]",0.9509803921568627,0.9527570349445403,0.9529318435290751,0.5266272189349113,0.5140848734598734,0.5050787203387374,0.4482758620689655,0.4483308766397001,0.4273170353436008,0.4105263157894737,0.3997685185185185,0.387484827264239,0.4936708860759494,0.5098214285714285,0.47492002822885176
original,mm,l2_wcce,0,23,l2__syn_current__fixed250_ordered_mean,l2,syn_current,fixed250_ordered_mean,2048,0.01,0.6104711260961261,145344005,"[{""C"": 0.001, ""val_ba"": 0.6087617243867244}, {""C"": 0.01, ""val_ba"": 0.6104711260961261}, {""C"": 0.1, ""val_ba"": 0.6018172799422798}, {""C"": 1.0, ""val_ba"": 0.5962121212121211}, {""C"": 10.0, ""val_ba"": 0.592169289044289}]",0.9803921568627451,0.980168410349806,0.9808575437655733,0.6272189349112426,0.6104711260961261,0.613119075522888,0.5804597701149425,0.5711105683532153,0.5635117070464625,0.5368421052631579,0.5159722222222222,0.5160771554153907,0.6329113924050633,0.6390873015873016,0.6162739550897446
