variant,coding,objective,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
original,mm,l2_wcce_plus_0p1_l1_tsce,0,37,input__events__whole_count,input,events,whole_count,30,1.0,0.4146554834054834,733928576,"[{""C"": 0.001, ""val_ba"": 0.2359241452991453}, {""C"": 0.01, ""val_ba"": 0.3342567155067155}, {""C"": 0.1, ""val_ba"": 0.4005432067932068}, {""C"": 1.0, ""val_ba"": 0.4146554834054834}, {""C"": 10.0, ""val_ba"": 0.36930673493173494}]",0.6941176470588235,0.6897986540012612,0.6919074792731781,0.4260355029585799,0.4146554834054834,0.39372855344213414,0.3850574712643678,0.38270716211892686,0.3677680339724317,0.3894736842105263,0.381712962962963,0.3766251518867954,0.379746835443038,0.39087301587301587,0.3371758475019344
original,mm,l2_wcce_plus_0p1_l1_tsce,0,37,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5697736291486291,2227490530,"[{""C"": 0.001, ""val_ba"": 0.4008966727716728}, {""C"": 0.01, ""val_ba"": 0.5326479076479077}, {""C"": 0.1, ""val_ba"": 0.5697736291486291}, {""C"": 1.0, ""val_ba"": 0.5697736291486291}, {""C"": 10.0, ""val_ba"": 0.5521416083916083}]",1.0,1.0,1.0,0.5798816568047337,0.5697736291486291,0.5706310415328683,0.6379310344827587,0.6309327722930665,0.6311917553887368,0.5789473684210527,0.5680555555555555,0.5631641043144946,0.7088607594936709,0.7080357142857142,0.7093604924487278
original,mm,l2_wcce_plus_0p1_l1_tsce,0,37,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.46815961815961815,128395802,"[{""C"": 0.001, ""val_ba"": 0.28895757020757024}, {""C"": 0.01, ""val_ba"": 0.3297407453657453}, {""C"": 0.1, ""val_ba"": 0.3960674741924742}, {""C"": 1.0, ""val_ba"": 0.4465614246864246}, {""C"": 10.0, ""val_ba"": 0.46815961815961815}]",0.8901960784313725,0.8921910898789056,0.8931247994280057,0.47928994082840237,0.46815961815961815,0.4542463846723481,0.5229885057471264,0.5180301316330728,0.5012187886300462,0.5157894736842106,0.4958333333333333,0.47979229591071704,0.5316455696202531,0.5367063492063492,0.5096845649477229
original,mm,l2_wcce_plus_0p1_l1_tsce,0,37,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.1,0.6036525974025974,3039617022,"[{""C"": 0.001, ""val_ba"": 0.5417273698523699}, {""C"": 0.01, ""val_ba"": 0.5752681346431346}, {""C"": 0.1, ""val_ba"": 0.6036525974025974}, {""C"": 1.0, ""val_ba"": 0.6036525974025974}, {""C"": 10.0, ""val_ba"": 0.5857708263958263}]",1.0,1.0,1.0,0.6153846153846154,0.6036525974025974,0.6105126306266462,0.6839080459770115,0.6815850815850816,0.6715634666082236,0.6105263157894737,0.6016203703703703,0.5918055256290551,0.7721518987341772,0.7675595238095237,0.754575829943477
original,mm,l2_wcce_plus_0p1_l1_tsce,0,37,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,10.0,0.5484269203019202,1512930536,"[{""C"": 0.001, ""val_ba"": 0.28895757020757024}, {""C"": 0.01, ""val_ba"": 0.3568240786990787}, {""C"": 0.1, ""val_ba"": 0.4327987984237984}, {""C"": 1.0, ""val_ba"": 0.49731518481518483}, {""C"": 10.0, ""val_ba"": 0.5484269203019202}]",1.0,1.0,1.0,0.5621301775147929,0.5484269203019202,0.5395713804552085,0.5114942528735632,0.5074686343068696,0.4977132597817145,0.5052631578947369,0.49050925925925926,0.47011508157018983,0.5189873417721519,0.525,0.5100381100381101
original,mm,l2_wcce_plus_0p1_l1_tsce,0,37,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,10.0,0.6045683483183483,726057870,"[{""C"": 0.001, ""val_ba"": 0.5481376262626263}, {""C"": 0.01, ""val_ba"": 0.5688943001443001}, {""C"": 0.1, ""val_ba"": 0.5977002164502164}, {""C"": 1.0, ""val_ba"": 0.6041104728604728}, {""C"": 10.0, ""val_ba"": 0.6045683483183483}]",1.0,1.0,1.0,0.6153846153846154,0.6045683483183483,0.6032017992090587,0.6551724137931034,0.6560181852461264,0.6422044020379509,0.5894736842105263,0.5865740740740741,0.5744425895741685,0.7341772151898734,0.7343253968253968,0.7155815918973815
original,mm,l2_wcce_plus_0p1_l1_tsce,0,37,l1__spike__whole_mean,l1,spike,whole_mean,128,0.1,0.5014610389610389,132802751,"[{""C"": 0.001, ""val_ba"": 0.3656097374847375}, {""C"": 0.01, ""val_ba"": 0.47740315240315234}, {""C"": 0.1, ""val_ba"": 0.5014610389610389}, {""C"": 1.0, ""val_ba"": 0.500144647019647}, {""C"": 10.0, ""val_ba"": 0.4806641275391275}]",0.8901960784313725,0.885898081112117,0.8915355515624883,0.5207100591715976,0.5014610389610389,0.48717045592045594,0.39080459770114945,0.3882532908268202,0.357570297679591,0.3894736842105263,0.3782407407407407,0.35696269238805245,0.3924050632911392,0.41021825396825395,0.3472888588020167
original,mm,l2_wcce_plus_0p1_l1_tsce,0,37,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.01,0.5650883838383839,3695663858,"[{""C"": 0.001, ""val_ba"": 0.48186951936951933}, {""C"": 0.01, ""val_ba"": 0.5650883838383839}, {""C"": 0.1, ""val_ba"": 0.5358741952491952}, {""C"": 1.0, ""val_ba"": 0.5627341408591408}, {""C"": 10.0, ""val_ba"": 0.5331231268731268}]",0.9431372549019608,0.9386945482274661,0.9436673525863921,0.591715976331361,0.5650883838383839,0.5672932785001751,0.6091954022988506,0.6040816822066822,0.6029501444042821,0.5052631578947369,0.4939814814814814,0.4882533931446975,0.7341772151898734,0.7261904761904763,0.7155631019021111
original,mm,l2_wcce_plus_0p1_l1_tsce,0,37,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.5059613997113998,812873048,"[{""C"": 0.001, ""val_ba"": 0.3085889804639805}, {""C"": 0.01, ""val_ba"": 0.41680576368076366}, {""C"": 0.1, ""val_ba"": 0.5059613997113998}, {""C"": 1.0, ""val_ba"": 0.48292089854589854}, {""C"": 10.0, ""val_ba"": 0.48171897546897546}]",0.8745098039215686,0.8724047333873424,0.8760677579261563,0.5207100591715976,0.5059613997113998,0.5083844513645238,0.5172413793103449,0.5071431224004753,0.49985672522817254,0.49473684210526314,0.48287037037037034,0.47980842257158046,0.5443037974683544,0.5478174603174603,0.5086945544746057
original,mm,l2_wcce_plus_0p1_l1_tsce,0,37,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.1,0.6132717976467976,3751458926,"[{""C"": 0.001, ""val_ba"": 0.5429292929292929}, {""C"": 0.01, ""val_ba"": 0.6064400876900877}, {""C"": 0.1, ""val_ba"": 0.6132717976467976}, {""C"": 1.0, ""val_ba"": 0.5896873959373959}, {""C"": 10.0, ""val_ba"": 0.6013059856809857}]",1.0,1.0,1.0,0.621301775147929,0.6132717976467976,0.6201594590035451,0.6954022988505747,0.6938277000777001,0.6824724546263593,0.631578947368421,0.6293981481481481,0.6230190561072915,0.7721518987341772,0.7662698412698413,0.7480226766410976
