variant,coding,objective,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,bb,l2_wcce,0,37,input__events__whole_count,input,events,whole_count,30,0.1,0.4598096348096348,733928576,"[{""C"": 0.001, ""val_ba"": 0.3034188034188034}, {""C"": 0.01, ""val_ba"": 0.38593940781440783}, {""C"": 0.1, ""val_ba"": 0.4598096348096348}, {""C"": 1.0, ""val_ba"": 0.4502608502608502}, {""C"": 10.0, ""val_ba"": 0.3973228160728161}]",0.6588235294117647,0.6484503504004652,0.6501724821191205,0.48520710059171596,0.4598096348096348,0.4492913742726336,0.41379310344827586,0.4066306446821153,0.4024094173835049,0.3894736842105263,0.3770833333333334,0.36400133682742375,0.4430379746835443,0.4459325396825396,0.4354377104377105
postencode_mask,bb,l2_wcce,0,37,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5976662226662227,2227490530,"[{""C"": 0.001, ""val_ba"": 0.4389003357753358}, {""C"": 0.01, ""val_ba"": 0.5629079254079254}, {""C"": 0.1, ""val_ba"": 0.5976662226662227}, {""C"": 1.0, ""val_ba"": 0.5884646603396603}, {""C"": 10.0, ""val_ba"": 0.5657960095460095}]",1.0,1.0,1.0,0.6035502958579881,0.5976662226662227,0.5919785147108986,0.6666666666666666,0.6578262831939302,0.6593279579800227,0.6,0.586574074074074,0.5890929790310594,0.7468354430379747,0.7513888888888888,0.7457403163285518
postencode_mask,bb,l2_wcce,0,37,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.5522810522810523,128395802,"[{""C"": 0.001, ""val_ba"": 0.30515109890109887}, {""C"": 0.01, ""val_ba"": 0.42089819902319897}, {""C"": 0.1, ""val_ba"": 0.46195609945609944}, {""C"": 1.0, ""val_ba"": 0.5002473221223221}, {""C"": 10.0, ""val_ba"": 0.5522810522810523}]",0.8901960784313725,0.8920694406075098,0.892868282921455,0.5621301775147929,0.5522810522810523,0.5604138120939196,0.4827586206896552,0.4770114893276658,0.47491395638254724,0.4631578947368421,0.46041666666666664,0.4596949891067537,0.5063291139240507,0.5019841269841271,0.4907322209953789
postencode_mask,bb,l2_wcce,0,37,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,1.0,0.6993926212676213,3039617022,"[{""C"": 0.001, ""val_ba"": 0.6206533050283051}, {""C"": 0.01, ""val_ba"": 0.68439165001665}, {""C"": 0.1, ""val_ba"": 0.6980800449550449}, {""C"": 1.0, ""val_ba"": 0.6993926212676213}, {""C"": 10.0, ""val_ba"": 0.6366962898212899}]",1.0,1.0,1.0,0.7100591715976331,0.6993926212676213,0.6997358275869562,0.6839080459770115,0.6872503313679784,0.683558094204646,0.6526315789473685,0.6537037037037037,0.6508870214752568,0.7215189873417721,0.735813492063492,0.7337121212121213
postencode_mask,bb,l2_wcce,0,37,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,10.0,0.5369422244422244,1512930536,"[{""C"": 0.001, ""val_ba"": 0.32908272283272283}, {""C"": 0.01, ""val_ba"": 0.4217528998778998}, {""C"": 0.1, ""val_ba"": 0.4667676073926073}, {""C"": 1.0, ""val_ba"": 0.5345591908091908}, {""C"": 10.0, ""val_ba"": 0.5369422244422244}]",0.996078431372549,0.9962101636520241,0.9962482308665358,0.5384615384615384,0.5369422244422244,0.5372315383688216,0.4942528735632184,0.49218400063988305,0.5024777605516647,0.4842105263157895,0.47430555555555554,0.4821819307433118,0.5063291139240507,0.5128968253968254,0.5129002036610731
postencode_mask,bb,l2_wcce,0,37,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.1,0.684155081030081,726057870,"[{""C"": 0.001, ""val_ba"": 0.6059232434232434}, {""C"": 0.01, ""val_ba"": 0.6803852397602398}, {""C"": 0.1, ""val_ba"": 0.684155081030081}, {""C"": 1.0, ""val_ba"": 0.664573273948274}, {""C"": 10.0, ""val_ba"": 0.6417939699189699}]",1.0,1.0,1.0,0.6923076923076923,0.684155081030081,0.6813499262477966,0.6896551724137931,0.6954388340417751,0.6903561090620788,0.6421052631578947,0.6409722222222222,0.6398926237161532,0.7468354430379747,0.763095238095238,0.7554953818111714
postencode_mask,bb,l2_wcce,0,37,l1__spike__whole_mean,l1,spike,whole_mean,128,0.1,0.5468840187590188,132802751,"[{""C"": 0.001, ""val_ba"": 0.3492368742368743}, {""C"": 0.01, ""val_ba"": 0.4924464424464425}, {""C"": 0.1, ""val_ba"": 0.5468840187590188}, {""C"": 1.0, ""val_ba"": 0.4969200937950938}, {""C"": 10.0, ""val_ba"": 0.4603781635031636}]",0.8313725490196079,0.8266048619014459,0.8426815267786854,0.5680473372781065,0.5468840187590188,0.5437656951110115,0.5172413793103449,0.49926227775492477,0.4904420929052766,0.4631578947368421,0.44189814814814815,0.43422831253713606,0.5822784810126582,0.5803571428571429,0.5621873496873496
postencode_mask,bb,l2_wcce,0,37,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.1,0.6553484709734709,3695663858,"[{""C"": 0.001, ""val_ba"": 0.5412136474636474}, {""C"": 0.01, ""val_ba"": 0.6288603757353758}, {""C"": 0.1, ""val_ba"": 0.6553484709734709}, {""C"": 1.0, ""val_ba"": 0.6147768897768898}, {""C"": 10.0, ""val_ba"": 0.5825826950826951}]",0.9627450980392157,0.9627619877415502,0.965747735295333,0.6627218934911243,0.6553484709734709,0.6527628827809426,0.6436781609195402,0.6441130764660177,0.6416745914848382,0.6,0.5888888888888889,0.5798198204157957,0.6962025316455697,0.7177579365079364,0.7111596736596736
postencode_mask,bb,l2_wcce,0,37,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.505070276945277,812873048,"[{""C"": 0.001, ""val_ba"": 0.3518620268620269}, {""C"": 0.01, ""val_ba"": 0.4452266483516483}, {""C"": 0.1, ""val_ba"": 0.505070276945277}, {""C"": 1.0, ""val_ba"": 0.4786567599067599}, {""C"": 10.0, ""val_ba"": 0.4860854423354423}]",0.8470588235294118,0.8483115597546521,0.8491247465693744,0.514792899408284,0.505070276945277,0.5073565292279464,0.5,0.48685626056949594,0.48016446591352785,0.5157894736842106,0.49513888888888885,0.4859832209987009,0.4810126582278481,0.48015873015873006,0.4618978243978244
postencode_mask,bb,l2_wcce,0,37,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.01,0.6644872488622487,3751458926,"[{""C"": 0.001, ""val_ba"": 0.5883886946386946}, {""C"": 0.01, ""val_ba"": 0.6644872488622487}, {""C"": 0.1, ""val_ba"": 0.6577165889665889}, {""C"": 1.0, ""val_ba"": 0.6413971445221445}, {""C"": 10.0, ""val_ba"": 0.6146610334110334}]",0.996078431372549,0.9964539007092199,0.9963768115942028,0.6745562130177515,0.6644872488622487,0.6654102438994312,0.7068965517241379,0.7106930447003976,0.7049655519483107,0.6631578947368421,0.6618055555555556,0.6593119299001652,0.759493670886076,0.7700396825396824,0.7624937154348919
