variant,coding,objective,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
original,bb,l2_wcce,0,11,input__events__whole_count,input,events,whole_count,30,1.0,0.4146554834054834,3250977034,"[{""C"": 0.001, ""val_ba"": 0.2359241452991453}, {""C"": 0.01, ""val_ba"": 0.3342567155067155}, {""C"": 0.1, ""val_ba"": 0.4005432067932068}, {""C"": 1.0, ""val_ba"": 0.4146554834054834}, {""C"": 10.0, ""val_ba"": 0.36930673493173494}]",0.6941176470588235,0.6897986540012612,0.6919074792731781,0.4260355029585799,0.4146554834054834,0.39372855344213414,0.3850574712643678,0.38270716211892686,0.3677680339724317,0.3894736842105263,0.381712962962963,0.3766251518867954,0.379746835443038,0.39087301587301587,0.3371758475019344
original,bb,l2_wcce,0,11,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5697736291486291,2778668308,"[{""C"": 0.001, ""val_ba"": 0.4008966727716728}, {""C"": 0.01, ""val_ba"": 0.5326479076479077}, {""C"": 0.1, ""val_ba"": 0.5697736291486291}, {""C"": 1.0, ""val_ba"": 0.5697736291486291}, {""C"": 10.0, ""val_ba"": 0.5521416083916083}]",1.0,1.0,1.0,0.5798816568047337,0.5697736291486291,0.5706310415328683,0.6379310344827587,0.6309327722930665,0.6311917553887368,0.5789473684210527,0.5680555555555555,0.5631641043144946,0.7088607594936709,0.7080357142857142,0.7093604924487278
original,bb,l2_wcce,0,11,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.44437472249972254,3817858282,"[{""C"": 0.001, ""val_ba"": 0.31053495115995117}, {""C"": 0.01, ""val_ba"": 0.32367771117771116}, {""C"": 0.1, ""val_ba"": 0.39526237651237656}, {""C"": 1.0, ""val_ba"": 0.4137987012987013}, {""C"": 10.0, ""val_ba"": 0.44437472249972254}]",0.8686274509803922,0.8707218844058021,0.8706085908624037,0.44970414201183434,0.44437472249972254,0.43282908011919047,0.5632183908045977,0.5558129370629371,0.5424471903850133,0.5789473684210527,0.5571759259259259,0.5483820803093249,0.5443037974683544,0.548611111111111,0.53019943019943
original,bb,l2_wcce,0,11,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,1.0,0.5834124209124208,3219945234,"[{""C"": 0.001, ""val_ba"": 0.5137397324897325}, {""C"": 0.01, ""val_ba"": 0.574524087024087}, {""C"": 0.1, ""val_ba"": 0.5828803141303142}, {""C"": 1.0, ""val_ba"": 0.5834124209124208}, {""C"": 10.0, ""val_ba"": 0.5289616633366633}]",1.0,1.0,1.0,0.5857988165680473,0.5834124209124208,0.577953156612577,0.6379310344827587,0.6320362847936377,0.6206800224119892,0.5578947368421052,0.549537037037037,0.5377983729376917,0.7341772151898734,0.7278769841269841,0.7097897744956568
original,bb,l2_wcce,0,11,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,10.0,0.493905747030747,1405384964,"[{""C"": 0.001, ""val_ba"": 0.29977106227106226}, {""C"": 0.01, ""val_ba"": 0.3464570152070152}, {""C"": 0.1, ""val_ba"": 0.40731421356421355}, {""C"": 1.0, ""val_ba"": 0.48237318237318233}, {""C"": 10.0, ""val_ba"": 0.493905747030747}]",0.9980392156862745,0.9981884057971014,0.9981263946781188,0.5088757396449705,0.493905747030747,0.4931354887410711,0.5114942528735632,0.5117088589515061,0.4870670619306121,0.4842105263157895,0.4708333333333334,0.4441549556681135,0.5443037974683544,0.5532738095238096,0.5144754482989777
original,bb,l2_wcce,0,11,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,1.0,0.6021148989898989,3527665401,"[{""C"": 0.001, ""val_ba"": 0.5469357031857032}, {""C"": 0.01, ""val_ba"": 0.5620872183372183}, {""C"": 0.1, ""val_ba"": 0.5737800394050393}, {""C"": 1.0, ""val_ba"": 0.6021148989898989}, {""C"": 10.0, ""val_ba"": 0.5940160533910533}]",1.0,1.0,1.0,0.6094674556213018,0.6021148989898989,0.6044924205182843,0.6551724137931034,0.6497713275286805,0.6411102868903381,0.5684210526315789,0.5622685185185186,0.5562343544541687,0.759493670886076,0.7536706349206349,0.7335059276235748
original,bb,l2_wcce,0,11,l1__spike__whole_mean,l1,spike,whole_mean,128,0.1,0.49282765845265847,3127822513,"[{""C"": 0.001, ""val_ba"": 0.3730748418248418}, {""C"": 0.01, ""val_ba"": 0.44158966033966035}, {""C"": 0.1, ""val_ba"": 0.49282765845265847}, {""C"": 1.0, ""val_ba"": 0.4684117965367965}, {""C"": 10.0, ""val_ba"": 0.45954427516927515}]",0.8431372549019608,0.8407930331169601,0.8516703176030905,0.5029585798816568,0.49282765845265847,0.48438739044561224,0.4425287356321839,0.43244349604643717,0.420263723446999,0.45263157894736844,0.4310185185185185,0.42185457516339864,0.43037974683544306,0.43640873015873005,0.41167725248607606
original,bb,l2_wcce,0,11,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.1,0.5575441919191919,1788346329,"[{""C"": 0.001, ""val_ba"": 0.4492937617937618}, {""C"": 0.01, ""val_ba"": 0.5505768537018537}, {""C"": 0.1, ""val_ba"": 0.5575441919191919}, {""C"": 1.0, ""val_ba"": 0.5383498445998446}, {""C"": 10.0, ""val_ba"": 0.49752851315351304}]",0.9725490196078431,0.9716255228770557,0.9731880474623624,0.5621301775147929,0.5575441919191919,0.5591660622250204,0.5574712643678161,0.5527232163261574,0.5485907112132601,0.47368421052631576,0.4662037037037037,0.4691321528202333,0.6582278481012658,0.6681547619047619,0.6369458156222861
original,bb,l2_wcce,0,11,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,1.0,0.47794913419913415,3231047109,"[{""C"": 0.001, ""val_ba"": 0.29226953601953604}, {""C"": 0.01, ""val_ba"": 0.40986097236097235}, {""C"": 0.1, ""val_ba"": 0.46299533799533804}, {""C"": 1.0, ""val_ba"": 0.47794913419913415}, {""C"": 10.0, ""val_ba"": 0.43284840159840154}]",0.9686274509803922,0.9695007157345327,0.9698220495783506,0.5029585798816568,0.47794913419913415,0.47583438610426443,0.47126436781609193,0.4652269299328124,0.4516458024223093,0.3894736842105263,0.3650462962962963,0.3547718986379977,0.569620253164557,0.5875,0.5582519332519332
original,bb,l2_wcce,0,11,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.1,0.6005123348873348,1615841375,"[{""C"": 0.001, ""val_ba"": 0.5503447940947941}, {""C"": 0.01, ""val_ba"": 0.5924290986790987}, {""C"": 0.1, ""val_ba"": 0.6005123348873348}, {""C"": 1.0, ""val_ba"": 0.5841432872682872}, {""C"": 10.0, ""val_ba"": 0.5832885864135865}]",1.0,1.0,1.0,0.6094674556213018,0.6005123348873348,0.6063279136582425,0.6494252873563219,0.6463412404588875,0.6423400847014823,0.5894736842105263,0.5819444444444444,0.5821736735629924,0.7215189873417721,0.7268849206349207,0.7113576567910934
