variant,coding,objective,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
original,mm,l2_wcce,0,37,input__events__whole_count,input,events,whole_count,30,1.0,0.4146554834054834,733928576,"[{""C"": 0.001, ""val_ba"": 0.2359241452991453}, {""C"": 0.01, ""val_ba"": 0.3342567155067155}, {""C"": 0.1, ""val_ba"": 0.4005432067932068}, {""C"": 1.0, ""val_ba"": 0.4146554834054834}, {""C"": 10.0, ""val_ba"": 0.36930673493173494}]",0.6941176470588235,0.6897986540012612,0.6919074792731781,0.4260355029585799,0.4146554834054834,0.39372855344213414,0.3850574712643678,0.38270716211892686,0.3677680339724317,0.3894736842105263,0.381712962962963,0.3766251518867954,0.379746835443038,0.39087301587301587,0.3371758475019344
original,mm,l2_wcce,0,37,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5697736291486291,2227490530,"[{""C"": 0.001, ""val_ba"": 0.4008966727716728}, {""C"": 0.01, ""val_ba"": 0.5326479076479077}, {""C"": 0.1, ""val_ba"": 0.5697736291486291}, {""C"": 1.0, ""val_ba"": 0.5697736291486291}, {""C"": 10.0, ""val_ba"": 0.5521416083916083}]",1.0,1.0,1.0,0.5798816568047337,0.5697736291486291,0.5706310415328683,0.6379310344827587,0.6309327722930665,0.6311917553887368,0.5789473684210527,0.5680555555555555,0.5631641043144946,0.7088607594936709,0.7080357142857142,0.7093604924487278
original,mm,l2_wcce,0,37,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.46284063159063155,128395802,"[{""C"": 0.001, ""val_ba"": 0.28254731379731385}, {""C"": 0.01, ""val_ba"": 0.32487963425463423}, {""C"": 0.1, ""val_ba"": 0.4041167166167166}, {""C"": 1.0, ""val_ba"": 0.45176975801975794}, {""C"": 10.0, ""val_ba"": 0.46284063159063155}]",0.8823529411764706,0.8840458561982399,0.885163410899799,0.47337278106508873,0.46284063159063155,0.45545783879117213,0.5287356321839081,0.5195007198683669,0.5052826273543344,0.5157894736842106,0.49120370370370364,0.4770145181329391,0.5443037974683544,0.5471230158730159,0.5193887496519075
original,mm,l2_wcce,0,37,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,1.0,0.6036525974025974,3039617022,"[{""C"": 0.001, ""val_ba"": 0.5249004467754468}, {""C"": 0.01, ""val_ba"": 0.5721566627816627}, {""C"": 0.1, ""val_ba"": 0.585660173160173}, {""C"": 1.0, ""val_ba"": 0.6036525974025974}, {""C"": 10.0, ""val_ba"": 0.5678030303030303}]",1.0,1.0,1.0,0.6153846153846154,0.6036525974025974,0.6073877861264431,0.6609195402298851,0.6562192913295855,0.6451409975048891,0.5894736842105263,0.5773148148148148,0.5615055518508202,0.7468354430379747,0.7432539682539683,0.7266274868635549
original,mm,l2_wcce,0,37,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,10.0,0.5032311438561438,1512930536,"[{""C"": 0.001, ""val_ba"": 0.28775564713064716}, {""C"": 0.01, ""val_ba"": 0.35796495171495174}, {""C"": 0.1, ""val_ba"": 0.4331956238206238}, {""C"": 1.0, ""val_ba"": 0.48169018481518483}, {""C"": 10.0, ""val_ba"": 0.5032311438561438}]",1.0,1.0,1.0,0.5207100591715976,0.5032311438561438,0.4934694536845074,0.4942528735632184,0.4950880410439234,0.4830845250410467,0.47368421052631576,0.46620370370370373,0.44873454432277965,0.5189873417721519,0.5299603174603175,0.5057609057609057
original,mm,l2_wcce,0,37,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,1.0,0.6136724386724386,726057870,"[{""C"": 0.001, ""val_ba"": 0.5341151903651904}, {""C"": 0.01, ""val_ba"": 0.5748466810966811}, {""C"": 0.1, ""val_ba"": 0.5968819375069375}, {""C"": 1.0, ""val_ba"": 0.6136724386724386}, {""C"": 10.0, ""val_ba"": 0.5800550144300144}]",1.0,1.0,1.0,0.621301775147929,0.6136724386724386,0.6164076629406464,0.6839080459770115,0.6845045477398418,0.668667195768797,0.6210526315789474,0.6166666666666667,0.6040368824626464,0.759493670886076,0.7599206349206349,0.7332604895104895
original,mm,l2_wcce,0,37,l1__spike__whole_mean,l1,spike,whole_mean,128,1.0,0.5505393911643911,132802751,"[{""C"": 0.001, ""val_ba"": 0.3498740842490842}, {""C"": 0.01, ""val_ba"": 0.4444801726051726}, {""C"": 0.1, ""val_ba"": 0.5257166444666445}, {""C"": 1.0, ""val_ba"": 0.5505393911643911}, {""C"": 10.0, ""val_ba"": 0.5016573704073705}]",0.9705882352941176,0.9715633774324374,0.971463543701197,0.5621301775147929,0.5505393911643911,0.5460190511729205,0.3735632183908046,0.3743049842314548,0.3628821702292527,0.3263157894736842,0.32731481481481484,0.30694681780208094,0.43037974683544306,0.4396825396825397,0.4039098487947592
original,mm,l2_wcce,0,37,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.01,0.572442834942835,3695663858,"[{""C"": 0.001, ""val_ba"": 0.49210130147630143}, {""C"": 0.01, ""val_ba"": 0.572442834942835}, {""C"": 0.1, ""val_ba"": 0.5564706127206127}, {""C"": 1.0, ""val_ba"": 0.5262393856143855}, {""C"": 10.0, ""val_ba"": 0.512650197025197}]",0.9431372549019608,0.9389154743497707,0.9439613516214131,0.591715976331361,0.572442834942835,0.5778144530341961,0.5459770114942529,0.5360609774212716,0.5349303330803196,0.45263157894736844,0.43495370370370373,0.4262730690362269,0.6582278481012658,0.6534722222222222,0.6429177304177304
original,mm,l2_wcce,0,37,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,10.0,0.5215863997113998,812873048,"[{""C"": 0.001, ""val_ba"": 0.3032699938949939}, {""C"": 0.01, ""val_ba"": 0.4371812215562216}, {""C"": 0.1, ""val_ba"": 0.4950868575868576}, {""C"": 1.0, ""val_ba"": 0.5059613997113998}, {""C"": 10.0, ""val_ba"": 0.5215863997113998}]",1.0,1.0,1.0,0.5384615384615384,0.5215863997113998,0.5143835734239545,0.4482758620689655,0.45023452854335205,0.44894263871887957,0.4105263157894737,0.4087962962962963,0.40291534445946203,0.4936708860759494,0.5013888888888889,0.4830835014658544
original,mm,l2_wcce,0,37,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,1.0,0.6060068403818403,3751458926,"[{""C"": 0.001, ""val_ba"": 0.5676791958041958}, {""C"": 0.01, ""val_ba"": 0.5908189033189033}, {""C"": 0.1, ""val_ba"": 0.6048049173049173}, {""C"": 1.0, ""val_ba"": 0.6060068403818403}, {""C"": 10.0, ""val_ba"": 0.5932227494727494}]",1.0,1.0,1.0,0.621301775147929,0.6060068403818403,0.6167768254503384,0.6954022988505747,0.6882677167603638,0.6779161696482631,0.631578947368421,0.6212962962962962,0.6178503952188162,0.7721518987341772,0.7705357142857142,0.7396975981534806
original,mm,l2_wcce,0,37,l1__spike__whole_count,l1,spike,whole_count,128,0.1,0.5328577672327671,3151387115,"[{""C"": 0.001, ""val_ba"": 0.37655677655677655}, {""C"": 0.01, ""val_ba"": 0.46153048340548336}, {""C"": 0.1, ""val_ba"": 0.5328577672327671}, {""C"": 1.0, ""val_ba"": 0.5281569125319125}, {""C"": 10.0, ""val_ba"": 0.5124212592962593}]",0.9117647058823529,0.9098221247952609,0.9151353860207408,0.5443786982248521,0.5328577672327671,0.5245461776711776,0.40229885057471265,0.39765057246674895,0.3784714584520024,0.3684210526315789,0.36550925925925926,0.36092023172905524,0.4430379746835443,0.4494047619047619,0.3882519033254328
