variant,coding,objective,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,bb,l1_l2_joint,0,11,input__events__whole_count,input,events,whole_count,30,0.1,0.4598096348096348,3250977034,"[{""C"": 0.001, ""val_ba"": 0.3034188034188034}, {""C"": 0.01, ""val_ba"": 0.38593940781440783}, {""C"": 0.1, ""val_ba"": 0.4598096348096348}, {""C"": 1.0, ""val_ba"": 0.4502608502608502}, {""C"": 10.0, ""val_ba"": 0.3973228160728161}]",0.6588235294117647,0.6484503504004652,0.6501724821191205,0.48520710059171596,0.4598096348096348,0.4492913742726336,0.41379310344827586,0.4066306446821153,0.4024094173835049,0.3894736842105263,0.3770833333333334,0.36400133682742375,0.4430379746835443,0.4459325396825396,0.4354377104377105
postencode_mask,bb,l1_l2_joint,0,11,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5976662226662227,2778668308,"[{""C"": 0.001, ""val_ba"": 0.4389003357753358}, {""C"": 0.01, ""val_ba"": 0.5629079254079254}, {""C"": 0.1, ""val_ba"": 0.5976662226662227}, {""C"": 1.0, ""val_ba"": 0.5884646603396603}, {""C"": 10.0, ""val_ba"": 0.5657960095460095}]",1.0,1.0,1.0,0.6035502958579881,0.5976662226662227,0.5919785147108986,0.6666666666666666,0.6578262831939302,0.6593279579800227,0.6,0.586574074074074,0.5890929790310594,0.7468354430379747,0.7513888888888888,0.7457403163285518
postencode_mask,bb,l1_l2_joint,0,11,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.5537195443445443,3817858282,"[{""C"": 0.001, ""val_ba"": 0.3494581807081807}, {""C"": 0.01, ""val_ba"": 0.44569770507270506}, {""C"": 0.1, ""val_ba"": 0.4934766622266622}, {""C"": 1.0, ""val_ba"": 0.5278381340881341}, {""C"": 10.0, ""val_ba"": 0.5537195443445443}]",0.884313725490196,0.8861910926627599,0.888165251141432,0.5621301775147929,0.5537195443445443,0.5597794961030255,0.47701149425287354,0.4691293592028885,0.46411734292793766,0.4631578947368421,0.455787037037037,0.4501446251210688,0.4936708860759494,0.48809523809523814,0.46852129352129346
postencode_mask,bb,l1_l2_joint,0,11,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.6940982628482629,3219945234,"[{""C"": 0.001, ""val_ba"": 0.5825962232212232}, {""C"": 0.01, ""val_ba"": 0.6940982628482629}, {""C"": 0.1, ""val_ba"": 0.6745164557664558}, {""C"": 1.0, ""val_ba"": 0.6564876096126095}, {""C"": 10.0, ""val_ba"": 0.6032790126540126}]",0.9686274509803922,0.966621431666722,0.9681289652360457,0.6923076923076923,0.6940982628482629,0.6903709285954912,0.6666666666666666,0.6690753690753691,0.6616416714333381,0.6210526315789474,0.6236111111111111,0.6126298652614441,0.7215189873417721,0.735813492063492,0.7202442981854748
postencode_mask,bb,l1_l2_joint,0,11,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,1.0,0.5167540792540792,1405384964,"[{""C"": 0.001, ""val_ba"": 0.3315399877899878}, {""C"": 0.01, ""val_ba"": 0.44367750305250303}, {""C"": 0.1, ""val_ba"": 0.467511655011655}, {""C"": 1.0, ""val_ba"": 0.5167540792540792}, {""C"": 10.0, ""val_ba"": 0.4715426934176934}]",0.8960784313725491,0.8967100775541484,0.8971613025446071,0.5325443786982249,0.5167540792540792,0.5137768280361351,0.4827586206896552,0.46954285502079623,0.4625429009178505,0.4421052631578947,0.4314814814814814,0.4357257577366273,0.5316455696202531,0.5307539682539683,0.48593526039178214
postencode_mask,bb,l1_l2_joint,0,11,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.01,0.7028419497169498,3527665401,"[{""C"": 0.001, ""val_ba"": 0.5919216200466201}, {""C"": 0.01, ""val_ba"": 0.7028419497169498}, {""C"": 0.1, ""val_ba"": 0.6616463397713398}, {""C"": 1.0, ""val_ba"": 0.6433066933066933}, {""C"": 10.0, ""val_ba"": 0.6004745254745255}]",0.9725490196078431,0.9716301424681157,0.9725008771685713,0.7041420118343196,0.7028419497169498,0.6984417564395556,0.7183908045977011,0.7192764751588281,0.7084350838076294,0.6842105263157895,0.680324074074074,0.6695980146444542,0.759493670886076,0.7762896825396827,0.7592523217523218
postencode_mask,bb,l1_l2_joint,0,11,l1__spike__whole_mean,l1,spike,whole_mean,128,0.1,0.4575906732156732,3127822513,"[{""C"": 0.001, ""val_ba"": 0.31285277222777225}, {""C"": 0.01, ""val_ba"": 0.44946719946719943}, {""C"": 0.1, ""val_ba"": 0.4575906732156732}, {""C"": 1.0, ""val_ba"": 0.4395826395826396}, {""C"": 10.0, ""val_ba"": 0.4279640498390498}]",0.8137254901960784,0.8079044053930863,0.8236179513991062,0.47337278106508873,0.4575906732156732,0.45195239550435473,0.4885057471264368,0.4727272727272727,0.4750448196359611,0.47368421052631576,0.45462962962962966,0.45947444368497,0.5063291139240507,0.5,0.4818839657074951
postencode_mask,bb,l1_l2_joint,0,11,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.1,0.5943615412365412,1788346329,"[{""C"": 0.001, ""val_ba"": 0.5488164613164613}, {""C"": 0.01, ""val_ba"": 0.5902195027195027}, {""C"": 0.1, ""val_ba"": 0.5943615412365412}, {""C"": 1.0, ""val_ba"": 0.5780420967920967}, {""C"": 10.0, ""val_ba"": 0.5581779331779332}]",0.9607843137254902,0.9603495519069017,0.963651210001545,0.591715976331361,0.5943615412365412,0.5774779061010945,0.6091954022988506,0.6067437668540611,0.601653561309741,0.5473684210526316,0.5402777777777777,0.5319317120787709,0.6835443037974683,0.6946428571428571,0.6778995922378274
postencode_mask,bb,l1_l2_joint,0,11,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.01,0.4562246780996781,3231047109,"[{""C"": 0.001, ""val_ba"": 0.32633165445665446}, {""C"": 0.01, ""val_ba"": 0.4562246780996781}, {""C"": 0.1, ""val_ba"": 0.4502514846264845}, {""C"": 1.0, ""val_ba"": 0.4227713258963259}, {""C"": 10.0, ""val_ba"": 0.4115339521589521}]",0.6647058823529411,0.6570046553581936,0.665784649462427,0.47337278106508873,0.4562246780996781,0.4552065642645354,0.46551724137931033,0.4583573289455643,0.4560615447895174,0.4421052631578947,0.4361111111111111,0.45172925295474314,0.4936708860759494,0.4975198412698412,0.4711661389292969
postencode_mask,bb,l1_l2_joint,0,11,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.01,0.6880352286602287,1615841375,"[{""C"": 0.001, ""val_ba"": 0.5780462592962593}, {""C"": 0.01, ""val_ba"": 0.6880352286602287}, {""C"": 0.1, ""val_ba"": 0.6680565961815962}, {""C"": 1.0, ""val_ba"": 0.6576399295149296}, {""C"": 10.0, ""val_ba"": 0.6533265345765346}]",0.9941176470588236,0.9946808510638299,0.9945645752097366,0.6863905325443787,0.6880352286602287,0.6824765231207331,0.7471264367816092,0.7505406154303214,0.7389706970589325,0.6947368421052632,0.694212962962963,0.6867624535194196,0.810126582278481,0.824404761904762,0.8068671524553878
postencode_mask,bb,l1_l2_joint,0,11,l1__spike__whole_count,l1,spike,whole_count,128,0.1,0.47558309745809746,1999038980,"[{""C"": 0.001, ""val_ba"": 0.3191391941391941}, {""C"": 0.01, ""val_ba"": 0.4554063991563991}, {""C"": 0.1, ""val_ba"": 0.47558309745809746}, {""C"": 1.0, ""val_ba"": 0.466751998001998}, {""C"": 10.0, ""val_ba"": 0.3866848429348429}]",0.8294117647058824,0.8224306588351963,0.8367250264439275,0.4970414201183432,0.47558309745809746,0.47251673900893065,0.5057471264367817,0.48500259952465835,0.4907812675426546,0.49473684210526314,0.4800925925925925,0.4850495035866553,0.5189873417721519,0.49523809523809526,0.4718845968845969
