variant,coding,objective,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
original,bb,l2_wcce_plus_0p1_l1_tsce,0,11,input__events__whole_count,input,events,whole_count,30,1.0,0.4146554834054834,3250977034,"[{""C"": 0.001, ""val_ba"": 0.2359241452991453}, {""C"": 0.01, ""val_ba"": 0.3342567155067155}, {""C"": 0.1, ""val_ba"": 0.4005432067932068}, {""C"": 1.0, ""val_ba"": 0.4146554834054834}, {""C"": 10.0, ""val_ba"": 0.36930673493173494}]",0.6941176470588235,0.6897986540012612,0.6919074792731781,0.4260355029585799,0.4146554834054834,0.39372855344213414,0.3850574712643678,0.38270716211892686,0.3677680339724317,0.3894736842105263,0.381712962962963,0.3766251518867954,0.379746835443038,0.39087301587301587,0.3371758475019344
original,bb,l2_wcce_plus_0p1_l1_tsce,0,11,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5697736291486291,2778668308,"[{""C"": 0.001, ""val_ba"": 0.4008966727716728}, {""C"": 0.01, ""val_ba"": 0.5326479076479077}, {""C"": 0.1, ""val_ba"": 0.5697736291486291}, {""C"": 1.0, ""val_ba"": 0.5697736291486291}, {""C"": 10.0, ""val_ba"": 0.5521416083916083}]",1.0,1.0,1.0,0.5798816568047337,0.5697736291486291,0.5706310415328683,0.6379310344827587,0.6309327722930665,0.6311917553887368,0.5789473684210527,0.5680555555555555,0.5631641043144946,0.7088607594936709,0.7080357142857142,0.7093604924487278
original,bb,l2_wcce_plus_0p1_l1_tsce,0,11,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.4440275002775003,3817858282,"[{""C"": 0.001, ""val_ba"": 0.315285409035409}, {""C"": 0.01, ""val_ba"": 0.32298326673326677}, {""C"": 0.1, ""val_ba"": 0.40637348762348763}, {""C"": 1.0, ""val_ba"": 0.40859036796536796}, {""C"": 10.0, ""val_ba"": 0.4440275002775003}]",0.8666666666666667,0.8690433705894914,0.8690859125645055,0.44970414201183434,0.4440275002775003,0.4337322462860483,0.5689655172413793,0.5607148978472507,0.5502728029643117,0.5894736842105263,0.5675925925925925,0.5616599487493955,0.5443037974683544,0.548611111111111,0.5299274799274799
original,bb,l2_wcce_plus_0p1_l1_tsce,0,11,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,1.0,0.6008727383727384,3219945234,"[{""C"": 0.001, ""val_ba"": 0.5413801476301476}, {""C"": 0.01, ""val_ba"": 0.581678391053391}, {""C"": 0.1, ""val_ba"": 0.6001286907536908}, {""C"": 1.0, ""val_ba"": 0.6008727383727384}, {""C"": 10.0, ""val_ba"": 0.5930108086358086}]",1.0,1.0,1.0,0.6035502958579881,0.6008727383727384,0.5977331355826783,0.6551724137931034,0.6495212304035833,0.641684472934473,0.5684210526315789,0.5587962962962963,0.5478357212103342,0.759493670886076,0.7536706349206348,0.7395587685448367
original,bb,l2_wcce_plus_0p1_l1_tsce,0,11,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,1.0,0.5290476884226885,1405384964,"[{""C"": 0.001, ""val_ba"": 0.31093177655677656}, {""C"": 0.01, ""val_ba"": 0.32252539127539126}, {""C"": 0.1, ""val_ba"": 0.4143214424464425}, {""C"": 1.0, ""val_ba"": 0.5290476884226885}, {""C"": 10.0, ""val_ba"": 0.4878180846930847}]",0.8803921568627451,0.8810609796036516,0.8824782035757216,0.5443786982248521,0.5290476884226885,0.524191446887972,0.5287356321839081,0.5192914724164723,0.504658189967098,0.5157894736842106,0.48541666666666666,0.47216093852445756,0.5443037974683544,0.5580357142857143,0.5224333672863084
original,bb,l2_wcce_plus_0p1_l1_tsce,0,11,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,1.0,0.6407765845265846,3527665401,"[{""C"": 0.001, ""val_ba"": 0.5469357031857032}, {""C"": 0.01, ""val_ba"": 0.5768537018537018}, {""C"": 0.1, ""val_ba"": 0.622436938061938}, {""C"": 1.0, ""val_ba"": 0.6407765845265846}, {""C"": 10.0, ""val_ba"": 0.600773532023532}]",1.0,1.0,1.0,0.6449704142011834,0.6407765845265846,0.6415806628526289,0.6666666666666666,0.6598140625714154,0.6489757742387476,0.5894736842105263,0.5796296296296296,0.5683056709372499,0.759493670886076,0.7536706349206349,0.7335059276235748
original,bb,l2_wcce_plus_0p1_l1_tsce,0,11,l1__spike__whole_mean,l1,spike,whole_mean,128,0.1,0.5027888777888778,3127822513,"[{""C"": 0.001, ""val_ba"": 0.38908348595848596}, {""C"": 0.01, ""val_ba"": 0.43313457375957376}, {""C"": 0.1, ""val_ba"": 0.5027888777888778}, {""C"": 1.0, ""val_ba"": 0.4852675102675103}, {""C"": 10.0, ""val_ba"": 0.4791756854256854}]",0.8450980392156863,0.8406017850401261,0.8486285785420847,0.514792899408284,0.5027888777888778,0.5022572531957207,0.41954022988505746,0.41634429704282644,0.3875210354798542,0.43157894736842106,0.4171296296296297,0.3991895927317923,0.4050632911392405,0.4158730158730159,0.37274114774114775
original,bb,l2_wcce_plus_0p1_l1_tsce,0,11,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.1,0.5410932817182817,1788346329,"[{""C"": 0.001, ""val_ba"": 0.48059336496836497}, {""C"": 0.01, ""val_ba"": 0.5324893856143856}, {""C"": 0.1, ""val_ba"": 0.5410932817182817}, {""C"": 1.0, ""val_ba"": 0.5382523726273727}, {""C"": 10.0, ""val_ba"": 0.5126841908091908}]",0.9823529411764705,0.9810241202137164,0.9824510167350522,0.5502958579881657,0.5410932817182817,0.5308100803061139,0.6666666666666666,0.6645837618264089,0.6501340977504636,0.6105263157894737,0.6004629629629631,0.5850297306179659,0.7341772151898734,0.7455357142857144,0.724116569704805
original,bb,l2_wcce_plus_0p1_l1_tsce,0,11,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.4617399961149961,3231047109,"[{""C"": 0.001, ""val_ba"": 0.2867139804639805}, {""C"": 0.01, ""val_ba"": 0.3819229381729381}, {""C"": 0.1, ""val_ba"": 0.4617399961149961}, {""C"": 1.0, ""val_ba"": 0.43422584360084354}, {""C"": 10.0, ""val_ba"": 0.43947059884559886}]",0.8196078431372549,0.818518705618052,0.8215047621099476,0.47928994082840237,0.4617399961149961,0.45797686475675153,0.46551724137931033,0.45490453174276696,0.4366235184852821,0.45263157894736844,0.4303240740740741,0.4114044723876942,0.4810126582278481,0.4962301587301587,0.4504387224975461
original,bb,l2_wcce_plus_0p1_l1_tsce,0,11,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,1.0,0.6255484099234098,1615841375,"[{""C"": 0.001, ""val_ba"": 0.5392336829836829}, {""C"": 0.01, ""val_ba"": 0.5824092574092573}, {""C"": 0.1, ""val_ba"": 0.6215419996669996}, {""C"": 1.0, ""val_ba"": 0.6255484099234098}, {""C"": 10.0, ""val_ba"": 0.604469141969142}]",1.0,1.0,1.0,0.6272189349112426,0.6255484099234098,0.6231591694205634,0.6954022988505747,0.6890260066730655,0.6862408936402419,0.6631578947368421,0.6479166666666667,0.6556314192343604,0.7341772151898734,0.7387896825396826,0.7226088239246132
