condition,seed,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1
what_only_lif,11,1,14.25356427978936,0.1541945908632938,10.814797401428224,0.1473304473304473,0.1428571428571428,0.1143745143745143
what_only_lif,11,2,8.085934298379081,0.3215793863314912,6.68640661239624,0.2754689754689755,0.2698412698412698,0.2504058523387017
what_only_lif,11,3,3.2830836818058198,0.5058961608791547,4.495707511901856,0.2411495911495911,0.2539682539682539,0.238094930749393
what_only_lif,11,4,2.1228505260152373,0.5763363952387349,4.008498191833496,0.3697210197210197,0.3888888888888889,0.3651240468975023
what_only_lif,11,5,1.396318075784102,0.683362451882085,4.099301338195801,0.4089706589706589,0.4126984126984127,0.3950078777574908
what_only_lif,11,6,1.1981882271380926,0.7254830358945187,4.084836006164551,0.4024891774891774,0.4047619047619047,0.4016065104318065
what_only_lif,11,7,0.9888239547020392,0.776594893911339,3.605113983154297,0.4176046176046176,0.4285714285714285,0.4272317472975368
what_only_lif,11,8,0.812030175005097,0.7818816305625691,3.71688723564148,0.4243807118807118,0.4285714285714285,0.4271604532569444
what_only_lif,11,9,0.6726784204451844,0.8040349928724777,3.641921758651733,0.4251743626743626,0.4285714285714285,0.4260137523295418
what_only_lif,11,10,0.5501560525208865,0.838707484239159,3.679536819458008,0.4350589225589225,0.4365079365079365,0.4388768501182689
what_only_lif,11,11,0.4775460653276329,0.8485064960311401,3.5386011600494385,0.4523569023569023,0.4523809523809524,0.4465040572855667
what_only_lif,11,12,0.4048687361193606,0.8677152317347426,3.5450127124786377,0.4404521404521404,0.4444444444444444,0.4387970089915169
what_only_lif,11,13,0.3590863344488784,0.8766032866341736,3.579885959625244,0.4579124579124579,0.4603174603174603,0.4578403949780761
what_only_lif,11,14,0.3171072836689612,0.9065530806855708,3.622189998626709,0.4586700336700336,0.4603174603174603,0.4520271501106741
what_only_lif,11,15,0.2748965201915438,0.9232746120901382,3.644309282302856,0.4396885521885521,0.4444444444444444,0.4382139713303901
what_only_lif,11,16,0.2620559124958905,0.921925525446934,3.642160177230835,0.4489478114478114,0.4523809523809524,0.4487000382023265
what_only_lif,11,17,0.2353969062462115,0.9316193657622164,3.699508428573608,0.4453763828763828,0.4523809523809524,0.447086153586193
what_only_lif,11,18,0.2054475131420588,0.9430977385578756,3.775716781616211,0.4361171236171235,0.4444444444444444,0.4378365451073756
what_only_lif,11,19,0.1920740703912692,0.9438123442926424,3.752983570098877,0.4194504569504569,0.4285714285714285,0.4225654997208065
what_only_lif,11,20,0.180222936654255,0.9496742217152412,3.750633478164673,0.455561568061568,0.4603174603174603,0.4559807197732894
what_only_lif,11,21,0.1648091556898698,0.9562215165591044,3.746325254440308,0.453908128908129,0.4523809523809524,0.4548578164810866
what_only_lif,11,22,0.1547238536422716,0.9562215165591044,3.720729351043701,0.4350589225589226,0.4365079365079365,0.4392001143645744
what_only_lif,11,23,0.1462866785501654,0.9642355228389264,3.72760796546936,0.4350589225589226,0.4365079365079365,0.4382254554951788
what_only_lif,11,24,0.1378838660487209,0.9673812968180338,3.777263164520264,0.4539081289081288,0.4523809523809524,0.456296228056798
what_only_lif,11,25,0.1328383399728243,0.9704945280805436,3.769757270812988,0.4512626262626262,0.4523809523809524,0.4553409368508978
what_only_lif,11,26,0.1259078222283654,0.9721587520671872,3.761775493621826,0.442003367003367,0.4444444444444444,0.4468387717983895
what_only_lif,11,27,0.1209115792777575,0.9737625019367528,3.757199764251709,0.4503367003367003,0.4523809523809524,0.4526468526064703
what_only_lif,11,28,0.1163023490965263,0.9721587520671872,3.7741379737854,0.4595959595959595,0.4603174603174603,0.462587313662492
what_only_lif,11,29,0.1103521888617189,0.976967630141881,3.803323745727539,0.4443181818181818,0.4444444444444444,0.449417506801983
what_only_lif,11,30,0.1063579778714352,0.9786016170699856,3.820274829864502,0.4588383838383838,0.4603174603174603,0.4667300923662874
what_only_lif,11,31,0.1034270243369773,0.978539957185906,3.834950208663941,0.4741161616161615,0.4761904761904761,0.4808609165645778
what_only_lif,11,32,0.1002881899476051,0.9801739441140108,3.849066734313965,0.4741161616161615,0.4761904761904761,0.4808609165645778
what_only_lif,11,33,0.0979389610753207,0.9801739441140108,3.8678348064422607,0.4741161616161615,0.4761904761904761,0.4808609165645778
what_only_lif,11,34,0.0962052656122821,0.9801739441140108,3.839908361434937,0.479076479076479,0.4761904761904761,0.4836003051106026
what_only_lif,11,35,0.0937551737293319,0.9801739441140108,3.882480144500733,0.479076479076479,0.4761904761904761,0.4836003051106026
what_only_lif,11,36,0.0916283397122627,0.9820257959658626,3.897895336151123,0.479076479076479,0.4761904761904761,0.4836003051106026
what_only_lif,11,37,0.0903354387493121,0.9820257959658626,3.887175559997559,0.4680976430976431,0.4682539682539682,0.4750960473283522
what_only_lif,11,38,0.0875838586832949,0.9820257959658626,3.9036383628845215,0.4730579605579605,0.4682539682539682,0.4745834020788648
what_only_lif,11,39,0.0857165221080004,0.9820257959658626,3.931607246398926,0.480002405002405,0.4761904761904761,0.4849502282351647
what_only_lif,11,40,0.0839535717222448,0.9836283600684266,3.920121192932129,0.4883357383357383,0.4841269841269841,0.4917164025642681
what_only_lif,11,41,0.0819043217678898,0.9836283600684266,3.928757667541504,0.4883357383357383,0.4841269841269841,0.4923220834331069
what_only_lif,11,42,0.0804406089801181,0.9836283600684266,3.931653022766113,0.4883357383357383,0.4841269841269841,0.4923220834331069
what_only_lif,11,43,0.079261176416365,0.9836283600684266,3.936915636062622,0.4883357383357383,0.4841269841269841,0.4923220834331069
what_only_lif,11,44,0.0781770667987723,0.9836283600684266,3.9198310375213614,0.4883357383357383,0.4841269841269841,0.4923220834331069
what_only_lif,11,45,0.0771860564816839,0.9852309241709908,3.937970399856568,0.4807599807599808,0.4761904761904761,0.4824854821259174
what_only_lif,11,46,0.075756397592016,0.9852309241709908,3.956204652786255,0.4807599807599808,0.4761904761904761,0.4824854821259174
what_only_lif,11,47,0.074558775237218,0.9852309241709908,3.946846723556519,0.4724266474266474,0.4682539682539682,0.4754673037522401
what_only_lif,11,48,0.0736955474683832,0.9852309241709908,3.94677472114563,0.4640933140933141,0.4603174603174603,0.4669473213192143
what_only_lif,11,49,0.0729489070772098,0.9852309241709908,3.9437673091888423,0.4724266474266474,0.4682539682539682,0.4739654996928915
what_only_lif,11,50,0.0721528482079993,0.9852309241709908,3.9323630332946777,0.480002405002405,0.4761904761904761,0.4830490655788534
what_only_lif,11,51,0.0710571469825639,0.9852309241709908,3.948528051376343,0.4707431457431457,0.4682539682539682,0.4752652381942999
what_only_lif,11,52,0.0701151830937694,0.9852309241709908,3.94258975982666,0.479076479076479,0.4761904761904761,0.484510821410135
what_only_lif,11,53,0.0689644343355949,0.9852309241709908,3.939664363861084,0.4707431457431457,0.4682539682539682,0.4776714513556619
what_only_lif,11,54,0.0679928421615118,0.9852309241709908,3.950104713439941,0.4707431457431457,0.4682539682539682,0.4776714513556619
what_only_lif,11,55,0.0673361235072198,0.9852309241709908,3.930631399154663,0.479076479076479,0.4761904761904761,0.4862408546619074
what_only_lif,11,56,0.0664205767098884,0.9852309241709908,3.952424287796021,0.4949855699855699,0.492063492063492,0.5020246322877903
what_only_lif,11,57,0.0660355944834046,0.9852309241709908,3.9690678119659424,0.4875781625781626,0.4841269841269841,0.4927698032961191
what_only_lif,11,58,0.0651426246572484,0.9852309241709908,3.979602098464966,0.4883357383357383,0.4841269841269841,0.4926549960760487
what_only_lif,11,59,0.0644264034606298,0.9852309241709908,3.9933230876922607,0.480002405002405,0.4761904761904761,0.4841350136430227
what_only_lif,11,60,0.0635951040713389,0.9852309241709908,3.993470907211304,0.480002405002405,0.4761904761904761,0.4841350136430227
what_only_lif,11,61,0.0630459575793624,0.9852309241709908,4.001259803771973,0.480002405002405,0.4761904761904761,0.4841350136430227
what_only_lif,11,62,0.0626350425555661,0.9868334882735548,3.998382091522217,0.4716690716690717,0.4682539682539682,0.4755656103367774
what_only_lif,11,63,0.0623266474927315,0.9868334882735548,4.008692264556885,0.480002405002405,0.4761904761904761,0.4841350136430227
what_only_lif,11,64,0.0616441274545894,0.9868334882735548,4.01620626449585,0.480002405002405,0.4761904761904761,0.4841350136430227
what_only_lif,11,65,0.0612614037222172,0.9868334882735548,4.015635013580322,0.480002405002405,0.4761904761904761,0.4841350136430227
what_only_lif,11,66,0.060461882572371,0.9868334882735548,4.013653755187988,0.480002405002405,0.4761904761904761,0.4841350136430227
what_only_lif,11,67,0.059891394103866,0.9868334882735548,4.02947998046875,0.480002405002405,0.4761904761904761,0.4841350136430227
what_only_lif,11,68,0.0592585717954652,0.9868334882735548,4.03010368347168,0.4730579605579605,0.4682539682539682,0.4767650488760329
what_only_lif,11,69,0.0588014944618417,0.9868334882735548,4.017595291137695,0.4730579605579605,0.4682539682539682,0.4767650488760329
what_only_lif,11,70,0.058356281712959,0.9868334882735548,4.034164905548096,0.4730579605579605,0.4682539682539682,0.4767650488760329
