condition,hidden_width,seed,parameter_count,recurrent_parameter_count,feature_dim,feature_type,phase_probe_C,phase_probe_test_accuracy,phase_probe_test_ba,phase_probe_test_macro_f1,phase_probe_train_accuracy,phase_probe_train_ba,phase_probe_train_macro_f1,phase_probe_val_accuracy,phase_probe_val_ba,phase_probe_val_macro_f1,progress_probe_alpha,progress_probe_test_mae,progress_probe_test_monotonic_violation_rate_mean,progress_probe_test_monotonic_violation_rate_sd,progress_probe_test_n_gestures,progress_probe_test_r2,progress_probe_test_sample_balanced_mae_mean,progress_probe_test_sample_balanced_mae_sd,progress_probe_test_spearman_mean,progress_probe_test_spearman_sd,progress_probe_train_mae,progress_probe_train_monotonic_violation_rate_mean,progress_probe_train_monotonic_violation_rate_sd,progress_probe_train_n_gestures,progress_probe_train_r2,progress_probe_train_sample_balanced_mae_mean,progress_probe_train_sample_balanced_mae_sd,progress_probe_train_spearman_mean,progress_probe_train_spearman_sd,progress_probe_val_mae,progress_probe_val_monotonic_violation_rate_mean,progress_probe_val_monotonic_violation_rate_sd,progress_probe_val_n_gestures,progress_probe_val_r2,progress_probe_val_sample_balanced_mae_mean,progress_probe_val_sample_balanced_mae_sd,progress_probe_val_spearman_mean,progress_probe_val_spearman_sd
rsnn_h32,32,37,5483,1024,32,spike250,1.0,0.316351888667992,0.31262112803104425,0.291476192318674,0.41460800241177753,0.41129993311490604,0.3963311896654054,0.3277148626108331,0.32324522770327124,0.29978064467823096,10.0,0.12097162008285522,0.1649416653573806,0.07885933748578598,146,0.7084317207336426,0.13029132173588015,0.05871391047037706,0.9448099588223465,0.059629332629138,0.10485327988862991,0.1740170692097284,0.08410069197854088,581,0.7732760906219482,0.10576633601842156,0.053827231521866595,0.9436572290455537,0.09240980192133783,0.12014026939868927,0.15836888907685157,0.07478220391851317,126,0.701848030090332,0.12516862777845253,0.06103403036120236,0.9345840023894256,0.11017947728520933
rsnn_h32,32,37,5483,1024,32,spike500,10.0,0.31718025182239895,0.31318426383434317,0.2917969174650176,0.41159328051987204,0.4082423111443564,0.3925912009140378,0.3426389254674743,0.33829440674398026,0.31617951702880137,10.0,0.11479931324720383,0.08195195374210167,0.06512834269455516,146,0.7360064387321472,0.1265444838480182,0.06676510980766887,0.9752528279568651,0.037955945043868684,0.10023045539855957,0.09717789272372251,0.07275054635897352,581,0.7914866209030151,0.10270041656614684,0.057730804631790894,0.9681026224636139,0.08884728280714076,0.11638422310352325,0.07745621785053824,0.059408951991449896,126,0.7166436910629272,0.1241631256564269,0.0695340770425917,0.9603176412565788,0.10730849931875079
rsnn_h32,32,53,5483,1024,32,membrane,10.0,0.3550364479787939,0.350732718946582,0.3357406594495411,0.4546033128443901,0.4514254909453694,0.43970388797499843,0.34597489245895885,0.34218070112171106,0.32330135992729125,0.01,0.12466626614332199,0.3079541401598071,0.06508786369911071,146,0.6943051815032959,0.13229251224292468,0.056309311496512714,0.9161965760531187,0.07381277169537405,0.11722902208566666,0.3271731253280619,0.07846221271207163,581,0.7272990942001343,0.11668570985995143,0.05193654139155745,0.9024262836921157,0.134767583013335,0.13209258019924164,0.3040602260255292,0.07413896634181627,126,0.6432068943977356,0.13724379007896734,0.06476184671127322,0.8910256557270411,0.15077558746721287
rsnn_h32,32,53,5483,1024,32,synaptic,10.0,0.3597581179589132,0.35536320297912255,0.3399781791296017,0.4428793943758688,0.43965789940364586,0.4270938819612519,0.34026863313141953,0.33655972880354407,0.3172724107995527,0.01,0.12518267333507538,0.35393087009481927,0.055565099830794246,146,0.6950129270553589,0.132367765275787,0.05382081658861315,0.9056598127359231,0.07328393715652247,0.11904895305633545,0.3716683838971532,0.07435056920187398,581,0.721340537071228,0.11860868386065078,0.05078545655636613,0.8964826880591695,0.12023828510670734,0.13582506775856018,0.35089667589269125,0.07490920796812625,126,0.6277754306793213,0.1409531994944527,0.06462661551895457,0.8861860222361204,0.11898826054956094
rsnn_h32,32,53,5483,1024,32,spike,0.1,0.333416169648774,0.32866488947537886,0.30431528322612783,0.3905069757314888,0.38699288691768796,0.3669938251689099,0.32200860328329384,0.3180255595025725,0.293190551711481,0.01,0.12006562948226929,0.27351615495927545,0.054564581027372154,146,0.7132522463798523,0.12713598717667468,0.05303391877611681,0.919470601327739,0.06197597811349156,0.1157643049955368,0.295277544680884,0.06991135153492435,581,0.7273421883583069,0.11541180324816047,0.05112220763746903,0.9021794400083143,0.11747209666264942,0.13278453052043915,0.2688794744566302,0.06864539064774851,126,0.6375893354415894,0.13755584073563418,0.06445453358954922,0.8850731586949533,0.13289814321065135
rsnn_h32,32,53,5483,1024,32,spike250,10.0,0.34087143803843606,0.335846926425854,0.3118567743867687,0.4084780678982364,0.4049596470718825,0.3874685877777263,0.3352646826441928,0.3312134054657262,0.3080343070466926,0.01,0.11259333789348602,0.12124639632058647,0.08488740543076034,146,0.7419009804725647,0.12193903548974697,0.061875846121350365,0.9535889385839272,0.05699267752724373,0.10612227022647858,0.1507411177257064,0.08567853872010668,581,0.7629292011260986,0.10706504694668643,0.05726293940434208,0.9411187167426939,0.11083121050993326,0.12197939306497574,0.12763557082535334,0.08364322501617495,126,0.6800726652145386,0.1287371116202502,0.07093187479830675,0.9264671141818387,0.1416319898093611
rsnn_h32,32,53,5483,1024,32,spike500,1.0,0.3349900596421471,0.3301582465998996,0.3046660776129034,0.40961696283517846,0.40618364851675137,0.3887015426078676,0.34097094197173206,0.33676354724128765,0.31237249471400746,0.01,0.10903700441122055,0.06323998131428493,0.056479820567520274,146,0.7555869221687317,0.12030934741439885,0.06795359907437305,0.9738191749451666,0.0400676084863871,0.1018168032169342,0.08828092965763536,0.07083636287874238,581,0.7776708602905273,0.10405246545071754,0.06141603868089559,0.9580865972259739,0.12585639691794237,0.11748719215393066,0.06853944213246113,0.06766477804313044,126,0.6988544464111328,0.1264452842019853,0.07566687312166862,0.9453305824942726,0.1597883459628778
rsnn_h32,32,71,5483,1024,32,membrane,10.0,0.36232604373757454,0.35774470759730825,0.3405330360061628,0.4476192071281424,0.444366287592229,0.43239119093350487,0.3441313317531384,0.34012808104862335,0.31989660032843104,10.0,0.12032116204500198,0.314101278506083,0.05779359848275565,146,0.7243524789810181,0.12686106315112278,0.05159237521809501,0.9223026598067064,0.07964534451954133,0.11787960678339005,0.33575395935813945,0.0784330826342844,581,0.7179900407791138,0.11661608897393214,0.05455450766925354,0.8985000048960196,0.1740834209642886,0.13078725337982178,0.30828825524895576,0.07505193555684338,126,0.6550183892250061,0.13612556223949743,0.06526271331592269,0.8896437992552294,0.18272622789947546
rsnn_h32,32,71,5483,1024,32,synaptic,1.0,0.3663850231941683,0.36174809716788875,0.34429196485712954,0.4361465154839466,0.4328146238369125,0.4197613342781688,0.342199982442279,0.33816325120099994,0.317147022219859,10.0,0.12325254082679749,0.3629488471533887,0.05283192854345937,146,0.7167917490005493,0.12928577772762678,0.04933982928628643,0.9036282576187117,0.07853045374696245,0.12263223528862,0.3808078783333937,0.07848090688623102,581,0.702704668045044,0.12123014073235443,0.052610873990445756,0.8833958702169884,0.17351556636135537,0.13395634293556213,0.3550613905412732,0.07369458173230055,126,0.6463407278060913,0.13850832627051407,0.062009676674830115,0.8728865771937981,0.18199065542070075
rsnn_h32,32,71,5483,1024,32,spike,0.1,0.3343273691186216,0.32961491378795993,0.3067800854082264,0.3910764231999598,0.38757815084130953,0.3700921713699044,0.31858484768677026,0.3142438984072642,0.2867884463296403,10.0,0.12404359877109528,0.29621834739737507,0.05429647384359311,146,0.7101300954818726,0.1304972773443346,0.05225521713903686,0.9017658273760227,0.07459142900496653,0.12232975661754608,0.29762407955690745,0.07431753458042396,581,0.6982821226119995,0.12038040920296963,0.05459200903677135,0.8875695242680761,0.14493320498950463,0.132143035531044,0.27507379903497925,0.0827334997153266,126,0.6485658884048462,0.1355242526069993,0.06176717065402276,0.8662903683661782,0.20366474896706482
rsnn_h32,32,71,5483,1024,32,spike250,10.0,0.3367296222664016,0.3318897335990082,0.3090481840670804,0.4018624281909994,0.398283305567139,0.38098494169206043,0.31682907558598894,0.3124067034468526,0.2849707289246282,10.0,0.12000361829996109,0.13681338260174591,0.07287956841948898,146,0.7237882018089294,0.12976538234275498,0.06200898098198069,0.9480054448191649,0.06404540399488316,0.11213269084692001,0.1575415825853503,0.088189408025123,581,0.7349806427955627,0.11209582525871296,0.06091655967280868,0.9313600497833701,0.13566203661142678,0.12735174596309662,0.13101422015831327,0.08781665276870915,126,0.6603343486785889,0.13429042714692296,0.07177043065930096,0.906585470526606,0.20925188813879328
rsnn_h32,32,71,5483,1024,32,spike500,10.0,0.3199138502319417,0.3150658371969024,0.28851946324601074,0.39780930209188203,0.39425855178031793,0.37570446577093997,0.3126152225441138,0.30826142466688483,0.27946273349244616,10.0,0.11838743090629578,0.07653150800819623,0.06529151693288204,146,0.7255486845970154,0.13052239008758165,0.06835352066958925,0.9706731908790095,0.042385058095334015,0.10837145149707794,0.0936485681178156,0.07699488397211376,581,0.7485651969909668,0.1101233450481075,0.06419562263359883,0.9526499408161597,0.13281289860869255,0.12548616528511047,0.07188139299988094,0.07364425704230747,126,0.6652106642723083,0.13455333194089314,0.07691941295446289,0.9410730172444038,0.13906201639293841
rsnn_h64,64,11,13003,4096,64,membrane,1.0,0.34169980119284293,0.33742313676269503,0.32075526352920436,0.4729596194751034,0.47004837400148397,0.4593919860936442,0.34211219383723995,0.3383597513289721,0.3207214039051433,0.01,0.12600789964199066,0.3070297817314265,0.057569314170510026,146,0.6935442686080933,0.13505602793844595,0.05549390287612462,0.9286458725642343,0.05696253854793364,0.11387649178504944,0.3243455418611145,0.07529558107213404,581,0.7357053160667419,0.11343755091503648,0.054197590664207776,0.9115882320836215,0.1300914773101116,0.1287083774805069,0.3025443115282821,0.0735276530875834,126,0.6611853837966919,0.13433199284213876,0.06356118228269701,0.9128351238792397,0.09224686914632325
rsnn_h64,64,11,13003,4096,64,synaptic,1.0,0.34178263750828364,0.3376097243003795,0.3208165380971192,0.46173815465523305,0.4587723077917557,0.44730082529682835,0.3406197875515758,0.3370201670419549,0.31956266604131295,0.01,0.12767282128334045,0.34588770201903934,0.052441494503287736,146,0.6878193616867065,0.13677580060105618,0.055738102661385444,0.9254564011744606,0.05423057822925541,0.1151154413819313,0.36365909203996816,0.07511129009786334,581,0.732725977897644,0.11452713710049138,0.05329046011923607,0.9086362819608226,0.12838517706360078,0.1295815259218216,0.3373284800452298,0.07304344879967162,126,0.6603342294692993,0.13483595286333372,0.06346433756643009,0.907739749961494,0.08847172071942826
rsnn_h64,64,11,13003,4096,64,spike,0.1,0.32339297548045065,0.31911057577277624,0.29798712512617853,0.43159093573617835,0.4284313132587304,0.41328478114870804,0.3285049600561847,0.3245134100185505,0.30283216339798436,0.01,0.12843190133571625,0.3447500120843202,0.060787979647471554,146,0.683980405330658,0.1373837618029689,0.05460884281709155,0.9250906344478652,0.05158978664043754,0.11287834495306015,0.36481047965499347,0.08000342960102717,581,0.7363790273666382,0.11234276729560555,0.053549315696578406,0.91075509212977,0.1282800379446898,0.12840431928634644,0.3329135622875239,0.08486884876716913,126,0.6609513759613037,0.13325198654026266,0.06521250029443515,0.8859622527150687,0.16931147999015575
rsnn_h64,64,11,13003,4096,64,spike250,10.0,0.32231610337972166,0.31806484072801644,0.29774839694220995,0.44373356557857535,0.4405332316377276,0.42672325778533515,0.3374593977701694,0.3336800184093674,0.3126174980418259,0.1,0.12322602421045303,0.14553065106913277,0.06956316330742687,146,0.700413167476654,0.13437862528411493,0.06266240828272267,0.9615590163150495,0.051280651241212984,0.1043684259057045,0.16851506043119405,0.08149148000461455,581,0.7643901109695435,0.1051891908985715,0.059754082058778454,0.9449753541182726,0.13591956868052418,0.12217029929161072,0.14834635216090253,0.07992580476171476,126,0.6811983585357666,0.12918044215748234,0.0713558100145265,0.9257528402767867,0.15029847673466223
rsnn_h64,64,11,13003,4096,64,spike500,10.0,0.31767726971504306,0.31364660013427265,0.29399538689824845,0.4361967608488117,0.4330943788131757,0.4187724476204287,0.32350100956895794,0.3196704151360896,0.29776949583349216,0.01,0.12073371559381485,0.081034422472921,0.0490016487657648,146,0.7084548473358154,0.1337061629005491,0.06845616323466028,0.9786557535397479,0.03947429621185188,0.10128381103277206,0.10342798936723419,0.07136140584913428,581,0.7724517583847046,0.10328040780778494,0.06396240324090648,0.9605763802518257,0.13007972594201567,0.12019994109869003,0.08941108270031395,0.06463675221676683,126,0.6869197487831116,0.12897339126183874,0.0750259428039026,0.9429539498179242,0.14990547122820314
rsnn_h64,64,23,13003,4096,64,membrane,0.1,0.35843273691186217,0.3541922843222187,0.3388970465005013,0.48118311085802334,0.47805257647696664,0.46785314587857424,0.3522078834167325,0.3477738776628015,0.3288621441997238,10.0,0.11474255472421646,0.2976791107004038,0.06491539500144164,146,0.7434979677200317,0.1227193406642708,0.05576748183535861,0.9260924425322121,0.06867728946672627,0.10584855079650879,0.3266951901400501,0.07191956912342923,581,0.7646170258522034,0.10510668915771781,0.0520431816806992,0.9251863701515681,0.107348054963685,0.1218867301940918,0.2937314702080816,0.07347618372541262,126,0.6940962076187134,0.12796062420284937,0.06637624083720248,0.912310428140789,0.12277347385323248
rsnn_h64,64,23,13003,4096,64,synaptic,0.1,0.35992379058979457,0.35564699290483925,0.33991970164414126,0.46825330363273987,0.4650732281198332,0.4543524942076683,0.3545781757527873,0.3502055762175426,0.33060647090839235,0.01,0.11468293517827988,0.3347293852999564,0.060929438827224396,146,0.7447748184204102,0.12222016304221055,0.054169638266511874,0.9268236335454351,0.06470145074425153,0.10639534890651703,0.3664086683008501,0.06818004869378118,581,0.7625389695167542,0.10516875861100404,0.051526669877260546,0.9242838275617468,0.11041900430598846,0.12222284823656082,0.33477115071073293,0.07095761533015071,126,0.6916979551315308,0.12782373081242282,0.06511144107192086,0.9134800745517453,0.12463544113213833
rsnn_h64,64,23,13003,4096,64,spike,0.01,0.34443339960238567,0.33993241694133175,0.3195318666046699,0.43115547590734754,0.42771161083616693,0.4125834545467105,0.33087525239223947,0.32643690784423096,0.3019414458284979,10.0,0.11841241270303726,0.339079329186063,0.06220674075706329,146,0.7295599579811096,0.1250165733317398,0.05226933572537995,0.9190184547322274,0.06462247695762816,0.10933788865804672,0.3626664120135448,0.0783107205637394,581,0.7514811158180237,0.10788242505436921,0.05058538022777101,0.9169923811475683,0.10169126218984688,0.12439753860235214,0.33067522313315667,0.08031893780024027,126,0.6820061802864075,0.1295533265386309,0.06376927236080643,0.9014030980920688,0.13170922665928425
rsnn_h64,64,23,13003,4096,64,spike250,0.01,0.32165341285619614,0.3169425955241774,0.2942957193851418,0.44356608102902506,0.440157608862611,0.4258152034521334,0.33640593450970063,0.3315839596564877,0.306523473318988,10.0,0.11365459859371185,0.12417574578151397,0.07847516756136126,146,0.7442231178283691,0.12342482044884603,0.0628361694872928,0.9622268078347457,0.051012800769539415,0.10118342190980911,0.1542745543041869,0.08952593428152329,581,0.7788431644439697,0.10145639976977071,0.056939443536599924,0.9507124829059285,0.10442150481540588,0.12190298736095428,0.13036049246303635,0.0852638418204854,126,0.691119909286499,0.12952571841222899,0.07118718332963449,0.9429760082329305,0.10653580796828471
rsnn_h64,64,23,13003,4096,64,spike500,0.01,0.30583167660702454,0.30100403850160407,0.2759719812323794,0.4302343108848209,0.42677306190329184,0.4108001083029899,0.3324554472829427,0.32814934640392435,0.3036811260999078,10.0,0.11362163722515106,0.06657204374204778,0.06933554800914406,146,0.7406095862388611,0.12553541854738373,0.0693438651074703,0.9776842251463674,0.03939239307147071,0.09834254533052444,0.08837927568952116,0.0733378185446926,581,0.7871799468994141,0.10031460451600166,0.061275779866870494,0.9637682856027381,0.12690427171409557,0.12079034000635147,0.07263356154937421,0.0706354089210858,126,0.6879681348800659,0.13035679989982218,0.07698099506575423,0.9558653301723307,0.12842415207987798
rsnn_h64,64,37,13003,4096,64,membrane,0.1,0.3643141153081511,0.3602899586154812,0.34490638000279467,0.4685715242768855,0.46558752434473594,0.4554524505833048,0.358177508559389,0.35421792169944444,0.3397171103511315,0.01,0.11385959386825562,0.29602030697471116,0.06045620248553222,146,0.7383973598480225,0.1225855046347396,0.054635225283146155,0.9445399780545775,0.050447917662825796,0.10642282664775848,0.3160840470786809,0.07000708604282053,581,0.7668744325637817,0.10597750515053482,0.051421805041226766,0.9281642686569018,0.11118079063728949,0.11990121006965637,0.2932086999991222,0.07730426015495254,126,0.7086639404296875,0.12381268286752323,0.059158705077827424,0.9294536178683175,0.10629675535532147
rsnn_h64,64,37,13003,4096,64,synaptic,0.01,0.3619946984758118,0.35787526201194836,0.34159469943213905,0.45676386353358905,0.45363882299949576,0.4421287258767427,0.35343692388727943,0.34939131604938084,0.33269698570419715,0.01,0.11589010804891586,0.34604350242124243,0.05755891142809162,146,0.7323786020278931,0.12411499934347525,0.052897334866795716,0.9311376049332585,0.05664584858485248,0.10944116115570068,0.37074381798922046,0.06684529065181363,581,0.7580792903900146,0.10880513598889163,0.04991993735834539,0.918761857583517,0.11287210556457095,0.12209656834602356,0.3427816330345386,0.07004214492414132,126,0.7036818861961365,0.12540782340580509,0.057013503350050974,0.9159644092630407,0.10615651837434466
rsnn_h64,64,37,13003,4096,64,spike,0.01,0.33565275016567264,0.3314291008932007,0.31111389676128337,0.4188956068802653,0.41569559251592264,0.4018763440402289,0.33552804845931,0.33149643999302464,0.31042830229340174,0.1,0.11881261318922043,0.34729000964649814,0.05397215624051993,146,0.7149231433868408,0.12710194680074308,0.05592418023002828,0.9239653923231199,0.05605407637639802,0.11016906052827835,0.3681180491143755,0.07401368274169558,581,0.7523711919784546,0.10893824363765331,0.04968499243441977,0.9124921160767206,0.10882248480259277,0.12143632769584656,0.3397599319216484,0.07953806214836107,126,0.7022066712379456,0.12411690491532522,0.05747341038884351,0.9151400706489669,0.11038822417212558
rsnn_h64,64,37,13003,4096,64,spike250,10.0,0.3302683896620278,0.32614521122862145,0.3051319865918028,0.44001540857855864,0.4368470991512846,0.4236205323841086,0.3363181459046616,0.3320255594050677,0.31100430613364133,0.01,0.1134035661816597,0.1349149655883115,0.07137476828183979,146,0.7385613918304443,0.1242391520677364,0.063652977609177,0.9613803748547277,0.044899592633105896,0.102085642516613,0.1582869642253493,0.08742922947176847,581,0.7816817164421082,0.10276135743921061,0.05535065691054502,0.9479689440242284,0.10938900640578403,0.11694638431072235,0.12590738273147017,0.09035252068682667,126,0.7169927954673767,0.12216940788286072,0.06453427773339436,0.9474212642754972,0.12996966898571494
rsnn_h64,64,37,13003,4096,64,spike500,10.0,0.3244698475811796,0.3200313348934506,0.2972137505038999,0.434706148357814,0.4315362227689401,0.41683847467385615,0.3296462119216926,0.3256913991436767,0.3048545520867926,0.01,0.11119461059570312,0.07816878117510928,0.057816793333152705,146,0.7474117875099182,0.12369068615036467,0.06833002893382495,0.9802823241834892,0.026147782357442508,0.09850013256072998,0.1006852108669453,0.07736020092590304,581,0.7930596470832825,0.10077551251242062,0.059565855356047984,0.9646633721895721,0.10983846516229175,0.1159132570028305,0.0748803964030399,0.07246666825939363,126,0.7165861129760742,0.12328233963085546,0.07058977423365138,0.958579278861201,0.14877414164500824
rsnn_h64,64,53,13003,4096,64,membrane,10.0,0.36754473161033796,0.3631138477252782,0.346826388067442,0.47627581355619947,0.4731307250922462,0.4629770258323907,0.35106663155122464,0.3470006467648304,0.3290769352209565,10.0,0.11594321578741074,0.28578205924497246,0.06677598277316184,146,0.7344741225242615,0.12453360896404475,0.060416579300370456,0.9461542709958423,0.040983980183803004,0.10592890530824661,0.31206319715058317,0.07470537454319318,581,0.767573356628418,0.10575802325432969,0.05337590309712741,0.932953773573754,0.09575022483915424,0.12479943037033081,0.29031685177706357,0.0710369317946421,126,0.6850340366363525,0.13073913090758854,0.0641517219979183,0.9109534198553493,0.12220511351697544
rsnn_h64,64,53,13003,4096,64,synaptic,10.0,0.3642312789927104,0.3597736695700662,0.34285786041651156,0.4639656991642521,0.4607781607874795,0.4501367416765321,0.35150557457641995,0.3474864267880755,0.3287044558851248,10.0,0.1164904311299324,0.34091442840349123,0.05725426741795684,146,0.7345364093780518,0.12454848103735545,0.05851451382394378,0.9371301957622065,0.04336384579515322,0.10765298455953598,0.3626002145634483,0.07231914714852264,581,0.7622697949409485,0.10737998833600912,0.05229545318424505,0.9246722485742076,0.10164102224819183,0.12612384557724,0.34418327944952415,0.06663845087843726,126,0.6831309795379639,0.13158574366262035,0.06256531001801197,0.9004105895429352,0.12626419280672754
rsnn_h64,64,53,13003,4096,64,spike,0.01,0.340622929092114,0.33614806658955654,0.3161651372404524,0.4227477515199223,0.41923560208984023,0.404925221400177,0.33666930032481784,0.3323705379520373,0.3092746892576597,10.0,0.11647659540176392,0.33554940851495446,0.06035476465342733,146,0.732387900352478,0.12425607215766221,0.056013818559099766,0.9326088366442117,0.047010541038399245,0.11025539040565491,0.35199071749530764,0.0760661667864422,581,0.7515408992767334,0.10982688297092812,0.051631168181163666,0.9162951100964528,0.12589849989194438,0.12559114396572113,0.32987231769388375,0.07585338188140262,126,0.6829936504364014,0.13058334163257054,0.06198013976528046,0.8951916735603566,0.1433869495968665
rsnn_h64,64,53,13003,4096,64,spike250,1.0,0.33772365805168986,0.33278217838094815,0.31010194856853757,0.441305039610096,0.43805064392568616,0.4249612105739371,0.33737160916513037,0.33306788469757426,0.3087813522733123,10.0,0.11234519630670547,0.12153475035775001,0.07144574398189504,146,0.7399749755859375,0.12323319733346978,0.0664772174286179,0.9682138317272941,0.045356407854909284,0.10187464952468872,0.1513659625225173,0.08202446368126409,581,0.7782568335533142,0.10326502060841468,0.05820552199946582,0.9486368883271735,0.11822359920913594,0.1199018731713295,0.1372297474154121,0.0836052115470383,126,0.6965470314025879,0.12783235453424,0.07078954830450819,0.9352030296475957,0.1344522517192086
rsnn_h64,64,53,13003,4096,64,spike500,1.0,0.3351557322730285,0.3301139962639133,0.3070984978733463,0.43567755874520575,0.43231461856170983,0.4177866653459315,0.33535247124923184,0.33063136834659346,0.3037577294143264,0.01,0.11219840496778488,0.06026959340428132,0.05319981317735627,146,0.7386437058448792,0.12479921519654254,0.07132093777130467,0.9797353597140268,0.038103502729598525,0.0992031916975975,0.0862884298058422,0.06993679438602471,581,0.7869653105735779,0.10206078256122934,0.06207305210929435,0.9632531791502358,0.10994092366196637,0.11929849535226822,0.06879747133079113,0.0685024450996952,126,0.696259081363678,0.1293217864124075,0.07568403566610148,0.9559710537783884,0.12153450955053449
rsnn_h64,64,71,13003,4096,64,membrane,10.0,0.3658051689860835,0.36116299454922396,0.3439744858725283,0.47247391428140756,0.469455921143849,0.4584821065975052,0.3419366166271618,0.3378956061686083,0.3195543428559366,0.01,0.11862636357545853,0.29542355874772724,0.05904630222964907,146,0.7271345257759094,0.12678890001692183,0.05702251161472822,0.9129149720426749,0.0802130479087036,0.10958930850028992,0.31435978010336557,0.0741786007914111,581,0.7468044757843018,0.10963795716247542,0.056591448049024495,0.9173973071833258,0.12844844043232523,0.1275615096092224,0.29049954252149107,0.07470408371879042,126,0.6597545146942139,0.13459853836823077,0.07004150435551139,0.8893130977512932,0.1737185092842252
rsnn_h64,64,71,13003,4096,64,synaptic,0.1,0.36646785950960903,0.36171172233748433,0.3432933399619452,0.45644564288944345,0.4533365320255691,0.4413004108775015,0.3416732508120446,0.3374780221608964,0.3183082536645832,0.01,0.11840373277664185,0.3428513048740034,0.05204966608405217,146,0.7284420728683472,0.12618875970477111,0.05597371189794927,0.9194338564348135,0.06737142087702516,0.11041886359453201,0.35587343936794597,0.07293551837767141,581,0.7441608905792236,0.11019470563828432,0.05600525854273668,0.9163659207019672,0.13223235025054544,0.1272529810667038,0.3334867777641575,0.06924754924119554,126,0.6619910001754761,0.13350398193985696,0.06881366275590503,0.8949390481588834,0.15561688350583644
rsnn_h64,64,71,13003,4096,64,spike,10.0,0.34551027170311466,0.3404865540461377,0.31716260977639554,0.4191635821595458,0.4157443299951663,0.3997299302546081,0.326222456325169,0.3218278386619515,0.2996867404410096,10.0,0.11843471974134445,0.3289832449106754,0.06519524545761961,146,0.724784255027771,0.12622971725586343,0.05627715700107141,0.9218815024349789,0.07285061920943375,0.11210866272449493,0.3542735370589342,0.08177395860144117,581,0.7361470460891724,0.1116624321987317,0.055832618280634655,0.9083916507746942,0.1523127076459412,0.1263255625963211,0.319084932346265,0.08597870239915462,126,0.6653475165367126,0.1315626208448694,0.0673446834115268,0.8861984481576127,0.17531957716841748
rsnn_h64,64,71,13003,4096,64,spike250,10.0,0.33316766070245196,0.328126334298047,0.3038946572558293,0.43175842028572864,0.42848668908389154,0.41358980688827396,0.32139408304802036,0.31685975752516854,0.2945763924866993,0.01,0.11567077040672302,0.12237119663098907,0.07958487082585435,146,0.7316300868988037,0.12635388781558976,0.06414960543157879,0.9585146276959919,0.06299157140954217,0.10433236509561539,0.14567081015524147,0.08498484198285909,581,0.761551022529602,0.105369718190725,0.061641297834347256,0.9423371551869845,0.14483282740978456,0.12365629523992538,0.12542715466465265,0.08715249727947666,126,0.6690825819969177,0.13145248855035457,0.07411781794614593,0.9260016806804665,0.16639536663702517
rsnn_h64,64,71,13003,4096,64,spike500,10.0,0.3195825049701789,0.31476961512247625,0.2905911213992289,0.43038504697941615,0.42700307937267834,0.41111630590382997,0.32718813098059873,0.32286676824239946,0.3007665919278192,0.01,0.11342550814151764,0.0658796559667592,0.061503187949751036,146,0.7373809814453125,0.12635626534178648,0.06930206852592234,0.977457738731443,0.04073527486786771,0.10225201398134232,0.0829329457735802,0.06977900539619397,581,0.7680132389068604,0.10481975376990699,0.06533509714831535,0.9609297974356674,0.12532848057525495,0.12172608077526093,0.06880009019704032,0.06901738930309388,126,0.6706606149673462,0.13124484725533023,0.0791839355962389,0.9523899483120096,0.12102629911719942
rsnn_h128,128,11,34187,16384,128,membrane,0.01,0.3523856858846918,0.3481714864119483,0.33140205142245194,0.5029561022995629,0.5000538360115396,0.4907625807958951,0.3611623211307172,0.35760522491971913,0.3410514059190909,10.0,0.12333787232637405,0.30862193642621094,0.06338981018578195,146,0.704514741897583,0.13266582024117854,0.058632655515496984,0.9264254260383958,0.057751258768294615,0.10602463036775589,0.32489845662682315,0.0767703582703577,581,0.7634770274162292,0.10463321428880634,0.05405009750469006,0.9209189953505897,0.11379752481892466,0.12375480681657791,0.29912705181826443,0.07412980751418236,126,0.6832249164581299,0.12943375690115821,0.06690021309153588,0.9085085162080956,0.11974896378138637
rsnn_h128,128,11,34187,16384,128,synaptic,0.01,0.35255135851557323,0.34841384745968684,0.33153428394214357,0.4886361733130119,0.48573443737413485,0.4759469761551232,0.35413923272759196,0.35070456570234204,0.334048744775296,10.0,0.1249912828207016,0.3466284187712806,0.06004091953978649,146,0.7022405862808228,0.13386492344410453,0.05703379524446799,0.91624413176285,0.059831102573944625,0.10816171020269394,0.3624942726498648,0.0748256935714764,581,0.7569924592971802,0.10662921094904668,0.05302594543180546,0.911910232153181,0.12704161377565049,0.1253175288438797,0.33303082727093036,0.07162282156892497,126,0.6815433502197266,0.13075285815885143,0.06548360584186985,0.9042292646924738,0.10427264119436236
rsnn_h128,128,11,34187,16384,128,spike,0.01,0.33606693174287605,0.3317121397445363,0.31179423708861875,0.4593598740516187,0.4562657215591738,0.4443377486741632,0.3419366166271618,0.3383412792604621,0.3184051480011235,10.0,0.12459144741296768,0.35306051866352034,0.0648643907700559,146,0.7052873373031616,0.13317214580227252,0.055610562093943126,0.920599779052002,0.051806024348326644,0.10959360003471375,0.3632143254895077,0.08267302702370691,581,0.7522166967391968,0.10790163855647056,0.05208924497273595,0.910642753071482,0.12415092570915776,0.125904381275177,0.3346459296693266,0.0882336396446104,126,0.6802072525024414,0.1311311036466606,0.06421221589139267,0.895558962940395,0.14189025088878318
