epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
1,0.1,0.9369736357520415,2.486891206898911,4.8215823882602466e-05,0.0,0.0,0.00048215823697259655,2.486895729055093,0.08333333333333333,2.4849069118499756,2.4849066734313965
2,0.2,0.9369736357520415,2.4848708655050413,4.473348643733734e-05,0.0,0.0,0.0004473348510236818,2.484879295099623,0.08333333333333333,2.4849069118499756,2.4849066734313965
3,0.3,0.9369736357520415,2.484792797167412,4.129794354016252e-05,0.0,0.0,0.00041297942615326947,2.484804401709578,0.08333333333333333,2.4849069118499756,2.4849066734313965
4,0.4,0.9369736357520415,2.484585897442396,3.773433850733415e-05,0.0,0.0,0.0003773433709534754,2.484600003943386,0.08333333333333333,2.4849069118499756,2.4849066734313965
5,0.5,0.9369736357520415,2.4844416611781424,3.668520173290143e-05,0.0,0.0,0.0003668520151374608,2.4844588043357336,0.08333333333333333,2.4849367141723633,2.485133647918701
6,0.6,0.9369736357520415,2.4831147739686164,3.940162479886689e-05,0.0,0.0,0.0003940162371937025,2.4831369128366756,0.08333333333333333,2.4849367141723633,2.485133647918701
7,0.7,0.9369736357520415,2.480621739632086,4.3713907135543114e-05,0.0,0.0,0.00043713905778032264,2.4806503769452726,0.08333333333333333,2.4849069118499756,2.4849066734313965
8,0.8,0.9369736357520415,2.4794462478099306,4.5270368942939607e-05,0.0,0.0,0.0004527036838190191,2.47948023169053,0.09027777777777778,2.4845035076141357,2.48492169380188
9,0.9,0.9369736357520415,2.4762349715536516,4.482953353295974e-05,0.0,0.0,0.0004482953389675762,2.4762728004980827,0.08333333333333333,2.4841580390930176,2.485164165496826
10,1.0,0.9369736357520415,2.474430570093572,4.9262495143695695e-05,0.0,0.0,0.0004926249356828181,2.4744767551783236,0.08333333333333333,2.484468698501587,2.4870381355285645
11,1.0,0.9369736357520415,2.4716198497713124,5.1112020517209115e-05,0.0,0.0,0.0005111202063430069,2.471667711582939,0.08333333333333333,2.4843029975891113,2.4885854721069336
12,1.0,0.9369736357520415,2.4683171044938947,5.442196846391209e-05,0.0,0.0,0.000544219668421625,2.4683681338666434,0.08333333333333333,2.484269142150879,2.490190029144287
13,1.0,0.9369736357520415,2.46548014335501,6.16304522785282e-05,0.0,0.0,0.0006163045137811279,2.4655378837388477,0.08333333333333333,2.4854586124420166,2.4925453662872314
14,1.0,0.9369736357520415,2.46147726571088,6.876997983286706e-05,0.0,0.0,0.0006876997758871627,2.4615416937153434,0.08333333333333333,2.4824559688568115,2.4918313026428223
15,1.0,0.9369736357520415,2.4581590773932085,7.366101144944846e-05,0.0,0.0,0.0007366101015455341,2.4582281067531406,0.09027777777777778,2.478865146636963,2.489358425140381
16,1.0,0.9369736357520415,2.4551222213574406,8.029567559885174e-05,0.0,0.0,0.0008029567243612697,2.4551974976124327,0.08333333333333333,2.4765686988830566,2.4899520874023438
17,1.0,0.9369736357520415,2.452616985816759,8.281260912325442e-05,0.0,0.0,0.0008281260734746992,2.4526945317673805,0.08333333333333333,2.4763495922088623,2.4906487464904785
18,1.0,0.9369736357520415,2.4494597361953656,8.079561569137665e-05,0.0,0.0,0.0008079561485232474,2.449535456458796,0.09722222222222221,2.473841667175293,2.4877333641052246
19,1.0,0.9369736357520415,2.4445410435458266,7.713595798698762e-05,0.0,0.0,0.000771359555700172,2.4446133319769383,0.09722222222222221,2.471140146255493,2.4850754737854004
