epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
1,0.1,4.165302912749981,2.5305685127048196,0.0010110520799411862,0.0,0.010110520773764424,0.0,2.530989625572953,0.09722222222222222,2.4716851711273193,2.4716851711273193
2,0.2,4.165302912749981,2.454319901392505,0.0008826606394803206,0.0,0.008826606057379106,0.0,2.455055187162967,0.10416666666666667,2.464895248413086,2.464895248413086
3,0.3,4.165302912749981,2.438335586948362,0.0007855573655250394,0.0,0.007855573306004428,0.0,2.4393171336687782,0.09722222222222222,2.4618589878082275,2.4618589878082275
4,0.4,4.165302912749981,2.4114158350506254,0.0007663823694444346,0.0,0.007663823413324387,0.0,2.4126927093466466,0.09027777777777778,2.4630088806152344,2.4630088806152344
5,0.5,4.165302912749981,2.3921471077070384,0.0007943242915349783,0.0,0.007943242656871703,0.0,2.393801395741264,0.07837301587301587,2.4678561687469482,2.4678561687469482
6,0.6,4.165302912749981,2.378995659429317,0.0007946441517485604,0.0,0.00794644136360098,0.0,2.380981600428202,0.07837301587301587,2.4665379524230957,2.4665379524230957
7,0.7,4.165302912749981,2.362727014620415,0.0008014994907864528,0.0,0.008014994803271072,0.0,2.3650639553693815,0.10416666666666667,2.4559295177459717,2.4559295177459717
8,0.8,4.165302912749981,2.3514234781675616,0.0007824166513588311,0.0,0.007824166385351125,0.0,2.3540306505771182,0.09722222222222221,2.4651079177856445,2.4651079177856445
9,0.9,4.165302912749981,2.3429091965680278,0.000754747885097421,0.0,0.007547478762210031,0.0,2.345738611204899,0.09722222222222221,2.4636197090148926,2.4636197090148926
10,1.0,4.165302912749981,2.330514986625842,0.0007606086157071572,0.0,0.007606086168893438,0.0,2.3336830939360205,0.10416666666666667,2.4564356803894043,2.4564356803894043
11,1.0,4.165302912749981,2.321480693997697,0.0007609931950252215,0.0,0.007609931808189455,0.0,2.324650483369417,0.09722222222222221,2.454596757888794,2.454596757888794
