epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
1,0.1,1.0893871078877886,2.513737749519939,0.0021786717012710548,0.0,0.008561146375041923,0.013225570180022163,2.513975090906665,0.08333333333333333,2.4947574138641357,2.4947574138641357
2,0.2,1.0893871078877886,2.472668754459453,0.0023055489035964448,0.0,0.009136932061283036,0.01391855678913823,2.4731710605490025,0.08333333333333333,2.4877219200134277,2.4877219200134277
3,0.3,1.0893871078877886,2.459052531526339,0.0022823606443827054,0.0,0.009154821449502816,0.0136687843667635,2.4597984710371636,0.08333333333333333,2.48183012008667,2.48183012008667
4,0.4,1.0893871078877886,2.4441565515252277,0.00224976198068097,0.0,0.009067015642245747,0.013430602976767004,2.4451369492404433,0.09722222222222222,2.4767613410949707,2.4767613410949707
5,0.5,1.0893871078877886,2.430501505758184,0.0023215489210352534,0.0,0.009353870312761829,0.013861618266022554,2.4317660241447094,0.10416666666666667,2.467787265777588,2.467787265777588
6,0.6,1.0893871078877886,2.4153994126902596,0.0025960343301604004,0.0,0.010421933931668839,0.01553840925933059,2.4170962623392653,0.10615079365079365,2.454251766204834,2.454251766204834
7,0.7,1.0893871078877886,2.3924715970346315,0.0029460900213101335,0.0,0.011690364280160959,0.01777053634329938,2.3947182103811975,0.13194444444444445,2.4466347694396973,2.4466347694396973
8,0.8,1.0893871078877886,2.3719816856252964,0.003015763640063919,0.0,0.011995144956224243,0.018162491120616048,2.374609977981515,0.12003968253968254,2.4490771293640137,2.4490771293640137
9,0.9,1.0893871078877886,2.355734198516084,0.002825938469350415,0.0,0.011428471196205603,0.016830912723868007,2.3585048698517213,0.1111111111111111,2.4499428272247314,2.4499428272247314
10,1.0,1.0893871078877886,2.348592843533383,0.0025928324904363354,0.0,0.010531375561351928,0.015396949035242174,2.3514174298862582,0.0992063492063492,2.443512439727783,2.443512439727783
11,1.0,1.0893871078877886,2.333286749106061,0.0027445876011512726,0.0,0.011321969464959869,0.01612390536276332,2.3362766543271825,0.13194444444444445,2.438356876373291,2.438356876373291
12,1.0,1.0893871078877886,2.321742189115173,0.0027352027849914594,0.0,0.011434469102735979,0.015917558652603688,2.324721912508782,0.13194444444444445,2.4420320987701416,2.4420320987701416
13,1.0,1.0893871078877886,2.3195027611547,0.002535476251112589,0.0,0.010777384852237115,0.014577376980033164,2.322264859270106,0.13194444444444445,2.443908929824829,2.443908929824829
14,1.0,1.0893871078877886,2.308431800999863,0.002509777684232762,0.0,0.010749271394373936,0.014348504721810608,2.3111659278147396,0.13194444444444445,2.445143222808838,2.445143222808838
15,1.0,1.0893871078877886,2.29307177226843,0.0027194236831582456,0.0,0.01156353861375643,0.01563069749168295,2.296034237193569,0.13194444444444445,2.4375312328338623,2.4375312328338623
16,1.0,1.0893871078877886,2.2740606543529465,0.002763501176107258,0.0,0.011804962141211697,0.015830048799142883,2.2770711932453147,0.13194444444444445,2.433471918106079,2.433471918106079
17,1.0,1.0893871078877886,2.269174393606268,0.00268762637724821,0.0,0.0116071154791445,0.015269148182733026,2.2721022976860534,0.125,2.4393231868743896,2.4393231868743896
18,1.0,1.0893871078877886,2.2643072822623327,0.00252921963206744,0.0,0.010975115865199682,0.014317079516137324,2.2670625950916703,0.11805555555555554,2.4371416568756104,2.4371416568756104
19,1.0,1.0893871078877886,2.2558696257678243,0.002738418798932161,0.0,0.011976534236228917,0.01540765355592802,2.2588527826351883,0.125,2.4283716678619385,2.4283716678619385
