epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
1,0.1,1.4496180201929487,3.013925855213106,0.008848829260624932,0.0,0.08848828954458647,0.0,3.0152085061327725,0.11779100529100528,2.601773977279663,2.601773977279663
2,0.2,1.4496180201929487,2.5141782186117516,0.007972172711512616,0.0,0.07972172522042172,0.0,2.5164895324411574,0.13128306878306878,2.4707674980163574,2.4707674980163574
3,0.3,1.4496180201929487,2.4567899917366174,0.007737287516559822,0.0,0.0773728758917413,0.0,2.4601547902709644,0.17837301587301588,2.4496803283691406,2.4496803283691406
4,0.4,1.4496180201929487,2.4317379724138166,0.007658535227493708,0.0,0.07658535052289651,0.0,2.4361787544060083,0.16646825396825396,2.4253957271575928,2.4253957271575928
5,0.5,1.4496180201929487,2.4152576545840083,0.0075897171888211915,0.0,0.07589717168303242,0.0,2.4207587398062884,0.16011904761904763,2.411045789718628,2.411045789718628
6,0.6,1.4496180201929487,2.382849681397929,0.007522470026041369,0.0,0.07522469901330706,0.0,2.389392483049744,0.10773809523809524,2.4119937419891357,2.4119937419891357
7,0.7,1.4496180201929487,2.340949344552938,0.007526424603629697,0.0,0.0752642448997949,0.0,2.3485866241323765,0.11805555555555557,2.4045217037200928,2.4045217037200928
8,0.8,1.4496180201929487,2.302785882030625,0.007514678219112082,0.0,0.07514678032847567,0.0,2.3115006198981543,0.11805555555555558,2.392876148223877,2.392876148223877
9,0.9,1.4496180201929487,2.2694170499627644,0.007490749301776777,0.0,0.07490749248077455,0.0,2.2791899329824004,0.12083333333333333,2.3540031909942627,2.3540031909942627
10,1.0,1.4496180201929487,2.2207274970417386,0.00746584410511483,0.0,0.0746584394097123,0.0,2.2315501543002365,0.14583333333333334,2.358778238296509,2.358778238296509
11,1.0,1.4496180201929487,2.1934500421796526,0.007407562276620976,0.0,0.07407562210258231,0.0,2.204188176153449,0.15138888888888888,2.3636598587036133,2.3636598587036133
12,1.0,1.4496180201929487,2.153475802859833,0.007275200502629585,0.0,0.07275200368461428,0.0,2.164022080048842,0.1722222222222222,2.3459362983703613,2.3459362983703613
13,1.0,1.4496180201929487,2.1178177720298046,0.0071380278295973595,0.0,0.07138027738068067,0.0,2.128165232745382,0.19583333333333333,2.3350882530212402,2.3350882530212402
14,1.0,1.4496180201929487,2.075197990502835,0.007230120012135904,0.0,0.07230119863701359,0.0,2.0856788531843438,0.19107142857142856,2.3073606491088867,2.3073606491088867
15,1.0,1.4496180201929487,2.01966466058347,0.007374919122229242,0.0,0.07374919000724507,0.0,2.030355506427522,0.198015873015873,2.28645396232605,2.28645396232605
16,1.0,1.4496180201929487,1.9592598984450769,0.007394067718681082,0.0,0.07394067595573382,0.0,1.9699784812746688,0.23908730158730154,2.2378318309783936,2.2378318309783936
17,1.0,1.4496180201929487,1.9035628769360804,0.007388065528227161,0.0,0.07388065412973989,0.0,1.9142727472285601,0.20496031746031743,2.2364439964294434,2.2364439964294434
18,1.0,1.4496180201929487,1.8447613285248539,0.007417121033301247,0.0,0.07417120951229447,0.0,1.855513324015317,0.21283068783068784,2.1988372802734375,2.1988372802734375
19,1.0,1.4496180201929487,1.8019053022955864,0.007474394462258906,0.0,0.07474394358066191,0.0,1.8127403480871205,0.2174603174603175,2.1899068355560303,2.1899068355560303
20,1.0,1.4496180201929487,1.7550278514264577,0.007476974495890167,0.0,0.07476974383842924,0.0,1.765866612813559,0.2036075036075036,2.1813979148864746,2.1813979148864746
21,1.0,1.4496180201929487,1.7115324298609145,0.007424240897404809,0.0,0.07424240722200752,0.0,1.7222947567547455,0.20390211640211642,2.1736702919006348,2.1736702919006348
22,1.0,1.4496180201929487,1.6867848690118314,0.00735288014212261,0.0,0.07352880047387388,0.0,1.6974437595850014,0.20482804232804233,2.148134469985962,2.148134469985962
23,1.0,1.4496180201929487,1.6626791806311287,0.007407162768891315,0.0,0.07407162655241108,0.0,1.6734167179429387,0.18492063492063493,2.133328676223755,2.133328676223755
24,1.0,1.4496180201929487,1.6228099123746311,0.007456977011735283,0.0,0.07456976784434868,0.0,1.633619667125446,0.196494708994709,2.1519453525543213,2.1519453525543213
25,1.0,1.4496180201929487,1.6063920784735228,0.007431636393717819,0.0,0.07431636177477861,0.0,1.6171651046575655,0.20853174603174604,2.1339831352233887,2.1339831352233887
26,1.0,1.4496180201929487,1.5626798669155206,0.007568284159080604,0.0,0.0756828405488789,0.0,1.5736509976001287,0.22444083694083694,2.131417989730835,2.131417989730835
27,1.0,1.4496180201929487,1.5372002945504377,0.007630365241876773,0.0,0.07630365118769072,0.0,1.5482614307108107,0.24157046657046657,2.1030964851379395,2.1030964851379395
28,1.0,1.4496180201929487,1.51659068613988,0.007548667234007956,0.0,0.07548667110900255,0.0,1.5275333816131094,0.2161075036075036,2.1096081733703613,2.1096081733703613
29,1.0,1.4496180201929487,1.4920332499502449,0.007607304478278977,0.0,0.07607304415122162,0.0,1.5030609340552825,0.20314454064454066,2.1220879554748535,2.1220879554748535
30,1.0,1.4496180201929487,1.4663116864206047,0.007562369306967714,0.0,0.07562369265931813,0.0,1.4772742434746222,0.23538359788359794,2.095201253890991,2.095201253890991
31,1.0,1.4496180201929487,1.4414370494947581,0.007538224092769643,0.0,0.07538223968058978,0.0,1.4523646078503687,0.20281385281385286,2.093989849090576,2.093989849090576
32,1.0,1.4496180201929487,1.4204080186899681,0.007618800140660827,0.0,0.07618800036468112,0.0,1.4314523684999003,0.23231120731120736,2.095456838607788,2.095456838607788
33,1.0,1.4496180201929487,1.3949791982949498,0.007623546326407929,0.0,0.07623546212757722,0.0,1.406030438032495,0.21408730158730163,2.086376190185547,2.086376190185547
34,1.0,1.4496180201929487,1.3826012313878886,0.007597165654306004,0.0,0.07597165540655795,0.0,1.393614211098873,0.20019841269841274,2.0883424282073975,2.0883424282073975
35,1.0,1.4496180201929487,1.363958799285035,0.007629018074956285,0.0,0.07629017948642655,0.0,1.3750179620289762,0.2077741702741703,2.0914928913116455,2.0914928913116455
36,1.0,1.4496180201929487,1.345437076333878,0.007694678980594247,0.0,0.07694678795932698,0.0,1.3565914312861667,0.24544252044252046,2.071831464767456,2.071831464767456
37,1.0,1.4496180201929487,1.3286841083927121,0.0076729443193559186,0.0,0.07672944193042289,0.0,1.3398069252040423,0.25238696488696494,2.065408945083618,2.065408945083618
38,1.0,1.4496180201929487,1.3092508689466729,0.007660403475806553,0.0,0.07660403455288603,0.0,1.3203554963901407,0.2454425204425205,2.0742714405059814,2.0742714405059814
39,1.0,1.4496180201929487,1.2947749028722924,0.007703206926686834,0.0,0.07703206885650933,0.0,1.3059416188635637,0.2431277056277057,2.064095973968506,2.064095973968506
40,1.0,1.4496180201929487,1.2792198229164347,0.007744963897998075,0.0,0.07744963774890375,0.0,1.2904470377247428,0.24745670995670996,2.090717077255249,2.090717077255249
41,1.0,1.4496180201929487,1.264973474862038,0.007815097203789192,0.0,0.07815097159547363,0.0,1.276302355497101,0.24977152477152478,2.0762500762939453,2.0762500762939453
42,1.0,1.4496180201929487,1.258791382669787,0.007761782347809735,0.0,0.0776178216154522,0.0,1.2700429767011159,0.26859066859066866,2.0719268321990967,2.0719268321990967
43,1.0,1.4496180201929487,1.2400403492627168,0.007686119787907949,0.0,0.07686119618955455,0.0,1.2511822750564285,0.26922198172198175,2.0996084213256836,2.0996084213256836
44,1.0,1.4496180201929487,1.2261305329311325,0.007711758321750646,0.0,0.07711758208100439,0.0,1.2373096524335432,0.2672378547378548,2.0790913105010986,2.0790913105010986
45,1.0,1.4496180201929487,1.2090817408799714,0.007813745255224573,0.0,0.07813745171549809,0.0,1.2204086700528092,0.27186748436748437,2.077166795730591,2.077166795730591
46,1.0,1.4496180201929487,1.1946874705116022,0.007802192809416074,0.0,0.07802192643669509,0.0,1.2059976783759008,0.2781806156806157,2.110341787338257,2.110341787338257
47,1.0,1.4496180201929487,1.1867818699030785,0.007748379918671311,0.0,0.0774837977504566,0.0,1.1980140547744174,0.27355098605098604,2.100724935531616,2.100724935531616
