epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
1,0.1,0.9858941939920007,2.4924560787345373,0.00025221684012079545,0.0,0.0018837975655488426,0.0006383707836378934,2.49248094566923,0.08333333333333333,2.4849069118499756,2.4849066734313965
2,0.2,0.9858941939920007,2.485047156141875,0.00024116071936531753,0.0,0.0017939481748790575,0.000617659013564482,2.4850946954113278,0.08333333333333333,2.4849069118499756,2.4849066734313965
3,0.3,0.9858941939920007,2.4845034103590526,0.00024086461731985295,0.0,0.0017833278821813338,0.0006253181960665751,2.484574664275125,0.08333333333333333,2.4849069118499756,2.4849066734313965
4,0.4,0.9858941939920007,2.483498779303441,0.00023183743145818568,0.0,0.0017154671463365193,0.0006029070972139577,2.4835902003125767,0.08333333333333333,2.4849069118499756,2.4849066734313965
5,0.5,0.9858941939920007,2.482442604284894,0.00022056583290488464,0.0,0.0016428693850875772,0.0005627888462805989,2.4825512870453723,0.08333333333333333,2.4849069118499756,2.4849066734313965
6,0.6,0.9858941939920007,2.4824067434222274,0.0002103436555865296,0.0,0.0015772196501108741,0.0005262168924297766,2.4825311568846185,0.08333333333333333,2.4849069118499756,2.4849066734313965
7,0.7,0.9858941939920007,2.4811604613896696,0.00019534024777730026,0.0,0.0014936307312122413,0.0004597717660468027,2.481295311102153,0.08333333333333333,2.4849069118499756,2.4849066734313965
8,0.8,0.9858941939920007,2.4812234301575287,0.000178413493670972,0.0,0.001391645599070058,0.00039248930948759185,2.4813641266650466,0.08333333333333333,2.4849069118499756,2.4849066734313965
9,0.9,0.9858941939920007,2.479839661855911,0.00016526679285275373,0.0,0.0013134726178920515,0.00033919528992217446,2.4799862901027763,0.08333333333333333,2.4849069118499756,2.4849066734313965
10,1.0,0.9858941939920007,2.479168896010328,0.00015104435313492614,0.0,0.0012256997596775461,0.00028474374695099157,2.4793178136500558,0.08333333333333333,2.4849069118499756,2.4849066734313965
11,1.0,0.9858941939920007,2.47839411277574,0.0001447442584396973,0.0,0.0011788052494722625,0.0002686373375295285,2.478536836456719,0.08333333333333333,2.4849069118499756,2.4849066734313965
12,1.0,0.9858941939920007,2.476649790745799,0.0001435692061124315,0.0,0.0011804028338650097,0.00025528920431687095,2.4767913133059847,0.08333333333333333,2.4849069118499756,2.4849066734313965
13,1.0,0.9858941939920007,2.474775936845658,0.00014786098854497665,0.0,0.0012125830366813198,0.00026602682472397405,2.474921689796776,0.08333333333333333,2.484956979751587,2.485133647918701
14,1.0,0.9858941939920007,2.471825784742319,0.0001526160500336538,0.0,0.0012527946308623877,0.0002733658190308501,2.4719762367143483,0.08333333333333333,2.484956979751587,2.485133647918701
15,1.0,0.9858941939920007,2.470327224255429,0.0001539656943363088,0.0,0.0012605282569804234,0.00027912867934464696,2.4704790776034438,0.08333333333333333,2.484956979751587,2.485133647918701
16,1.0,0.9858941939920007,2.468822743519243,0.00016046291726499895,0.0,0.0013059954771695084,0.0002986337111344346,2.4689809278859123,0.08333333333333333,2.484956979751587,2.485133647918701
17,1.0,0.9858941939920007,2.4671081803136357,0.0001653792093533593,0.0,0.0013575472597677177,0.0002962448271035526,2.467271223741226,0.08333333333333333,2.484956979751587,2.485133647918701
18,1.0,0.9858941939920007,2.4657349918877607,0.000167835618428591,0.0,0.0013783925482217807,0.0002999635853703661,2.465900431401553,0.08333333333333333,2.4849867820739746,2.485360622406006
19,1.0,0.9858941939920007,2.464590438261705,0.00017149542931630798,0.0,0.0014175519077892762,0.00029740232656503066,2.464759489755417,0.08333333333333333,2.485018014907837,2.4855878353118896
20,1.0,0.9858941939920007,2.4629807767687484,0.00016861929882417166,0.0,0.001391179512195584,0.00029501345699214015,2.463147035359105,0.08333333333333333,2.485015630722046,2.4855878353118896
21,1.0,0.9858941939920007,2.4621308781398965,0.00017682305108771855,0.0,0.0014436393134655006,0.0003245911408069891,2.4623051818184516,0.08333333333333333,2.4849367141723633,2.485133647918701
22,1.0,0.9858941939920007,2.462396780102676,0.00018752989857722066,0.0,0.0015246518240382386,0.0003506470874966589,2.4625816973064114,0.08333333333333333,2.4849655628204346,2.485360622406006
23,1.0,0.9858941939920007,2.461272377565683,0.00019863383732688023,0.0,0.0016063105278101826,0.0003800277606016682,2.461468233709286,0.08333333333333333,2.485046863555908,2.4858150482177734
24,1.0,0.9858941939920007,2.458367436765188,0.00019816687930362915,0.0,0.0016176981168996268,0.00036397059598842254,2.4585627705217843,0.08333333333333333,2.484956979751587,2.485133647918701
