epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
1,0.1,0.5952416608894966,2.486513584698334,0.00019692853632645134,0.00010122186499044681,0.0019591631710035614,0.0,2.486525295113122,0.08333333333333333,2.4849069118499756,2.4849069118499756
2,0.2,0.5952416608894966,2.484415408461106,0.0001955186895983656,0.0001034877866901507,0.0019448380504547267,0.0,2.484438664736723,0.08333333333333333,2.4849069118499756,2.4849069118499756
3,0.3,0.5952416608894966,2.4821804267404,0.00020104609318630587,0.00010590355698738196,0.0019998704900775943,0.0,2.4822163036070672,0.08333333333333333,2.4849069118499756,2.4849069118499756
4,0.4,0.5952416608894966,2.478745007473918,0.0001990345889322136,0.00010764659233126796,0.0019795812462839635,0.0,2.4787923526435627,0.08333333333333333,2.4849941730499268,2.4849941730499268
5,0.5,0.5952416608894966,2.47438181575112,0.0001994079639017101,0.00011048816440413785,0.0019830308097980517,0.0,2.4744411655629563,0.08333333333333333,2.485468864440918,2.485468864440918
6,0.6,0.5952416608894966,2.4690863056150034,0.00021047551755347767,0.00011456853685018538,0.002093298224854105,0.0,2.4691614394754224,0.08333333333333333,2.4858837127685547,2.4858837127685547
7,0.7,0.5952416608894966,2.464148556714214,0.00021929142643715993,0.00011682118801720658,0.002181232023844736,0.0,2.4642399231456027,0.08333333333333333,2.485907793045044,2.485907793045044
8,0.8,0.5952416608894966,2.4617407970297154,0.00021981076117390174,0.0001182461906526648,0.0021862830291862843,0.0,2.46184545909271,0.08333333333333333,2.4857077598571777,2.4857077598571777
9,0.9,0.5952416608894966,2.4574061658829707,0.00022348311676430595,0.0001200430242518258,0.00222282690074609,0.0,2.4575259049459905,0.08333333333333333,2.4864790439605713,2.4864790439605713
10,1.0,0.5952416608894966,2.453380263816059,0.0002370530799487702,0.00012288226329702675,0.0023582425395671197,0.0,2.453521433467504,0.08333333333333333,2.487161159515381,2.487161159515381
11,1.0,0.5952416608894966,2.4487617881696115,0.00025289306596840014,0.00012720066793250935,0.0025162105015743516,0.0,2.4489123320620565,0.08333333333333333,2.487344741821289,2.487344741821289
12,1.0,0.5952416608894966,2.4458072275795337,0.0002830093454512673,0.00013307857982074544,0.002816785555717611,0.0,2.4459757681762904,0.08333333333333333,2.486135959625244,2.486135959625244
13,1.0,0.5952416608894966,2.437783244554845,0.0003195760822025402,0.00014118910868325161,0.0031816418332379576,0.0,2.437973468110812,0.08333333333333333,2.4865167140960693,2.4865167140960693
14,1.0,0.5952416608894966,2.428510952734496,0.0003586888883648386,0.00015079575779538429,0.003571809279105647,0.0,2.428724420665669,0.08333333333333333,2.4866139888763428,2.4866139888763428
15,1.0,0.5952416608894966,2.4151103849460256,0.00041910090660852685,0.00016318215367828277,0.00417469092604677,0.0,2.4153598064809985,0.08333333333333333,2.4875972270965576,2.4875972270965576
16,1.0,0.5952416608894966,2.4040163901094314,0.0004892200116839952,0.00017662902261257146,0.004874537080180112,0.0,2.4043075402304144,0.08333333333333333,2.4883882999420166,2.4883882999420166
17,1.0,0.5952416608894966,2.3896610248519714,0.000556134354830487,0.00018910168560515135,0.00554243328367166,0.0,2.3899921037243894,0.08333333333333333,2.484037399291992,2.484037399291992
18,1.0,0.5952416608894966,2.3742940631052303,0.0006372804050982999,0.00020264528720622015,0.006352539565382131,0.0,2.3746733722916566,0.09027777777777778,2.482130289077759,2.482130289077759
19,1.0,0.5952416608894966,2.3556229071034416,0.0006941937572577657,0.00021303418251123157,0.006920633961810457,0.0,2.3560360643416387,0.08333333333333333,2.478515386581421,2.478515386581421
20,1.0,0.5952416608894966,2.340736406395234,0.0007442571254841432,0.00022084596736669996,0.007420486567795225,0.0,2.341179437768644,0.09722222222222221,2.4528088569641113,2.4528088569641113
21,1.0,0.5952416608894966,2.3258424305874796,0.0007995239578399057,0.00023182597566955433,0.007972056732197226,0.0,2.3263183009398785,0.1111111111111111,2.427494764328003,2.427494764328003
22,1.0,0.5952416608894966,2.3086775169930647,0.0008534709002266409,0.00024001964598552688,0.008510706856487745,0.0,2.309185539383486,0.14583333333333331,2.4169838428497314,2.4169838428497314
23,1.0,0.5952416608894966,2.2901185551937187,0.0009462312180484788,0.00025161083650626176,0.009437151073691356,0.0,2.290681848017156,0.15277777777777776,2.400535821914673,2.400535821914673
24,1.0,0.5952416608894966,2.270148841115981,0.0010927243790590875,0.00026922638588360547,0.010900321142449846,0.0,2.270799256438027,0.14781746031746032,2.388244867324829,2.388244867324829
25,1.0,0.5952416608894966,2.2517527315169317,0.0012009729055780757,0.0002822171189988965,0.011981507234288164,0.0,2.2524676011064173,0.15277777777777776,2.3863115310668945,2.3863115310668945
26,1.0,0.5952416608894966,2.2374682980437286,0.0013077330976731037,0.0002976063672587814,0.013047570173537259,0.0,2.238246706800083,0.16666666666666666,2.3843650817871094,2.3843650817871094
27,1.0,0.5952416608894966,2.2108894662479526,0.001377300225060414,0.00030930698933416464,0.01374207089355347,0.0,2.2117093229047606,0.19444444444444442,2.362898826599121,2.362898826599121
28,1.0,0.5952416608894966,2.1889306337615912,0.0014364745771663068,0.0003175770032052079,0.014332987964409764,0.0,2.1897856803441007,0.1978174603174603,2.352012872695923,2.352012872695923
29,1.0,0.5952416608894966,2.1664674126137555,0.0014867177329277827,0.0003249175874027464,0.014834685619798667,0.0,2.1673523719052232,0.19087301587301586,2.3382413387298584,2.3382413387298584
30,1.0,0.5952416608894966,2.151409773325961,0.0016052209116556968,0.0003431864684325821,0.016017890193863498,0.0,2.15236525240125,0.18452380952380953,2.3203301429748535,2.3203301429748535
31,1.0,0.5952416608894966,2.1305712984679284,0.0016926023626231978,0.0003543339510209435,0.01689058992364115,0.0,2.1315788365066974,0.1726190476190476,2.307976722717285,2.307976722717285
32,1.0,0.5952416608894966,2.1149300860045495,0.0017325457709676324,0.00035859999109040335,0.01728959708905774,0.0,2.115961384650147,0.2081349206349206,2.3075063228607178,2.3075063228607178
33,1.0,0.5952416608894966,2.0945797167628646,0.0017709283021129605,0.0003619764590068446,0.017673085105449935,0.0,2.0956338851259004,0.17632275132275133,2.2969634532928467,2.2969634532928467
34,1.0,0.5952416608894966,2.0776264138147877,0.0018086807857221072,0.00037082516607906985,0.018049725288086012,0.0,2.078702997627849,0.18822751322751322,2.299915075302124,2.299915075302124
35,1.0,0.5952416608894966,2.061700299151383,0.0018605207605608025,0.0003827124726461654,0.018566936017262545,0.0,2.062807758580797,0.18326719576719575,2.3047637939453125,2.3047637939453125
36,1.0,0.5952416608894966,2.044501534017146,0.001942533509975713,0.00039848772160309764,0.01938548584095172,0.0,2.0456577771296804,0.16937830687830688,2.2851498126983643,2.2851498126983643
37,1.0,0.5952416608894966,2.0274133866912525,0.0020375386122517968,0.00041254535220241215,0.020334131470697063,0.0,2.0286261994333974,0.19775132275132276,2.271256446838379,2.271256446838379
38,1.0,0.5952416608894966,2.0013108319136443,0.002119030046842595,0.0004255941924426653,0.02114774048546403,0.0,2.0025721363684807,0.21104497354497354,2.264655590057373,2.264655590057373
39,1.0,0.5952416608894966,1.9792649797236037,0.0021945262366261415,0.00044019439162705704,0.021901242963956884,0.0,1.9805712332618832,0.20469576719576718,2.2467756271362305,2.2467756271362305
40,1.0,0.5952416608894966,1.9583855824298169,0.00228781257227076,0.00046486725105796646,0.022831638470266445,0.0,1.959747375186257,0.17612433862433863,2.2282936573028564,2.2282936573028564
41,1.0,0.5952416608894966,1.9346424312476653,0.0024023721052298446,0.0004889160890986569,0.02397482830665608,0.0,1.9360723879169064,0.2130291005291005,2.2137153148651123,2.2137153148651123
42,1.0,0.5952416608894966,1.9119425326739654,0.0025304150571261183,0.0005024272267543992,0.025253907307700323,0.0,1.9134487186569766,0.21441798941798942,2.208099126815796,2.208099126815796
43,1.0,0.5952416608894966,1.8860484913581415,0.0026312709257820953,0.0005167003567915622,0.02626103882817311,0.0,1.8876147446657008,0.22632275132275134,2.1921584606170654,2.1921584606170654
44,1.0,0.5952416608894966,1.862128675907286,0.0026927508558859973,0.0005286837687151644,0.026874639792768558,0.0,1.8637315375464303,0.22334656084656082,2.1774778366088867,2.1774778366088867
45,1.0,0.5952416608894966,1.838668667510947,0.0028038275918623565,0.0005429952500869717,0.027983976332486803,0.0,1.8403375940766065,0.21144179894179893,2.1807608604431152,2.1807608604431152
46,1.0,0.5952416608894966,1.8175639796380127,0.002887957366327667,0.0005563057966293084,0.028823943388698023,0.0,1.819283015346363,0.21838624338624338,2.1567020416259766,2.1567020416259766
47,1.0,0.5952416608894966,1.7888834790395582,0.0029018683949719455,0.0005679469349835767,0.028961887650461083,0.0,1.7906107611171966,0.2308862433862434,2.1528220176696777,2.1528220176696777
48,1.0,0.5952416608894966,1.7661364131868398,0.003020174908347543,0.0005846521633808627,0.030143283339611634,0.0,1.7679341383111662,0.21699735449735455,2.1471517086029053,2.1471517086029053
49,1.0,0.5952416608894966,1.7539031033671866,0.003170088177992483,0.0006023952446913221,0.031640641404101034,0.0,1.7557900912174875,0.24199735449735452,2.1188957691192627,2.1188957691192627
50,1.0,0.5952416608894966,1.7267313789377525,0.003288559414439942,0.0006310974943841104,0.03282248396137906,0.0,1.7286888804164893,0.2892195767195767,2.1181609630584717,2.1181609630584717
