epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
1,0.1,0.7723441303977111,3.0153662711125437,0.010665409816765642,0.0,0.0,0.10665409627295197,3.0161900434149316,0.10588624338624338,2.599285364151001,2.599285364151001
2,0.2,0.7723441303977111,2.51383537844003,0.009503903167190835,0.0,0.0,0.0950390281678272,2.51530339467546,0.13128306878306878,2.470904588699341,2.470904588699341
3,0.3,0.7723441303977111,2.458326725048781,0.009182055578559074,0.0,0.0,0.09182055329137744,2.460454244006316,0.1630952380952381,2.449284076690674,2.449284076690674
4,0.4,0.7723441303977111,2.4366934155843345,0.009058562963367432,0.0,0.0,0.09058562821344747,2.4394919556307504,0.17341269841269843,2.4178290367126465,2.4178290367126465
5,0.5,0.7723441303977111,2.4194368126059973,0.008944481006934084,0.0,0.0,0.0894448069435594,2.422890893768731,0.1496031746031746,2.411933660507202,2.411933660507202
6,0.6,0.7723441303977111,2.39125883230449,0.008827559114554047,0.0,0.0,0.08827558988240418,2.3953495259539395,0.12103174603174605,2.4106736183166504,2.4106736183166504
7,0.7,0.7723441303977111,2.3685569221509715,0.00880621451076614,0.0,0.0,0.08806214491851154,2.3733179520001304,0.11944444444444445,2.4035558700561523,2.4035558700561523
8,0.8,0.7723441303977111,2.334707473928875,0.008782276691365571,0.0,0.0,0.0878227648298014,2.3401338389326085,0.1257936507936508,2.3904547691345215,2.3904547691345215
9,0.9,0.7723441303977111,2.290647722562701,0.008775036289916084,0.0,0.0,0.08775035939507969,2.296747323773199,0.13690476190476192,2.373641014099121,2.373641014099121
10,1.0,0.7723441303977111,2.262852768889803,0.008766926214316934,0.0,0.0,0.08766926147954189,2.2696238089346434,0.14166666666666666,2.365018367767334,2.365018367767334
11,1.0,0.7723441303977111,2.2221598497971815,0.008651767713105924,0.0,0.0,0.0865176752363548,2.228841959712017,0.1763888888888889,2.356121301651001,2.356121301651001
12,1.0,0.7723441303977111,2.1780238172068245,0.008453718145344272,0.0,0.0,0.08453717929104314,2.1845529809876276,0.15277777777777776,2.366314172744751,2.366314172744751
13,1.0,0.7723441303977111,2.1415907848312195,0.0083057162000857,0.0,0.0,0.08305715969579355,2.14800560371806,0.15773809523809523,2.3597252368927,2.3597252368927
14,1.0,0.7723441303977111,2.089421532445438,0.00825658442994352,0.0,0.0,0.08256584240473076,2.095798444419638,0.19246031746031744,2.3264408111572266,2.3264408111572266
15,1.0,0.7723441303977111,2.031845721238246,0.008411978602268302,0.0,0.0,0.08411978539111487,2.038342673068613,0.1910714285714286,2.277141571044922,2.277141571044922
16,1.0,0.7723441303977111,1.9653145914028516,0.008414527861378997,0.0,0.0,0.08414527675114482,1.97181350433888,0.21329365079365073,2.267890214920044,2.267890214920044
17,1.0,0.7723441303977111,1.9094690281429718,0.008256372293576009,0.0,0.0,0.08256371980997863,1.9158457907464952,0.1952380952380952,2.2556676864624023,2.2556676864624023
18,1.0,0.7723441303977111,1.8685566199215677,0.00815582786896707,0.0,0.0,0.08155827726944383,1.874855736857232,0.1799603174603175,2.233309507369995,2.233309507369995
19,1.0,0.7723441303977111,1.8191957022359984,0.007975044155336288,0.0,0.0,0.07975044196372189,1.8253551887768271,0.18273809523809526,2.240776777267456,2.240776777267456
20,1.0,0.7723441303977111,1.7841884564614747,0.007913633227258562,0.0,0.0,0.07913633123065847,1.7903004919600363,0.1882936507936508,2.180422306060791,2.180422306060791
21,1.0,0.7723441303977111,1.7444431492465704,0.007998182011925313,0.0,0.0,0.07998181805142847,1.7506205046648824,0.2253306878306878,2.1196646690368652,2.1196646690368652
