epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
1,0.1,0.5974732610297792,2.486513584698334,0.0001959163171504488,0.0,0.0019591631710035614,0.0,2.486525295113122,0.08333333333333333,2.4849069118499756,2.4849069118499756
2,0.2,0.5974732610297792,2.484420533434659,0.00019473111975886788,0.0,0.0019473111398819443,0.0,2.4844438422362285,0.08333333333333333,2.4849069118499756,2.4849069118499756
3,0.3,0.5974732610297792,2.4822137967239355,0.0001989601024620078,0.0,0.001989600954340088,0.0,2.4822494351720237,0.08333333333333333,2.4849069118499756,2.4849069118499756
4,0.4,0.5974732610297792,2.4792214211416326,0.00019787687121705343,0.0,0.0019787686697420584,0.0,2.4792687137853258,0.08333333333333333,2.484947443008423,2.484947443008423
5,0.5,0.5974732610297792,2.4752401435641946,0.00020758112157749496,0.0,0.0020758111832147263,0.0,2.475302184920713,0.08333333333333333,2.485567331314087,2.485567331314087
6,0.6,0.5974732610297792,2.469749749424946,0.000228439119914763,0.0,0.002284391131572643,0.0,2.469831607427942,0.08333333333333333,2.486037015914917,2.486037015914917
7,0.7,0.5974732610297792,2.4644978506019317,0.00022790522504759802,0.0,0.002279052173032741,0.0,2.4645931318581824,0.08333333333333333,2.485771894454956,2.485771894454956
8,0.8,0.5974732610297792,2.4610606585845685,0.00022663829498323202,0.0,0.002266382912363017,0.0,2.46116902824113,0.08333333333333333,2.4864230155944824,2.4864230155944824
9,0.9,0.5974732610297792,2.4555456478296174,0.00023589832118148122,0.0,0.0023589832123157386,0.0,2.4556725033384184,0.08333333333333333,2.4862911701202393,2.4862911701202393
10,1.0,0.5974732610297792,2.4525675006249275,0.00024616762551598465,0.0,0.002461676168850208,0.0,2.4527145453861783,0.08333333333333333,2.4876155853271484,2.4876155853271484
11,1.0,0.5974732610297792,2.449352668607912,0.0002639102003145995,0.0,0.002639102036207145,0.0,2.4495103305875743,0.08333333333333333,2.4871578216552734,2.4871578216552734
12,1.0,0.5974732610297792,2.4456557443753373,0.00027972188411142657,0.0,0.0027972188218786877,0.0,2.4458228290183612,0.08333333333333333,2.486900568008423,2.486900568008423
13,1.0,0.5974732610297792,2.4390373209462517,0.0002965155565448381,0.0,0.0029651555264762985,0.0,2.4392144511776004,0.08333333333333333,2.4859232902526855,2.4859232902526855
14,1.0,0.5974732610297792,2.4301578990358492,0.0003265757998331368,0.0,0.0032657579332109215,0.0,2.4303530251507914,0.08333333333333333,2.486588954925537,2.486588954925537
15,1.0,0.5974732610297792,2.42080035677465,0.00037385875926426775,0.0,0.0037385875354368696,0.0,2.4210237361067546,0.08333333333333333,2.4860594272613525,2.4860594272613525
16,1.0,0.5974732610297792,2.410863305943763,0.00041220504677335116,0.0,0.004122050446995154,0.0,2.411109629678644,0.08333333333333333,2.4852657318115234,2.4852657318115234
