epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
1,0.1,5.416873435695486,2.5619804588324437,0.0007762956745977067,0.00026888240074855876,0.007736068448971912,0.0,2.562400972576437,0.09027777777777778,2.4805495738983154,2.4888293743133545
2,0.2,5.416873435695486,2.490612609456205,0.0007198991994541811,0.00027595961837317606,0.007171395965715591,0.0,2.4913925574691693,0.08333333333333333,2.4849069118499756,2.4849066734313965
3,0.3,5.416873435695486,2.485572544925184,0.0007014337918286736,0.00030392896443711217,0.006983944788741881,0.0,2.4867123917335077,0.08333333333333333,2.4849069118499756,2.4849066734313965
4,0.4,5.416873435695486,2.4848787821508727,0.0006474311058385468,0.0002868916292750179,0.00644562168050038,0.0,2.486281550074198,0.08333333333333333,2.4849069118499756,2.4849066734313965
5,0.5,5.416873435695486,2.484626289078783,0.0005780467251596231,0.00025672515540258725,0.005754794644932431,0.0,2.486191864473274,0.08333333333333333,2.4849069118499756,2.4849066734313965
6,0.6,5.416873435695486,2.4842922178685356,0.0004994730176981186,0.0002214879105676073,0.004972581247512168,0.0,2.4859155771449184,0.08333333333333333,2.4850001335144043,2.4855878353118896
7,0.7,5.416873435695486,2.4836417434547937,0.00041240374147916045,0.0001757457377009371,0.004106462661821312,0.0,2.4852055842617906,0.08333333333333333,2.485182762145996,2.4867231845855713
8,0.8,5.416873435695486,2.4822196184870706,0.00032861722415239387,0.0001431381433185113,0.0032718584138624334,0.0,2.4836437127676354,0.08333333333333333,2.4853107929229736,2.4874045848846436
9,0.9,5.416873435695486,2.4811441582369516,0.0002580659345582628,0.0001261717468521577,0.0025680421129439714,0.0,2.4824022758437927,0.08333333333333333,2.485182762145996,2.4867231845855713
10,1.0,5.416873435695486,2.481367684887937,0.000210913655164232,0.00011276165080802169,0.0020978603261184725,0.0,2.4825101460934507,0.08333333333333333,2.4849069118499756,2.4849066734313965
11,1.0,5.416873435695486,2.4809372503047555,0.00016038048360817353,0.00010794860298028809,0.0015930099482527852,0.0,2.4818059618419706,0.08333333333333333,2.4849069118499756,2.4849066734313965
12,1.0,5.416873435695486,2.479083173656628,0.00014218454491595283,0.00011363944587814293,0.0014104814538622968,0.0,2.4798533407628227,0.08333333333333333,2.4849069118499756,2.4849066734313965
13,1.0,5.416873435695486,2.4776981254452886,0.0001246566248443715,0.00011716733647854246,0.0012348494754956712,0.0,2.4783733810286925,0.08333333333333333,2.4849069118499756,2.4849066734313965
14,1.0,5.416873435695486,2.4758339465792947,0.00010763303543142044,0.00012389892076960447,0.0010639404711311944,0.0,2.476417001061103,0.08333333333333333,2.4849069118499756,2.4849066734313965
15,1.0,5.416873435695486,2.473915070962167,0.00010016457258447967,0.00013320431405383447,0.0009883252776383379,0.0,2.4744576763573285,0.08333333333333333,2.4849069118499756,2.4849066734313965
16,1.0,5.416873435695486,2.4730379618383727,8.961686596699964e-05,0.00014340480430979,0.0008818281194008406,0.0,2.4735233828861416,0.08333333333333333,2.4849069118499756,2.4849066734313965
17,1.0,5.416873435695486,2.472414793943579,7.444403072299878e-05,0.00015173139044191055,0.0007292671518634194,0.0,2.472817985613457,0.08333333333333333,2.4849069118499756,2.4849066734313965
18,1.0,5.416873435695486,2.4723878497716276,7.004118194882141e-05,0.00016182135754920504,0.0006842296565530209,0.0,2.4727672746792924,0.08333333333333333,2.4849069118499756,2.4849066734313965
19,1.0,5.416873435695486,2.470951501760959,6.564907533788481e-05,0.00017156584603409805,0.000639334141940805,0.0,2.471307096300765,0.08333333333333333,2.4849069118499756,2.4849066734313965
20,1.0,5.416873435695486,2.4690869552133003,6.23887369709559e-05,0.0001815778253952253,0.0006057295633484762,0.0,2.4694248932364067,0.08333333333333333,2.4849069118499756,2.4849066734313965
21,1.0,5.416873435695486,2.4681775282664473,6.0413437969613944e-05,0.00019073217100160848,0.0005850611519462809,0.0,2.4685048055730876,0.08333333333333333,2.4849069118499756,2.4849066734313965
22,1.0,5.416873435695486,2.4667828846306072,6.16711391720857e-05,0.00019955306380354797,0.000596756080735109,0.0,2.46711695748229,0.08333333333333333,2.4849069118499756,2.4849066734313965
23,1.0,5.416873435695486,2.465388429759907,6.0712258706070486e-05,0.00020765615448338845,0.0005863569563666676,0.0,2.465717305825212,0.08333333333333333,2.4849069118499756,2.4849066734313965
24,1.0,5.416873435695486,2.4652734656342132,6.354917455428534e-05,0.00021618323342208613,0.0006138734200291285,0.0,2.4656177469867435,0.08333333333333333,2.4849069118499756,2.4849066734313965
25,1.0,5.416873435695486,2.4639589191508993,6.497792129296343e-05,0.0002239147081358836,0.0006273877376164734,0.0,2.464310932487711,0.08333333333333333,2.4849069118499756,2.4849066734313965
26,1.0,5.416873435695486,2.463733963219516,6.004392283301594e-05,0.000230744173793361,0.0005773648132450667,0.0,2.464059238794954,0.08333333333333333,2.4849069118499756,2.4849066734313965
27,1.0,5.416873435695486,2.46387664791639,6.110593772369273e-05,0.00023708587277739945,0.000587350776962649,0.0,2.4642076808286,0.08333333333333333,2.4849069118499756,2.4849066734313965
28,1.0,5.416873435695486,2.4632744309003507,5.685586066066613e-05,0.00024280209395242616,0.0005442783836212823,0.0,2.4635824176407515,0.08333333333333333,2.4849069118499756,2.4849066734313965
