epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
1,0.1,2.0250598371070336,2.5617668567138776,0.0018259351359754031,0.0,0.007738017105207283,0.010521333733583174,2.5621365717068803,0.09027777777777778,2.480790615081787,2.488495349884033
2,0.2,2.0250598371070336,2.491847147424537,0.0016316282779311765,0.0,0.006981093905346785,0.009335188716072942,2.4925079994070347,0.08333333333333333,2.485064744949341,2.486042022705078
3,0.3,2.0250598371070336,2.485532362571887,0.001560941275823124,0.0,0.00674653104097677,0.008862881480416415,2.486480617687337,0.08333333333333333,2.4849069118499756,2.4849066734313965
4,0.4,2.0250598371070336,2.484961886003793,0.0014725083380251508,0.0,0.006393598168992186,0.008331484895475248,2.486154603465699,0.08333333333333333,2.4849069118499756,2.4849066734313965
5,0.5,2.0250598371070336,2.485088675855154,0.0013499419143176582,0.0,0.00590569372232779,0.007593725476151079,2.4864555119237064,0.08333333333333333,2.4849069118499756,2.4849066734313965
6,0.6,2.0250598371070336,2.4847472046410566,0.0011963711243215787,0.0,0.0053386532296001805,0.006625057759144938,2.4862008279449146,0.08333333333333333,2.4849069118499756,2.4849066734313965
7,0.7,2.0250598371070336,2.484827248857272,0.0010354196649363743,0.0,0.004684900960735912,0.005669295367033008,2.486295073455049,0.08333333333333333,2.4849069118499756,2.4849066734313965
8,0.8,2.0250598371070336,2.48456236581589,0.0008594036627666649,0.0,0.004048299433891109,0.004545737144484373,2.4859546580946588,0.08333333333333333,2.4849069118499756,2.4849066734313965
9,0.9,2.0250598371070336,2.4839636323374026,0.0007290194918507334,0.0,0.0035162688639309905,0.0037739261689879603,2.485292314046837,0.08333333333333333,2.4849069118499756,2.4849066734313965
10,1.0,2.0250598371070336,2.4828362760363265,0.0006013031521565225,0.0,0.0030248555741088524,0.002988175947456372,2.4840539757438043,0.08333333333333333,2.4849069118499756,2.4849066734313965
11,1.0,2.0250598371070336,2.483025730579527,0.0004971278108024838,0.0,0.002578612897872104,0.0023926652890987527,2.484032469238964,0.08333333333333333,2.4849069118499756,2.4849066734313965
12,1.0,2.0250598371070336,2.479478452784264,0.0004467694329762296,0.0,0.0023008801391478082,0.002166814099846603,2.4803832069731824,0.08333333333333333,2.4849069118499756,2.4849066734313965
13,1.0,2.0250598371070336,2.4769186501658926,0.0004028355837607253,0.0,0.0020938122235462965,0.0019345435681760875,2.4777344335992653,0.08333333333333333,2.4849069118499756,2.4849066734313965
14,1.0,2.0250598371070336,2.471379081476576,0.00038663501488189127,0.0,0.002011796970099929,0.001854553185130843,2.4721620698393725,0.08333333333333333,2.4849069118499756,2.4849066734313965
15,1.0,2.0250598371070336,2.466245040630925,0.0003732506856210081,0.0,0.001970438162031585,0.0017620685980006053,2.467000841068524,0.08333333333333333,2.4849069118499756,2.4849066734313965
16,1.0,2.0250598371070336,2.463238562651222,0.00035884962341044475,0.0,0.001889720432986882,0.0016987757162606142,2.4639651984643196,0.08333333333333333,2.4849069118499756,2.4849066734313965
17,1.0,2.0250598371070336,2.461369748369962,0.00033750756798598997,0.0,0.0017948405146009725,0.0015802351553906749,2.462053187742906,0.08333333333333333,2.4849069118499756,2.4849066734313965
18,1.0,2.0250598371070336,2.459233581917216,0.000314085005354553,0.0,0.0016822585753500205,0.0014585914653717908,2.459869540291686,0.08333333333333333,2.4849069118499756,2.4849066734313965
19,1.0,2.0250598371070336,2.4602181271308465,0.00028178094670444203,0.0,0.0015125655556713165,0.0013052439044603176,2.4607887559421298,0.08333333333333333,2.4849069118499756,2.4849066734313965
20,1.0,2.0250598371070336,2.4567538604473698,0.0002706857925527785,0.0,0.0014765474756156926,0.0012303104499120925,2.45730198229857,0.08333333333333333,2.4849069118499756,2.4849066734313965
21,1.0,2.0250598371070336,2.456622936229082,0.00025812915819673035,0.0,0.0014416433493294168,0.0011396482037845197,2.4571456605514026,0.08333333333333333,2.4849069118499756,2.4849066734313965
22,1.0,2.0250598371070336,2.454392789768475,0.0002552923749813332,0.0,0.0014349970928106374,0.0011179266547986183,2.454909760857613,0.08333333333333333,2.4849069118499756,2.4849066734313965
23,1.0,2.0250598371070336,2.45333110609071,0.0002524429902832285,0.0,0.0014258768229557781,0.001098553018212453,2.4538423497992827,0.08333333333333333,2.4849069118499756,2.4849066734313965
24,1.0,2.0250598371070336,2.453264015266694,0.00024216675873614988,0.0,0.0013912015293184635,0.0010304660462211695,2.4537544554153943,0.08333333333333333,2.4849069118499756,2.4849066734313965
25,1.0,2.0250598371070336,2.4519660731396042,0.00023586232793335475,0.0,0.0013597624874537532,0.0009988607243048076,2.452443723629346,0.08333333333333333,2.4849069118499756,2.4849066734313965
26,1.0,2.0250598371070336,2.450342397066074,0.00023454516974202454,0.0,0.0013612854101522,0.0009841662581642151,2.450817309230207,0.08333333333333333,2.4849069118499756,2.4849066734313965
27,1.0,2.0250598371070336,2.4480347978063377,0.0002360951868543103,0.0,0.0013639135681943913,0.0009970382485529102,2.4485128861491323,0.08333333333333333,2.4849069118499756,2.4849066734313965
28,1.0,2.0250598371070336,2.4440304047064196,0.0002458259053953095,0.0,0.0014171045621786517,0.0010411544138302774,2.444528225572097,0.08333333333333333,2.4849069118499756,2.4849066734313965
