epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
1,0.1,3.367822702912566,2.5109658676252513,0.0007937443807317191,0.0002695293317373807,0.007910490600254368,0.0,2.511233175888324,0.08333333333333333,2.492832899093628,2.492832899093628
2,0.2,3.367822702912566,2.475255078169647,0.000702135886723679,0.00023967954703837493,0.006997390709522464,0.0,2.4757280641086337,0.08333333333333333,2.489633083343506,2.489633083343506
3,0.3,3.367822702912566,2.456940428525363,0.000675985025379826,0.00023568298021173537,0.0067362820949219485,0.0,2.457623474364026,0.08333333333333333,2.489271879196167,2.489271879196167
4,0.4,3.367822702912566,2.4427309676414923,0.0007220799392514034,0.00024241970100327077,0.007196557243224778,0.0,2.4437036871294557,0.08333333333333333,2.489354372024536,2.489354372024536
5,0.5,3.367822702912566,2.4319539291723253,0.0007725057062707367,0.0002499345686806048,0.007700063587966249,0.0,2.433254814394165,0.08333333333333333,2.487588882446289,2.487588882446289
6,0.6,3.367822702912566,2.419176203453602,0.0007441504499770816,0.00024055624012025826,0.007417448674506554,0.0,2.420679885220815,0.08333333333333333,2.481297492980957,2.481297492980957
7,0.7,3.367822702912566,2.4088917660836304,0.0007316516339618604,0.00023223686294683067,0.007293292715594096,0.0,2.4106166346348092,0.09027777777777778,2.475499153137207,2.475499153137207
8,0.8,3.367822702912566,2.396105997738863,0.0007954462665404079,0.0002454069723365524,0.007929921842688332,0.0,2.398249097617276,0.09027777777777778,2.4737162590026855,2.4737162590026855
9,0.9,3.367822702912566,2.381313149982393,0.0008161576107010508,0.00025101590981711384,0.008136474323842078,0.0,2.383786954896175,0.0853174603174603,2.470884084701538,2.470884084701538
10,1.0,3.367822702912566,2.3750130457229743,0.0007493582575400833,0.00023581204007090375,0.007470001092279993,0.0,2.3775367396218434,0.09722222222222222,2.4656782150268555,2.4656782150268555
11,1.0,3.367822702912566,2.3630080440573766,0.0007276613435190229,0.0002341705328259311,0.0072531963020511835,0.0,2.3654586718948285,0.09027777777777778,2.4697651863098145,2.4697651863098145
12,1.0,3.367822702912566,2.3548079854239696,0.0007601394288990448,0.0002430652228231933,0.007577087650021054,0.0,2.357367998556508,0.07837301587301587,2.471299648284912,2.471299648284912
13,1.0,3.367822702912566,2.344327754695321,0.0007514193833993168,0.0002466589910709163,0.0074895278634038625,0.0,2.3468584226453983,0.09027777777777778,2.4755077362060547,2.4755077362060547
14,1.0,3.367822702912566,2.3293626164815513,0.0007558146741308542,0.0002528264683393983,0.007532863902559635,0.0,2.3319080745907126,0.09722222222222222,2.4738316535949707,2.4738316535949707
15,1.0,3.367822702912566,2.3170833485056734,0.0007462850910100105,0.0002560099618302629,0.007437249801078372,0.0,2.319596734596817,0.09722222222222222,2.4723093509674072,2.4723093509674072
16,1.0,3.367822702912566,2.3052902902875627,0.0007726179557874888,0.000266255632126239,0.007699553901249489,0.0,2.307892345930746,0.09722222222222222,2.468000650405884,2.468000650405884
17,1.0,3.367822702912566,2.2948002761899913,0.0007962947434837098,0.00027118767410810884,0.00793582845476044,0.0,2.2974820214992135,0.09027777777777778,2.4727134704589844,2.4727134704589844
18,1.0,3.367822702912566,2.28510499534016,0.000770141880637878,0.0002625725550804265,0.007675161389650043,0.0,2.287698693611946,0.09226190476190477,2.4681642055511475,2.4681642055511475
19,1.0,3.367822702912566,2.274367743227855,0.0007898381070863846,0.0002669398053984034,0.007871686979461456,0.0,2.2770277546933513,0.09226190476190477,2.4679369926452637,2.4679369926452637
20,1.0,3.367822702912566,2.270143710397402,0.0007637226836885712,0.00026466276405680533,0.00761076046567468,0.0,2.2727157962917257,0.10416666666666667,2.469548225402832,2.469548225402832
21,1.0,3.367822702912566,2.2574398579162493,0.000803563380457634,0.0002775506712602477,0.008007878761837922,0.0,2.260146107402808,0.10416666666666667,2.464608669281006,2.464608669281006
