representation,quantile,threshold,val_ba,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test,events_per_true_stroke_test,event_inside_stroke_fraction_test,cross_primitive_pair_fraction_le_16_steps,cross_primitive_pair_fraction_le_32_steps
r2_mh_qraw,0.2,0.0342593677341938,0.6032888407888408,0.5568542568542568,0.5616438356164384,0.5571497775018786,0.540258449304175,44.67123287671233,0.0,22.033783783783782,0.7000919963201472,0.8510037641154329,0.8510037641154329
r2_mh_qraw,0.4,0.15991561114788055,0.5993205868205868,0.5421356421356421,0.541095890410959,0.5325479589649924,0.4094599072233267,33.85616438356164,0.0,16.699324324324323,0.6999797693708274,0.7335834896810507,0.7335834896810507
r2_mh_qraw,0.6,0.32666081190109253,0.5784151034151034,0.5551767676767677,0.5616438356164384,0.5389920496517199,0.27717031146454607,22.91780821917808,0.0,11.304054054054054,0.7035265989240884,0.6167552360112535,0.616875
r2_mh_qraw,0.8,0.579276442527771,0.47126623376623367,0.4534472471972472,0.4657534246575342,0.44344306836773156,0.14131875414181577,11.684931506849315,0.0,5.763513513513513,0.7192262602579133,0.49899799599198397,0.5151125401929261
r2_mh_qraw,0.9,0.8063753843307495,0.38979076479076474,0.35560411810411807,0.363013698630137,0.3494728281805082,0.0721504307488403,5.965753424657534,0.00684931506849315,2.9425675675675675,0.7210103329506314,0.40770465489566615,0.456490727532097
r2_mh_qnorm,0.2,0.0342593677341938,0.560990860990861,0.5077762515262515,0.5136986301369864,0.5053413093236931,0.540258449304175,44.67123287671233,0.0,22.033783783783782,0.7000919963201472,0.8510037641154329,0.8510037641154329
r2_mh_qnorm,0.4,0.15991561114788055,0.5460137085137083,0.5169372294372294,0.5273972602739726,0.5067416827497473,0.4094599072233267,33.85616438356164,0.0,16.699324324324323,0.6999797693708274,0.7335834896810507,0.7335834896810507
r2_mh_qnorm,0.6,0.32666081190109253,0.5346019721019721,0.508910533910534,0.5136986301369864,0.49867197292180676,0.27717031146454607,22.91780821917808,0.0,11.304054054054054,0.7035265989240884,0.6167552360112535,0.616875
r2_mh_qnorm,0.8,0.579276442527771,0.4425685425685426,0.4247155622155622,0.4383561643835616,0.40399849333672866,0.14131875414181577,11.684931506849315,0.0,5.763513513513513,0.7192262602579133,0.49899799599198397,0.5151125401929261
r2_mh_qnorm,0.9,0.8063753843307495,0.39181096681096683,0.341985791985792,0.3424657534246575,0.3369100634151449,0.0721504307488403,5.965753424657534,0.00684931506849315,2.9425675675675675,0.7210103329506314,0.40770465489566615,0.456490727532097
r2_ms_qraw,0.2,0.0342593677341938,0.5963443963443963,0.5433261183261183,0.547945205479452,0.5421302649748697,0.540258449304175,44.67123287671233,0.0,22.033783783783782,0.7000919963201472,0.8510037641154329,0.8510037641154329
r2_ms_qraw,0.4,0.15991561114788055,0.5923761423761423,0.5497113997113997,0.547945205479452,0.5394807320742361,0.4094599072233267,33.85616438356164,0.0,16.699324324324323,0.6999797693708274,0.7335834896810507,0.7335834896810507
r2_ms_qraw,0.6,0.32666081190109253,0.5671416546416547,0.5476010101010101,0.5547945205479452,0.5333069384213548,0.27717031146454607,22.91780821917808,0.0,11.304054054054054,0.7035265989240884,0.6167552360112535,0.616875
r2_ms_qraw,0.8,0.579276442527771,0.46908970658970656,0.42547313797313796,0.4383561643835616,0.40333750424343845,0.14131875414181577,11.684931506849315,0.0,5.763513513513513,0.7192262602579133,0.49899799599198397,0.5151125401929261
r2_ms_qraw,0.9,0.8063753843307495,0.3828463203463203,0.3583929958929959,0.363013698630137,0.3509114294036268,0.0721504307488403,5.965753424657534,0.00684931506849315,2.9425675675675675,0.7210103329506314,0.40770465489566615,0.456490727532097
r2_ms_qnorm,0.2,0.0342593677341938,0.5679353054353055,0.5227543290043289,0.5273972602739726,0.5199279188826907,0.540258449304175,44.67123287671233,0.0,22.033783783783782,0.7000919963201472,0.8510037641154329,0.8510037641154329
r2_ms_qnorm,0.4,0.15991561114788055,0.5529581529581529,0.5288419913419913,0.541095890410959,0.5213122973203619,0.4094599072233267,33.85616438356164,0.0,16.699324324324323,0.6999797693708274,0.7335834896810507,0.7335834896810507
r2_ms_qnorm,0.6,0.32666081190109253,0.5460497835497836,0.44614205239205235,0.4520547945205479,0.4360757850415112,0.27717031146454607,22.91780821917808,0.0,11.304054054054054,0.7035265989240884,0.6167552360112535,0.616875
r2_ms_qnorm,0.8,0.579276442527771,0.45510461760461757,0.4111874236874236,0.4246575342465753,0.40881952924693016,0.14131875414181577,11.684931506849315,0.0,5.763513513513513,0.7192262602579133,0.49899799599198397,0.5151125401929261
r2_ms_qnorm,0.9,0.8063753843307495,0.39181096681096683,0.34956154956154956,0.3493150684931507,0.34289273726702985,0.0721504307488403,5.965753424657534,0.00684931506849315,2.9425675675675675,0.7210103329506314,0.40770465489566615,0.456490727532097
