representation,quantile,threshold,val_ba,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test,events_per_true_stroke_test,event_inside_stroke_fraction_test,cross_primitive_pair_fraction_le_16_steps,cross_primitive_pair_fraction_le_32_steps
r2_mh_qraw,0.2,0.03419504314661026,0.5432659932659932,0.5293172105672105,0.541095890410959,0.509151039416694,0.5481278992710404,45.321917808219176,0.0,22.35472972972973,0.7090826658606619,0.861072477205996,0.861072477205996
r2_mh_qraw,0.4,0.15012617409229279,0.5548400673400674,0.536892968142968,0.547945205479452,0.5220039846958006,0.4186547382372432,34.61643835616438,0.0,17.074324324324323,0.7073605065294816,0.7513755858976972,0.7514262428687857
r2_mh_qraw,0.6,0.3029451072216034,0.5413780663780664,0.5141136641136641,0.5273972602739726,0.49997302479754174,0.2900927766732936,23.986301369863014,0.0,11.83108108108108,0.7084523129640206,0.6536512667660208,0.6537544696066746
r2_mh_qraw,0.8,0.540459394454956,0.5371151996151996,0.5022380397380398,0.5068493150684932,0.49142897772273336,0.15208747514910537,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.5218446601941747,0.5308422301304864
r2_mh_qraw,0.9,0.7538952231407166,0.4468975468975469,0.431330475080475,0.4383561643835616,0.4298638643138801,0.08059973492379059,6.664383561643835,0.0,3.2871621621621623,0.710174717368962,0.4167832167832168,0.4625935162094763
r2_mh_qnorm,0.2,0.03419504314661026,0.5119107744107744,0.5444687257187257,0.5547945205479452,0.5304210992252787,0.5481278992710404,45.321917808219176,0.0,22.35472972972973,0.7090826658606619,0.861072477205996,0.861072477205996
r2_mh_qnorm,0.4,0.15012617409229279,0.5220959595959596,0.5130834443334443,0.5205479452054794,0.5059533744159029,0.4186547382372432,34.61643835616438,0.0,17.074324324324323,0.7073605065294816,0.7513755858976972,0.7514262428687857
r2_mh_qnorm,0.6,0.3029451072216034,0.5075817700817701,0.5379592629592629,0.541095890410959,0.5223037502345235,0.2900927766732936,23.986301369863014,0.0,11.83108108108108,0.7084523129640206,0.6536512667660208,0.6537544696066746
r2_mh_qnorm,0.8,0.540459394454956,0.5026575276575277,0.4831862581862581,0.4863013698630137,0.47691191548389694,0.15208747514910537,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.5218446601941747,0.5308422301304864
r2_mh_qnorm,0.9,0.7538952231407166,0.42421236171236165,0.43644896769896774,0.4452054794520548,0.43291660523858666,0.08059973492379059,6.664383561643835,0.0,3.2871621621621623,0.710174717368962,0.4167832167832168,0.4625935162094763
r2_ms_qraw,0.2,0.03419504314661026,0.5502104377104376,0.5293172105672105,0.541095890410959,0.5088903969459067,0.5481278992710404,45.321917808219176,0.0,22.35472972972973,0.7090826658606619,0.861072477205996,0.861072477205996
r2_ms_qraw,0.4,0.15012617409229279,0.5395622895622896,0.536892968142968,0.547945205479452,0.5227520870838724,0.4186547382372432,34.61643835616438,0.0,17.074324324324323,0.7073605065294816,0.7513755858976972,0.7514262428687857
r2_ms_qraw,0.6,0.3029451072216034,0.5261002886002885,0.5340520590520591,0.547945205479452,0.5221340535872415,0.2900927766732936,23.986301369863014,0.0,11.83108108108108,0.7084523129640206,0.6536512667660208,0.6537544696066746
r2_ms_qraw,0.8,0.540459394454956,0.5389670514670515,0.47971403596403595,0.4863013698630137,0.47399434455380746,0.15208747514910537,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.5218446601941747,0.5308422301304864
r2_ms_qraw,0.9,0.7538952231407166,0.4468975468975469,0.431330475080475,0.4383561643835616,0.42914928821230697,0.08059973492379059,6.664383561643835,0.0,3.2871621621621623,0.710174717368962,0.4167832167832168,0.4625935162094763
r2_ms_qnorm,0.2,0.03419504314661026,0.5120791245791245,0.5086191586191586,0.5205479452054794,0.4944909899157002,0.5481278992710404,45.321917808219176,0.0,22.35472972972973,0.7090826658606619,0.861072477205996,0.861072477205996
r2_ms_qnorm,0.4,0.15012617409229279,0.5267255892255892,0.5340139027639028,0.541095890410959,0.5283288000760042,0.4186547382372432,34.61643835616438,0.0,17.074324324324323,0.7073605065294816,0.7513755858976972,0.7514262428687857
r2_ms_qnorm,0.6,0.3029451072216034,0.5111531986531986,0.5379592629592629,0.541095890410959,0.5232574731085363,0.2900927766732936,23.986301369863014,0.0,11.83108108108108,0.7084523129640206,0.6536512667660208,0.6537544696066746
r2_ms_qnorm,0.8,0.540459394454956,0.5026575276575277,0.49076201576201567,0.4931506849315068,0.4807777334829342,0.15208747514910537,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.5218446601941747,0.5308422301304864
r2_ms_qnorm,0.9,0.7538952231407166,0.41726791726791723,0.4229208291708291,0.4315068493150685,0.42142940635774956,0.08059973492379059,6.664383561643835,0.0,3.2871621621621623,0.710174717368962,0.4167832167832168,0.4625935162094763
