representation,quantile,threshold,val_ba,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test,events_per_true_stroke_test,event_inside_stroke_fraction_test,cross_primitive_pair_fraction_le_16_steps,cross_primitive_pair_fraction_le_32_steps
r2_mh_qraw,0.2,0.028493070974946022,0.5486231361231361,0.576830808080808,0.589041095890411,0.5725738204687515,0.2194333996023857,18.143835616438356,0.0,8.949324324324325,0.7078142695356738,0.4177671068427371,0.4178985217738714
r2_mh_qraw,0.4,0.11131739616394043,0.5436988936988937,0.5784541847041845,0.589041095890411,0.5737159049531908,0.16666666666666666,13.780821917808218,0.0,6.797297297297297,0.7087475149105368,0.3693150684931507,0.3769436997319035
r2_mh_qraw,0.6,0.2212931215763092,0.49147426647426645,0.4823024198024197,0.4931506849315068,0.46354215818218747,0.10868124585818423,8.986301369863014,0.0,4.4324324324324325,0.7012195121951219,0.30028598665395617,0.34437663469921537
r2_mh_qraw,0.8,0.39124733209609985,0.3389610389610389,0.3370206182706183,0.3356164383561644,0.33715529480940115,0.05376076872100729,4.445205479452055,0.0410958904109589,2.1925675675675675,0.7303543913713405,0.19103773584905662,0.2676348547717842
r2_mh_qraw,0.9,0.538318395614624,0.27414622414622414,0.17931374181374182,0.18493150684931506,0.17312742770408673,0.02692180251822399,2.2260273972602738,0.3013698630136986,1.097972972972973,0.7476923076923077,0.1099476439790576,0.1485148514851485
r2_mh_qnorm,0.2,0.028493070974946022,0.5426346801346801,0.5136925574425574,0.5273972602739726,0.5097532166763542,0.2194333996023857,18.143835616438356,0.0,8.949324324324325,0.7078142695356738,0.4177671068427371,0.4178985217738714
r2_mh_qnorm,0.4,0.11131739616394043,0.5304353054353055,0.5352022977022977,0.547945205479452,0.5231001642435487,0.16666666666666666,13.780821917808218,0.0,6.797297297297297,0.7087475149105368,0.3693150684931507,0.3769436997319035
r2_mh_qnorm,0.6,0.2212931215763092,0.5571969696969697,0.44387556887556884,0.4520547945205479,0.43791552865333033,0.10868124585818423,8.986301369863014,0.0,4.4324324324324325,0.7012195121951219,0.30028598665395617,0.34437663469921537
r2_mh_qnorm,0.8,0.39124733209609985,0.41711159211159216,0.34352106227106227,0.3493150684931507,0.3535919107967944,0.05376076872100729,4.445205479452055,0.0410958904109589,2.1925675675675675,0.7303543913713405,0.19103773584905662,0.2676348547717842
r2_mh_qnorm,0.9,0.538318395614624,0.28278018278018274,0.17186424686424687,0.1780821917808219,0.18268161377627723,0.02692180251822399,2.2260273972602738,0.3013698630136986,1.097972972972973,0.7476923076923077,0.1099476439790576,0.1485148514851485
r2_ms_qraw,0.2,0.028493070974946022,0.550012025012025,0.570878427128427,0.5821917808219178,0.5676739528732649,0.2194333996023857,18.143835616438356,0.0,8.949324324324325,0.7078142695356738,0.4177671068427371,0.4178985217738714
r2_ms_qraw,0.4,0.11131739616394043,0.5575877825877825,0.5704184704184704,0.5821917808219178,0.5663493215972075,0.16666666666666666,13.780821917808218,0.0,6.797297297297297,0.7087475149105368,0.3693150684931507,0.3769436997319035
r2_ms_qraw,0.6,0.2212931215763092,0.48452982202982214,0.4887126762126761,0.5,0.46961865209897175,0.10868124585818423,8.986301369863014,0.0,4.4324324324324325,0.7012195121951219,0.30028598665395617,0.34437663469921537
r2_ms_qraw,0.8,0.39124733209609985,0.3389610389610389,0.3370206182706183,0.3356164383561644,0.33715529480940115,0.05376076872100729,4.445205479452055,0.0410958904109589,2.1925675675675675,0.7303543913713405,0.19103773584905662,0.2676348547717842
r2_ms_qraw,0.9,0.538318395614624,0.27414622414622414,0.17931374181374182,0.18493150684931506,0.1741318326558601,0.02692180251822399,2.2260273972602738,0.3013698630136986,1.097972972972973,0.7476923076923077,0.1099476439790576,0.1485148514851485
r2_ms_qnorm,0.2,0.028493070974946022,0.5426346801346801,0.5136925574425574,0.5273972602739726,0.5084142346628198,0.2194333996023857,18.143835616438356,0.0,8.949324324324325,0.7078142695356738,0.4177671068427371,0.4178985217738714
r2_ms_qnorm,0.4,0.11131739616394043,0.5297138047138047,0.4862845487845487,0.5,0.47843641677607524,0.16666666666666666,13.780821917808218,0.0,6.797297297297297,0.7087475149105368,0.3693150684931507,0.3769436997319035
r2_ms_qnorm,0.6,0.2212931215763092,0.5452922077922078,0.4502858252858252,0.4589041095890411,0.4434228836421095,0.10868124585818423,8.986301369863014,0.0,4.4324324324324325,0.7012195121951219,0.30028598665395617,0.34437663469921537
r2_ms_qnorm,0.8,0.39124733209609985,0.41711159211159216,0.32566391941391937,0.3287671232876712,0.3375476461192479,0.05376076872100729,4.445205479452055,0.0410958904109589,2.1925675675675675,0.7303543913713405,0.19103773584905662,0.2676348547717842
r2_ms_qnorm,0.9,0.538318395614624,0.28972462722462716,0.17186424686424687,0.1780821917808219,0.18186985656065754,0.02692180251822399,2.2260273972602738,0.3013698630136986,1.097972972972973,0.7476923076923077,0.1099476439790576,0.1485148514851485
