representation,quantile,threshold,val_ba,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test,events_per_true_stroke_test,event_inside_stroke_fraction_test,cross_primitive_pair_fraction_le_16_steps,cross_primitive_pair_fraction_le_32_steps
r2_mh_qraw,0.2,0.058300089091062546,0.5126382876382877,0.5604999167499167,0.5684931506849316,0.5484523344884272,0.18348243870112657,15.17123287671233,0.0,7.483108108108108,0.7051918735891648,0.2999021526418787,0.30174081237911027
r2_mh_qraw,0.4,0.21962091326713562,0.5038359788359789,0.5077263014763014,0.5136986301369864,0.49467959380916743,0.14670311464546057,12.13013698630137,0.0,5.983108108108108,0.6996047430830039,0.23714652956298202,0.25601480567550894
r2_mh_qraw,0.6,0.4310307502746582,0.46994348244348244,0.3944076756576756,0.3972602739726027,0.376040873695336,0.10023194168323393,8.287671232876713,0.0,4.087837837837838,0.6966942148760331,0.1735966735966736,0.21346153846153845
r2_mh_qraw,0.8,0.7379157543182373,0.3563191438191438,0.27494658119658116,0.2808219178082192,0.27744174463138577,0.05475480450629556,4.527397260273973,0.0821917808219178,2.233108108108108,0.7004538577912254,0.10307017543859649,0.15841584158415842
r2_mh_qraw,0.9,1.0045231580734253,0.29383718133718134,0.251499888999889,0.2602739726027397,0.24713605011845016,0.03106361829025845,2.5684931506849313,0.3013698630136986,1.2668918918918919,0.68,0.04721030042918455,0.10424710424710425
r2_mh_qnorm,0.2,0.058300089091062546,0.5292147667147667,0.46392912642912637,0.4726027397260274,0.4477694171444171,0.18348243870112657,15.17123287671233,0.0,7.483108108108108,0.7051918735891648,0.2999021526418787,0.30174081237911027
r2_mh_qnorm,0.4,0.21962091326713562,0.47636483886483894,0.4629231879231879,0.4657534246575342,0.4428157660632706,0.14670311464546057,12.13013698630137,0.0,5.983108108108108,0.6996047430830039,0.23714652956298202,0.25601480567550894
r2_mh_qnorm,0.6,0.4310307502746582,0.4640331890331891,0.34299589299589295,0.3493150684931507,0.3157667609982861,0.10023194168323393,8.287671232876713,0.0,4.087837837837838,0.6966942148760331,0.1735966735966736,0.21346153846153845
r2_mh_qnorm,0.8,0.7379157543182373,0.3101551226551227,0.2667866855366855,0.273972602739726,0.2658267098398677,0.05475480450629556,4.527397260273973,0.0821917808219178,2.233108108108108,0.7004538577912254,0.10307017543859649,0.15841584158415842
r2_mh_qnorm,0.9,1.0045231580734253,0.19884559884559883,0.20063616938616935,0.2054794520547945,0.18824132306141297,0.03106361829025845,2.5684931506849313,0.3013698630136986,1.2668918918918919,0.68,0.04721030042918455,0.10424710424710425
r2_ms_qraw,0.2,0.058300089091062546,0.5126382876382877,0.5569284881784882,0.5616438356164384,0.545770069643836,0.18348243870112657,15.17123287671233,0.0,7.483108108108108,0.7051918735891648,0.2999021526418787,0.30174081237911027
r2_ms_qraw,0.4,0.21962091326713562,0.5002645502645503,0.5105651293151292,0.5136986301369864,0.49414154728167126,0.14670311464546057,12.13013698630137,0.0,5.983108108108108,0.6996047430830039,0.23714652956298202,0.25601480567550894
r2_ms_qraw,0.6,0.4310307502746582,0.4440897065897065,0.39202464202464204,0.3972602739726027,0.355400223769789,0.10023194168323393,8.287671232876713,0.0,4.087837837837838,0.6966942148760331,0.1735966735966736,0.21346153846153845
r2_ms_qraw,0.8,0.7379157543182373,0.34766113516113517,0.26899420024420023,0.273972602739726,0.2796951596148957,0.05475480450629556,4.527397260273973,0.0821917808219178,2.233108108108108,0.7004538577912254,0.10307017543859649,0.15841584158415842
r2_ms_qraw,0.9,1.0045231580734253,0.30772607022607024,0.23797175047175045,0.2465753424657534,0.23227700769302936,0.03106361829025845,2.5684931506849313,0.3013698630136986,1.2668918918918919,0.68,0.04721030042918455,0.10424710424710425
r2_ms_qnorm,0.2,0.058300089091062546,0.503421115921116,0.4562631812631812,0.4589041095890411,0.43733191479355155,0.18348243870112657,15.17123287671233,0.0,7.483108108108108,0.7051918735891648,0.2999021526418787,0.30174081237911027
r2_ms_qnorm,0.4,0.21962091326713562,0.44500962000962,0.46741036741036734,0.4726027397260274,0.4487235766291749,0.14670311464546057,12.13013698630137,0.0,5.983108108108108,0.6996047430830039,0.23714652956298202,0.25601480567550894
r2_ms_qnorm,0.6,0.4310307502746582,0.43823953823953826,0.3437534687534687,0.3493150684931507,0.3190185093560379,0.10023194168323393,8.287671232876713,0.0,4.087837837837838,0.6966942148760331,0.1735966735966736,0.21346153846153845
r2_ms_qnorm,0.8,0.7379157543182373,0.29745670995671,0.25087551337551334,0.2602739726027397,0.25039756923075135,0.05475480450629556,4.527397260273973,0.0821917808219178,2.233108108108108,0.7004538577912254,0.10307017543859649,0.15841584158415842
r2_ms_qnorm,0.9,1.0045231580734253,0.2196789321789322,0.16317016317016317,0.17123287671232876,0.1622436043488675,0.03106361829025845,2.5684931506849313,0.3013698630136986,1.2668918918918919,0.68,0.04721030042918455,0.10424710424710425
