representation,quantile,threshold,val_ba,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test,events_per_true_stroke_test,event_inside_stroke_fraction_test,cross_primitive_pair_fraction_le_16_steps,cross_primitive_pair_fraction_le_32_steps
r2_mh_qraw,0.2,0.05537581443786621,0.520971620971621,0.4969627594627594,0.5136986301369864,0.4854372889536325,0.18687872763419483,15.452054794520548,0.0,7.621621621621622,0.7127659574468085,0.3188128291048348,0.3222748815165877
r2_mh_qraw,0.4,0.21997332572937012,0.5050986050986052,0.5000534188034188,0.5136986301369864,0.4851074540502964,0.13460901259111996,11.13013698630137,0.0,5.489864864864865,0.7083076923076923,0.23170731707317074,0.2619047619047619
r2_mh_qraw,0.6,0.4556505084037781,0.4404160654160654,0.38197566322566323,0.3972602739726027,0.3680054169121872,0.08134526176275679,6.726027397260274,0.0273972602739726,3.3175675675675675,0.7016293279022403,0.10533333333333333,0.1547029702970297
r2_mh_qraw,0.8,0.8605846166610718,0.28647787397787394,0.2338786213786214,0.2534246575342466,0.21263799312190623,0.03661365142478463,3.0273972602739727,0.4041095890410959,1.4932432432432432,0.6945701357466063,0.017964071856287425,0.03206997084548105
r2_mh_qraw,0.9,1.1375843286514282,0.24080687830687833,0.17273143523143522,0.18493150684931506,0.14990177950704264,0.01756129887342611,1.452054794520548,0.6438356164383562,0.7162162162162162,0.7216981132075472,0.006493506493506494,0.006289308176100629
r2_mh_qnorm,0.2,0.05537581443786621,0.5166426166426167,0.5150835275835276,0.5273972602739726,0.4806784646692392,0.18687872763419483,15.452054794520548,0.0,7.621621621621622,0.7127659574468085,0.3188128291048348,0.3222748815165877
r2_mh_qnorm,0.4,0.21997332572937012,0.5262987012987013,0.5072004384504385,0.5136986301369864,0.47360745962538625,0.13460901259111996,11.13013698630137,0.0,5.489864864864865,0.7083076923076923,0.23170731707317074,0.2619047619047619
r2_mh_qnorm,0.6,0.4556505084037781,0.44736050986050996,0.3772137584637585,0.3972602739726027,0.3605497645629225,0.08134526176275679,6.726027397260274,0.0273972602739726,3.3175675675675675,0.7016293279022403,0.10533333333333333,0.1547029702970297
r2_mh_qnorm,0.8,0.8605846166610718,0.30238696488696487,0.22792624042624043,0.2465753424657534,0.21115059604997688,0.03661365142478463,3.0273972602739727,0.4041095890410959,1.4932432432432432,0.6945701357466063,0.017964071856287425,0.03206997084548105
r2_mh_qnorm,0.9,1.1375843286514282,0.21825396825396826,0.16181873681873682,0.17123287671232876,0.12855737217637542,0.01756129887342611,1.452054794520548,0.6438356164383562,0.7162162162162162,0.7216981132075472,0.006493506493506494,0.006289308176100629
r2_ms_qraw,0.2,0.05537581443786621,0.520971620971621,0.4834346209346209,0.5,0.47156097471499936,0.18687872763419483,15.452054794520548,0.0,7.621621621621622,0.7127659574468085,0.3188128291048348,0.3222748815165877
r2_ms_qraw,0.4,0.21997332572937012,0.4978234728234728,0.5136315073815073,0.5273972602739726,0.5032891471102513,0.13460901259111996,11.13013698630137,0.0,5.489864864864865,0.7083076923076923,0.23170731707317074,0.2619047619047619
r2_ms_qraw,0.6,0.4556505084037781,0.43224506974506977,0.37364232989232987,0.3904109589041096,0.3474033663921447,0.08134526176275679,6.726027397260274,0.0273972602739726,3.3175675675675675,0.7016293279022403,0.10533333333333333,0.1547029702970297
r2_ms_qraw,0.8,0.8605846166610718,0.29405363155363157,0.2422119547119547,0.2602739726027397,0.22344278287406447,0.03661365142478463,3.0273972602739727,0.4041095890410959,1.4932432432432432,0.6945701357466063,0.017964071856287425,0.03206997084548105
r2_ms_qraw,0.9,1.1375843286514282,0.24080687830687833,0.17273143523143522,0.18493150684931506,0.15133129968656286,0.01756129887342611,1.452054794520548,0.6438356164383562,0.7162162162162162,0.7216981132075472,0.006493506493506494,0.006289308176100629
r2_ms_qnorm,0.2,0.05537581443786621,0.5096981721981723,0.5027208902208902,0.5136986301369864,0.47279890413973485,0.18687872763419483,15.452054794520548,0.0,7.621621621621622,0.7127659574468085,0.3188128291048348,0.3222748815165877
r2_ms_qnorm,0.4,0.21997332572937012,0.5332431457431457,0.489801171051171,0.4931506849315068,0.4519454290883098,0.13460901259111996,11.13013698630137,0.0,5.489864864864865,0.7083076923076923,0.23170731707317074,0.2619047619047619
r2_ms_qnorm,0.6,0.4556505084037781,0.4543049543049544,0.3855470917970918,0.4041095890410959,0.3713532467497836,0.08134526176275679,6.726027397260274,0.0273972602739726,3.3175675675675675,0.7016293279022403,0.10533333333333333,0.1547029702970297
r2_ms_qnorm,0.8,0.8605846166610718,0.30238696488696487,0.22792624042624043,0.2465753424657534,0.21163792548467475,0.03661365142478463,3.0273972602739727,0.4041095890410959,1.4932432432432432,0.6945701357466063,0.017964071856287425,0.03206997084548105
r2_ms_qnorm,0.9,1.1375843286514282,0.21825396825396826,0.16181873681873682,0.17123287671232876,0.12855737217637542,0.01756129887342611,1.452054794520548,0.6438356164383562,0.7162162162162162,0.7216981132075472,0.006493506493506494,0.006289308176100629
