representation,quantile,threshold,val_ba,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test,events_per_true_stroke_test,event_inside_stroke_fraction_test,cross_primitive_pair_fraction_le_16_steps,cross_primitive_pair_fraction_le_32_steps
r2_mh_qraw,0.2,0.037546537816524506,0.5534151034151034,0.5560037185037184,0.5616438356164384,0.5543095937054624,0.5080351225977469,42.00684931506849,0.0,20.719594594594593,0.6963965432903962,0.7955570402538834,0.7955570402538834
r2_mh_qraw,0.4,0.1814567595720291,0.5438251563251563,0.5894702519702519,0.5958904109589042,0.5943940744574802,0.3820410868124586,31.589041095890412,0.0,15.58108108108108,0.6977450130095403,0.6464397671294223,0.6464397671294223
r2_mh_qraw,0.6,0.38253331184387207,0.5276635401635402,0.550459262959263,0.5547945205479452,0.5496382112761422,0.2469350563286945,20.41780821917808,0.0,10.070945945945946,0.699429721569943,0.4748939179632249,0.47513227513227513
r2_mh_qraw,0.8,0.7114360332489014,0.5050986050986052,0.47930333555333554,0.4794520547945205,0.47692175500830275,0.11630218687872763,9.616438356164384,0.00684931506849315,4.743243243243243,0.7143874643874644,0.3090601185436071,0.33093525179856115
r2_mh_qraw,0.9,1.0103206634521484,0.44917628667628673,0.325589688089688,0.3356164383561644,0.321201520920748,0.04945328031809145,4.089041095890411,0.04794520547945205,2.016891891891892,0.7269681742043551,0.16290726817042606,0.2146118721461187
r2_mh_qnorm,0.2,0.037546537816524506,0.5744528619528618,0.521752553002553,0.5342465753424658,0.5210285152303762,0.5080351225977469,42.00684931506849,0.0,20.719594594594593,0.6963965432903962,0.7955570402538834,0.7955570402538834
r2_mh_qnorm,0.4,0.1814567595720291,0.536550024050024,0.5883047508047506,0.5958904109589042,0.5935586223390484,0.3820410868124586,31.589041095890412,0.0,15.58108108108108,0.6977450130095403,0.6464397671294223,0.6464397671294223
r2_mh_qnorm,0.6,0.38253331184387207,0.5302308802308802,0.581594794094794,0.589041095890411,0.579888466049517,0.2469350563286945,20.41780821917808,0.0,10.070945945945946,0.699429721569943,0.4748939179632249,0.47513227513227513
r2_mh_qnorm,0.8,0.7114360332489014,0.456451418951419,0.45098235098235095,0.4657534246575342,0.4488971563895499,0.11630218687872763,9.616438356164384,0.00684931506849315,4.743243243243243,0.7143874643874644,0.3090601185436071,0.33093525179856115
r2_mh_qnorm,0.9,1.0103206634521484,0.4134920634920635,0.3754634254634254,0.3904109589041096,0.36520004167062986,0.04945328031809145,4.089041095890411,0.04794520547945205,2.016891891891892,0.7269681742043551,0.16290726817042606,0.2146118721461187
r2_ms_qraw,0.2,0.037546537816524506,0.560990860990861,0.563579476079476,0.5684931506849316,0.5621604234312921,0.5080351225977469,42.00684931506849,0.0,20.719594594594593,0.6963965432903962,0.7955570402538834,0.7955570402538834
r2_ms_qraw,0.4,0.1814567595720291,0.5368807118807118,0.5818944943944943,0.589041095890411,0.5854424777805,0.3820410868124586,31.589041095890412,0.0,15.58108108108108,0.6977450130095403,0.6464397671294223,0.6464397671294223
r2_ms_qraw,0.6,0.38253331184387207,0.522991822991823,0.5608988233988234,0.5684931506849316,0.5606852543813292,0.2469350563286945,20.41780821917808,0.0,10.070945945945946,0.699429721569943,0.4748939179632249,0.47513227513227513
r2_ms_qraw,0.8,0.7114360332489014,0.497492784992785,0.4633449883449883,0.4794520547945205,0.45674974535268653,0.11630218687872763,9.616438356164384,0.00684931506849315,4.743243243243243,0.7143874643874644,0.3090601185436071,0.33093525179856115
r2_ms_qraw,0.9,1.0103206634521484,0.44223184223184225,0.3499923687423687,0.3561643835616438,0.34860233114604383,0.04945328031809145,4.089041095890411,0.04794520547945205,2.016891891891892,0.7269681742043551,0.16290726817042606,0.2146118721461187
r2_ms_qnorm,0.2,0.037546537816524506,0.5744528619528618,0.5277049339549339,0.541095890410959,0.5266774414675377,0.5080351225977469,42.00684931506849,0.0,20.719594594594593,0.6963965432903962,0.7955570402538834,0.7955570402538834
r2_ms_qnorm,0.4,0.1814567595720291,0.5296055796055796,0.5763999888999888,0.5821917808219178,0.5780957686195533,0.3820410868124586,31.589041095890412,0.0,15.58108108108108,0.6977450130095403,0.6464397671294223,0.6464397671294223
r2_ms_qnorm,0.6,0.38253331184387207,0.5351611351611352,0.4978535353535353,0.5136986301369864,0.47795167508789804,0.2469350563286945,20.41780821917808,0.0,10.070945945945946,0.699429721569943,0.4748939179632249,0.47513227513227513
r2_ms_qnorm,0.8,0.7114360332489014,0.4493085618085619,0.4176739926739927,0.4315068493150685,0.4014639854793307,0.11630218687872763,9.616438356164384,0.00684931506849315,4.743243243243243,0.7143874643874644,0.3090601185436071,0.33093525179856115
r2_ms_qnorm,0.9,1.0103206634521484,0.3996031746031747,0.3695110445110445,0.3835616438356164,0.35858194773635943,0.04945328031809145,4.089041095890411,0.04794520547945205,2.016891891891892,0.7269681742043551,0.16290726817042606,0.2146118721461187
