representation,quantile,threshold,val_ba,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test,events_per_true_stroke_test,event_inside_stroke_fraction_test,cross_primitive_pair_fraction_le_16_steps,cross_primitive_pair_fraction_le_32_steps
r2_mh_qraw,0.2,0.03769524022936821,0.5369107744107744,0.5135052447552447,0.5342465753424658,0.5013781469984097,0.5315606361829026,43.95205479452055,0.0,21.679054054054053,0.7074957145083373,0.8360446570972887,0.8360708021049275
r2_mh_qraw,0.4,0.16200700402259827,0.5216329966329967,0.5432671495171495,0.5684931506849316,0.5347124123439913,0.4086315440689198,33.78767123287671,0.0,16.66554054054054,0.7084938171498074,0.718972001671542,0.7190307081679549
r2_mh_qraw,0.6,0.3240085542201996,0.50251924001924,0.5276646964146964,0.547945205479452,0.518360997709116,0.2844599072233267,23.52054794520548,0.0,11.60135135135135,0.7140361094933023,0.6001217285453438,0.6003649635036497
r2_mh_qraw,0.8,0.5692159533500671,0.48813732563732565,0.4550997613497614,0.4726027397260274,0.43653941450275663,0.15341285619615638,12.684931506849315,0.0,6.256756756756757,0.7197624190064795,0.49215922798552475,0.5026392961876833
r2_mh_qraw,0.9,0.7895963788032532,0.368987493987494,0.4220640470640471,0.4452054794520548,0.39179259015559326,0.08142809807819748,6.732876712328767,0.0136986301369863,3.320945945945946,0.7212614445574771,0.3920220082530949,0.4346764346764347
r2_mh_qnorm,0.2,0.03769524022936821,0.5253727753727754,0.5029532967032967,0.5136986301369864,0.4863516889932514,0.5315606361829026,43.95205479452055,0.0,21.679054054054053,0.7074957145083373,0.8360446570972887,0.8360708021049275
r2_mh_qnorm,0.4,0.16200700402259827,0.5302970177970178,0.5111513486513486,0.5273972602739726,0.494359782890377,0.4086315440689198,33.78767123287671,0.0,16.66554054054054,0.7084938171498074,0.718972001671542,0.7190307081679549
r2_mh_qnorm,0.6,0.3240085542201996,0.4934283309283309,0.5156517094017093,0.5342465753424658,0.5051569895761577,0.2844599072233267,23.52054794520548,0.0,11.60135135135135,0.7140361094933023,0.6001217285453438,0.6003649635036497
r2_mh_qnorm,0.8,0.5692159533500671,0.41955266955266945,0.39070582195582193,0.4041095890410959,0.3722941063496115,0.15341285619615638,12.684931506849315,0.0,6.256756756756757,0.7197624190064795,0.49215922798552475,0.5026392961876833
r2_mh_qnorm,0.9,0.7895963788032532,0.35434102934102935,0.371599234099234,0.3767123287671233,0.3570027419180233,0.08142809807819748,6.732876712328767,0.0136986301369863,3.320945945945946,0.7212614445574771,0.3920220082530949,0.4346764346764347
r2_ms_qraw,0.2,0.03769524022936821,0.5207070707070707,0.5111242923742924,0.5342465753424658,0.5018075619205781,0.5315606361829026,43.95205479452055,0.0,21.679054054054053,0.7074957145083373,0.8360446570972887,0.8360708021049275
r2_ms_qraw,0.4,0.16200700402259827,0.5424663299663299,0.529739010989011,0.5547945205479452,0.5193636624441579,0.4086315440689198,33.78767123287671,0.0,16.66554054054054,0.7084938171498074,0.718972001671542,0.7190307081679549
r2_ms_qraw,0.6,0.3240085542201996,0.4905844155844156,0.5472714785214785,0.5684931506849316,0.5394956131559889,0.2844599072233267,23.52054794520548,0.0,11.60135135135135,0.7140361094933023,0.6001217285453438,0.6003649635036497
r2_ms_qraw,0.8,0.5692159533500671,0.47623256373256373,0.446766428016428,0.4657534246575342,0.42877492853855476,0.15341285619615638,12.684931506849315,0.0,6.256756756756757,0.7197624190064795,0.49215922798552475,0.5026392961876833
r2_ms_qraw,0.9,0.7895963788032532,0.3716029341029341,0.4519612332112332,0.4726027397260274,0.42744978806359873,0.08142809807819748,6.732876712328767,0.0136986301369863,3.320945945945946,0.7212614445574771,0.3920220082530949,0.4346764346764347
r2_ms_qnorm,0.2,0.03769524022936821,0.5100949975949975,0.5044413919413919,0.5205479452054794,0.48940788664419493,0.5315606361829026,43.95205479452055,0.0,21.679054054054053,0.7074957145083373,0.8360446570972887,0.8360708021049275
r2_ms_qnorm,0.4,0.16200700402259827,0.5372414622414622,0.5022227772227772,0.5273972602739726,0.4924039309455976,0.4086315440689198,33.78767123287671,0.0,16.66554054054054,0.7084938171498074,0.718972001671542,0.7190307081679549
r2_ms_qnorm,0.6,0.3240085542201996,0.47438071188071196,0.5291798479298478,0.547945205479452,0.5159513562719487,0.2844599072233267,23.52054794520548,0.0,11.60135135135135,0.7140361094933023,0.6001217285453438,0.6003649635036497
r2_ms_qnorm,0.8,0.5692159533500671,0.422955747955748,0.4216332278832278,0.4383561643835616,0.40333469254945564,0.15341285619615638,12.684931506849315,0.0,6.256756756756757,0.7197624190064795,0.49215922798552475,0.5026392961876833
r2_ms_qnorm,0.9,0.7895963788032532,0.3404521404521405,0.35120296370296367,0.3561643835616438,0.3446974133141906,0.08142809807819748,6.732876712328767,0.0136986301369863,3.320945945945946,0.7212614445574771,0.3920220082530949,0.4346764346764347
