representation,quantile,threshold,val_ba,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test,events_per_true_stroke_test,event_inside_stroke_fraction_test,cross_primitive_pair_fraction_le_16_steps,cross_primitive_pair_fraction_le_32_steps
r2_mh_qraw,0.2,0.06177649646997452,0.5211038961038961,0.4895874958374958,0.5068493150684932,0.4816938099285703,0.1815772034459907,15.013698630136986,0.0,7.405405405405405,0.7075729927007299,0.3640416047548291,0.3670576735092864
r2_mh_qraw,0.4,0.2198830097913742,0.534066859066859,0.43770257520257516,0.4589041095890411,0.4222391720055922,0.13411199469847582,11.08904109589041,0.0,5.469594594594595,0.6985793699814701,0.3226744186046512,0.35330156569094623
r2_mh_qraw,0.6,0.42396312952041626,0.47513227513227513,0.39436258186258183,0.410958904109589,0.3897864480078636,0.08913187541418158,7.36986301369863,0.0136986301369863,3.635135135135135,0.6877323420074349,0.26956521739130435,0.3373626373626374
r2_mh_qraw,0.8,0.7144426703453064,0.3286075036075036,0.2624333999333999,0.273972602739726,0.24290671043182485,0.04506295559973492,3.7260273972602738,0.0958904109589041,1.837837837837838,0.65625,0.1407185628742515,0.22074468085106383
r2_mh_qraw,0.9,0.9741976857185364,0.20499639249639248,0.22620018870018874,0.2328767123287671,0.20401292460813156,0.022614314115308152,1.86986301369863,0.3287671232876712,0.9222972972972973,0.6703296703296703,0.08029197080291971,0.1949685534591195
r2_mh_qnorm,0.2,0.06177649646997452,0.4763648388648389,0.4410776723276723,0.4589041095890411,0.4294993848073558,0.1815772034459907,15.013698630136986,0.0,7.405405405405405,0.7075729927007299,0.3640416047548291,0.3670576735092864
r2_mh_qnorm,0.4,0.2198830097913742,0.45754569504569503,0.4186209623709623,0.4383561643835616,0.40378631912422686,0.13411199469847582,11.08904109589041,0.0,5.469594594594595,0.6985793699814701,0.3226744186046512,0.35330156569094623
r2_mh_qnorm,0.6,0.42396312952041626,0.4166005291005292,0.3329469141969142,0.3493150684931507,0.3319761619996563,0.08913187541418158,7.36986301369863,0.0136986301369863,3.635135135135135,0.6877323420074349,0.26956521739130435,0.3373626373626374
r2_mh_qnorm,0.8,0.7144426703453064,0.3071428571428571,0.24254495504495502,0.2534246575342466,0.22764720942140296,0.04506295559973492,3.7260273972602738,0.0958904109589041,1.837837837837838,0.65625,0.1407185628742515,0.22074468085106383
r2_mh_qnorm,0.9,0.9741976857185364,0.20793650793650795,0.2158355533355533,0.22602739726027396,0.203887015400005,0.022614314115308152,1.86986301369863,0.3287671232876712,0.9222972972972973,0.6703296703296703,0.08029197080291971,0.1949685534591195
r2_ms_qraw,0.2,0.06177649646997452,0.49332611832611833,0.5069486069486069,0.5205479452054794,0.5008233328456441,0.1815772034459907,15.013698630136986,0.0,7.405405405405405,0.7075729927007299,0.3640416047548291,0.3670576735092864
r2_ms_qraw,0.4,0.2198830097913742,0.5367123617123618,0.43175019425019423,0.4520547945205479,0.4146094124770216,0.13411199469847582,11.08904109589041,0.0,5.469594594594595,0.6985793699814701,0.3226744186046512,0.35330156569094623
r2_ms_qraw,0.6,0.42396312952041626,0.4922318422318422,0.385037185037185,0.4041095890410959,0.38136044905554883,0.08913187541418158,7.36986301369863,0.0136986301369863,3.635135135135135,0.6877323420074349,0.26956521739130435,0.3373626373626374
r2_ms_qraw,0.8,0.7144426703453064,0.3226190476190476,0.2630647130647131,0.273972602739726,0.2652168192460546,0.04506295559973492,3.7260273972602738,0.0958904109589041,1.837837837837838,0.65625,0.1407185628742515,0.22074468085106383
r2_ms_qraw,0.9,0.9741976857185364,0.20499639249639248,0.22782356532356532,0.2328767123287671,0.21013264281739438,0.022614314115308152,1.86986301369863,0.3287671232876712,0.9222972972972973,0.6703296703296703,0.08029197080291971,0.1949685534591195
r2_ms_qnorm,0.2,0.06177649646997452,0.47140452140452144,0.4760593573093573,0.4931506849315068,0.46575918149144696,0.1815772034459907,15.013698630136986,0.0,7.405405405405405,0.7075729927007299,0.3640416047548291,0.3670576735092864
r2_ms_qnorm,0.4,0.2198830097913742,0.4761964886964886,0.41504953379953374,0.4315068493150685,0.3993793582541488,0.13411199469847582,11.08904109589041,0.0,5.469594594594595,0.6985793699814701,0.3226744186046512,0.35330156569094623
r2_ms_qnorm,0.6,0.42396312952041626,0.4311207311207312,0.34052267177267176,0.3561643835616438,0.33375193523704333,0.08913187541418158,7.36986301369863,0.0136986301369863,3.635135135135135,0.6877323420074349,0.26956521739130435,0.3373626373626374
r2_ms_qnorm,0.8,0.7144426703453064,0.3057539682539683,0.24611638361638363,0.2602739726027397,0.22566959184606242,0.04506295559973492,3.7260273972602738,0.0958904109589041,1.837837837837838,0.65625,0.1407185628742515,0.22074468085106383
r2_ms_qnorm,0.9,0.9741976857185364,0.22076719576719575,0.20555416805416804,0.21232876712328766,0.20203364956303885,0.022614314115308152,1.86986301369863,0.3287671232876712,0.9222972972972973,0.6703296703296703,0.08029197080291971,0.1949685534591195
