representation,quantile,threshold,val_ba,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test,events_per_true_stroke_test,event_inside_stroke_fraction_test,cross_primitive_pair_fraction_le_16_steps,cross_primitive_pair_fraction_le_32_steps
r2_mh_qraw,0.2,0.05664675310254097,0.5086399711399712,0.5180035242535243,0.5205479452054794,0.5039202654052398,0.17354208084824388,14.349315068493151,0.0,7.077702702702703,0.7083532219570405,0.3122715404699739,0.3157084188911704
r2_mh_qraw,0.4,0.2256377637386322,0.4951839826839826,0.48764846264846257,0.4931506849315068,0.4753908549131342,0.13295228628230615,10.993150684931507,0.0,5.422297297297297,0.6866043613707166,0.22723962126729788,0.25120772946859904
r2_mh_qraw,0.6,0.44839590787887573,0.4502344877344877,0.4285637973137973,0.4383561643835616,0.4163965571543191,0.0912856196156395,7.5479452054794525,0.0136986301369863,3.722972972972973,0.6606170598911071,0.1386255924170616,0.18562231759656653
r2_mh_qraw,0.8,0.780955970287323,0.34742063492063496,0.37807955932955933,0.3972602739726027,0.37542433216700183,0.0482935719019218,3.993150684931507,0.14383561643835616,1.9695945945945945,0.6861063464837049,0.05970149253731343,0.11235955056179775
r2_mh_qraw,0.9,1.0826215744018555,0.30317460317460315,0.23093850593850593,0.2465753424657534,0.20606236084177262,0.02244864148442677,1.856164383561644,0.4315068493150685,0.9155405405405406,0.6568265682656826,0.042682926829268296,0.0782122905027933
r2_mh_qnorm,0.2,0.05664675310254097,0.4788780663780663,0.4797730047730047,0.4863013698630137,0.4709598796605796,0.17354208084824388,14.349315068493151,0.0,7.077702702702703,0.7083532219570405,0.3122715404699739,0.3157084188911704
r2_mh_qnorm,0.4,0.2256377637386322,0.43823953823953815,0.4785575535575535,0.4863013698630137,0.47350740691533527,0.13295228628230615,10.993150684931507,0.0,5.422297297297297,0.6866043613707166,0.22723962126729788,0.25120772946859904
r2_mh_qnorm,0.6,0.44839590787887573,0.40979437229437227,0.41292526917526917,0.4246575342465753,0.41433917376404644,0.0912856196156395,7.5479452054794525,0.0136986301369863,3.722972972972973,0.6606170598911071,0.1386255924170616,0.18562231759656653
r2_mh_qnorm,0.8,0.780955970287323,0.33400072150072146,0.3115752303252303,0.3287671232876712,0.29508738446011296,0.0482935719019218,3.993150684931507,0.14383561643835616,1.9695945945945945,0.6861063464837049,0.05970149253731343,0.11235955056179775
r2_mh_qnorm,0.9,1.0826215744018555,0.31845238095238093,0.24609002109002107,0.2602739726027397,0.22182394099288763,0.02244864148442677,1.856164383561644,0.4315068493150685,0.9155405405405406,0.6568265682656826,0.042682926829268296,0.0782122905027933
r2_ms_qraw,0.2,0.05664675310254097,0.5022907647907648,0.5180035242535243,0.5205479452054794,0.5028328857439118,0.17354208084824388,14.349315068493151,0.0,7.077702702702703,0.7083532219570405,0.3122715404699739,0.3157084188911704
r2_ms_qraw,0.4,0.2256377637386322,0.49379509379509373,0.47931512931512926,0.4863013698630137,0.469411079649251,0.13295228628230615,10.993150684931507,0.0,5.422297297297297,0.6866043613707166,0.22723962126729788,0.25120772946859904
r2_ms_qraw,0.6,0.44839590787887573,0.4438852813852813,0.44966769341769347,0.4589041095890411,0.43189864675610284,0.0912856196156395,7.5479452054794525,0.0136986301369863,3.722972972972973,0.6606170598911071,0.1386255924170616,0.18562231759656653
r2_ms_qraw,0.8,0.780955970287323,0.3507936507936508,0.33550893550893557,0.3561643835616438,0.316253072965101,0.0482935719019218,3.993150684931507,0.14383561643835616,1.9695945945945945,0.6861063464837049,0.05970149253731343,0.11235955056179775
r2_ms_qraw,0.9,1.0826215744018555,0.29623015873015873,0.23256188256188257,0.2465753424657534,0.2105295275883511,0.02244864148442677,1.856164383561644,0.4315068493150685,0.9155405405405406,0.6568265682656826,0.042682926829268296,0.0782122905027933
r2_ms_qnorm,0.2,0.05664675310254097,0.4787157287157287,0.5113927738927738,0.5205479452054794,0.5043312622259991,0.17354208084824388,14.349315068493151,0.0,7.077702702702703,0.7083532219570405,0.3122715404699739,0.3157084188911704
r2_ms_qnorm,0.4,0.2256377637386322,0.45212842712842716,0.4785575535575535,0.4863013698630137,0.47420768702738014,0.13295228628230615,10.993150684931507,0.0,5.422297297297297,0.6866043613707166,0.22723962126729788,0.25120772946859904
r2_ms_qnorm,0.6,0.44839590787887573,0.4167388167388167,0.4451291763791763,0.4589041095890411,0.4339983332227111,0.0912856196156395,7.5479452054794525,0.0136986301369863,3.722972972972973,0.6606170598911071,0.1386255924170616,0.18562231759656653
r2_ms_qnorm,0.8,0.780955970287323,0.33400072150072146,0.30399947274947275,0.3219178082191781,0.28588206860518073,0.0482935719019218,3.993150684931507,0.14383561643835616,1.9695945945945945,0.6861063464837049,0.05970149253731343,0.11235955056179775
r2_ms_qnorm,0.9,1.0826215744018555,0.31845238095238093,0.2544233544233544,0.2671232876712329,0.2330111233757222,0.02244864148442677,1.856164383561644,0.4315068493150685,0.9155405405405406,0.6568265682656826,0.042682926829268296,0.0782122905027933
