representation,quantile,threshold,val_ba,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test,events_per_true_stroke_test,event_inside_stroke_fraction_test,cross_primitive_pair_fraction_le_16_steps,cross_primitive_pair_fraction_le_32_steps
r2_mh_qraw,0.2,0.03266100957989693,0.5117784992784993,0.5629100066600067,0.5753424657534246,0.5452698344372573,0.5520212060967529,45.64383561643836,0.0,22.513513513513512,0.7091836734693877,0.8542274052478134,0.8542497698680577
r2_mh_qraw,0.4,0.14559774100780487,0.5707070707070707,0.5554403929403929,0.5684931506849316,0.5480016594785727,0.4217196819085487,34.86986301369863,0.0,17.199324324324323,0.7033981536044,0.7526294498381877,0.7526794742163802
r2_mh_qraw,0.6,0.29966631531715393,0.5293350168350168,0.5565316627816627,0.5684931506849316,0.558148051829883,0.2855367793240557,23.60958904109589,0.0,11.64527027027027,0.6904554685233536,0.6203030303030304,0.6204180551348076
r2_mh_qraw,0.8,0.5516868233680725,0.5431277056277056,0.4780545843045843,0.4794520547945205,0.48009398399121106,0.14802849569251159,12.23972602739726,0.0,6.037162162162162,0.6737548964745383,0.4463383838383838,0.46153846153846156
r2_mh_qraw,0.9,0.7799291610717773,0.45694444444444443,0.3931103618603619,0.3904109589041096,0.3950154723774673,0.07562955599734923,6.2534246575342465,0.03424657534246575,3.0844594594594597,0.6418400876232202,0.28012048192771083,0.3386880856760375
r2_mh_qnorm,0.2,0.03266100957989693,0.5097943722943723,0.5308663558663558,0.547945205479452,0.5182115881603689,0.5520212060967529,45.64383561643836,0.0,22.513513513513512,0.7091836734693877,0.8542274052478134,0.8542497698680577
r2_mh_qnorm,0.4,0.14559774100780487,0.4958393458393458,0.5534201909201909,0.5684931506849316,0.5493128447471225,0.4217196819085487,34.86986301369863,0.0,17.199324324324323,0.7033981536044,0.7526294498381877,0.7526794742163802
r2_mh_qnorm,0.6,0.29966631531715393,0.5247414622414623,0.5321810134310134,0.547945205479452,0.5262425281973073,0.2855367793240557,23.60958904109589,0.0,11.64527027027027,0.6904554685233536,0.6203030303030304,0.6204180551348076
r2_mh_qnorm,0.8,0.5516868233680725,0.5173340548340548,0.4958354145854145,0.5068493150684932,0.4951506456083115,0.14802849569251159,12.23972602739726,0.0,6.037162162162162,0.6737548964745383,0.4463383838383838,0.46153846153846156
r2_mh_qnorm,0.9,0.7799291610717773,0.4653198653198653,0.37327117327117315,0.3767123287671233,0.37743863660428395,0.07562955599734923,6.2534246575342465,0.03424657534246575,3.0844594594594597,0.6418400876232202,0.28012048192771083,0.3386880856760375
r2_ms_qraw,0.2,0.03266100957989693,0.5048340548340549,0.5493818681318682,0.5616438356164384,0.5335303661760499,0.5520212060967529,45.64383561643836,0.0,22.513513513513512,0.7091836734693877,0.8542274052478134,0.8542497698680577
r2_ms_qraw,0.4,0.14559774100780487,0.5187229437229438,0.5382076257076257,0.5547945205479452,0.5233420901365107,0.4217196819085487,34.86986301369863,0.0,17.199324324324323,0.7033981536044,0.7526294498381877,0.7526794742163802
r2_ms_qraw,0.6,0.29966631531715393,0.5438552188552188,0.5235230047730047,0.5342465753424658,0.5218270169842177,0.2855367793240557,23.60958904109589,0.0,11.64527027027027,0.6904554685233536,0.6203030303030304,0.6204180551348076
r2_ms_qraw,0.8,0.5516868233680725,0.5536435786435786,0.4780545843045843,0.4794520547945205,0.48086253910759225,0.14802849569251159,12.23972602739726,0.0,6.037162162162162,0.6737548964745383,0.4463383838383838,0.46153846153846156
r2_ms_qraw,0.9,0.7799291610717773,0.46578282828282824,0.3463120213120214,0.3493150684931507,0.3479596852952116,0.07562955599734923,6.2534246575342465,0.03424657534246575,3.0844594594594597,0.6418400876232202,0.28012048192771083,0.3386880856760375
r2_ms_qnorm,0.2,0.03266100957989693,0.5048340548340547,0.5332473082473081,0.547945205479452,0.5160808830192887,0.5520212060967529,45.64383561643836,0.0,22.513513513513512,0.7091836734693877,0.8542274052478134,0.8542497698680577
r2_ms_qnorm,0.4,0.14559774100780487,0.4952441077441078,0.5296016483516484,0.541095890410959,0.5054891243532217,0.4217196819085487,34.86986301369863,0.0,17.199324324324323,0.7033981536044,0.7526294498381877,0.7526794742163802
r2_ms_qnorm,0.6,0.29966631531715393,0.5177970177970178,0.5262286324786324,0.541095890410959,0.5206066772887405,0.2855367793240557,23.60958904109589,0.0,11.64527027027027,0.6904554685233536,0.6203030303030304,0.6204180551348076
r2_ms_qnorm,0.8,0.5516868233680725,0.5103896103896105,0.4958354145854145,0.5068493150684932,0.4945749212474209,0.14802849569251159,12.23972602739726,0.0,6.037162162162162,0.6737548964745383,0.4463383838383838,0.46153846153846156
r2_ms_qnorm,0.9,0.7799291610717773,0.45606060606060606,0.3874306249306249,0.3904109589041096,0.3887934172505479,0.07562955599734923,6.2534246575342465,0.03424657534246575,3.0844594594594597,0.6418400876232202,0.28012048192771083,0.3386880856760375
