representation,quantile,threshold,val_ba,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test,events_per_true_stroke_test,event_inside_stroke_fraction_test,cross_primitive_pair_fraction_le_16_steps,cross_primitive_pair_fraction_le_32_steps
r2_mh_qraw,0.2,0.05156271532177925,0.5132696007696008,0.5266955266955267,0.541095890410959,0.5279285995152867,0.19151756129887343,15.835616438356164,0.0,7.8108108108108105,0.7097750865051903,0.33022822543083374,0.3333333333333333
r2_mh_qraw,0.4,0.19841551780700684,0.5146584896584897,0.4997384559884559,0.5205479452054794,0.49383704889085084,0.15208747514910537,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.27289489858635524,0.2896919431279621
r2_mh_qraw,0.6,0.38684922456741333,0.47362313612313606,0.4740120990120989,0.4931506849315068,0.4718340164189158,0.1058648111332008,8.753424657534246,0.00684931506849315,4.3175675675675675,0.7214397496087637,0.20195121951219513,0.24190647482014388
r2_mh_qraw,0.8,0.6886149644851685,0.36227152477152474,0.36231199356199356,0.3835616438356164,0.37356738484573926,0.05574884029158383,4.609589041095891,0.08904109589041095,2.2736486486486487,0.7280832095096582,0.10897435897435898,0.1640625
r2_mh_qraw,0.9,0.940313994884491,0.2754028379028379,0.2516643079143079,0.2602739726027397,0.25091209730765973,0.030649436713055003,2.5342465753424657,0.2671232876712329,1.25,0.7405405405405405,0.06866952789699571,0.112
r2_mh_qnorm,0.2,0.05156271532177925,0.5364898989898989,0.42881007881007877,0.4315068493150685,0.4190929580694354,0.19151756129887343,15.835616438356164,0.0,7.8108108108108105,0.7097750865051903,0.33022822543083374,0.3333333333333333
r2_mh_qnorm,0.4,0.19841551780700684,0.5273929773929772,0.44692876567876566,0.4589041095890411,0.44205050788007355,0.15208747514910537,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.27289489858635524,0.2896919431279621
r2_mh_qnorm,0.6,0.38684922456741333,0.43747594997594996,0.4059364246864247,0.4315068493150685,0.38905057725709896,0.1058648111332008,8.753424657534246,0.00684931506849315,4.3175675675675675,0.7214397496087637,0.20195121951219513,0.24190647482014388
r2_mh_qnorm,0.8,0.6886149644851685,0.3768217893217893,0.3417193917193917,0.3561643835616438,0.34764852450610967,0.05574884029158383,4.609589041095891,0.08904109589041095,2.2736486486486487,0.7280832095096582,0.10897435897435898,0.1640625
r2_mh_qnorm,0.9,0.940313994884491,0.26720177970177966,0.27616619491619493,0.2876712328767123,0.28019831891740127,0.030649436713055003,2.5342465753424657,0.2671232876712329,1.25,0.7405405405405405,0.06866952789699571,0.112
r2_ms_qraw,0.2,0.05156271532177925,0.5383116883116883,0.5257416194916195,0.5342465753424658,0.5243424807726869,0.19151756129887343,15.835616438356164,0.0,7.8108108108108105,0.7097750865051903,0.33022822543083374,0.3333333333333333
r2_ms_qraw,0.4,0.19841551780700684,0.5216029341029341,0.5106893106893106,0.5273972602739726,0.5042997510076973,0.15208747514910537,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.27289489858635524,0.2896919431279621
r2_ms_qraw,0.6,0.38684922456741333,0.4785834535834536,0.4896214896214896,0.5068493150684932,0.4858740193650359,0.1058648111332008,8.753424657534246,0.00684931506849315,4.3175675675675675,0.7214397496087637,0.20195121951219513,0.24190647482014388
r2_ms_qraw,0.8,0.6886149644851685,0.3711038961038961,0.34235070485070485,0.3561643835616438,0.3597676288230199,0.05574884029158383,4.609589041095891,0.08904109589041095,2.2736486486486487,0.7280832095096582,0.10897435897435898,0.1640625
r2_ms_qraw,0.9,0.940313994884491,0.27540283790283787,0.24571192696192698,0.2534246575342466,0.24682508069767928,0.030649436713055003,2.5342465753424657,0.2671232876712329,1.25,0.7405405405405405,0.06866952789699571,0.112
r2_ms_qnorm,0.2,0.05156271532177925,0.5107683982683983,0.528753885003885,0.5342465753424658,0.5293389460604373,0.19151756129887343,15.835616438356164,0.0,7.8108108108108105,0.7097750865051903,0.33022822543083374,0.3333333333333333
r2_ms_qnorm,0.4,0.19841551780700684,0.5479316979316978,0.47041361416361416,0.4794520547945205,0.4713830026253585,0.15208747514910537,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.27289489858635524,0.2896919431279621
r2_ms_qnorm,0.6,0.38684922456741333,0.4456830206830206,0.4270403207903208,0.4520547945205479,0.42262659402952635,0.1058648111332008,8.753424657534246,0.00684931506849315,4.3175675675675675,0.7214397496087637,0.20195121951219513,0.24190647482014388
r2_ms_qnorm,0.8,0.6886149644851685,0.38376623376623376,0.32481823731823734,0.3424657534246575,0.33249665933818723,0.05574884029158383,4.609589041095891,0.08904109589041095,2.2736486486486487,0.7280832095096582,0.10897435897435898,0.1640625
r2_ms_qnorm,0.9,0.940313994884491,0.28605098605098606,0.27616619491619493,0.2876712328767123,0.2808753014557968,0.030649436713055003,2.5342465753424657,0.2671232876712329,1.25,0.7405405405405405,0.06866952789699571,0.112
