method,epoch,optimization_train_loss_mean,optimization_train_loss_std,optimization_train_loss_count,train_ba_mean,train_ba_std,train_ba_count,val_ba_mean,val_ba_std,val_ba_count,train_loss_mean,train_loss_std,train_loss_count,val_loss_mean,val_loss_std,val_loss_count,weight_frobenius_norm_mean,weight_frobenius_norm_std,weight_frobenius_norm_count,bias_l2_norm_mean,bias_l2_norm_std,bias_l2_norm_count,bias_span_mean,bias_span_std,bias_span_count,mean_row_cosine_to_init_mean,mean_row_cosine_to_init_std,mean_row_cosine_to_init_count,min_row_cosine_to_init_mean,min_row_cosine_to_init_std,min_row_cosine_to_init_count
H0_raw_no_bias,70,0.8052640272773549,0.033618452065126696,3,0.9144111795574924,0.009131759451003403,3,0.5230699855699855,0.01668994994863536,3,0.8001396406401318,0.03358986822689022,3,1.3666069904963176,0.03127343107344652,3,6.621554673242919,0.06049653731913013,3,0.0,0.0,3,0.0,0.0,3,0.28421347118819174,0.006927787234187246,3,0.1788201900898044,0.004184960080691211,3
H0_raw_no_bias,71,0.7978657010773852,0.03354611217462895,3,0.9132769202982333,0.008895364764084694,3,0.5253848003848004,0.01387746172799314,3,0.7928825691043134,0.033619005785737954,3,1.362467606862386,0.0313362041876639,3,6.678036691767603,0.06058415065118371,3,0.0,0.0,3,0.0,0.0,3,0.28174370067710225,0.006856530772652249,3,0.17627342231764917,0.004355453671881706,3
H0_raw_no_bias,72,0.7907921287497773,0.033558917575524046,3,0.9141213282703546,0.009468997019645476,3,0.5253848003848004,0.01645183926333281,3,0.7857555208777943,0.033625393859541906,3,1.3586310942967732,0.03124234315027944,3,6.734035314908411,0.060597949270053714,3,0.0,0.0,3,0.0,0.0,3,0.27933121080354256,0.006835969044692689,3,0.17371626442246288,0.004387614974230878,3
H0_raw_no_bias,73,0.7835167175863095,0.03360537902361389,3,0.9141830566654164,0.007818714042147974,3,0.5293530543530544,0.02250261243338824,3,0.7787407456084496,0.03362429761566403,3,1.3555241425832112,0.03156335368429256,3,6.78971622006799,0.060924395533178466,3,0.0,0.0,3,0.0,0.0,3,0.27695677167222815,0.0067470071215133855,3,0.17113387092522644,0.004266808906754589,3
H0_raw_no_bias,74,0.776476591466421,0.03367929556078441,3,0.9136102883843149,0.008481405116348536,3,0.5293530543530544,0.02250261243338824,3,0.7718815062145904,0.0336941767079563,3,1.3522393703460693,0.03143454990534671,3,6.845033404922073,0.06124335073030143,3,0.0,0.0,3,0.0,0.0,3,0.2746318485458095,0.006671093299875851,3,0.16867147952230166,0.004263933580485232,3
H0_raw_no_bias,75,0.7697679958874236,0.0336423175159212,3,0.9125419123159387,0.006705457079878124,3,0.5282287157287157,0.02342161433919439,3,0.7652032807238541,0.03373129494297774,3,1.3485221068064372,0.031424752191585394,3,6.900049653953402,0.06150806477364691,3,0.0,0.0,3,0.0,0.0,3,0.2723889089705965,0.006603316229479115,3,0.16638524414226583,0.004256915437338301,3
H0_raw_no_bias,76,0.7631417897947205,0.03378887039700059,3,0.9131591962665561,0.006462964595328528,3,0.5282287157287157,0.02342161433919439,3,0.7586678308245101,0.03377526096792414,3,1.3451273441314697,0.03108322623569297,3,6.954425096425953,0.061819480120717,3,0.0,0.0,3,0.0,0.0,3,0.27019240949710516,0.00657106111951771,3,0.16410096784861197,0.0043653699598538345,3
H0_raw_no_bias,77,0.7566396315687358,0.0338037209634001,3,0.9142489398562995,0.00820562140813,3,0.5305435305435305,0.019456405355171756,3,0.7522356473230044,0.033796485237663126,3,1.3419800599416096,0.030920043089551166,3,7.008522740016249,0.06191355999753511,3,0.0,0.0,3,0.0,0.0,3,0.26805418244568974,0.006527150705894654,3,0.16188749505069167,0.004568652377798253,3
H0_raw_no_bias,78,0.7503003827197348,0.033743295443101694,3,0.9136933843007441,0.0057232976724579734,3,0.5265752765752766,0.018205871184322,3,0.745940769703581,0.03382163704996491,3,1.3388949632644653,0.030869899029700474,3,7.062235313005907,0.06178055769022681,3,0.0,0.0,3,0.0,0.0,3,0.26595220676921083,0.006447393333856738,3,0.15966823766067284,0.004757007148669234,3
H0_raw_no_bias,79,0.7440291438989098,0.03382689548651639,3,0.9136833052812311,0.00573675517702753,3,0.5265752765752766,0.018205871184322,3,0.7397746132559565,0.03379199209213336,3,1.3365238904953003,0.03067030921818353,3,7.1155227523337805,0.06189172951312473,3,0.0,0.0,3,0.0,0.0,3,0.26390007583707464,0.006377375309645923,3,0.15746089481653144,0.005014592079597998,3
H0_raw_no_bias,80,0.7378625780839859,0.03386796805370959,3,0.9125490460219718,0.006676330298874392,3,0.5265752765752766,0.018205871184322,3,0.7337456464049327,0.03382201622183984,3,1.3336492776870728,0.03124325983348146,3,7.168359993129397,0.062088855599525226,3,0.0,0.0,3,0.0,0.0,3,0.2618674887730424,0.006282118626657653,3,0.1552392165143305,0.005149040353844982,3
H0_raw_no_bias,81,0.7318610406031366,0.03387012566504752,3,0.9130660213306139,0.007601590395880042,3,0.5196308321308322,0.015909875969398635,3,0.7278145770197687,0.03388299793726503,3,1.3313028415044148,0.030414980766501603,3,7.22094131813694,0.06212569509085248,3,0.0,0.0,3,0.0,0.0,3,0.2598748943554574,0.006228362256761388,3,0.1531077180168455,0.0053762020451693865,3
H0_raw_no_bias,82,0.726009312950874,0.03383156500357946,3,0.9136833052812311,0.006868554987031105,3,0.5259139009139009,0.022410390843108672,3,0.7220241169750313,0.03392875657984368,3,1.3291475375493367,0.030501331032075592,3,7.273185803204897,0.06206552495269778,3,0.0,0.0,3,0.0,0.0,3,0.2579456583615885,0.00619714314250002,3,0.15112523561358324,0.005465843568981596,3
H1_raw_bias,1,2.4995171595631973,0.025929779921363715,3,0.11087734329518144,0.010275525986791064,3,0.10663580246913577,0.02625997317457509,3,2.4475508314812244,0.020005529141161986,3,2.449199120203654,0.020086652099354597,3,1.9966052692861502,0.015555483745983067,3,0.010583630762994267,0.0014142808165244374,3,0.008786973233024234,0.000625055092711591,3,0.9970084506133287,0.000149182036236968,3,0.9961747695002576,0.00016781677852374546,3
H1_raw_bias,2,2.4239167484550452,0.017465019420829595,3,0.193265597271717,0.015586378160576439,3,0.157716049382716,0.022348854729660757,3,2.379960668408453,0.01343017041911718,3,2.3972391287485757,0.01683937004502075,3,2.0057868693239183,0.013428132366125136,3,0.017921732117732302,0.002978951642766911,3,0.016022097319364534,0.0016323507884151377,3,0.9892579820604235,0.00058241487920885,3,0.9864974727497766,0.0012773340859965033,3
H1_raw_bias,3,2.3584837261042373,0.012172048803765444,3,0.27699924422724703,0.02608698391609475,3,0.21148589065255727,0.02624856050892545,3,2.3187466280527382,0.00989661210718996,3,2.350977579752604,0.01481411473623349,3,2.0243081092408484,0.012090903277127175,3,0.0239271608491738,0.004411414896108725,3,0.022112211212515803,0.002412683134895406,3,0.9773855458123731,0.000990871693897863,3,0.9716942710936878,0.002741901598784359,3
H1_raw_bias,4,2.2983816890147524,0.009679205790430082,3,0.3560429358765312,0.025401657120083222,3,0.27632475549142216,0.046946183406788,3,2.2614005398490415,0.008816842377606682,3,2.308570623397827,0.013631167211581542,3,2.0510815893820102,0.01101838140431653,3,0.029018551732102965,0.005508462998297455,3,0.0266882746169964,0.003479659720371753,3,0.9622492293021635,0.0010785731652935549,3,0.9528017251477818,0.004391001498630751,3
H1_raw_bias,5,2.2423064526783896,0.008690523190361723,3,0.41943506085531923,0.06255179284391044,3,0.313023088023088,0.05394284655631377,3,2.206763769386147,0.009474664673473304,3,2.26838755607605,0.012961422414205325,3,2.085481443934474,0.009796540285343096,3,0.03356874796251453,0.006191752893112892,3,0.030349935094515435,0.004250844355720613,3,0.9444427524477748,0.0006347523821747115,3,0.931216274938329,0.006832622156169905,3
H1_raw_bias,6,2.1880830487367824,0.009556230493834769,3,0.4723631007842224,0.05299010411085243,3,0.34853896103896104,0.05123757261576865,3,2.1537445071642245,0.010404011423136416,3,2.2295827865600586,0.013028493382151413,3,2.126595858100584,0.008385937976286766,3,0.0376584058006604,0.006453816385518422,3,0.03344285798569513,0.006320281217424205,3,0.9246880713928204,0.0005307412347429099,3,0.9080875898735804,0.010675111854703333,3
H1_raw_bias,7,2.135850040104221,0.010641934462973365,3,0.5185163342917843,0.048380482408510804,3,0.3619107744107744,0.046797061613248404,3,2.102432044429199,0.011559565791766035,3,2.191916306813558,0.013370656537719454,3,2.1739355412242443,0.006873820070920587,3,0.04169978449741996,0.006417195452737875,3,0.03825727663934227,0.008566772563867875,3,0.903366581263727,0.0016499386297669097,3,0.8817503983349463,0.013474954447160006,3
H1_raw_bias,8,2.084963897829827,0.012034679153362003,3,0.5653657153565435,0.045309351163940775,3,0.4030964405964405,0.047494097998166125,3,2.052708003962785,0.012773903168626942,3,2.1552724043528237,0.013220071675075516,3,2.2269033743146065,0.005605034762213048,3,0.0455842440327008,0.006499531073204043,3,0.04319855694969493,0.009876765624456102,3,0.8809031511748251,0.0030357116923328833,3,0.8534123427614447,0.01530775841918394,3
H1_raw_bias,9,2.0357947259953293,0.01342159622284841,3,0.6026146210692702,0.03756093541609571,3,0.4181216931216931,0.038482825269608695,3,2.0046682073956443,0.013947199319957028,3,2.119971831639608,0.013327576125296068,3,2.28492879002544,0.005675521707194472,3,0.04982625568906463,0.006628665962466718,3,0.048737611621618236,0.01052041408637083,3,0.8576816498530476,0.004457433675224066,3,0.8243545916632032,0.016631475737185788,3
H1_raw_bias,10,1.9886408166097487,0.014209822075596783,3,0.6341247428047289,0.03279274199376566,3,0.42598003848003846,0.04162656008657211,3,1.9583209592312556,0.015071224269498069,3,2.0865954558054605,0.013589304971973745,3,2.3474771852700624,0.006921393320310244,3,0.054461428274710934,0.007107155074091634,3,0.05458738033970193,0.011313378538733636,3,0.8340504337446887,0.005541761057055626,3,0.7954096632205556,0.01789404751256242,3
H1_raw_bias,11,1.9428045694949772,0.015636453013950825,3,0.6558429488482839,0.020098761298944702,3,0.4356721981721982,0.03871500336495939,3,1.9139373065819358,0.016199619338417365,3,2.0557730992635093,0.014326252464630904,3,2.4135521448381607,0.008967579072520746,3,0.058953596899906764,0.007908566512873893,3,0.05984443177779514,0.012289059686076496,3,0.8104944682283802,0.006422201868821241,3,0.7665967143345679,0.018210392985148472,3
H1_raw_bias,12,1.898996015765923,0.016489802911581093,3,0.6780402065029808,0.014590739165909368,3,0.4431337181337181,0.0459482762825969,3,1.8712165619679997,0.017312203904500625,3,2.0255888303120932,0.014503410604854442,3,2.4827715057679463,0.010965111324392091,3,0.06349435200293853,0.008460119793984904,3,0.06501017014185584,0.012928460663781808,3,0.7870839052158639,0.0071705413001530525,3,0.7383623167900119,0.01835558483638842,3
H1_raw_bias,13,1.8569959685915993,0.01785034085842181,3,0.7068559096754496,0.007759767077803495,3,0.45543730960397627,0.03860397568871957,3,1.8300499001660022,0.018301059133038595,3,1.9964686234792073,0.014719705687026234,3,2.554468485382305,0.01339941008773458,3,0.0683820508420467,0.008919165466065842,3,0.07014928882320716,0.013676588402294377,3,0.7641816482864602,0.007892659874051924,3,0.7109046851153679,0.01849415167179547,3
H1_raw_bias,14,1.8164370384150648,0.018851912459372403,3,0.7328805445699981,0.022865538795667936,3,0.4586760461760462,0.0470679727479624,3,1.7903277233832877,0.019328710556102732,3,1.9688491821289062,0.01538339167838705,3,2.628569873953602,0.015977088049001005,3,0.0731395011146863,0.008929857762872997,3,0.07517181585232413,0.013897832807864188,3,0.7418263467734082,0.008498934515239209,3,0.6843321982840327,0.018320805721042287,3
H1_raw_bias,15,1.7769231197824442,0.01948054092500913,3,0.7482312089094901,0.027123323679355237,3,0.4605820105820106,0.043918809366003154,3,1.7520924199263528,0.02021707480577531,3,1.9422366619110105,0.015954651092503176,3,2.7042703834060906,0.018054797429300686,3,0.0779843653241793,0.009183997989660663,3,0.08034289628267283,0.0144054534168135,3,0.7202360873614714,0.008868937415208441,3,0.6587386907138254,0.017831960948977,3
H1_raw_bias,16,1.739311119912345,0.020733503413973564,3,0.7658484990807799,0.031843249472105956,3,0.4671737213403879,0.03458363005487855,3,1.7151273633307997,0.021033063407509676,3,1.9168371359507244,0.016858539301032087,3,2.781875186680946,0.019765594876306667,3,0.08264954636494314,0.009391911705584658,3,0.08531898011763887,0.015357068921721288,3,0.6993002493472348,0.009079205668932472,3,0.634162327094272,0.01702944563900496,3
H1_raw_bias,17,1.7029405232482577,0.02162510756327966,3,0.7749289222925544,0.031261566731676446,3,0.4705126663459996,0.043620519515365754,3,1.6795066147786202,0.022009385298313186,3,1.8923345009485881,0.01849253086571088,3,2.860696767677856,0.02166328586884499,3,0.08746431519587829,0.009634962230541746,3,0.09054071704546607,0.0165292553024996,3,0.679185510120686,0.009273504606199036,3,0.6105825879470818,0.01614421348645603,3
H1_raw_bias,18,1.6677568343201383,0.02224241193353124,3,0.7860486140500282,0.02440223614749073,3,0.462840708674042,0.025935769907490035,3,1.6452213509357734,0.02294693789731025,3,1.8692210515340169,0.019431334795728426,3,2.9405701611708355,0.023530694265315125,3,0.0916569257775942,0.0095057450907894,3,0.0949530353148778,0.017395083677477666,3,0.6599470200357246,0.009515942377851918,3,0.5886121979646816,0.015190034595894932,3
H1_raw_bias,19,1.6340229445603545,0.023243521220696357,3,0.7940685461189809,0.022053819526132196,3,0.48389650472983803,0.03263924335918381,3,1.6121980709654808,0.023799627932606905,3,1.846473495165507,0.020250672338052937,3,3.0212081483719047,0.02501737105783118,3,0.09603437532981234,0.009317928547554496,3,0.09908014535903927,0.018381406819474592,3,0.6416835845785913,0.00970985755236251,3,0.5680013590807174,0.014440158488418797,3
H1_raw_bias,20,1.601540347863666,0.024387425261316653,3,0.8002933788872998,0.021843342843384735,3,0.48709315375982043,0.028754100365290646,3,1.5803859281731418,0.024410304766428297,3,1.8248790899912517,0.02018618987287815,3,3.102159772182502,0.02654868406228382,3,0.10056300212939577,0.009663409121701218,3,0.10366099824508025,0.019608976781937393,3,0.6244610988488051,0.009899101961751224,3,0.5486089366006653,0.013725942817437843,3
H1_raw_bias,21,1.569890508006102,0.024549487531009856,3,0.811913367453446,0.020487150865375472,3,0.4898709315375982,0.02549848177827554,3,1.5496141498142182,0.02510074888816396,3,1.8045808871587117,0.019853931255789086,3,3.1833227132740993,0.02824380234978339,3,0.10522669802109393,0.009874301415174931,3,0.1083054443200429,0.020240626048876324,3,0.6079604620979582,0.01014530276597059,3,0.5300178014796922,0.012726355207870826,3
H1_raw_bias,22,1.5394891342484807,0.025435268787113354,3,0.8194691703781315,0.026983552361039786,3,0.49193322109988774,0.02314803908988177,3,1.5201527837768616,0.025865045361027367,3,1.7850839296976726,0.020046320249863123,3,3.264631241921723,0.030165787694070172,3,0.1096595873435338,0.009673468168718275,3,0.11294176429510112,0.019758926863126153,3,0.5923446617774211,0.010285455212706053,3,0.5123375113910854,0.011687624480028724,3
H1_raw_bias,23,1.5103485825686913,0.026227925593664145,3,0.8279515254893891,0.021125713381157925,3,0.49614397947731276,0.03465471519489966,3,1.4915300471578874,0.02654913573744903,3,1.765868107477824,0.02027550164608956,3,3.3460022217905574,0.031378748096991274,3,0.11414828399817144,0.009921210093091767,3,0.11743730554978045,0.020552336804325878,3,0.5773356019067711,0.010432598706334697,3,0.4956348715819762,0.01048966810697953,3
H1_raw_bias,24,1.482137559476558,0.026940211281162595,3,0.8352787994357597,0.023556482186868656,3,0.501545214045214,0.021235024709524788,3,1.4638286712042436,0.02705423115838359,3,1.7481090227762859,0.021052534981934903,3,3.4274114213818496,0.03278707751214598,3,0.11838153501351671,0.010182700075698312,3,0.12163843959569927,0.021467802090267416,3,0.5630029566663136,0.010374255146155394,3,0.4800116942480559,0.009605976134956232,3
H1_raw_bias,25,1.4547001890799676,0.026955029980873395,3,0.8394201607791819,0.02190908824517648,3,0.5094817219817219,0.017263743389265413,3,1.4371008944114732,0.0275617373606123,3,1.7305782238642375,0.022098770808393488,3,3.508863503877358,0.03419463251497132,3,0.12230823685725523,0.01086890039128817,3,0.1254537552595138,0.023004621109085837,3,0.5494500447512705,0.010433765182424943,3,0.4653421206222262,0.008893157809388952,3
H1_raw_bias,26,1.4283153605201226,0.02794940768874399,3,0.8432855005691738,0.023181265722563633,3,0.5117965367965368,0.020697615960362542,3,1.411319726237058,0.02800756516429955,3,1.714044173558553,0.0234081348464023,3,3.5900634416808437,0.035459525708894706,3,0.12657033155361808,0.011222429213907764,3,0.12999701251586276,0.024215163710095484,3,0.5365378962285304,0.010453989403215985,3,0.45104499114213664,0.008693834821868921,3
H1_raw_bias,27,1.4029118462807135,0.02796836588309734,3,0.8507989669580881,0.017283295746697465,3,0.5046416546416547,0.01811393245457555,3,1.386433391549159,0.028327996634109107,3,1.6988471349080403,0.023800459985498408,3,3.6710552012489175,0.036517171245619776,3,0.13045312712589893,0.011475541737157154,3,0.13410964359839753,0.02484666638191526,3,0.5242174408714412,0.010417857099855408,3,0.4375702075244434,0.008799979743238243,3
H1_raw_bias,28,1.3783853147061338,0.02876906610046565,3,0.8515557629981965,0.02159778246868316,3,0.5139009139009139,0.020668711562004723,3,1.362316128445711,0.028713636849437327,3,1.6832681894302368,0.02377081566001663,3,3.751599766602792,0.03775009114023822,3,0.13467603673537568,0.011328815299121367,3,0.13837354381879163,0.02512283446904497,3,0.5124688928615476,0.010272947226550967,3,0.42468945477448683,0.008887779852535093,3
H1_raw_bias,29,1.354712093279954,0.02932648892887537,3,0.8622569132312886,0.019504320133658982,3,0.5162157287157286,0.021710115197891077,3,1.339130033587698,0.029153499708893086,3,1.6689667304356892,0.0241802004668398,3,3.831247059956596,0.03858244167785759,3,0.1390690257151921,0.01139491764779931,3,0.14287649095058438,0.02557947576346169,3,0.5013051730062194,0.010130908716598564,3,0.4125676732254429,0.008744508309982323,3
H1_raw_bias,30,1.3315355314718742,0.029284167526104986,3,0.8634208744451644,0.01881321333512843,3,0.5162157287157286,0.016964098987814397,3,1.316524619968609,0.029585653608055405,3,1.65464981396993,0.024435647628934607,3,3.911083652599565,0.03939235462462616,3,0.1430668234825134,0.011648814034480866,3,0.14680808782577512,0.026710143670432288,3,0.49070671827332824,0.010024987830654473,3,0.4012175342499951,0.008683182004022077,3
H1_raw_bias,31,1.309137514385764,0.029660104842878267,3,0.8691171346785603,0.021800496850664184,3,0.5162157287157286,0.016964098987814397,3,1.2947688004236009,0.029859218295773256,3,1.6401429176330566,0.024467896229303635,3,3.990239859801029,0.04022739523368145,3,0.14700955649216965,0.012191906020764868,3,0.15083498756090796,0.027867503097469295,3,0.48063743420035104,0.010013156375790647,3,0.3904020382893112,0.008582489294872089,3
H1_raw_bias,32,1.2875677618704098,0.030091256769626554,3,0.8706773897786646,0.020939681273300273,3,0.5136904761904761,0.013786994869772773,3,1.2737584728245344,0.030007918130760643,3,1.6262378692626953,0.023734436893379812,3,4.068813459339675,0.040773533842640486,3,0.1507822622855504,0.012327133467375209,3,0.1546634236971537,0.0287597665562295,3,0.47100101181746784,0.009998915543132258,3,0.3798762275039002,0.008293881986259747,3
H1_raw_bias,33,1.2670045357221034,0.030097416284691286,3,0.8707183558327025,0.02132336256379636,3,0.5160052910052909,0.014286721395582248,3,1.2533925471467255,0.030324795049438486,3,1.6132492224375408,0.02460187893418222,3,4.146970443102507,0.04151982817590269,3,0.15466986596584317,0.012305563805324328,3,0.1589489529530207,0.029370666741958946,3,0.46178850146182876,0.009958788392426279,3,0.3698272820097062,0.008036707274356463,3
H1_raw_bias,34,1.2467606946509662,0.030268324411500163,3,0.8783111729276807,0.012035851496245803,3,0.5183201058201058,0.01345439389219764,3,1.233565230377775,0.030591691234857065,3,1.601837396621704,0.025257496471164178,3,4.224271922496901,0.041956058280677055,3,0.15866615871588388,0.012179124213296671,3,0.1632169733444849,0.029646316467684862,3,0.4529477140423266,0.00986809091620426,3,0.3601154145368128,0.0076803078660671615,3
H1_raw_bias,35,1.22710892556388,0.030605243396596486,3,0.8789108488970848,0.00955327214445638,3,0.5134800384800384,0.020950255176597238,3,1.2143941201222606,0.03084204570322403,3,1.5904231071472168,0.025549529727053488,3,4.301144158661544,0.04269902536383093,3,0.16278119881947833,0.011991929608589772,3,0.16790935893853506,0.02993829838114437,3,0.44450580310407856,0.009740803266326745,3,0.35085457975902723,0.00735138638167105,3
H1_raw_bias,36,1.2081613837475758,0.031020164949926335,3,0.8808426374888197,0.008653073901575088,3,0.5107022607022607,0.027670854564661524,3,1.1958209721780821,0.03100323217137193,3,1.5795662800470989,0.025025959732640043,3,4.377371850046999,0.043505075671880736,3,0.16657009224096933,0.012059897736766299,3,0.1720876346031824,0.029985506665280146,3,0.43645954043058355,0.009553322440122459,3,0.34202655938824383,0.007106326542922952,3
H1_raw_bias,37,1.1896630894912088,0.03115678893252752,3,0.8822938314210381,0.009637736125839439,3,0.5107022607022607,0.027670854564661524,3,1.177827404171861,0.0312067040445461,3,1.5682539542516072,0.02545193320045512,3,4.453092576440164,0.044397940919416,3,0.1705316454172134,0.011946844362039416,3,0.17634105682373044,0.030212678477617726,3,0.4287933536934792,0.009501030965767942,3,0.3336670227021033,0.006897888181586088,3
H1_raw_bias,38,1.1718802621702455,0.03119511519006846,3,0.882889747850288,0.009952055703518514,3,0.5107022607022608,0.024577394893246438,3,1.160367100387897,0.0312975049333754,3,1.558390776316325,0.025922847995442318,3,4.528377889761792,0.04528722651180192,3,0.17427927752335862,0.011940197249256866,3,0.18022786577542615,0.030565958519637886,3,0.42139341151992626,0.009313842521010557,3,0.3257280196524632,0.006734844241827728,3
H1_raw_bias,39,1.1548982572774402,0.03149738526794281,3,0.8895225773522141,0.012004301195093905,3,0.5113636363636364,0.018352165843382676,3,1.143417018723775,0.03143073369517761,3,1.5489461819330852,0.026400649146087942,3,4.603038093960428,0.04598705202835615,3,0.1782016952832539,0.012010979839381184,3,0.18426692982514695,0.030961030821008005,3,0.4142633140957896,0.009186073522639027,3,0.3181327015488086,0.00667213083122473,3
H1_raw_bias,40,1.137949951202515,0.03140154452099769,3,0.8904077414536969,0.010718244505182745,3,0.5067340067340066,0.017373954643239122,3,1.1269732073197334,0.03154994311875022,3,1.5393283764521282,0.02655849615140455,3,4.677181536920112,0.046615915913849996,3,0.18166229128837577,0.011977138865716244,3,0.18757592141628265,0.031118344037821214,3,0.40742262677368885,0.009050378843608686,3,0.31085818774971175,0.0066797324741706115,3
H1_raw_bias,41,1.1217053305877054,0.031552428414921646,3,0.8906421609881376,0.011114405149774216,3,0.5092592592592592,0.014172915314359756,3,1.1110859728721252,0.03170308147371521,3,1.5301321347554524,0.026249280577507778,3,4.750606302392813,0.04749861812183658,3,0.1853589514891306,0.01177849666563803,3,0.1911599238713582,0.03098490847254416,3,0.4009015232627728,0.0089960011678714,3,0.30373896632799574,0.006632756656637954,3
H1_raw_bias,42,1.1058734024111319,0.03176224822589819,3,0.8899542459477283,0.009600098666730986,3,0.5090488215488215,0.021140151548582637,3,1.0956415668754007,0.0317938902980019,3,1.5202131271362305,0.025196665466920964,3,4.8232652640957,0.04784243354371849,3,0.1889990270137786,0.011608599314363146,3,0.1949132134517034,0.031542625425167586,3,0.39467056072186174,0.008997921844246552,3,0.29705044380381823,0.006607183616748454,3
H1_raw_bias,43,1.0908532453486102,0.03202797705350299,3,0.8916226695258356,0.009529511793076225,3,0.506072631072631,0.0046698519165339755,3,1.0806552420316315,0.03197659347030363,3,1.511560082435608,0.025060380972184933,3,4.895333954306653,0.04831576675909849,3,0.19259308775266012,0.011830334537604702,3,0.19856771330038703,0.031871727157936215,3,0.3887172366823422,0.00896639203714977,3,0.2905780608263624,0.00647259504593086,3
H1_raw_bias,44,1.0758599472401542,0.032200213775668715,3,0.8933037906922509,0.009603953908332921,3,0.5214165464165464,0.005390465648354129,3,1.0660116989518196,0.03203504748579997,3,1.5024107297261555,0.025329443808676633,3,4.9665944072268715,0.04886375619838436,3,0.19628964364528648,0.012073748139187029,3,0.20259659488995865,0.03264681666942658,3,0.3829224253974577,0.008875444853249658,3,0.2843024891079162,0.006081850598706083,3
H1_raw_bias,45,1.0613661581117124,0.03209072071369228,3,0.8961308516241505,0.005167797683218343,3,0.5174482924482925,0.00858611962906999,3,1.0518731917722157,0.03211852836073803,3,1.494073788324992,0.025811685272524497,3,5.037344742531916,0.04953778407452435,3,0.19980399807294205,0.012183041658960008,3,0.20623411734898886,0.033060665946489126,3,0.37732248803116836,0.008767265641950295,3,0.27819029873095363,0.005899816409105001,3
H1_raw_bias,46,1.0473019271764137,0.032108719304823216,3,0.8966478269327927,0.006044156490358767,3,0.5197631072631073,0.01241021585872063,3,1.038126395135793,0.03217816381835811,3,1.4864100217819214,0.025895537906052375,3,5.107415969237502,0.04968158744047187,3,0.20319579541683194,0.012502286766559947,3,0.2097974816958109,0.034217795532154524,3,0.3719538734655561,0.008696808379760144,3,0.2725793516656003,0.00579487527194146,3
H1_raw_bias,47,1.033701569064212,0.032074197621991984,3,0.8987913366664352,0.004124835776037221,3,0.5197631072631073,0.019190948162702164,3,1.0248290994559903,0.03224535602394851,3,1.4790385961532593,0.026560003649629595,3,5.176878312755249,0.04999007141653472,3,0.20652680099010465,0.012758050850760623,3,0.21347590784231818,0.03528886244444029,3,0.3667449634697541,0.00862352750347358,3,0.2671864983242733,0.005652501435970993,3
H1_raw_bias,48,1.0205332830043885,0.03243302126699884,3,0.9022465747951395,0.005032975936902294,3,0.526046176046176,0.012910333147138863,3,1.0118221058561003,0.03240781893091343,3,1.4722576538721721,0.02727939336356714,3,5.24557918856478,0.05058626682603841,3,0.20986299713452652,0.012878813937830838,3,0.21748434503873182,0.03554740094751649,3,0.36172877889702865,0.008526514767707563,3,0.26191982789873713,0.005297949035536927,3
H1_raw_bias,49,1.007695488524861,0.03238132852340709,3,0.9043926321428097,0.009619848668460686,3,0.526046176046176,0.012910333147138863,3,0.9991398243403475,0.03249548803698414,3,1.4652047157287598,0.026873684156870595,3,5.313775651428898,0.05151456777350598,3,0.21312649548053741,0.012854669649506715,3,0.22104137142499283,0.03547299601341934,3,0.3569101314229119,0.008434433109782908,3,0.2566682066188253,0.005220219760497901,3
H1_raw_bias,50,0.9951124629000447,0.032450910515526114,3,0.9055264724310618,0.00863759284066648,3,0.5214165464165464,0.017095943144767648,3,0.9868404079085442,0.03249257826879573,3,1.458999474843343,0.02708678282483756,3,5.38142167297703,0.05204629827315682,3,0.21655139823754624,0.012948496708691453,3,0.22463883956273392,0.03543289461974211,3,0.35228158419761213,0.008349832088431142,3,0.2516651921639828,0.005073381515691156,3
H1_raw_bias,51,0.9829013500826425,0.032267293412746194,3,0.9066157970497981,0.0077213201006844125,3,0.5287818662818663,0.017079171822294584,3,0.974821309522179,0.0325986139249156,3,1.4522629976272583,0.027485106700282886,3,5.448616586912645,0.05271458290786123,3,0.2200816522041956,0.013122733558419046,3,0.22771972914536795,0.03591971259394523,3,0.3477809082637275,0.008239907052709218,3,0.24687041091930717,0.005053299272528427,3
H1_raw_bias,52,0.9710221949898505,0.03258320608250319,3,0.9047657258247268,0.006112442796488772,3,0.5248136123136122,0.022182051297534814,3,0.9631985472456449,0.032645943970203664,3,1.4454648892084758,0.027741139265583265,3,5.515304375198492,0.053136281253076414,3,0.22364467382431027,0.013368532628085307,3,0.23105314870675406,0.0370206684847022,3,0.34348928832601827,0.008163229157346314,3,0.24232383501614155,0.005250332749382237,3
H1_raw_bias,53,0.959518715491325,0.03271983648357767,3,0.9045641129215011,0.005807113625090941,3,0.5287818662818663,0.017079171822294584,3,0.951833632302845,0.032649013747408626,3,1.4389220078786213,0.02765561446549091,3,5.5813195968128495,0.05360906152708134,3,0.22702100376288092,0.013378340135153603,3,0.23448267579078672,0.037530852643292395,3,0.3392767716398955,0.00808541014027875,3,0.2377177483734082,0.005256835587972787,3
