ce_gain,n,gradient_norm_linear_mean,gradient_norm_lif_mean,norm_ratio_lif_over_linear_mean,global_cosine_mean,class0_cosine_mean,class1_cosine_mean,class2_cosine_mean,class3_cosine_mean,class4_cosine_mean,class5_cosine_mean,class6_cosine_mean,class7_cosine_mean,class8_cosine_mean,class9_cosine_mean,class10_cosine_mean,class11_cosine_mean,gradient_norm_linear_std,gradient_norm_lif_std,norm_ratio_lif_over_linear_std,global_cosine_std,class0_cosine_std,class1_cosine_std,class2_cosine_std,class3_cosine_std,class4_cosine_std,class5_cosine_std,class6_cosine_std,class7_cosine_std,class8_cosine_std,class9_cosine_std,class10_cosine_std,class11_cosine_std
1.0,3,0.7018790387422936,0.07247116897254284,0.1024690881810993,0.5671954039587362,0.5697631929829088,0.5332484082006647,0.7064871873768878,0.02600014424832246,0.30434312783970313,0.6747734309476671,0.2355980782196975,0.6042276915597994,0.49926846644251405,0.19481478370223163,0.6858541460294744,0.835844901556837,0.062803367317416,0.025061731788427,0.031194210340440506,0.05471767354170854,0.41031766916893536,0.48793679189118505,0.2950293566221931,0.38381372724341595,0.5989861896550671,0.39417463696481475,0.3954304103485561,0.388811944044938,0.43863100691082535,0.3233355343059896,0.3693057393158675,0.16713975948745308
2.0,3,1.8098836756625287,0.20736207027560863,0.11490410073551598,0.6928174709124701,0.4435950931643575,0.446016011010194,0.7979173805220618,-0.052182261926384754,0.3520609562204921,0.5510391258755739,0.3440823882094686,0.5349503378406115,0.5436330141713066,0.1623576435176866,0.42292349851835026,0.9203914795280732,0.21062155890513662,0.06589269656692663,0.03407907486113124,0.04810541001841769,0.553464959246379,0.5980360222243313,0.17699769967991352,0.41664470761340205,0.6663638605523879,0.6124337030951063,0.596321932957994,0.5930366897070433,0.39464000470630817,0.21242295395262897,0.5288302324637437,0.06461875196249782
5.0,3,9.700202849808633,1.2835940759606084,0.13450941898335492,0.8903283083255289,0.7832721082879015,0.289850675471696,0.9376643670860796,0.2831114138881411,0.4217189009371964,0.6029591995094471,0.5184960333789503,0.5489856495700015,0.6985303433595401,0.662521797369879,0.5572841704086834,0.9403381954443301,1.7979416395065757,0.37980881991319404,0.0390083263995268,0.018693555554372715,0.17241282925515333,0.4959989436199391,0.06849658573073994,0.6389791788819426,0.6267030661950626,0.5520332511704664,0.757165859783584,0.3529885851058656,0.4139460082564055,0.3213643181684734,0.5496153163132649,0.02813316408819658
10.0,3,30.44807665124618,4.086937409110059,0.13454512375347585,0.9426116021013216,0.9278406775034983,0.8283843645262947,0.9482114561519928,0.7403337150332784,0.7586491950144291,0.9368722953745277,0.9133498589458453,0.9529241033061321,0.7802937214075825,0.9067597417149681,0.9518825103785308,0.9529961913365587,5.074264787627777,1.2308899737038435,0.031969697946180826,0.007311567543998892,0.033882767781428944,0.2498766200361135,0.06834635368320822,0.30579184218568767,0.17235230336502266,0.01625707284414901,0.08270851316811581,0.02678674646944886,0.2886381101304015,0.05936708518068676,0.050178673547964465,0.02896046656710503
