epoch,train_loss,val_balanced_accuracy,seed,condition
12,1.2490759742223965,0.42098965848965847,11,shuffle_100ms
13,1.1630112642247872,0.39615199615199614,11,shuffle_100ms
14,1.0975319849400362,0.3046176046176046,11,shuffle_100ms
15,1.0734941869343875,0.3719787157287157,11,shuffle_100ms
16,0.9941931885534903,0.39826839826839827,11,shuffle_100ms
17,0.911032864694509,0.3671055796055796,11,shuffle_100ms
18,0.8462124787428588,0.3212481962481963,11,shuffle_100ms
1,2.370957172889364,0.21250000000000002,11,shuffle_200ms
2,2.1219855139983026,0.14785353535353538,11,shuffle_200ms
3,1.9796565846734178,0.20037878787878785,11,shuffle_200ms
4,1.8491429774782808,0.2583694083694084,11,shuffle_200ms
5,1.7215911791043699,0.2553030303030303,11,shuffle_200ms
6,1.6434096594951664,0.25963203463203466,11,shuffle_200ms
7,1.5567859983876393,0.34455266955266955,11,shuffle_200ms
8,1.4796323815861498,0.23087121212121212,11,shuffle_200ms
9,1.3914507530246976,0.36767676767676766,11,shuffle_200ms
10,1.2929683480738152,0.37141053391053386,11,shuffle_200ms
11,1.2348072543245068,0.3854557479557479,11,shuffle_200ms
12,1.1513662579556607,0.4938371813371814,11,shuffle_200ms
13,1.0764248200053534,0.3809704184704185,11,shuffle_200ms
14,1.0030795904804932,0.43252765752765754,11,shuffle_200ms
15,0.9540522498306551,0.44330808080808076,11,shuffle_200ms
16,0.916770871492311,0.4595628908128908,11,shuffle_200ms
17,0.8417594261760077,0.430654761904762,11,shuffle_200ms
18,0.751566215044062,0.48497775372775376,11,shuffle_200ms
19,0.707022087631629,0.45228174603174603,11,shuffle_200ms
20,0.6349279979564633,0.4208904521404522,11,shuffle_200ms
1,2.349131070595133,0.1410353535353535,11,shuffle_500ms
2,2.0990221183465687,0.17967171717171718,11,shuffle_500ms
3,1.9549440700121876,0.24482323232323233,11,shuffle_500ms
4,1.8238330755349013,0.2832070707070707,11,shuffle_500ms
5,1.717946431427924,0.3255561568061568,11,shuffle_500ms
6,1.616787319096914,0.31739718614718615,11,shuffle_500ms
7,1.4939013002862382,0.41908068783068786,11,shuffle_500ms
8,1.400676273507294,0.3881042568542568,11,shuffle_500ms
9,1.3076051311550543,0.4395923520923521,11,shuffle_500ms
10,1.2383461412706405,0.3734006734006734,11,shuffle_500ms
11,1.1638017928852415,0.37680375180375186,11,shuffle_500ms
12,1.0944815866896753,0.34665404040404035,11,shuffle_500ms
13,1.0233089052298279,0.42211099086099085,11,shuffle_500ms
14,0.9705865249893096,0.48603595478595474,11,shuffle_500ms
15,0.9006879426921602,0.5173130110630111,11,shuffle_500ms
16,0.8249854809207858,0.37056277056277054,11,shuffle_500ms
17,0.7696759659358021,0.46822691197691196,11,shuffle_500ms
18,0.7173867058177729,0.42244769119769116,11,shuffle_500ms
19,0.6873110399505523,0.35298220298220295,11,shuffle_500ms
20,0.6416836280116862,0.4786135161135161,11,shuffle_500ms
21,0.6101984291638493,0.5544372294372294,11,shuffle_500ms
22,0.5487911357260182,0.4022727272727273,11,shuffle_500ms
23,0.5102376942368072,0.5613185425685425,11,shuffle_500ms
24,0.44703241237340735,0.30131974506974507,11,shuffle_500ms
25,0.45956633170205663,0.5131463443963444,11,shuffle_500ms
26,0.40108554402867114,0.4847132034632035,11,shuffle_500ms
27,0.3606257426954828,0.5136032948532949,11,shuffle_500ms
28,0.3330385206869362,0.41970598845598844,11,shuffle_500ms
29,0.33167522155266155,0.30631313131313126,11,shuffle_500ms
30,0.28821197629335066,0.33899711399711396,11,shuffle_500ms
31,0.2563484558706197,0.4287968975468976,11,shuffle_500ms
1,2.348181401134618,0.11363636363636365,11,original
2,2.0827644058584807,0.20416666666666664,11,original
3,1.923553009407758,0.2152777777777778,11,original
4,1.8066073400376426,0.24725829725829726,11,original
5,1.6843325238213438,0.3373256373256373,11,original
6,1.5888018582882837,0.23396464646464643,11,original
7,1.4851962731323933,0.3862253487253487,11,original
8,1.4028537507503775,0.37768759018759024,11,original
9,1.3192960261578286,0.49087602212602216,11,original
10,1.2204672609571243,0.4803120490620491,11,original
11,1.1643066309009793,0.4500631313131313,11,original
12,1.0869897499545462,0.5352723665223665,11,original
13,1.0298983802247983,0.44805194805194803,11,original
14,0.991884607202697,0.46299603174603177,11,original
15,0.9136548469073823,0.44355459355459353,11,original
16,0.8543329228087134,0.46844937469937475,11,original
17,0.7764182832666034,0.4853084415584415,11,original
18,0.7570794532666394,0.47133838383838383,11,original
19,0.6896872198113502,0.5553481240981241,11,original
20,0.6193283927764778,0.5508928571428571,11,original
21,0.6012472721024943,0.5149801587301587,11,original
22,0.5441550410766256,0.5579635642135642,11,original
23,0.5210030338195155,0.5842562530062531,11,original
24,0.45675925599844436,0.5216149591149591,11,original
25,0.4419038977327664,0.48599987974987974,11,original
26,0.40542438275144177,0.5763498075998076,11,original
27,0.3805280420535281,0.539544252044252,11,original
28,0.3640331314409607,0.5559463684463685,11,original
29,0.3069626686256097,0.5025974025974026,11,original
30,0.2968824474292939,0.4937319624819625,11,original
31,0.2729841879487398,0.5188852813852813,11,original
1,2.4572019303313195,0.17916666666666667,23,shuffle_5ms
2,2.1989919577480443,0.1812289562289562,23,shuffle_5ms
3,2.0283574791473202,0.1816287878787879,23,shuffle_5ms
4,1.9090677949957258,0.20546536796536793,23,shuffle_5ms
5,1.8030193140139392,0.25820707070707066,23,shuffle_5ms
6,1.6958999306053553,0.1902356902356902,23,shuffle_5ms
7,1.6097723501326455,0.16578282828282828,23,shuffle_5ms
8,1.478273143941182,0.21445707070707073,23,shuffle_5ms
9,1.3893656482149106,0.17247474747474745,23,shuffle_5ms
10,1.272498895394478,0.2498737373737374,23,shuffle_5ms
11,1.1586447107827915,0.13829966329966328,23,shuffle_5ms
12,1.0309526077570152,0.15818001443001442,23,shuffle_5ms
13,0.888139246273617,0.22146464646464645,23,shuffle_5ms
1,2.3889072776921205,0.08333333333333333,23,shuffle_50ms
2,2.1550419150522466,0.1945707070707071,23,shuffle_50ms
3,2.0191816790226365,0.19305555555555554,23,shuffle_50ms
4,1.9108372411699093,0.23854617604617603,23,shuffle_50ms
5,1.8325690643304784,0.23684764309764306,23,shuffle_50ms
6,1.7457477074015177,0.24523809523809526,23,shuffle_50ms
7,1.665984536946,0.18535353535353538,23,shuffle_50ms
8,1.6082175797206038,0.16594516594516595,23,shuffle_50ms
9,1.5131193864021417,0.3242784992784993,23,shuffle_50ms
10,1.4170263713940392,0.20353535353535357,23,shuffle_50ms
11,1.333242723228708,0.38395562770562774,23,shuffle_50ms
12,1.253028142128106,0.27979797979797977,23,shuffle_50ms
13,1.1662702286711633,0.27775072150072144,23,shuffle_50ms
14,1.076926406776797,0.2931998556998557,23,shuffle_50ms
15,0.9965219463466517,0.2796717171717172,23,shuffle_50ms
16,0.9162902785211892,0.2700126262626263,23,shuffle_50ms
17,0.8335966502071508,0.30344516594516596,23,shuffle_50ms
18,0.7458923019671369,0.27085738335738335,23,shuffle_50ms
19,0.6641691561191824,0.24734848484848485,23,shuffle_50ms
1,2.3400904462416725,0.1130050505050505,23,shuffle_100ms
2,2.0863224480447453,0.15391414141414142,23,shuffle_100ms
3,1.9767834189435147,0.17222222222222225,23,shuffle_100ms
4,1.8394044299140078,0.1823232323232323,23,shuffle_100ms
5,1.7480230190962822,0.2892255892255892,23,shuffle_100ms
6,1.6420183437468423,0.3191919191919192,23,shuffle_100ms
7,1.5589720097193185,0.3685906685906686,23,shuffle_100ms
8,1.4834150450467343,0.2356060606060606,23,shuffle_100ms
9,1.3920560581806563,0.3243265993265993,23,shuffle_100ms
10,1.341116141336562,0.3996813371813372,23,shuffle_100ms
11,1.2650713776533697,0.2124939874939875,23,shuffle_100ms
12,1.1813953077685078,0.38314393939393937,23,shuffle_100ms
13,1.0945120358395073,0.34644660894660895,23,shuffle_100ms
14,1.0369346653226639,0.3519149831649832,23,shuffle_100ms
15,0.990840423503311,0.34467893217893214,23,shuffle_100ms
16,0.9083959397232424,0.4158128908128908,23,shuffle_100ms
17,0.8576442732551667,0.49244829244829247,23,shuffle_100ms
18,0.779805950527825,0.36896344396344394,23,shuffle_100ms
19,0.7346396309371441,0.39615199615199614,23,shuffle_100ms
20,0.6593587962162099,0.31477272727272726,23,shuffle_100ms
21,0.582585118508411,0.20256132756132758,23,shuffle_100ms
22,0.5479399081983595,0.370770202020202,23,shuffle_100ms
23,0.4882825321301233,0.46400913900913904,23,shuffle_100ms
24,0.4382819893496995,0.36510341510341515,23,shuffle_100ms
25,0.39448735252968137,0.3528499278499278,23,shuffle_100ms
1,2.404098938599094,0.13579545454545455,23,shuffle_200ms
2,2.1276100099626984,0.22335858585858584,23,shuffle_200ms
3,1.9912465702731084,0.25972222222222224,23,shuffle_200ms
4,1.8596780213704642,0.1847222222222222,23,shuffle_200ms
5,1.7500231024721957,0.2532828282828283,23,shuffle_200ms
6,1.6493183846199981,0.37415824915824913,23,shuffle_200ms
7,1.5607439236338405,0.17225829725829722,23,shuffle_200ms
8,1.487177950017762,0.29065656565656567,23,shuffle_200ms
9,1.386745001614274,0.36913780663780665,23,shuffle_200ms
10,1.3074503477966677,0.4364267676767677,23,shuffle_200ms
11,1.2564370369262925,0.27705627705627706,23,shuffle_200ms
12,1.196022443180718,0.4465879028379029,23,shuffle_200ms
13,1.119981459620496,0.44253246753246755,23,shuffle_200ms
14,1.0392560829208697,0.41834415584415585,23,shuffle_200ms
15,0.9598543613338758,0.43265091390091387,23,shuffle_200ms
16,0.9098011494763308,0.48993506493506495,23,shuffle_200ms
17,0.8718773529968953,0.37339466089466095,23,shuffle_200ms
18,0.7867886838235884,0.5137746512746513,23,shuffle_200ms
19,0.7337040904785571,0.5013498075998076,23,shuffle_200ms
20,0.6618002782775556,0.4912277537277538,23,shuffle_200ms
21,0.6268051734863811,0.41774891774891776,23,shuffle_200ms
22,0.5720467234306105,0.4699945887445887,23,shuffle_200ms
23,0.5257772383733098,0.41591810966810966,23,shuffle_200ms
24,0.48804078037285015,0.4776274651274652,23,shuffle_200ms
25,0.43786322908459113,0.4424062049062049,23,shuffle_200ms
26,0.4089959479890921,0.45498436748436744,23,shuffle_200ms
1,2.3747867911243725,0.09583333333333333,23,shuffle_500ms
2,2.089942284581164,0.16035353535353536,23,shuffle_500ms
3,1.941990694970883,0.22503607503607503,23,shuffle_500ms
4,1.8121527030028606,0.19444444444444442,23,shuffle_500ms
5,1.7149740605195845,0.30887445887445886,23,shuffle_500ms
6,1.6026547257633728,0.3019300144300145,23,shuffle_500ms
7,1.5036093515211721,0.391218734968735,23,shuffle_500ms
8,1.4213634689768995,0.4271404521404522,23,shuffle_500ms
9,1.3052014454614,0.4841630591630592,23,shuffle_500ms
10,1.2507362934757935,0.398989898989899,23,shuffle_500ms
11,1.2110415174881857,0.2374158249158249,23,shuffle_500ms
12,1.1050437069371388,0.27195165945165944,23,shuffle_500ms
13,1.029306006935788,0.3830537518037518,23,shuffle_500ms
14,0.9758205820786628,0.461002886002886,23,shuffle_500ms
15,0.901449515020019,0.4211099086099086,23,shuffle_500ms
16,0.8447190705022783,0.5225378787878788,23,shuffle_500ms
17,0.8193598774984884,0.4506613756613756,23,shuffle_500ms
18,0.7406166471383363,0.48752405002405,23,shuffle_500ms
19,0.6922013747007825,0.5581259018759019,23,shuffle_500ms
20,0.6503706527620644,0.47112193362193366,23,shuffle_500ms
21,0.5812066179387879,0.5539532227032227,23,shuffle_500ms
22,0.557474960193173,0.5192370129870131,23,shuffle_500ms
23,0.5240830998766458,0.42024711399711406,23,shuffle_500ms
24,0.4675401601366406,0.6297468734968735,23,shuffle_500ms
25,0.4425466920493953,0.560966810966811,23,shuffle_500ms
26,0.4042277699871006,0.4624669312169312,23,shuffle_500ms
27,0.38406124170813316,0.5808170995670996,23,shuffle_500ms
28,0.3446941221768762,0.51749037999038,23,shuffle_500ms
29,0.34106135035209423,0.4920454545454545,23,shuffle_500ms
30,0.30338240345079015,0.4587722462722463,23,shuffle_500ms
31,0.26531065887915045,0.5665915103415103,23,shuffle_500ms
32,0.23165733783626843,0.41939634439634443,23,shuffle_500ms
1,2.3893288118241416,0.17013888888888887,23,original
2,2.1325540765894866,0.2236111111111111,23,original
3,1.9669792086696336,0.19318181818181815,23,original
4,1.8220296539928977,0.22083333333333335,23,original
5,1.6827477695718633,0.394558682058682,23,original
6,1.5677356954067496,0.3416456228956229,23,original
7,1.4592746935582233,0.39208152958152964,23,original
8,1.3691654626696492,0.35209235209235207,23,original
9,1.2799147540348894,0.3453793891293891,23,original
10,1.2038567959361925,0.48468915343915336,23,original
11,1.118467611488619,0.468737974987975,23,original
12,1.0542986736917064,0.478838985088985,23,original
13,0.9768902463135042,0.4662608225108225,23,original
14,0.9433813583094548,0.39366883116883117,23,original
15,0.8630755559915503,0.47951238576238575,23,original
16,0.821236981365976,0.5617183742183742,23,original
17,0.7778957457340736,0.5025703463203464,23,original
18,0.7417029824861947,0.47801226551226556,23,original
19,0.6708013217254708,0.4627765752765753,23,original
20,0.6213699755711858,0.5303751803751803,23,original
21,0.5994387035823661,0.5324675324675324,23,original
22,0.5522349138274294,0.5343795093795094,23,original
23,0.5143173913220984,0.5438582251082251,23,original
24,0.4655583573792276,0.5423911736411736,23,original
1,2.4655531129808224,0.08244949494949495,37,shuffle_5ms
2,2.177865836555504,0.11603535353535353,37,shuffle_5ms
3,2.0021506346244466,0.2066919191919192,37,shuffle_5ms
4,1.8785360738229895,0.21985930735930737,37,shuffle_5ms
5,1.7440747505228325,0.1804292929292929,37,shuffle_5ms
6,1.6595154265982868,0.09318181818181819,37,shuffle_5ms
7,1.5925226305186568,0.2486111111111111,37,shuffle_5ms
8,1.4410681004250518,0.2245580808080808,37,shuffle_5ms
9,1.3393886759201925,0.15012626262626264,37,shuffle_5ms
10,1.2453773637552636,0.12478354978354977,37,shuffle_5ms
11,1.1212848993946778,0.15606060606060607,37,shuffle_5ms
12,1.0171603709909491,0.29838864838864837,37,shuffle_5ms
13,0.8817378158295622,0.2255050505050505,37,shuffle_5ms
14,0.7536650514314542,0.1485479797979798,37,shuffle_5ms
15,0.646619287322295,0.1672558922558923,37,shuffle_5ms
16,0.5271273306669425,0.23627946127946128,37,shuffle_5ms
17,0.42588376287607266,0.2802729677729678,37,shuffle_5ms
18,0.37749017050259065,0.1985479797979798,37,shuffle_5ms
19,0.2974135132894775,0.22222222222222224,37,shuffle_5ms
20,0.2325121195384743,0.2767045454545455,37,shuffle_5ms
1,2.438817174052904,0.09469696969696968,37,shuffle_50ms
2,2.206021797260849,0.14482323232323233,37,shuffle_50ms
3,2.0522929188708163,0.20555555555555557,37,shuffle_50ms
4,1.9398611830800683,0.14917929292929294,37,shuffle_50ms
5,1.8559784554282703,0.22554112554112551,37,shuffle_50ms
6,1.7527758387280374,0.15334595959595962,37,shuffle_50ms
7,1.6639591336610453,0.21720779220779218,37,shuffle_50ms
8,1.597033657696312,0.2551136363636364,37,shuffle_50ms
9,1.4936348372715837,0.27554112554112553,37,shuffle_50ms
10,1.4219644037258228,0.21805555555555556,37,shuffle_50ms
11,1.326081905120089,0.3252525252525252,37,shuffle_50ms
12,1.224554666939819,0.20669191919191918,37,shuffle_50ms
13,1.181690200217901,0.2940656565656566,37,shuffle_50ms
14,1.077626379955211,0.18848304473304475,37,shuffle_50ms
15,1.001072774840986,0.3151605339105339,37,shuffle_50ms
16,0.892483115196228,0.2746933621933622,37,shuffle_50ms
17,0.863717559601245,0.1464646464646465,37,shuffle_50ms
18,0.7582764411260714,0.28457792207792204,37,shuffle_50ms
19,0.7145348517196056,0.2991943241943242,37,shuffle_50ms
1,2.432188981249253,0.08409090909090909,37,shuffle_100ms
2,2.1726023308099935,0.1592171717171717,37,shuffle_100ms
3,2.033782510238832,0.24627525252525254,37,shuffle_100ms
4,1.9245693874503191,0.2116161616161616,37,shuffle_100ms
5,1.810871678896901,0.2125,37,shuffle_100ms
6,1.7196188484433914,0.2402507215007215,37,shuffle_100ms
7,1.6230288967265103,0.27512626262626266,37,shuffle_100ms
8,1.5382606180052742,0.3374098124098124,37,shuffle_100ms
9,1.4600509585210564,0.26515151515151514,37,shuffle_100ms
10,1.3535155666558765,0.3764189514189514,37,shuffle_100ms
11,1.2737293610760092,0.3099206349206349,37,shuffle_100ms
12,1.22301260870389,0.3335858585858586,37,shuffle_100ms
13,1.1320169645493845,0.4477633477633478,37,shuffle_100ms
14,1.0445380088425835,0.3621572871572871,37,shuffle_100ms
15,0.9647333423896859,0.37099567099567105,37,shuffle_100ms
16,0.9168653398121952,0.3593795093795094,37,shuffle_100ms
17,0.8621114865170505,0.44595658970658963,37,shuffle_100ms
18,0.8145663723844776,0.3491522366522366,37,shuffle_100ms
19,0.7329589182516599,0.43115379990379993,37,shuffle_100ms
20,0.6594502715185689,0.31127344877344876,37,shuffle_100ms
21,0.5796634677313606,0.4096741221741222,37,shuffle_100ms
1,2.412958423176561,0.1273148148148148,37,shuffle_200ms
2,2.145286639291354,0.20568181818181822,37,shuffle_200ms
3,2.0199441726114093,0.2531565656565657,37,shuffle_200ms
4,1.90077371611696,0.2473484848484849,37,shuffle_200ms
5,1.788192358261869,0.2560966810966811,37,shuffle_200ms
6,1.680201376672958,0.33425925925925926,37,shuffle_200ms
7,1.5913363356604677,0.306286075036075,37,shuffle_200ms
8,1.5018307219099063,0.4380832130832131,37,shuffle_200ms
9,1.3995013996913714,0.38369408369408364,37,shuffle_200ms
10,1.3054943073912328,0.35453944203944204,37,shuffle_200ms
11,1.2440142739575435,0.36847943722943727,37,shuffle_200ms
12,1.1618354446578243,0.388675444925445,37,shuffle_200ms
13,1.0934949976439923,0.4133447570947571,37,shuffle_200ms
14,1.013237763387559,0.39099025974025975,37,shuffle_200ms
15,0.9452000481844669,0.3847041847041847,37,shuffle_200ms
16,0.9113358444677739,0.48128006253006256,37,shuffle_200ms
17,0.8363335334282267,0.3861802549302549,37,shuffle_200ms
18,0.7949477619635015,0.4866311928811929,37,shuffle_200ms
19,0.7489411449144254,0.4707972582972583,37,shuffle_200ms
20,0.6740954442686905,0.3490620490620491,37,shuffle_200ms
21,0.6256362900272957,0.4295815295815297,37,shuffle_200ms
22,0.5763536601628422,0.44568903318903325,37,shuffle_200ms
23,0.5336719614501446,0.4432840307840307,37,shuffle_200ms
24,0.47125335753504244,0.4746362433862434,37,shuffle_200ms
25,0.42020303938324,0.4944955507455508,37,shuffle_200ms
26,0.38048727652817693,0.45845358345358345,37,shuffle_200ms
27,0.3478855165650117,0.29431818181818187,37,shuffle_200ms
28,0.3054164351833551,0.3156565656565657,37,shuffle_200ms
29,0.27594479819438966,0.4370941558441559,37,shuffle_200ms
30,0.24578098921257202,0.30887445887445886,37,shuffle_200ms
31,0.23393530490895412,0.4082882395382395,37,shuffle_200ms
32,0.20105997484256133,0.42419432419432423,37,shuffle_200ms
33,0.1831100946826877,0.34854497354497355,37,shuffle_200ms
1,2.3468237333787534,0.09027777777777778,37,shuffle_500ms
2,2.081949460182305,0.23263888888888892,37,shuffle_500ms
3,1.9394783627950893,0.17866161616161616,37,shuffle_500ms
4,1.8179544768664773,0.26212121212121214,37,shuffle_500ms
5,1.7179363512200532,0.27070707070707073,37,shuffle_500ms
6,1.621454941902276,0.3140782828282828,37,shuffle_500ms
7,1.5261373249785777,0.1806547619047619,37,shuffle_500ms
8,1.452880478337452,0.26790223665223667,37,shuffle_500ms
9,1.3623816383569263,0.38979677729677736,37,shuffle_500ms
10,1.2827960393219917,0.3629840067340067,37,shuffle_500ms
11,1.1974939323984244,0.3481721981721982,37,shuffle_500ms
12,1.119217350043559,0.5046747234247234,37,shuffle_500ms
13,1.0885484992917571,0.3748556998556998,37,shuffle_500ms
14,1.0182699555716845,0.4587151274651275,37,shuffle_500ms
15,0.9528421583132441,0.5054112554112554,37,shuffle_500ms
16,0.8630487319205823,0.4495971620971621,37,shuffle_500ms
17,0.804793135637243,0.5314363876863877,37,shuffle_500ms
18,0.7583309898203593,0.49892977392977395,37,shuffle_500ms
19,0.7212797673447254,0.4722763347763348,37,shuffle_500ms
20,0.6694730480632033,0.4982774170274171,37,shuffle_500ms
21,0.6126795511951619,0.3957311207311207,37,shuffle_500ms
22,0.5778913245820567,0.45670093795093797,37,shuffle_500ms
23,0.5453393920310674,0.47195165945165946,37,shuffle_500ms
24,0.49780290292469037,0.44702380952380955,37,shuffle_500ms
25,0.4932391232954411,0.43049242424242423,37,shuffle_500ms
1,2.358644229767906,0.1462121212121212,37,original
2,2.0767969026306243,0.17866161616161616,37,original
3,1.9150017237015,0.23677849927849925,37,original
4,1.7762160791011015,0.338236531986532,37,original
5,1.679152530125621,0.23977272727272728,37,original
6,1.5663671817664293,0.3428661616161617,37,original
7,1.4606046179630245,0.3964255651755652,37,original
8,1.3548424643692294,0.40258838383838386,37,original
9,1.261983393182207,0.4667328042328043,37,original
10,1.1850350637810467,0.4121933621933622,37,original
11,1.1011155735690068,0.41466750841750843,37,original
12,1.0207375356437938,0.5060155122655122,37,original
13,0.9652837993875371,0.5090157527657527,37,original
14,0.9040434547781584,0.456737012987013,37,original
15,0.8591183395184059,0.4801857864357864,37,original
16,0.8034463757114468,0.46196188071188066,37,original
17,0.7609833216018907,0.41432479557479557,37,original
18,0.6958735167439971,0.5122655122655123,37,original
19,0.6564798762070808,0.5799212361712361,37,original
20,0.617194310956131,0.40944264069264075,37,original
21,0.554692096400477,0.4938522126022125,37,original
22,0.5475304472482456,0.49142316017316023,37,original
23,0.4928285902720564,0.4959776334776334,37,original
24,0.4541640443744256,0.6007184944684946,37,original
25,0.40168684378851577,0.593178811928812,37,original
26,0.35573844517105657,0.5495670995670995,37,original
27,0.3425883287029324,0.5169582732082731,37,original
28,0.3276636897617236,0.5672859547859548,37,original
29,0.2863450962431121,0.5454304954304954,37,original
30,0.27412682312492875,0.4995731120731121,37,original
31,0.25773992648297567,0.40270562770562773,37,original
32,0.2470616919756656,0.544011544011544,37,original
1,2.4681762028316716,0.12089646464646464,53,shuffle_5ms
2,2.243775167494022,0.16369949494949496,53,shuffle_5ms
3,2.0861952758627718,0.18207070707070708,53,shuffle_5ms
4,1.9719903836437582,0.2018037518037518,53,shuffle_5ms
5,1.8604701289237446,0.18983585858585858,53,shuffle_5ms
6,1.7356669953222361,0.16455627705627707,53,shuffle_5ms
7,1.6216496942266596,0.170496632996633,53,shuffle_5ms
8,1.519539438345641,0.21673881673881676,53,shuffle_5ms
9,1.4253759812732478,0.2392676767676768,53,shuffle_5ms
10,1.2844110889377192,0.2303661616161616,53,shuffle_5ms
11,1.15976713971429,0.1801136363636364,53,shuffle_5ms
12,1.0098711113555194,0.1888257575757576,53,shuffle_5ms
13,0.8852791258575693,0.2428030303030303,53,shuffle_5ms
14,0.7898813008901936,0.1849206349206349,53,shuffle_5ms
15,0.6724279530098791,0.22253787878787878,53,shuffle_5ms
16,0.5552834943161991,0.22121212121212122,53,shuffle_5ms
17,0.4586757404386457,0.2689814814814815,53,shuffle_5ms
18,0.3673010617044397,0.20109427609427608,53,shuffle_5ms
19,0.29437928734589197,0.21218434343434345,53,shuffle_5ms
20,0.23577924365363453,0.21534090909090908,53,shuffle_5ms
21,0.20704802546616408,0.1640151515151515,53,shuffle_5ms
22,0.17373572240423218,0.2678751803751804,53,shuffle_5ms
23,0.1342524199147239,0.23337542087542085,53,shuffle_5ms
24,0.10697491282422737,0.2257996632996633,53,shuffle_5ms
25,0.08767734877652632,0.23529040404040402,53,shuffle_5ms
1,2.3897501521960485,0.09322390572390572,53,shuffle_50ms
2,2.1650829927438697,0.18194444444444444,53,shuffle_50ms
3,2.0513055101262117,0.17857142857142858,53,shuffle_50ms
4,1.948043663336071,0.16780303030303031,53,shuffle_50ms
5,1.85499371754799,0.23181818181818184,53,shuffle_50ms
6,1.7624722719192505,0.1782828282828283,53,shuffle_50ms
7,1.6860757882501423,0.26518759018759014,53,shuffle_50ms
8,1.58343648730448,0.18033910533910533,53,shuffle_50ms
9,1.5124981943574196,0.3115319865319865,53,shuffle_50ms
10,1.4379333491771964,0.26636002886002885,53,shuffle_50ms
11,1.3719305401482251,0.21136363636363634,53,shuffle_50ms
12,1.2923676848771708,0.2190175565175565,53,shuffle_50ms
13,1.1897149989972302,0.2601010101010101,53,shuffle_50ms
14,1.1284796827869472,0.19915223665223666,53,shuffle_50ms
