configuration,configuration_label,objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_silent_output_fraction,val_hidden_1_shift_2_firing_rate,val_hidden_1_shift_3_firing_rate,val_hidden_1_shift_4_firing_rate,val_hidden_1_shift_5_firing_rate,val_hidden_1_shift_6_firing_rate,val_hidden_1_shift_7_firing_rate,val_hidden_2_shift_2_firing_rate,val_hidden_2_shift_3_firing_rate
multi_scale_to_short,Multi-scale → Short,timestep_ce,23,1,2.472238996147904,0.11015490533562823,0.11319978632478633,0.04403040216173004,0.02253269089051535,0.07133284727921349,0.08641086193132017,2.4781081676483154,0.14285714285714285,0.14351851851851852,0.06138888888888889,0.015271102185936266,0.05031041502063032,0.057369853393029586,0.11904761904761904,1.596156455255744e-05,0.000188118439369427,0.008151799039341837,0.015204150310813467,0.030579697421941297,0.03717049345176814,0.03157234878412782,0.06904848125713282
multi_scale_to_short,Multi-scale → Short,timestep_ce,23,2,2.455366839229958,0.09466437177280551,0.09131440493468795,0.038461500521441316,0.022372664637312207,0.0714421047783342,0.0839488390529307,2.4745798110961914,0.07936507936507936,0.06944444444444445,0.021929824561403508,0.015217606004740585,0.05004156241769818,0.05806484651625552,0.10317460317460317,1.1971173414418082e-05,0.00019229884913319204,0.008745417225796472,0.015785227267976806,0.029885749401156302,0.03640034796210725,0.03278630058818365,0.06729682424721271
multi_scale_to_short,Multi-scale → Short,timestep_ce,23,3,2.4352545963917667,0.13253012048192772,0.12675455439930097,0.0757530245772529,0.02203808808012461,0.07012722021705997,0.07471485755439061,2.4720630645751953,0.07142857142857142,0.06746031746031746,0.031499701848539056,0.014902115705381441,0.04913829997366342,0.05227811430076376,0.12698412698412698,3.99039113813936e-06,0.000188118439369427,0.008548937966899515,0.01577268603868551,0.027657590997069534,0.03690313724551281,0.03165190720744447,0.06662469273988236
multi_scale_to_short,Multi-scale → Short,timestep_ce,23,4,2.423880300505436,0.18244406196213425,0.17371756663747043,0.12620652102988797,0.021772468052322174,0.06824079463044534,0.0582441478106978,2.4711201190948486,0.1111111111111111,0.10912698412698413,0.07785391492288045,0.014648351768940391,0.047589654112896146,0.04077049132355953,0.14285714285714285,3.99039113813936e-06,0.00019229884913319204,0.008310654610364909,0.01581449013632316,0.024881798913929543,0.03825987023248019,0.029448961899745413,0.06573034632604688
multi_scale_to_short,Multi-scale → Short,timestep_ce,23,5,2.408578327313553,0.19104991394148021,0.18191721857532994,0.12697337253243995,0.022250322407757886,0.06960579370928031,0.07065056581863656,2.452937126159668,0.1349206349206349,0.13353174603174603,0.08591103979035013,0.014954240189623387,0.0483742647704328,0.04926403886108916,0.11904761904761904,3.99039113813936e-06,0.00020484007842448717,0.008870829518709425,0.016487536108289333,0.024271459088419847,0.03943304522709316,0.03002644631726802,0.06672208322359757
multi_scale_to_short,Multi-scale → Short,timestep_ce,23,6,2.3957156072179955,0.2117039586919105,0.20188704871025442,0.14569291079925678,0.022991179844909306,0.0721499886947929,0.0768293499924632,2.442619800567627,0.1349206349206349,0.1285714285714286,0.0893282991027352,0.015521436879992977,0.050365282898779735,0.05563602844350803,0.10317460317460317,3.99039113813936e-06,0.00021320089795201725,0.00938083950988876,0.01694738118230349,0.024187850893144545,0.041879154994772586,0.03129938109033448,0.06943118470722501
multi_scale_to_short,Multi-scale → Short,timestep_ce,23,7,2.384052285639226,0.23580034423407917,0.22715651689638927,0.16751440696065542,0.023917186217696416,0.07471773619508601,0.08468158395721329,2.431993246078491,0.16666666666666666,0.1619047619047619,0.10392251131221719,0.01618602405407778,0.05241254060222983,0.06260790682702719,0.07936507936507936,3.99039113813936e-06,0.0002466441760621376,0.009610762046895836,0.016909757494429602,0.02447211875708057,0.04525901628877663,0.03228974629093144,0.07253533491352822
multi_scale_to_short,Multi-scale → Short,timestep_ce,23,8,2.3706578580524753,0.270223752151463,0.2581983515467145,0.19093455153435546,0.02484371597970087,0.0764875768335371,0.08793217992306876,2.4298784732818604,0.24603174603174602,0.24603174603174602,0.1563714150447282,0.016875301773329823,0.05413196273373716,0.06647792116583268,0.06349206349206349,7.98078227627872e-06,0.00028426786393602303,0.010020442203744812,0.017361241748916227,0.02589763848652445,0.04704671151866306,0.033432369853393026,0.0748315556140813
multi_scale_to_short,Multi-scale → Short,timestep_ce,23,9,2.359086364969329,0.270223752151463,0.2576924519606262,0.18946142607054903,0.025778227427269835,0.07864629566047532,0.09123441695836892,2.432389974594116,0.18253968253968253,0.1876984126984127,0.11357482327220376,0.017563207795628127,0.05592408480379247,0.0696675738155854,0.05555555555555555,7.98078227627872e-06,0.0003177111420461434,0.0104761068679952,0.017733298217891318,0.02829301328116182,0.04794055913360628,0.034649065051356336,0.0771991045562286
multi_scale_to_short,Multi-scale → Short,timestep_ce,23,10,2.3473643013204026,0.29259896729776247,0.2800542238074609,0.21460098799743532,0.02655389024737468,0.08077164842480782,0.09696378425756891,2.4206230640411377,0.20634920634920634,0.20218253968253966,0.1285060228919878,0.018074850759371434,0.05741511939250285,0.07528604453808563,0.06349206349206349,1.1971173414418082e-05,0.00040968015684897434,0.010793818010041345,0.018214045340724298,0.0292043426096626,0.049193541950982037,0.035666864191028005,0.0791633745939777
