configuration,configuration_label,objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_silent_output_fraction,val_hidden_1_shift_2_firing_rate,val_hidden_1_shift_3_firing_rate,val_hidden_1_shift_4_firing_rate,val_hidden_1_shift_5_firing_rate,val_hidden_1_shift_6_firing_rate,val_hidden_1_shift_7_firing_rate,val_hidden_2_shift_2_firing_rate,val_hidden_2_shift_3_firing_rate
multi_scale_to_short,Multi-scale → Short,timestep_ce,11,1,2.456709462886423,0.12908777969018934,0.11994210163235319,0.06545923351104774,0.0270552971175909,0.07265558267874789,0.12116948878132659,2.445829391479492,0.11904761904761904,0.10694444444444444,0.0650778591006295,0.018244941181634625,0.049658858967606,0.08786176220993182,0.07936507936507936,3.192312910511488e-05,0.0010576436702325561,0.0061117590746244945,0.01757862305663201,0.0542826207824891,0.03068211746115354,0.027373584408743747,0.07194413352646827
multi_scale_to_short,Multi-scale → Short,timestep_ce,11,2,2.4439433815146887,0.14457831325301204,0.1344676261893243,0.07356457786496297,0.026200995067580016,0.06834795857269667,0.08854908134724572,2.439256191253662,0.1349206349206349,0.12361111111111112,0.0723803071364047,0.017653739794574665,0.04673028597138092,0.06625113393614843,0.07142857142857142,4.389430251953297e-05,0.0013042878462946937,0.006228810548009916,0.016997546099468668,0.05503927494973057,0.02671566866984302,0.02592781581950663,0.0675327561232552
multi_scale_to_short,Multi-scale → Short,timestep_ce,11,3,2.4268177815435674,0.1703958691910499,0.1597583051120787,0.10172818716561477,0.02576501184953188,0.06644727062990939,0.0906538038532612,2.4359323978424072,0.15079365079365079,0.1388888888888889,0.08594750765803398,0.01733893534369239,0.045362704108506714,0.06905305358031194,0.0873015873015873,3.192312910511488e-05,0.0015425712028293013,0.0063542228409228674,0.01641646914230533,0.053505064566428805,0.02656802419773186,0.025254312615222544,0.06547109560179089
multi_scale_to_short,Multi-scale → Short,timestep_ce,11,4,2.4135914054056453,0.20137693631669534,0.1894213074952069,0.12303760911280938,0.025813425352136266,0.06608037478855075,0.09162660994523256,2.433359146118164,0.19047619047619047,0.1763888888888889,0.10425377468060394,0.01739860416117988,0.04516175050478448,0.07013577970912709,0.0873015873015873,2.7932737966975522e-05,0.0016261793981046022,0.006187006450372266,0.01678016479175289,0.05294070924832052,0.0271905252152816,0.02494568080063208,0.06537782020893688
multi_scale_to_short,Multi-scale → Short,timestep_ce,11,5,2.401043080626995,0.20309810671256454,0.19115714983246432,0.1259710208111729,0.0261803211934949,0.06678969802535716,0.07456551716437491,2.430659532546997,0.18253968253968253,0.16944444444444443,0.08983142037302727,0.017653053946097796,0.04560069352997981,0.05720890761712463,0.07936507936507936,3.192312910511488e-05,0.0016721639055060178,0.005932001454782598,0.01752845813946683,0.05258119400863673,0.02849538311745317,0.024627447107365464,0.06657393995259415
multi_scale_to_short,Multi-scale → Short,timestep_ce,11,6,2.387680612209537,0.2512908777969019,0.23483168037413318,0.1634721300572018,0.026919739310298625,0.06895064125646909,0.09034256173201355,2.425318956375122,0.20634920634920634,0.19166666666666665,0.11421203812508161,0.018206533666930032,0.04741682029672548,0.06998946536739531,0.0873015873015873,3.5913520243254245e-05,0.0016178185785770721,0.005827491210688472,0.018615364678045743,0.053525966615247625,0.029923943144907064,0.02590998375910807,0.0689236568343429
multi_scale_to_short,Multi-scale → Short,timestep_ce,11,7,2.374012129647391,0.2667814113597246,0.25040764034474733,0.17320389850470655,0.02798483636759509,0.07148384506841744,0.08127885619218293,2.4270236492156982,0.19047619047619047,0.1763888888888889,0.10172111480251016,0.019041897111754896,0.04975007681502941,0.06558540368126883,0.09523809523809523,3.5913520243254245e-05,0.0016512618566871925,0.005773145883759526,0.019794240231427486,0.056101099029726896,0.031220820264802357,0.027259733561583708,0.07224042006847511
multi_scale_to_short,Multi-scale → Short,timestep_ce,11,8,2.363770470151392,0.27710843373493976,0.2615610609399917,0.19059211631631254,0.02915434957375182,0.07416202769357026,0.08423216708258663,2.4199166297912598,0.20634920634920634,0.19027777777777777,0.11227360854967607,0.019892349223070847,0.051963309849881484,0.06731922863079039,0.09523809523809523,3.5913520243254245e-05,0.0017515916910175535,0.0058316716204522365,0.02112361053630477,0.05874729841019017,0.03222240844047534,0.029218516811517863,0.0747081028882451
multi_scale_to_short,Multi-scale → Short,timestep_ce,11,9,2.3539298984146773,0.2977624784853701,0.2802459056782956,0.20689595772841485,0.03000577298306731,0.07608404374696434,0.08124815069143206,2.4230289459228516,0.1984126984126984,0.18472222222222223,0.11167814873697225,0.020495210034237557,0.05332609077341761,0.06570977087174085,0.10317460317460317,3.9903911381393606e-05,0.0017599525105450836,0.005898558176672478,0.02179665650827094,0.06010175117365004,0.033718805117277595,0.030512027038890353,0.07614015450794487
multi_scale_to_short,Multi-scale → Short,timestep_ce,11,10,2.3468713161251835,0.31841652323580033,0.30004849128276806,0.22703840282131318,0.03096409864002546,0.07867966172308105,0.08212046605367322,2.423208236694336,0.19047619047619047,0.1763888888888889,0.10727689361835703,0.021161854753752964,0.05537403432534457,0.06748749012378193,0.10317460317460317,3.9903911381393606e-05,0.0018561019351116797,0.005973805552420248,0.022611836412205124,0.06126808549774049,0.03554241386740728,0.03241182731981389,0.07833624133087526
multi_scale_to_short,Multi-scale → Short,timestep_ce,11,11,2.3395837645932853,0.33907056798623064,0.3212981329176297,0.2465878993016385,0.031601717554055636,0.08026801715041787,0.08043445492153349,2.4211854934692383,0.19047619047619047,0.17777777777777778,0.10793650793650794,0.02163371850583794,0.056489909797208325,0.0646343604600123,0.09523809523809523,4.389430251953297e-05,0.0019271689010956854,0.005965444732892718,0.023075861895983044,0.06212924990907609,0.036959002721446754,0.03386856948468089,0.07911125010973576
multi_scale_to_short,Multi-scale → Short,timestep_ce,11,12,2.333757036934621,0.3304647160068847,0.31236330609758284,0.24057962386983944,0.031630634808313934,0.08118146218198871,0.09110182502330827,2.4168407917022705,0.1984126984126984,0.18333333333333332,0.10764552431219099,0.021690643929417962,0.05743912408919322,0.07643461212068006,0.0873015873015873,4.788469365767233e-05,0.0018310194765290893,0.0057898675228145865,0.02295463001283386,0.06266016194907424,0.03715453188721558,0.03409078439118603,0.08078746378720042
multi_scale_to_short,Multi-scale → Short,timestep_ce,11,13,2.325772570250572,0.35628227194492257,0.33549985217438044,0.26294641147571535,0.031572015215971326,0.08068960716498903,0.09240680880522105,2.4154715538024902,0.1984126984126984,0.1875,0.11597361067265306,0.021602855324378896,0.05706122157843912,0.07784654551839171,0.07936507936507936,5.5865475933951044e-05,0.001801756608182734,0.005417811053839498,0.022866841407794793,0.06243023941206717,0.03732212831501744,0.03483561583706435,0.07928682731981389
