configuration,configuration_label,objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_silent_output_fraction,val_hidden_1_shift_2_firing_rate,val_hidden_1_shift_3_firing_rate,val_hidden_1_shift_4_firing_rate,val_hidden_1_shift_5_firing_rate,val_hidden_1_shift_6_firing_rate,val_hidden_1_shift_7_firing_rate,val_hidden_2_shift_2_firing_rate,val_hidden_2_shift_3_firing_rate
multi_scale_to_short,Multi-scale → Short,relative_10bin_ce,11,1,2.616641111505216,0.08950086058519793,0.08964088589477197,0.0705480150674422,0.026931777262297552,0.06911838750062807,0.07613708052098861,2.570729970932007,0.07936507936507936,0.0744047619047619,0.05628177584699323,0.018160581818979896,0.047112989421473093,0.05175138267052937,0.12698412698412698,4.389430251953297e-05,0.0009113293285007796,0.005263135892580191,0.01650007733758063,0.0563268411569702,0.03020726091571496,0.02664658502326398,0.0675793938196822
multi_scale_to_short,Multi-scale → Short,relative_10bin_ce,11,2,2.4319791510675532,0.13769363166953527,0.14054165458374343,0.11839084914738811,0.026337861347915655,0.06605237346542281,0.04853981386883727,2.501129150390625,0.09523809523809523,0.10548941798941798,0.08354932313265646,0.017833432095514003,0.04532292489684839,0.035334913528224036,0.14285714285714285,5.187508479581168e-05,0.0010032983433036107,0.004882718604077571,0.01653352061569075,0.05858426242940333,0.02638446620537745,0.026074587393556316,0.06457126240014047
multi_scale_to_short,Multi-scale → Short,relative_10bin_ce,11,3,2.3136348831058573,0.14974182444061962,0.15209877025591792,0.1220352509817443,0.02590187812986752,0.0646532232401561,0.040471245694251375,2.4637703895568848,0.06349206349206349,0.07043650793650792,0.05047652192853177,0.017582411552980425,0.044451897331226405,0.029416498405173675,0.18253968253968253,5.5865475933951044e-05,0.0009991179335398456,0.004807471228329801,0.017093695524035266,0.05928657126971586,0.023790711965586867,0.025929187516460363,0.06297460714599246
multi_scale_to_short,Multi-scale → Short,relative_10bin_ce,11,4,2.20578957794045,0.21514629948364888,0.2153334366608148,0.18744843929698696,0.02576841387944462,0.06599506234612357,0.044313620401851266,2.4563138484954834,0.10317460317460317,0.11138167388167387,0.08014177841595134,0.01756252194715126,0.04535173053287683,0.0335937728616159,0.18253968253968253,6.384625821022977e-05,0.0009907571140123155,0.0047489454916370905,0.017729117808127554,0.05965444732892718,0.02277316222536133,0.027056722412430866,0.06364673865332279
multi_scale_to_short,Multi-scale → Short,relative_10bin_ce,11,5,2.1295861393572335,0.2495697074010327,0.24388142202057891,0.225671248775842,0.02583828633996014,0.06753343410320398,0.051251667866972606,2.4436540603637695,0.12698412698412698,0.12725468975468976,0.10695579062514549,0.017656483188482137,0.0463208344306909,0.039841395253562756,0.18253968253968253,5.9855867072090405e-05,0.0009614942456659601,0.00474058467210956,0.018096993867338877,0.06061176116482938,0.02209479573187764,0.02830633833728382,0.06433533052409797
multi_scale_to_short,Multi-scale → Short,relative_10bin_ce,11,6,2.0485182684588144,0.27882960413080893,0.27158515453544574,0.25909139302742096,0.026104298909675583,0.06823647666940225,0.04956984384857164,2.394503593444824,0.14285714285714285,0.14316378066378063,0.1314240991566573,0.017912304670353787,0.04699776687735932,0.04008281391742018,0.15079365079365079,6.783664934836912e-05,0.0009865767042485504,0.004799110408802271,0.01805937017946499,0.062183595236005036,0.02203094947366741,0.029081347116144324,0.06491418663857432
multi_scale_to_short,Multi-scale → Short,relative_10bin_ce,11,7,1.985012537230723,0.3132530120481928,0.30807835670747846,0.2954070021880754,0.026473550002512267,0.06977131554926558,0.056276204353481726,2.373209238052368,0.14285714285714285,0.1456048581048581,0.1464334031981091,0.018202418576068826,0.04829264880168554,0.04746437245778831,0.12698412698412698,6.384625821022977e-05,0.001024200392122436,0.004941244340770283,0.018038468130646166,0.0635756716873388,0.022242440203988793,0.030343308313580897,0.06624198928979018
multi_scale_to_short,Multi-scale → Short,relative_10bin_ce,11,8,1.8895976075617253,0.3528399311531842,0.3445823150612333,0.3340694187044138,0.02668486839901519,0.07108934044584388,0.06222469727167669,2.399648904800415,0.15873015873015872,0.1629028379028379,0.1494514472455649,0.018394456149591783,0.04944213084891581,0.052739004477218854,0.11904761904761904,5.9855867072090405e-05,0.0010994477678702066,0.0050708370434469985,0.018515034843715382,0.0641483878249746,0.02216662277236415,0.03157783557194276,0.06730642612588886
multi_scale_to_short,Multi-scale → Short,relative_10bin_ce,11,9,1.805133448205183,0.3717728055077453,0.36347293446868445,0.3522156548021404,0.02713066516488854,0.0730813598070578,0.06715711725593314,2.3195364475250244,0.21428571428571427,0.2184944684944685,0.19992088063295496,0.018732579448687562,0.05082411552980423,0.05580428993649957,0.1349206349206349,5.9855867072090405e-05,0.0011830559631455075,0.005371826546438082,0.019171359176626494,0.06463331535757134,0.022677392838045984,0.03327462470371346,0.06837360635589501
multi_scale_to_short,Multi-scale → Short,relative_10bin_ce,11,10,1.7346531840076544,0.42857142857142855,0.42142047789181203,0.40732570468563045,0.02746550341668481,0.07398538383271643,0.06203906856259177,2.342848062515259,0.20634920634920634,0.1994468494468494,0.20585038611573137,0.018901298173997015,0.051387882977789484,0.05282679308225792,0.1111111111111111,5.9855867072090405e-05,0.0012666641584208084,0.005576666624862569,0.019928013343867967,0.06465421740639017,0.02264147931780273,0.03457499341585462,0.06820077253972434
