accuracy,balanced_accuracy,fraction_max_q_ge_0.3,fraction_max_q_ge_0.4,fraction_max_q_ge_0.5,fraction_max_q_ge_0.6,loss,macro_f1,mean_effective_states,mean_entropy,mean_max_q,mean_top1_top2_margin,median_max_q,median_top1_top2_margin,n_samples,n_timesteps,normalized_entropy,p10_max_q,p25_max_q,p75_max_q,p90_max_q,seed,split,variant,tau1_balanced_accuracy,delta_balanced_accuracy_vs_tau1
0.4589041095890411,0.4471826784326784,0.9379555997349238,0.7810636182902585,0.6841451292246521,0.5692511597084162,4.624459064974723,0.43764331620242575,2.6507068994059,0.836309013755783,0.6609253160694998,0.47188538450924133,0.6668544709682465,0.4383394867181778,146,12072,0.4021796222654027,0.3607593774795532,0.4366566389799118,0.8979914039373398,0.9809190928936005,11,test,tau_0.25,0.4840354090354089,-0.03685273060273053
0.410958904109589,0.39635503385503384,1.0,1.0,1.0,1.0,5.835712717824816,0.38776317784469955,1.0,0.0,1.0,1.0,1.0,1.0,146,12072,0.0,1.0,1.0,1.0,1.0,11,test,hard_top1,0.4840354090354089,-0.08768037518037508
0.5714285714285714,0.5754088504088504,0.3055043455359494,0.09665525414801159,0.027916776402422964,0.003862698621718901,2.2009700253734037,0.5765214705373574,6.7556263967841,1.9006146078196162,0.2696218295332714,0.0824057951464251,0.2489522099494934,0.044274479150772095,126,11391,0.9140024231141609,0.17962780594825745,0.18985013663768768,0.31864242255687714,0.3976743817329407,23,val,tau_1.00,0.5754088504088504,0.0
0.5555555555555556,0.5615199615199616,0.44737073127908,0.20516196997629707,0.07839522429988588,0.030638223158634008,2.3237334423927307,0.5608598884800257,6.2714667002624624,1.8160863405736702,0.30959989471270616,0.11267384982236746,0.2827468812465668,0.061003729701042175,126,11391,0.8733529191239398,0.1944172978401184,0.20644188672304153,0.37396517395973206,0.4760923981666565,23,val,tau_0.80,0.5754088504088504,-0.013888888888888729
0.5793650793650794,0.5836159211159211,0.5850232639803353,0.36335703625669385,0.19568080063207796,0.1005179527697305,2.63079065858194,0.5824702208264374,5.52796567032319,1.6674252583597944,0.372411871643724,0.16486342978093796,0.33718550205230713,0.09252695739269257,126,11391,0.801862050429558,0.21973314881324768,0.23402605950832367,0.4628503620624542,0.6009389758110046,23,val,tau_0.60,0.5754088504088504,0.008207070707070718
0.49206349206349204,0.4957852332852332,0.72838205600913,0.5597401457290844,0.40180844526380477,0.2626635062768853,3.503614979995815,0.4991168274512265,4.4000621589574145,1.3947356294649516,0.4760543343676224,0.2615885925009116,0.43764710426330566,0.16403630375862122,126,11391,0.6707260586600775,0.2663012742996216,0.28554290533065796,0.6116355657577515,0.7868480682373047,23,val,tau_0.40,0.5754088504088504,-0.07962361712361715
0.38095238095238093,0.3781565656565657,0.9525941532789044,0.7134579931524888,0.5895004828373277,0.46510402949697127,4.96436343450834,0.3632617820775715,3.2460984188995576,1.0488642876190748,0.5993194588528787,0.39270936531401274,0.5702599883079529,0.3038245737552643,126,11391,0.5043971021045249,0.3453972339630127,0.36756381392478943,0.8007800281047821,0.9414944052696228,23,val,tau_0.25,0.5754088504088504,-0.19725228475228468
0.31746031746031744,0.3198232323232323,1.0,1.0,1.0,1.0,7.618701982304933,0.2908183583325874,1.0,0.0,1.0,1.0,1.0,1.0,126,11391,0.0,1.0,1.0,1.0,1.0,23,val,hard_top1,0.5754088504088504,-0.2555856180856181
0.5616438356164384,0.5510073260073259,0.35379390324718357,0.1365970841616965,0.039512922465208745,0.005218687872763419,2.7109241570904805,0.5484241103848947,6.602367100309029,1.876327005421683,0.2842087464541631,0.09632162928317085,0.26369985938072205,0.057817310094833374,146,12072,0.9023225552693005,0.18185723125934602,0.20317166298627853,0.3402823433279991,0.4284931063652038,23,test,tau_1.00,0.5510073260073259,0.0
0.5616438356164384,0.5526307026307026,0.5042246520874751,0.24817760106030484,0.11489396951623591,0.04332339297548045,2.980321955652526,0.5501710932554738,6.074427823492334,1.781216178173079,0.3281024718895367,0.13151095109955316,0.30126357078552246,0.07961004227399826,146,12072,0.8565839156671645,0.19665269702672958,0.2234039530158043,0.39900024235248566,0.5165470898151397,23,test,tau_0.80,0.5510073260073259,0.0016233766233766378
0.5273972602739726,0.5159493284493285,0.6526673293571902,0.4111166335321405,0.24039098740888004,0.13742544731610337,3.628795981880543,0.5068952200417718,5.2892939570658415,1.6167695802652986,0.3960764535126937,0.19119758177113536,0.36259038746356964,0.12057747691869736,146,12072,0.7775018185696257,0.22078589498996737,0.2568313628435135,0.4929047301411629,0.6517750859260558,23,test,tau_0.60,0.5510073260073259,-0.03505799755799743
0.5068493150684932,0.494259213009213,0.7757620941020543,0.6255798542080848,0.44971835652750164,0.30649436713055006,4.890899641864315,0.4772125571274591,4.159887741934026,1.3270914664428022,0.5047275445234547,0.29795998314286304,0.4716425687074661,0.2137264683842659,146,12072,0.638196092481031,0.27172234654426575,0.31879936903715134,0.652990311384201,0.8385710597038268,23,test,tau_0.40,0.5510073260073259,-0.05674811299811294
0.4863013698630137,0.4760413197913198,0.9532803180914513,0.7614314115308151,0.6486911862160372,0.5217031146454606,6.340747753235622,0.45422125187826334,3.0634061513525257,0.9802965588062715,0.6290482483727696,0.4364977767243393,0.6189073920249939,0.38797788321971893,146,12072,0.4714229946634414,0.3523828387260437,0.410429410636425,0.8388825505971909,0.9649064838886261,23,test,tau_0.25,0.5510073260073259,-0.07496600621600613
0.4178082191780822,0.4154283216783216,1.0,1.0,1.0,1.0,8.85958058455816,0.39367513595321335,1.0,0.0,1.0,1.0,1.0,1.0,146,12072,0.0,1.0,1.0,1.0,1.0,23,test,hard_top1,0.5510073260073259,-0.13557900432900433
0.5396825396825397,0.5501082251082251,0.5068914054955667,0.2869809498727065,0.0989377578790273,0.0029848125713282415,2.5956359524434363,0.5398396926476637,6.295396645108296,1.8280315557042683,0.328561379440726,0.15543378066798402,0.3032982051372528,0.1092899739742279,126,11391,0.8790973533343617,0.20307424664497375,0.23614642024040222,0.4158734977245331,0.4994620978832245,37,val,tau_1.00,0.5501082251082251,0.0
0.5158730158730159,0.5243145743145744,0.6278641032393996,0.42393117373364936,0.26125888859626023,0.1154420156263717,2.9026764500913296,0.5156245933899387,5.650721966219308,1.7059040232984053,0.38727002679260375,0.21131827288829938,0.35272225737571716,0.15096014738082886,126,11391,0.8203664248817134,0.22276116907596588,0.2651432007551193,0.5035675168037415,0.6131588816642761,37,val,tau_0.80,0.5501082251082251,-0.025793650793650702
0.48412698412698413,0.4928330928330929,0.7836888771837416,0.5597401457290844,0.4230532876832587,0.29681327363708193,3.459393521987578,0.47557879586865087,4.714482080369114,1.4904894421189727,0.4771632396136686,0.302607140899458,0.44366225600242615,0.22896544635295868,126,11391,0.7167739088808,0.2546384036540985,0.3133671432733536,0.6454344391822815,0.7707679271697998,37,val,tau_0.60,0.5501082251082251,-0.0572751322751322
0.4603174603174603,0.4685906685906686,0.9132648582214029,0.7555087349662014,0.6077605126854534,0.4924062856641208,4.430021354908586,0.44962867763489506,3.4714726995206933,1.119404143212582,0.6105024363410954,0.4487556051583893,0.592210590839386,0.3991148844361305,126,11391,0.5383196020544504,0.31292879581451416,0.4031621962785721,0.8383495807647705,0.932555615901947,37,val,tau_0.40,0.5501082251082251,-0.08151755651755649
0.4126984126984127,0.4249037999037999,0.966815907295233,0.9083486963392152,0.7934334123430778,0.6843121762795189,5.433140252652561,0.39631718590051923,2.4345760373167877,0.7302917120179462,0.7387145858926147,0.6022803976597811,0.7807540893554688,0.6747512146830559,126,11391,0.3511960771102007,0.4002107083797455,0.5386269986629486,0.9666420817375183,0.9932912588119507,37,val,tau_0.25,0.5501082251082251,-0.1252044252044252
0.38095238095238093,0.39077681577681583,1.0,1.0,1.0,1.0,7.115447729098029,0.3643364406109504,1.0,0.0,1.0,1.0,1.0,1.0,126,11391,0.0,1.0,1.0,1.0,1.0,37,val,hard_top1,0.5501082251082251,-0.15933140933140927
0.5547945205479452,0.5509400321900321,0.5310636182902585,0.28586812458581845,0.10238568588469185,0.005881378396288933,2.6146040012422547,0.5457212677867057,6.210695295950554,1.8141756710830894,0.3326297615555401,0.1566853068116003,0.3113083094358444,0.11456378549337387,146,12072,0.8724340813243269,0.20566288530826568,0.2421232908964157,0.4193030744791031,0.5023640930652619,37,test,tau_1.00,0.5509400321900321,0.0
0.5616438356164384,0.5607704795204795,0.6553180914512923,0.4259443339960239,0.2674784625579854,0.11688204108681245,2.854488526421967,0.5477875553158684,5.5559137093754005,1.6888081667944304,0.3916660017272824,0.21282443223302633,0.36188049614429474,0.15799471735954285,146,12072,0.8121450557490354,0.22540651559829714,0.2728496268391609,0.50673708319664,0.6131588816642761,37,test,tau_0.80,0.5509400321900321,0.009830447330447467
0.5547945205479452,0.5554494116994116,0.7995361166335322,0.5795228628230616,0.42519880715705766,0.29489728296885354,3.3912822185379925,0.533757940381815,4.619858446309175,1.4710891785048128,0.48146531441803797,0.3042169847452212,0.4454672485589981,0.2382803112268448,146,12072,0.7074443541781043,0.2575169712305069,0.322240874171257,0.6508958488702774,0.768275362253189,37,test,tau_0.60,0.5509400321900321,0.004509379509379574
0.5273972602739726,0.528041403041403,0.9150099403578529,0.7680583167660703,0.6191186216037111,0.5058813783962889,4.500467014831544,0.5009429289034553,3.401407518488666,1.1023023424315437,0.613903043875588,0.45038030658234646,0.6058968305587769,0.40897493809461594,146,12072,0.5300953743287588,0.3149625420570374,0.41159991919994354,0.8398995846509933,0.9280168533325195,37,test,tau_0.40,0.5509400321900321,-0.022898629148629057
0.5068493150684932,0.5066378066378067,0.967196819085487,0.9089628893306826,0.7948144466534128,0.6891981444665342,5.81833821712791,0.4778526981282358,2.40505000108581,0.7200225821802024,0.740846635535547,0.604088219971183,0.7937223315238953,0.688016340136528,146,12072,0.3462576695464814,0.4002107083797455,0.5406301617622375,0.9657450169324875,0.9922583699226379,37,test,tau_0.25,0.5509400321900321,-0.044302225552225405
0.4520547945205479,0.4460879398379398,1.0,1.0,1.0,1.0,7.744137933330634,0.4156739577327813,1.0,0.0,1.0,1.0,1.0,1.0,146,12072,0.0,1.0,1.0,1.0,1.0,37,test,hard_top1,0.5509400321900321,-0.10485209235209225
0.5476190476190477,0.553517316017316,0.00754982003335967,0.0,0.0,0.0,1.7387156987678278,0.538512989991318,7.596563013480613,2.0265304013348926,0.18914001059797983,0.0303118523802553,0.1817350536584854,0.016712531447410583,126,11391,0.9745551200721901,0.14880988001823425,0.15004439651966095,0.21462362259626389,0.24675880372524261,53,val,tau_1.00,0.553517316017316,0.0
0.5238095238095238,0.5326839826839828,0.06478799051883066,0.0,0.0,0.0,1.748628442355806,0.5145148844581248,7.40324144574674,1.999342904050322,0.20703436965117095,0.04096713650832006,0.19693318009376526,0.022185027599334717,126,11391,0.9614806975699794,0.1551634967327118,0.15664148330688477,0.23993291705846786,0.28224796056747437,53,val,tau_0.80,0.553517316017316,-0.02083333333333326
0.5079365079365079,0.5181637806637807,0.19849003599332807,0.03388640154507945,8.778860503906593e-05,0.0,1.8178938296598348,0.4984536601779837,7.045434058868321,1.9457097585052823,0.23763098061665566,0.061087136931691884,0.22253717482089996,0.03097352385520935,126,11391,0.9356886065349446,0.16591794788837433,0.16791030764579773,0.28317470848560333,0.3418464958667755,53,val,tau_0.60,0.553517316017316,-0.03535353535353536
0.5079365079365079,0.5175324675324675,0.42094636116232115,0.19085242735492933,0.06900184356070582,0.014133965411289615,2.0895383575383284,0.4907431975375985,6.3079653603674934,1.8204068655215568,0.29903410578274287,0.10771036469484273,0.2743911147117615,0.054420992732048035,126,11391,0.8754306524293908,0.18714410066604614,0.19138997793197632,0.3686024248600006,0.4633740186691284,53,val,tau_0.40,0.553517316017316,-0.03598484848484851
0.4523809523809524,0.469047619047619,0.6171538934246334,0.42551136862435257,0.2625757176718462,0.1535422702133263,2.7852392350626953,0.43147981826471526,5.193920691783309,1.5871523236418223,0.3995945567073672,0.1982042297778795,0.36226028203964233,0.10598714649677277,126,11391,0.7632589288178174,0.23108674585819244,0.2368958443403244,0.5099316537380219,0.6624617576599121,53,val,tau_0.25,0.553517316017316,-0.08446969696969703
0.2777777777777778,0.31121332371332366,1.0,1.0,1.0,1.0,5.782167772294848,0.2644829607651689,1.0,0.0,1.0,1.0,1.0,1.0,126,11391,0.0,1.0,1.0,1.0,1.0,53,val,hard_top1,0.553517316017316,-0.24230399230399235
0.5136986301369864,0.5112769175269175,0.0145791915175613,0.0,0.0,0.0,2.210218469811528,0.49790412657148403,7.5028058010128635,2.0138613211807916,0.1932151224785111,0.027049473069010784,0.18818927556276321,0.016228675842285156,146,12072,0.9684625803685415,0.149274542927742,0.1575290784239769,0.21805456280708313,0.24629119634628294,53,test,tau_1.00,0.5112769175269175,0.0
0.5,0.4973880286380286,0.05757123923127899,0.0014910536779324055,0.0,0.0,2.256315178112512,0.48377417164010894,7.274866968372723,1.981325959259373,0.2116956122804648,0.03663265631294077,0.20481742173433304,0.02144131064414978,146,12072,0.9528163786026888,0.15573902428150177,0.1658228076994419,0.243642158806324,0.27975291609764097,53,test,tau_0.80,0.5112769175269175,-0.013888888888888895
0.4863013698630137,0.4854832667332667,0.19831013916500995,0.03214049039098741,0.0023194168323392977,0.0,2.3591075328011923,0.47388764947032946,6.86805151618775,1.9190462855852215,0.24267651501245613,0.05467263068522421,0.2326880395412445,0.03071749210357666,146,12072,0.9228661864833949,0.16685456037521362,0.17948196455836296,0.28544437140226364,0.33587134480476377,53,test,tau_0.60,0.5112769175269175,-0.025793650793650813
0.4657534246575342,0.46518412143412147,0.45145791915175615,0.1702286282306163,0.053512259774685225,0.015904572564612324,2.620578131493064,0.45241113267429056,6.082273926091854,1.7820103167312933,0.30274454119749183,0.09614646878967406,0.28657110035419464,0.05171807110309601,146,12072,0.8569658155870693,0.18996757119894028,0.20696787908673286,0.36544784903526306,0.4455377161502838,53,test,tau_0.40,0.5112769175269175,-0.04609279609279604
0.4178082191780822,0.4193237318237318,0.6664181577203446,0.4330682571239231,0.23434393638170975,0.11588800530152418,3.1450740121535867,0.3945819258290654,4.989512747885681,1.5494888299792873,0.3974717362710405,0.17664893593647157,0.3725213408470154,0.0999244898557663,146,12072,0.7451466169746533,0.23492774367332458,0.2532041147351265,0.4910641983151436,0.6195859789848328,53,test,tau_0.25,0.5112769175269175,-0.09195318570318572
0.3561643835616438,0.36998210123210123,1.0,1.0,1.0,1.0,5.261614310182347,0.32629927009915294,1.0,0.0,1.0,1.0,1.0,1.0,146,12072,0.0,1.0,1.0,1.0,1.0,53,test,hard_top1,0.5112769175269175,-0.14129481629481627
0.5317460317460317,0.5390031265031267,0.1257132824159424,0.01896233868843824,0.001229040470546923,0.0,2.0274119111986963,0.5311546579926708,7.389066594960429,1.9952108697523743,0.20948672056925452,0.04186056826936383,0.18654976785182953,0.01880049705505371,126,11391,0.959493609106502,0.1479397565126419,0.15019194781780243,0.24366071820259094,0.3150036931037903,71,val,tau_1.00,0.5390031265031267,0.0
0.5317460317460317,0.5320226070226072,0.1991923448336406,0.07005530682117461,0.014397331226406813,0.0018435607058203845,2.1086376947013177,0.5307535041306971,7.122907545135517,1.9532713031755466,0.23323553294982077,0.05740318714933979,0.20320799946784973,0.025242358446121216,126,11391,0.9393249408673614,0.15380579233169556,0.1567489206790924,0.27730631828308105,0.3699186444282532,71,val,tau_0.80,0.5390031265031267,-0.006980519480519476
0.5079365079365079,0.5048400673400674,0.3198138881573172,0.158458432095514,0.06882626635062769,0.02045474497410236,2.3049436476383143,0.5027358309967006,6.670728627714298,1.8744995224037768,0.27251117534889036,0.08595896625392431,0.23186877369880676,0.037085264921188354,126,11391,0.9014437217068865,0.16366970539093018,0.16786444187164307,0.3352404981851578,0.4598871171474457,71,val,tau_0.60,0.5390031265031267,-0.034163059163059284
0.4603174603174603,0.4448833573833573,0.48125713282415944,0.311561759283645,0.19208146782547625,0.1126327802651216,2.762550171273706,0.442395621914009,5.855515522730639,1.709387498707084,0.3449014566741284,0.1462720877271577,0.28938403725624084,0.06546953320503235,126,11391,0.8220416224474333,0.18336322903633118,0.19062812626361847,0.44604992866516113,0.618050217628479,71,val,tau_0.40,0.5390031265031267,-0.09411976911976933
0.4444444444444444,0.42031625781625787,0.6237380388025634,0.4854709858660346,0.35975770345009217,0.26064436836098676,3.5301980095958276,0.40333671360222706,4.779762133473097,1.449953386347137,0.4476743447433687,0.2449361392362851,0.38891932368278503,0.12704522907733917,126,11391,0.6972801866677246,0.21854253113269806,0.23245656490325928,0.6129571199417114,0.8098744750022888,71,val,tau_0.25,0.5390031265031267,-0.11868686868686878
0.3412698412698413,0.32116402116402115,1.0,1.0,1.0,1.0,5.691091141515849,0.29280337247816923,1.0,0.0,1.0,1.0,1.0,1.0,126,11391,0.0,1.0,1.0,1.0,1.0,71,val,hard_top1,0.5390031265031267,-0.2178391053391055
0.5068493150684932,0.5023982961482961,0.20046388336646787,0.051110006626905236,0.002982107355864811,0.0,2.7516390258897805,0.50074067362868,7.127869446756829,1.9560544395800266,0.23473906278057238,0.05598630961660244,0.21642988920211792,0.03158342093229294,146,12072,0.9406633465636484,0.14864090085029602,0.16427970305085182,0.28206896781921387,0.35508984327316284,71,test,tau_1.00,0.5023982961482961,0.0
0.5136986301369864,0.5063665501165501,0.31452948972829686,0.12491716368455931,0.03512259774685222,0.0033134526176275677,2.9629767256769806,0.49579831932773116,6.768300803016003,1.896006081663632,0.2652707393531119,0.07711343736140301,0.24197819083929062,0.04307546466588974,146,12072,0.9117861905038124,0.15475209057331085,0.17446504905819893,0.3267258554697037,0.4199367642402649,71,test,tau_0.80,0.5023982961482961,0.003968253968253954
0.4794520547945205,0.4714500777000777,0.46272365805168986,0.24991716368455932,0.12226640159045726,0.04564280980781975,3.3256244830129162,0.4539962027174303,6.189360675732656,1.7874364400793956,0.3145280889278022,0.11540129597343855,0.2855350375175476,0.0648607537150383,146,12072,0.859575229335589,0.16507016122341156,0.19204634800553322,0.3999442532658577,0.5217253804206847,71,test,tau_0.60,0.5023982961482961,-0.030948218448218434
0.4657534246575342,0.45061674436674437,0.6272365805168986,0.44574221338634856,0.289181577203446,0.17693836978131214,3.978229961612415,0.43706565643412226,5.235353004812301,1.5760909329888515,0.40108550038136853,0.19348613928504796,0.36985374987125397,0.11548992246389389,146,12072,0.757939524337692,0.18605028092861176,0.22708621621131897,0.528502568602562,0.6884787678718567,71,test,tau_0.40,0.5023982961482961,-0.05178155178155175
0.4452054794520548,0.427763209013209,0.7398939695162359,0.6272365805168986,0.49660371106693174,0.36224320742213384,4.817695952223701,0.4120311048252225,4.1239392939002215,1.2771466891770384,0.515462946268928,0.3134983583877907,0.4976819008588791,0.2204429656267166,146,12072,0.6141777316544906,0.22135007977485657,0.2885458692908287,0.7088645249605179,0.869398295879364,71,test,tau_0.25,0.5023982961482961,-0.0746350871350871
0.4383561643835616,0.41543664668664665,1.0,1.0,1.0,1.0,6.543317929487001,0.3844083067262008,1.0,0.0,1.0,1.0,1.0,1.0,146,12072,0.0,1.0,1.0,1.0,1.0,71,test,hard_top1,0.5023982961482961,-0.08696164946164947
